SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
2,1,1,1,0,9,0,48-02516,1,8487
1,6,1,2,0,5,0,48-02101,10,3741
1,4,1,1,5,6,0,48-02102,7,8307
2,6,1,1,2,9,0,48-02516,14,8132
2,6,1,2,4,7,0,48-02102,15,8489
1,4,1,1,6,5,0,48-02101,N,8886
2,1,1,2,4,3,0,48-02516,11,5596
2,1,1,1,0,7,0,48-02515,N,5100
1,N,1,2,N,3,0,48-02102,N,8021
2,1,9,2,6,9,1,48-02101,2,6505
2,1,1,1,3,7,0,48-02510,N,5773
2,6,1,2,5,9,0,48-02510,15,2096
1,1,1,1,9,9,0,48-02516,4,4921
1,4,1,2,7,5,0,48-02510,7,7268
2,4,1,2,6,7,0,48-02507,12,6526
1,6,1,1,0,4,0,48-02510,N,9103
1,1,1,1,3,7,0,48-02507,N,5603
1,1,1,1,9,8,4,48-02102,15,6034
2,1,2,1,4,12,0,48-02510,3,718
2,1,1,1,7,9,0,48-02101,11,2166
2,6,1,1,8,10,0,48-02516,3,7986
2,6,1,1,7,9,1,48-02507,14,24
1,N,1,1,N,3,1,48-02507,N,1724
1,1,1,1,8,7,0,48-02516,N,8500
1,1,1,1,6,8,0,48-02515,11,7642
2,N,1,0,2,2,0,48-02510,5,1862
1,4,1,1,8,10,0,48-02510,7,1189
2,1,1,1,6,5,0,48-02101,N,7855
2,1,1,2,7,9,0,48-02510,N,224
2,6,1,2,4,7,0,48-02507,12,7215
2,1,1,1,6,5,1,48-02102,11,7192
1,1,1,1,2,10,0,48-02510,4,1518
1,6,9,1,9,9,0,48-02507,9,828
2,1,8,1,8,9,0,48-02510,10,5682
2,N,1,1,N,3,1,48-02515,N,8817
2,1,1,1,5,7,1,48-02101,9,167
2,1,1,1,2,7,0,48-02102,15,5924
2,1,1,1,3,8,1,48-02516,N,5213
1,2,1,1,N,9,0,48-02510,3,2543
1,1,1,1,9,7,0,48-02507,16,7562
2,3,1,2,3,9,0,48-02515,1,221
2,1,1,2,5,9,1,48-02516,4,4497
1,N,1,1,N,N,0,48-02510,N,8302
1,1,1,1,9,9,0,48-02102,16,3981
1,N,1,1,N,3,0,48-02101,N,8629
1,1,8,1,8,7,0,48-02101,16,3551
2,N,1,2,N,3,0,48-02102,N,1261
1,4,1,2,0,7,0,48-02516,N,1567
1,6,1,1,5,9,0,48-02101,5,6023
1,1,1,1,5,7,0,48-02515,6,2754
2,N,9,1,N,3,0,48-02101,N,6053
1,N,1,1,N,3,0,48-02102,N,8674
2,1,1,1,9,7,0,48-02510,N,7788
1,6,1,1,5,7,0,48-02102,2,7397
1,6,1,1,8,4,0,48-02516,5,5656
1,N,1,2,N,N,0,48-02101,N,8527
1,6,1,1,4,7,0,48-02516,15,7919
1,4,1,1,8,9,0,48-02101,16,8856
1,6,1,1,0,4,0,48-02510,N,2308
1,N,1,1,N,3,0,48-02510,N,5146
1,6,1,1,6,7,0,48-02507,4,8061
2,6,1,1,0,9,0,48-02102,N,5578
1,6,1,1,8,9,0,48-02102,15,596
2,1,1,2,5,5,0,48-02102,11,8650
1,N,1,1,N,3,0,48-02516,N,3284
2,1,2,1,3,5,0,48-02510,N,2168
2,1,1,1,4,7,0,48-02507,12,7460
1,1,1,1,7,7,0,48-02101,17,4972
2,6,6,2,5,7,0,48-02516,4,5952
2,N,1,1,N,3,0,48-02515,N,6682
2,N,1,1,N,2,0,48-02102,N,5642
1,1,9,1,5,5,0,48-02515,4,5849
2,N,1,1,N,3,0,48-02102,N,5875
2,1,1,1,5,4,0,48-02507,16,5948
1,1,1,1,7,5,1,48-02102,6,8383
2,1,1,2,7,9,1,48-02102,11,5112
2,N,1,1,N,1,0,48-02102,N,8223
1,6,2,2,3,4,1,48-02515,6,4286
1,1,1,1,7,9,0,48-02516,3,5153
2,1,8,1,9,10,0,48-02102,4,1763
2,1,1,1,6,5,0,48-02515,5,4076
1,1,1,0,7,11,1,48-02510,5,7338
1,1,1,1,8,10,0,48-02102,9,577
1,1,2,1,9,10,0,48-02507,6,2728
2,1,1,2,5,5,0,48-02102,1,4284
2,4,1,2,5,8,0,48-02515,N,3057
1,1,1,1,9,10,0,48-02510,12,508
2,3,1,1,0,8,0,48-02101,18,7864
2,N,1,1,N,3,0,48-02101,N,8625
2,N,1,2,N,3,0,48-02516,N,6982
1,6,1,1,2,4,0,48-02516,N,5566
1,4,1,2,7,5,0,48-02516,0,6625
1,1,1,1,8,9,0,48-02101,12,4362
1,1,1,1,5,7,0,48-02516,3,754
1,1,1,2,7,6,0,48-02515,4,5271
2,1,1,2,6,7,0,48-02507,12,6062
1,1,1,1,9,10,0,48-02510,6,8679
1,1,1,1,7,9,0,48-02507,16,6989
1,4,1,1,7,8,0,48-02515,4,5064
2,6,1,2,2,4,0,48-02515,N,3731
1,6,1,0,1,5,0,48-02102,3,8691
1,1,8,1,4,7,0,48-02515,12,7761
1,1,1,1,9,9,0,48-02515,10,9204
2,N,1,2,N,2,1,48-02101,17,258
2,6,1,1,2,4,1,48-02510,7,4475
2,6,9,1,0,5,0,48-02101,N,3058
2,6,1,1,6,8,0,48-02101,14,6615
2,1,1,1,5,5,1,48-02102,12,7899
1,1,1,1,9,10,0,48-02102,16,7198
2,1,1,1,8,9,0,48-02510,4,1433
2,4,1,1,4,4,0,48-02101,14,9158
1,1,1,2,5,8,0,48-02102,12,8745
2,6,1,1,0,7,0,48-02102,N,1021
2,1,1,1,8,7,0,48-02516,N,4504
1,6,6,1,1,4,1,48-02102,6,723
2,4,1,1,1,7,0,48-02516,11,9227
2,1,1,1,4,5,0,48-02102,N,6060
2,6,1,1,8,10,0,48-02515,11,6763
2,1,6,1,1,9,0,48-02102,N,7130
2,1,1,2,0,9,0,48-02515,N,10
2,1,1,1,6,9,4,48-02102,N,6867
1,1,1,1,8,10,0,48-02101,10,154
2,4,6,0,2,7,0,48-02101,15,2964
1,1,1,2,2,7,0,48-02507,7,6846
2,N,6,2,N,1,0,48-02101,N,436
2,1,1,1,8,9,0,48-02102,8,7303
2,N,1,1,N,1,1,48-02101,N,7453
1,4,1,1,6,7,0,48-02515,4,6135
1,5,1,1,7,9,1,48-02102,15,6811
2,N,1,1,N,N,0,48-02515,N,4448
2,N,3,1,N,3,0,48-02507,N,1231
1,N,1,1,N,3,1,48-02101,N,7165
1,1,1,1,6,7,0,48-02515,6,8154
2,1,1,1,6,7,0,48-02102,N,340
2,4,1,1,2,5,0,48-02507,11,2057
1,1,1,1,8,10,0,48-02101,14,1653
1,6,1,2,6,8,1,48-02516,3,5897
1,N,1,1,N,N,0,48-02515,N,7166
1,1,2,1,0,4,0,48-02515,3,1189
2,N,1,1,N,3,0,48-02101,N,7138
2,1,1,1,3,9,0,48-02515,N,4108
1,N,6,1,N,2,0,48-02101,N,4586
1,6,1,1,6,9,1,48-02102,2,4368
1,N,9,1,N,3,0,48-02507,N,3407
1,3,1,2,2,5,0,48-02515,2,2296
1,1,1,1,4,7,0,48-02101,N,2351
1,N,1,1,N,3,1,48-02515,N,2436
1,1,6,2,4,12,0,48-02101,15,6090
2,1,1,1,6,7,0,48-02507,5,7476
2,4,9,2,4,10,0,48-02101,4,7253
2,5,1,1,5,7,0,48-02101,15,2878
2,N,1,1,N,3,0,48-02515,N,2734
1,1,2,1,8,7,0,48-02102,4,22
2,N,1,1,N,3,0,48-02515,N,9014
2,6,2,2,7,9,0,48-02515,7,369
1,6,1,1,0,3,1,48-02510,N,7054
2,N,1,1,N,3,1,48-02101,N,8029
2,1,1,1,4,7,1,48-02101,N,8817
2,1,1,1,9,12,0,48-02510,12,4521
1,N,1,1,N,3,0,48-02515,N,8776
2,1,1,2,7,6,0,48-02510,5,7846
1,N,1,1,N,2,3,48-02516,N,921
1,N,1,1,N,3,0,48-02102,N,6973
1,4,1,1,8,9,1,48-02102,4,4391
1,1,1,1,6,8,0,48-02516,4,7710
2,N,1,1,N,2,0,48-02102,N,4397
1,6,1,1,8,11,0,48-02101,10,5036
2,1,9,1,9,10,1,48-02516,12,6385
1,N,1,2,N,1,1,48-02515,N,6741
2,1,8,1,9,9,0,48-02101,12,5839
1,4,2,1,7,3,0,48-02515,12,4046
2,4,1,1,3,7,0,48-02516,11,2246
1,6,1,2,5,8,0,48-02515,17,1
1,3,2,1,4,6,0,48-02102,N,558
1,6,1,1,1,4,0,48-02516,11,3490
1,1,2,1,9,9,0,48-02510,4,6058
1,4,1,0,0,1,0,48-02101,3,19
1,6,1,1,0,5,0,48-02101,N,860
2,1,1,1,4,8,0,48-02516,11,7985
1,1,1,1,4,10,4,48-02102,12,4747
1,1,1,1,9,9,0,48-02516,4,7876
1,6,1,1,5,9,0,48-02510,14,6262
2,6,1,2,7,5,0,48-02101,11,7311
2,1,1,1,1,5,0,48-02101,N,3316
1,1,1,1,6,9,0,48-02102,12,2593
2,N,1,1,N,N,0,48-02102,N,9145
1,1,1,1,6,5,0,48-02507,15,4274
1,N,1,1,N,3,0,48-02515,N,6737
1,N,1,1,N,3,2,48-02516,N,3719
1,1,1,1,7,5,0,48-02102,3,1918
2,6,1,1,1,4,0,48-02515,14,3265
2,N,1,1,N,3,0,48-02515,N,475
2,1,1,1,4,6,0,48-02101,12,1572
2,6,1,1,7,5,0,48-02510,8,3949
1,1,2,1,7,5,1,48-02102,11,1152
2,5,1,0,3,9,0,48-02507,12,2971
1,6,1,1,0,4,0,48-02510,9,4171
1,6,1,1,4,6,0,48-02507,15,7961
2,6,1,1,0,4,0,48-02507,6,10
2,1,1,1,0,10,0,48-02101,10,3165
1,N,1,1,N,1,0,48-02507,N,5207
2,4,1,1,5,5,1,48-02515,3,1463
2,6,1,1,0,5,0,48-02516,N,5410
1,4,1,1,2,4,0,48-02510,10,3242
1,6,1,1,1,5,0,48-02102,6,8557
2,N,1,1,N,3,0,48-02101,N,623
2,1,1,1,7,7,0,48-02516,12,4773
1,N,1,1,N,2,0,48-02102,N,2835
2,N,1,2,N,2,1,48-02516,N,3793
2,1,1,2,6,12,1,48-02101,8,7889
1,6,2,1,2,7,0,48-02515,N,3642
2,N,1,1,N,N,1,48-02515,N,2709
1,2,1,0,2,5,0,48-02516,11,121
2,6,1,1,1,5,0,48-02102,6,5801
1,6,1,2,2,4,0,48-02102,14,6936
1,1,1,1,0,7,4,48-02515,N,3073
2,N,1,2,N,2,0,48-02507,N,8768
1,N,9,1,N,N,0,48-02516,N,5602
2,1,1,2,4,9,1,48-02516,7,6454
2,6,1,1,0,5,1,48-02515,N,3297
1,4,1,1,6,7,0,48-02102,3,6692
1,N,2,1,N,3,0,48-02102,N,1649
1,3,1,1,8,7,0,48-02102,11,227
1,2,1,1,8,5,0,48-02101,6,1577
2,N,1,1,N,N,0,48-02507,N,6071
1,1,1,2,5,8,0,48-02507,N,944
2,1,7,1,8,6,1,48-02515,6,7260
2,1,1,1,6,5,0,48-02516,12,2722
2,N,1,1,N,2,0,48-02507,N,3893
2,N,1,1,N,1,2,48-02101,N,2826
2,1,1,1,5,5,0,48-02515,8,3337
2,N,1,1,N,N,0,48-02102,N,1443
1,1,1,1,9,9,0,48-02510,4,5381
1,1,1,1,7,9,1,48-02516,N,8580
1,1,2,1,9,6,0,48-02510,4,7584
1,6,1,1,0,4,0,48-02101,N,4349
1,2,1,1,2,7,0,48-02102,0,2741
2,1,6,1,0,6,1,48-02102,11,1825
2,6,1,1,2,5,0,48-02507,9,1330
1,N,1,1,N,2,1,48-02101,N,1407
1,1,1,2,5,1,0,48-02507,11,7162
1,3,1,2,7,9,0,48-02515,15,622
2,6,1,2,0,8,0,48-02515,3,7862
2,1,1,1,9,5,0,48-02102,12,7769
2,N,5,1,N,3,0,48-02507,N,8950
1,1,1,1,2,5,0,48-02510,13,1183
2,4,1,2,4,8,0,48-02102,13,7510
1,N,1,1,N,3,1,48-02101,N,785
1,1,1,2,7,8,0,48-02515,3,8830
2,4,1,1,6,7,0,48-02515,N,9016
1,1,1,1,3,4,0,48-02101,5,5123
1,6,6,1,8,9,0,48-02515,7,8453
2,1,1,1,0,9,0,48-02516,12,6868
2,N,1,1,N,2,1,48-02510,N,5759
1,1,1,1,9,9,0,48-02101,7,7409
1,4,2,1,8,9,0,48-02102,12,1736
2,N,1,2,N,3,0,48-02510,N,8394
2,3,1,2,N,4,0,48-02507,14,6397
2,6,1,1,0,4,0,48-02515,N,514
1,1,1,1,6,8,0,48-02515,10,7457
2,N,1,1,N,3,0,48-02102,N,4944
2,6,1,1,3,5,0,48-02507,6,2673
2,1,4,0,9,7,0,48-02102,18,4918
1,1,1,1,7,7,0,48-02507,15,7149
1,6,9,2,0,3,0,48-02510,18,6321
2,N,1,1,N,3,0,48-02515,N,5753
2,4,1,1,7,7,0,48-02507,9,6972
1,N,2,1,N,3,0,48-02515,N,1299
2,1,8,1,7,5,0,48-02102,11,8809
1,4,8,2,6,8,1,48-02102,12,2834
2,1,1,1,0,7,0,48-02515,N,4535
2,N,1,1,N,3,0,48-02516,N,6786
2,6,1,1,0,4,0,48-02102,11,4205
2,4,1,1,3,8,0,48-02510,17,8365
1,3,2,1,6,9,1,48-02515,15,8939
1,1,1,1,9,10,0,48-02101,15,627
2,6,1,1,3,9,0,48-02101,15,7008
1,1,1,1,0,5,1,48-02510,N,3559
2,N,1,2,N,2,0,48-02510,N,4985
1,2,1,2,0,10,0,48-02101,15,7623
1,1,1,1,2,5,1,48-02510,15,5915
2,N,1,1,N,3,0,48-02516,N,6595
2,1,1,2,4,6,0,48-02507,6,8242
2,1,1,1,0,9,0,48-02102,7,2094
2,1,1,1,7,9,0,48-02102,3,3608
2,6,1,1,6,5,0,48-02515,11,6638
2,1,1,1,7,5,0,48-02515,9,6982
2,1,1,1,2,11,0,48-02515,6,5782
1,6,1,2,6,7,0,48-02102,13,2957
2,N,1,1,N,3,0,48-02101,N,3949
1,6,1,1,0,4,0,48-02101,N,2706
2,4,1,1,7,9,1,48-02510,0,670
1,3,1,1,7,9,0,48-02510,4,7826
1,4,1,2,8,10,0,48-02507,13,7548
2,1,1,1,1,9,0,48-02510,N,9179
2,N,1,2,N,3,0,48-02510,N,4979
2,1,1,1,5,5,0,48-02102,10,1308
2,4,1,1,3,6,1,48-02515,5,1418
2,6,1,1,0,7,0,48-02516,N,2974
2,1,1,1,7,10,0,48-02101,12,1861
2,4,1,0,1,9,0,48-02102,N,5807
1,1,1,1,7,9,0,48-02507,11,4637
2,3,1,2,7,9,1,48-02516,15,5680
1,4,5,1,N,8,0,48-02515,15,3217
2,1,8,1,5,10,0,48-02507,N,2334
1,1,1,1,8,9,0,48-02507,10,320
2,1,1,1,0,9,0,48-02101,N,7623
1,4,1,0,8,7,0,48-02507,17,5512
2,N,1,1,N,3,0,48-02507,N,960
1,1,1,2,9,9,1,48-02510,7,9229
1,1,1,1,8,9,1,48-02102,9,5389
1,6,1,1,4,5,0,48-02101,12,4405
1,1,1,1,2,10,0,48-02102,11,567
2,1,1,1,6,7,0,48-02510,7,1876
1,1,1,1,6,6,0,48-02102,15,6245
2,1,6,1,0,7,0,48-02510,6,3651
2,1,1,1,7,7,0,48-02515,N,8564
1,1,1,1,7,8,0,48-02510,11,6347
1,N,1,0,2,2,1,48-02515,2,2453
2,1,1,0,1,8,0,48-02507,10,3826
2,1,1,1,7,10,0,48-02516,11,2559
2,4,1,1,3,7,0,48-02102,N,8475
2,1,1,2,2,1,0,48-02510,N,3981
1,1,1,2,2,7,0,48-02515,15,1501
1,1,1,1,8,9,0,48-02102,14,2557
1,1,1,1,5,9,0,48-02101,15,5817
1,1,1,1,4,12,0,48-02102,N,854
2,1,1,1,5,5,1,48-02515,10,5998
2,6,1,1,3,7,0,48-02102,6,1121
2,1,1,1,4,8,0,48-02507,6,3861
2,1,1,1,9,10,0,48-02101,0,2805
2,1,1,1,6,9,0,48-02516,7,6050
1,1,1,2,6,10,0,48-02101,12,8600
2,1,1,1,0,5,2,48-02101,N,5274
1,1,1,1,7,9,1,48-02102,9,2203
2,1,1,1,0,9,0,48-02101,N,6737
2,1,1,1,8,5,0,48-02507,10,3070
1,1,1,0,1,12,2,48-02510,14,4849
1,4,2,2,9,10,0,48-02507,10,6084
2,1,1,1,6,5,0,48-02515,12,3933
2,1,1,1,3,6,0,48-02507,5,7637
2,3,1,0,2,4,0,48-02102,6,391
1,1,1,2,7,9,0,48-02101,5,2009
1,1,1,1,2,9,1,48-02101,13,7297
2,1,1,2,4,6,0,48-02515,14,4717
2,1,1,1,0,9,0,48-02516,15,4582
2,6,2,1,0,5,0,48-02515,18,1690
2,4,1,2,4,4,0,48-02507,14,7598
2,1,1,2,0,3,0,48-02101,N,8731
1,1,1,1,7,10,0,48-02516,4,5809
2,1,1,2,8,9,0,48-02507,6,6238
2,6,2,1,0,4,0,48-02510,N,5164
1,1,1,0,8,3,0,48-02515,1,307
1,1,1,1,7,9,0,48-02102,6,4243
2,N,1,2,N,3,0,48-02507,N,1537
2,4,1,2,7,7,0,48-02515,3,3647
1,1,8,1,5,5,0,48-02102,4,4558
1,1,1,1,8,9,0,48-02101,4,1298
2,N,1,1,N,2,1,48-02515,N,1452
1,1,1,1,4,9,0,48-02510,3,2599
1,4,1,0,6,6,0,48-02101,1,1837
1,1,1,1,7,9,0,48-02510,5,8813
1,N,8,1,N,3,0,48-02102,N,5862
1,6,1,2,6,7,0,48-02510,11,5510
2,1,1,2,0,7,0,48-02510,9,6689
1,6,1,1,6,5,1,48-02101,6,4847
2,4,1,1,0,5,0,48-02102,12,645
2,N,1,1,N,3,0,48-02510,N,6217
1,N,1,1,N,2,0,48-02510,N,7786
1,1,1,1,9,12,0,48-02102,6,4759
2,1,1,2,1,8,0,48-02515,14,4320
1,4,1,2,6,9,0,48-02101,9,658
1,1,1,1,9,5,0,48-02510,12,5233
1,1,1,1,5,7,0,48-02510,7,6808
2,3,1,0,0,8,0,48-02510,12,3404
2,1,1,1,4,5,0,48-02101,0,8785
1,1,2,1,9,9,1,48-02515,9,4443
2,6,8,2,8,8,0,48-02507,13,3514
1,1,1,2,8,9,0,48-02507,12,6342
1,1,1,0,7,9,0,48-02516,7,1962
1,1,1,1,8,5,0,48-02510,16,495
2,6,1,1,2,7,0,48-02101,4,4300
2,1,1,1,3,8,0,48-02102,6,4195
2,1,1,1,0,9,0,48-02516,N,236
2,2,1,0,1,3,0,48-02102,4,4223
1,1,1,1,9,9,0,48-02507,9,4854
2,1,1,1,7,8,0,48-02102,15,8959
1,1,1,1,6,5,0,48-02510,10,121
2,2,2,1,1,8,0,48-02516,1,6081
2,1,1,1,9,9,0,48-02515,12,2415
1,6,2,2,3,5,0,48-02510,6,8245
2,N,1,1,N,N,0,48-02101,N,9081
1,4,1,2,1,5,1,48-02516,3,8371
1,1,2,2,6,5,0,48-02515,6,999
1,N,1,1,N,3,1,48-02102,N,2392
2,1,9,1,9,10,0,48-02102,7,4859
2,1,6,1,5,5,0,48-02510,N,1136
2,1,1,1,9,10,0,48-02515,1,2339
1,4,9,1,9,9,0,48-02510,12,7120
2,6,1,1,5,7,0,48-02510,6,4299
1,1,1,1,7,7,0,48-02510,10,4112
1,1,1,1,6,7,0,48-02102,11,7230
2,6,1,1,7,7,0,48-02101,9,5492
1,1,1,0,9,10,1,48-02510,16,1700
1,N,1,1,N,N,3,48-02507,N,2484
1,6,1,0,0,3,0,48-02102,6,23
1,N,1,2,N,2,0,48-02507,N,1454
1,4,1,1,9,1,0,48-02510,15,1939
2,1,2,1,8,10,0,48-02102,7,5586
2,N,1,1,N,3,0,48-02507,N,3455
1,5,3,0,8,7,0,48-02102,2,4203
1,1,1,1,9,9,0,48-02507,16,6372
1,N,1,1,N,N,1,48-02510,N,2420
1,4,1,1,9,9,0,48-02101,10,6486
1,6,1,1,0,4,0,48-02510,4,3694
2,1,1,1,2,7,0,48-02516,N,3669
1,1,1,1,0,7,0,48-02510,18,7021
2,6,1,1,3,5,0,48-02102,14,2488
2,6,1,1,2,5,0,48-02515,14,1583
1,N,1,1,N,N,0,48-02510,N,7100
2,4,1,1,9,11,0,48-02515,0,6287
2,2,1,1,2,3,0,48-02515,N,2716
1,4,1,2,7,7,0,48-02510,15,6400
2,1,1,1,8,7,0,48-02515,16,1481
1,1,1,1,3,8,0,48-02515,N,6389
2,4,9,2,1,7,0,48-02510,8,3640
2,6,1,1,5,7,0,48-02102,4,3982
1,6,1,1,8,9,1,48-02516,11,7074
1,1,1,1,4,7,0,48-02516,10,8355
1,1,2,1,8,9,0,48-02515,11,3764
1,1,1,1,8,5,0,48-02507,7,6279
1,1,1,1,7,7,4,48-02102,15,2412
1,1,1,1,6,5,0,48-02101,16,8446
1,6,1,1,8,7,0,48-02102,1,4771
1,4,2,1,8,9,0,48-02102,N,4120
2,1,9,1,0,9,0,48-02101,N,3521
1,N,1,2,N,3,1,48-02510,N,9076
2,1,1,2,8,9,0,48-02515,8,5995
1,N,1,2,N,N,0,48-02510,N,8532
2,1,1,1,5,4,1,48-02507,12,59
2,4,1,1,6,5,1,48-02102,N,5403
1,N,1,1,N,2,0,48-02101,N,1035
2,1,1,1,8,9,1,48-02515,12,8744
1,1,1,1,8,12,1,48-02101,11,3956
1,1,2,1,2,11,0,48-02516,N,7125
2,1,1,1,6,9,0,48-02516,0,5009
2,6,1,2,3,3,1,48-02515,4,4198
2,1,2,1,3,5,0,48-02507,11,2660
1,N,1,1,N,2,0,48-02102,N,4508
1,1,1,1,3,7,0,48-02507,6,8971
1,1,1,1,7,8,0,48-02516,11,2245
2,1,2,0,4,11,0,48-02510,6,4875
2,1,1,1,8,4,0,48-02101,4,8000
1,1,1,1,6,5,0,48-02101,6,7348
2,1,6,1,3,5,0,48-02515,2,3890
2,N,1,1,N,2,0,48-02101,N,3574
2,6,1,1,0,9,0,48-02102,N,8354
1,1,1,1,8,8,0,48-02102,4,4012
1,1,1,1,9,7,0,48-02101,4,2480
1,1,9,1,3,5,0,48-02101,3,7802
2,1,1,2,6,7,0,48-02507,15,7155
2,1,9,1,9,9,1,48-02515,12,7515
1,6,1,1,2,4,0,48-02516,6,7960
1,1,9,1,4,5,0,48-02102,16,3444
2,1,1,2,7,9,0,48-02507,14,6250
1,3,1,1,5,7,0,48-02507,N,5526
2,N,1,2,N,3,0,48-02101,N,3469
1,6,1,1,0,4,1,48-02507,18,6012
2,6,1,2,8,5,0,48-02516,13,2314
2,N,1,1,N,2,0,48-02515,N,5612
2,1,1,1,4,7,0,48-02102,N,2696
1,4,1,1,2,5,0,48-02102,15,7434
2,1,1,1,2,5,0,48-02516,4,5624
1,1,2,1,6,5,1,48-02515,14,1208
1,1,1,1,9,9,1,48-02102,4,7098
2,1,1,1,6,5,0,48-02510,6,3549
1,3,1,1,9,7,0,48-02102,2,5585
1,N,1,1,N,N,0,48-02510,N,5701
1,1,1,1,6,8,0,48-02507,16,199
1,1,1,1,5,4,1,48-02510,N,8047
1,3,1,1,3,7,0,48-02515,N,9096
2,N,1,1,N,2,0,48-02101,N,4728
1,3,1,2,7,3,0,48-02101,16,5949
2,N,1,1,N,1,1,48-02507,N,3346
1,6,1,1,0,5,0,48-02101,14,2743
2,N,2,1,N,2,0,48-02507,N,6714
2,N,9,1,N,3,0,48-02516,N,7940
1,1,1,1,8,9,0,48-02101,7,8517
1,1,1,1,9,9,0,48-02515,4,6443
2,1,1,1,1,10,0,48-02516,12,5423
2,6,1,1,0,4,0,48-02516,18,6947
2,1,6,2,4,7,0,48-02101,10,8689
2,6,1,2,4,5,0,48-02515,12,7080
2,4,1,1,5,4,0,48-02510,13,331
1,N,1,0,0,N,4,48-02507,12,6553
2,6,1,2,5,7,0,48-02101,9,632
1,1,1,1,8,10,0,48-02507,16,8554
1,N,9,1,N,N,0,48-02102,N,6149
1,1,1,1,0,8,0,48-02510,6,2792
1,6,1,0,8,9,0,48-02102,3,6050
2,1,1,1,8,5,0,48-02507,9,2038
2,6,1,2,3,5,1,48-02515,13,8
2,5,1,2,5,7,0,48-02507,9,2937
1,5,1,1,4,5,0,48-02101,2,878
2,1,1,1,0,4,0,48-02516,N,2949
2,6,1,2,0,4,0,48-02507,N,6836
1,1,1,1,8,9,0,48-02510,11,1871
2,1,1,1,4,8,0,48-02102,N,1259
1,1,1,1,9,9,0,48-02101,7,4528
1,6,1,2,2,6,1,48-02516,4,334
2,1,8,2,3,4,1,48-02101,N,8103
2,6,1,1,0,4,0,48-02507,18,4415
1,6,1,1,4,7,1,48-02515,N,7044
1,1,1,1,9,10,0,48-02510,7,2825
2,N,1,1,N,3,1,48-02101,N,9254
1,4,1,1,3,5,0,48-02515,10,5208
2,N,1,2,N,4,0,48-02102,N,2223
1,1,1,1,6,7,4,48-02516,7,954
1,1,1,1,4,5,1,48-02101,15,8100
2,1,1,1,3,5,0,48-02515,N,6128
1,1,1,1,6,4,0,48-02507,N,8301
1,4,1,1,4,7,4,48-02515,7,7269
1,6,1,2,9,9,0,48-02510,9,8931
2,1,1,2,8,9,0,48-02102,0,5682
2,1,1,1,3,5,1,48-02507,13,7762
1,1,1,1,9,9,0,48-02102,4,3228
2,6,1,1,6,9,1,48-02510,10,3109
2,6,1,2,0,4,0,48-02507,5,7445
2,N,1,1,N,3,0,48-02510,N,6607
1,1,2,1,6,5,0,48-02507,8,6494
2,6,1,2,0,3,1,48-02516,N,8228
1,6,1,1,6,5,0,48-02510,6,1821
2,4,1,1,3,5,0,48-02515,N,2354
1,1,6,2,6,5,1,48-02102,12,948
1,4,1,1,7,5,0,48-02102,N,7203
2,3,1,1,7,4,0,48-02507,5,6495
2,1,1,1,0,7,0,48-02510,N,5480
2,1,1,1,4,10,0,48-02510,N,113
2,2,1,1,3,7,0,48-02102,4,7563
2,N,1,1,N,2,1,48-02507,0,1129
2,N,1,1,N,3,0,48-02516,N,8572
1,3,1,0,0,5,0,48-02102,N,2686
1,N,1,2,N,3,0,48-02516,N,2492
2,1,1,1,5,9,0,48-02516,12,799
2,3,6,0,0,8,0,48-02102,2,7360
1,N,1,1,N,N,1,48-02102,N,3618
2,6,1,1,3,5,0,48-02101,15,7590
2,1,1,1,5,5,0,48-02510,5,7874
2,1,1,1,0,5,0,48-02101,6,3108
2,1,1,1,9,11,0,48-02510,N,2808
2,5,1,2,5,6,0,48-02516,11,7978
1,N,1,1,N,3,1,48-02510,N,9145
1,N,1,1,N,1,0,48-02101,N,5343
1,1,1,1,9,9,1,48-02102,16,7560
1,N,1,1,N,2,0,48-02101,N,2882
2,1,1,1,7,7,0,48-02510,9,1297
2,1,1,2,0,5,0,48-02102,12,9121
2,1,1,1,0,5,0,48-02101,N,523
2,1,5,1,3,4,0,48-02102,12,1817
1,1,1,1,3,5,0,48-02101,11,2255
1,1,1,0,6,12,0,48-02102,5,1611
1,1,1,1,8,9,0,48-02516,11,2308
2,4,1,0,4,7,0,48-02101,15,1052
1,1,8,1,9,7,0,48-02101,1,2789
2,6,1,1,2,4,0,48-02102,6,7656
1,1,1,1,6,9,4,48-02507,3,8758
2,6,1,0,3,5,0,48-02510,17,8082
1,4,1,1,8,7,0,48-02507,16,5318
1,1,1,2,9,9,0,48-02101,6,1230
2,1,1,2,4,7,1,48-02102,12,5727
2,3,1,1,4,4,0,48-02102,11,3848
2,1,8,1,3,5,0,48-02516,N,7308
1,1,1,1,6,5,0,48-02510,12,1728
2,4,1,1,4,7,0,48-02101,N,6397
1,1,1,0,6,3,0,48-02515,12,4226
1,N,1,2,N,3,0,48-02102,N,1591
2,1,1,2,7,9,0,48-02507,11,5143
1,4,1,1,5,9,0,48-02516,6,916
2,4,1,1,2,12,0,48-02510,12,65
2,6,1,2,5,8,0,48-02510,6,37
1,4,1,0,8,7,0,48-02101,5,2725
1,N,1,2,N,3,0,48-02507,N,6899
1,N,1,1,N,3,0,48-02101,N,4731
