SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
1,6,1,2,8,10,45,1,N,2
1,6,6,2,1,9,31,1,N,2
1,6,2,0,0,7,33,3,N,2
1,N,1,1,N,2,4,1,N,2
2,6,1,1,7,9,28,1,N,2
1,1,2,1,8,9,43,1,N,2
1,6,1,0,1,7,28,3,N,2
1,6,2,1,2,4,56,1,N,2
1,N,1,1,0,2,12,1,N,2
2,1,1,2,4,5,46,1,N,2
1,6,1,2,0,4,29,1,N,2
1,N,1,1,0,3,8,1,N,2
1,1,1,1,7,7,38,1,N,2
1,N,1,2,0,3,7,1,N,2
2,6,1,2,2,7,35,1,N,2
1,6,2,1,8,7,49,1,N,2
2,1,1,1,1,11,24,1,N,2
1,1,1,1,4,10,38,1,N,2
2,N,8,2,N,1,54,1,N,2
1,6,1,0,5,10,42,3,N,2
1,N,1,1,0,3,4,1,N,2
2,6,2,0,5,7,59,2,N,2
1,6,1,2,8,9,37,1,N,2
1,6,1,0,0,7,28,3,N,2
1,1,1,1,8,10,66,1,N,2
2,1,1,1,2,5,78,1,N,2
1,1,2,2,5,7,49,1,N,2
2,1,6,2,0,9,52,1,N,2
1,1,2,1,3,5,52,1,N,2
2,1,2,1,3,5,63,1,N,2
1,1,6,1,8,10,54,1,N,2
1,N,2,1,N,2,3,1,N,2
1,1,6,1,7,10,46,1,N,2
2,6,2,1,2,5,39,1,N,2
1,6,1,2,8,9,28,1,N,2
1,6,2,1,7,7,49,1,N,2
2,1,1,1,8,9,34,1,N,2
1,1,2,1,4,7,65,1,N,2
1,1,1,2,8,10,38,1,N,2
1,6,6,1,0,4,22,1,N,2
1,6,2,1,0,3,56,1,N,2
1,1,2,1,8,7,46,1,N,2
2,1,1,1,6,9,55,1,N,2
1,6,1,2,7,7,49,1,N,2
2,1,2,2,8,9,68,1,N,2
1,6,1,2,0,4,27,1,N,2
1,1,1,1,8,10,51,1,N,2
2,1,1,1,3,9,70,1,N,2
2,6,8,2,0,3,23,1,N,2
1,N,6,2,0,3,7,1,N,2
1,1,1,2,8,9,25,1,N,2
2,1,1,1,4,9,70,1,N,2
1,6,1,1,8,9,20,1,N,2
2,6,2,2,3,5,32,1,N,2
2,1,1,1,3,9,34,1,N,2
1,6,1,1,1,4,31,1,N,2
2,N,1,1,0,3,8,1,N,2
2,1,1,1,8,11,72,1,N,2
1,N,2,1,N,3,14,1,N,2
2,N,2,1,N,3,9,1,N,2
2,1,6,2,0,1,55,1,N,2
1,1,1,1,3,5,76,1,N,2
1,6,1,0,0,4,35,2,N,2
2,1,1,1,8,10,70,1,N,2
2,1,1,1,6,9,33,1,N,2
1,1,3,1,0,5,69,1,N,2
2,N,2,1,0,2,13,1,N,2
2,1,1,1,3,5,58,1,N,2
1,1,2,1,3,5,78,1,N,2
1,6,2,1,7,7,45,1,N,2
1,6,1,0,0,3,58,2,N,2
1,6,1,2,5,9,25,1,N,2
1,6,1,1,6,9,42,1,N,2
1,1,2,1,7,7,56,1,N,2
1,6,1,2,8,10,40,1,N,2
1,1,2,1,3,5,55,1,N,2
1,N,1,2,0,1,9,1,N,2
1,6,2,1,4,5,32,1,N,2
1,1,1,1,8,9,42,1,N,2
2,N,2,1,N,3,6,1,N,2
2,6,2,2,2,4,61,1,N,2
2,N,1,1,N,2,8,1,N,2
2,1,1,1,6,9,54,1,N,2
2,6,2,2,2,3,74,1,N,2
2,6,2,2,3,7,59,1,N,2
1,1,1,2,8,10,27,1,N,2
1,1,2,1,4,5,65,1,N,2
2,1,1,1,2,N,64,1,N,2
2,6,2,2,0,5,39,1,N,2
2,1,1,1,3,5,49,1,N,2
2,6,1,1,1,9,30,1,N,2
2,6,2,2,0,4,60,1,N,2
1,1,1,2,8,10,64,1,N,2
1,1,6,1,6,10,64,1,N,2
1,6,1,1,7,9,22,1,N,2
1,1,1,1,8,7,76,1,N,2
1,1,2,1,8,7,53,1,N,2
1,6,2,0,0,7,27,3,N,2
2,1,1,1,5,7,52,1,N,2
2,1,1,2,7,10,39,1,N,2
2,1,1,2,3,9,38,1,N,2
1,1,6,1,7,10,54,1,N,2
1,N,1,2,0,3,12,1,N,2
2,4,2,1,8,7,66,1,N,2
2,N,1,2,N,1,7,1,N,2
2,6,1,1,0,4,14,1,N,2
2,1,6,2,0,5,39,1,N,2
1,6,1,1,8,7,48,1,N,2
2,6,1,2,0,3,21,1,N,2
2,1,1,1,8,9,28,1,N,2
2,6,1,2,0,3,65,1,N,2
2,6,2,1,3,5,63,1,N,2
2,1,6,2,N,1,45,1,N,2
2,6,1,2,1,9,32,1,N,2
1,N,1,0,N,N,2,2,N,2
1,6,2,2,8,9,30,1,N,2
1,6,1,0,0,1,38,3,N,2
2,3,2,1,2,3,76,1,N,2
1,1,1,1,7,7,60,1,N,2
1,N,1,2,0,2,4,1,N,2
1,N,9,1,N,N,2,1,N,2
2,1,1,1,6,7,70,1,N,2
2,6,1,1,0,4,16,1,N,2
2,3,2,1,2,3,82,1,N,2
2,N,2,2,N,2,5,1,N,2
1,6,1,0,0,7,30,3,N,2
1,1,1,1,8,10,57,1,N,2
1,1,2,1,6,7,47,1,N,2
2,6,1,2,3,7,28,1,N,2
1,4,1,2,6,7,66,1,N,2
1,6,1,2,0,4,31,1,N,2
2,6,6,2,1,9,27,1,N,2
1,6,1,2,7,9,32,1,N,2
2,6,1,2,3,9,43,1,N,2
2,4,2,2,4,5,67,1,N,2
1,1,1,1,8,10,54,1,N,2
2,1,2,2,3,5,41,1,N,2
2,N,1,1,N,2,73,1,N,2
2,1,1,2,7,10,50,1,N,2
2,1,1,1,8,11,61,1,N,2
2,1,2,2,3,5,75,1,N,2
2,6,8,1,0,3,19,1,N,2
1,4,1,2,7,9,66,1,N,2
1,6,1,2,8,9,25,1,N,2
2,6,2,1,0,3,56,1,N,2
2,3,2,2,7,7,68,1,N,2
2,N,1,2,0,3,7,1,N,2
1,1,1,1,6,9,59,1,N,2
2,6,8,1,0,5,28,1,N,2
2,N,1,1,N,1,44,1,N,2
1,1,2,1,8,9,46,1,N,2
1,N,1,2,0,3,16,1,N,2
1,1,2,1,8,10,55,1,N,2
2,6,1,2,7,9,24,1,N,2
2,6,1,0,2,5,60,3,N,2
1,1,1,1,8,11,63,1,N,2
2,1,1,1,7,9,37,1,N,2
2,6,6,2,4,10,41,1,N,2
2,1,1,1,5,9,66,1,N,2
2,6,2,2,3,5,41,1,N,2
2,N,6,1,0,3,33,1,N,2
1,6,1,2,0,4,13,1,N,2
1,1,2,1,4,5,66,1,N,2
1,1,1,2,8,10,47,1,N,2
1,6,1,0,1,7,43,3,N,2
1,6,2,1,8,7,55,1,N,2
1,1,2,1,4,7,58,1,N,2
1,1,2,1,8,7,82,1,N,2
1,6,1,2,0,4,30,1,N,2
1,N,2,1,N,N,0,1,N,2
1,1,2,2,8,9,42,1,N,2
2,1,1,2,4,9,26,1,N,2
1,1,1,1,7,7,58,1,N,2
2,1,1,1,4,9,49,1,N,2
2,N,2,2,N,2,4,1,N,2
1,6,1,1,1,9,34,1,N,2
2,N,1,1,0,3,8,1,N,2
2,N,1,1,N,2,85,1,N,2
1,6,1,1,0,4,36,1,N,2
1,6,1,2,1,7,35,1,N,2
2,6,1,1,0,4,29,1,N,2
1,1,1,2,6,7,66,1,N,2
1,1,1,2,5,9,29,1,N,2
2,1,6,1,0,10,44,1,N,2
2,1,8,1,0,5,64,1,N,2
1,1,1,1,4,10,74,1,N,2
2,N,1,1,0,2,1,1,N,2
1,1,2,1,8,7,56,1,N,2
1,6,2,0,0,7,35,3,N,2
1,N,1,2,0,3,8,1,N,2
1,6,2,2,5,7,47,1,N,2
2,2,6,2,3,10,40,1,N,2
1,1,2,1,4,7,51,1,N,2
2,4,1,1,4,7,52,1,N,2
1,1,6,1,0,5,73,1,N,2
2,6,2,2,5,7,26,1,N,2
1,N,2,1,N,1,4,1,N,2
2,1,1,1,4,9,50,1,N,2
2,1,1,1,0,5,53,1,N,2
2,1,2,2,2,1,68,1,N,2
2,1,1,1,8,9,55,1,N,2
2,6,2,2,3,5,54,1,N,2
2,6,1,2,3,9,32,1,N,2
1,1,1,2,7,9,24,1,N,2
2,1,1,2,0,9,44,1,N,2
2,6,1,2,4,7,37,1,N,2
1,6,1,1,1,4,23,1,N,2
1,1,1,2,7,9,73,1,N,2
1,1,1,1,8,11,75,1,N,2
2,1,1,1,0,4,74,1,N,2
2,1,1,1,8,10,24,1,N,2
2,1,1,2,7,10,33,1,N,2
1,N,1,1,0,3,5,1,N,2
1,6,1,2,1,7,38,1,N,2
2,6,2,1,2,7,22,1,N,2
2,6,8,2,0,4,34,1,N,2
2,6,2,2,5,5,41,1,N,2
2,1,1,1,8,11,60,1,N,2
2,6,1,1,1,7,14,1,N,2
2,1,1,1,3,5,60,1,N,2
2,1,1,1,2,9,77,1,N,2
2,N,1,1,N,N,63,1,N,2
1,1,1,1,7,7,51,1,N,2
1,N,1,1,N,N,2,1,N,2
1,6,1,2,0,4,15,1,N,2
2,3,2,1,2,5,67,1,N,2
1,1,6,1,4,10,59,1,N,2
1,1,1,1,8,9,45,1,N,2
2,1,8,1,0,5,42,1,N,2
2,6,1,2,0,1,62,1,N,2
2,1,1,1,3,5,40,1,N,2
2,6,1,0,0,3,44,3,N,2
2,1,1,2,4,5,30,1,N,2
2,N,2,2,0,N,2,1,N,2
1,6,1,2,0,7,37,1,N,2
1,6,1,1,4,7,29,1,N,2
2,3,1,2,4,9,71,1,N,2
1,6,1,1,1,7,26,1,N,2
1,N,1,1,0,3,8,1,N,2
2,6,1,2,4,7,34,1,N,2
2,6,2,2,7,9,39,1,N,2
2,6,2,2,4,5,63,1,N,2
2,6,6,1,0,7,25,1,N,2
1,6,2,2,8,9,42,1,N,2
1,6,1,2,5,9,20,1,N,2
2,6,2,1,6,7,53,1,N,2
2,N,1,1,N,2,1,1,N,2
1,1,1,1,8,10,69,1,N,2
1,6,1,2,6,10,31,1,N,2
1,6,1,0,3,7,29,3,N,2
2,6,1,1,0,4,17,1,N,2
1,N,8,1,N,1,52,1,N,2
2,1,8,1,0,5,31,1,N,2
1,N,1,2,0,2,2,1,N,2
2,N,1,1,0,3,6,1,N,2
1,1,1,1,6,10,70,1,N,2
1,1,2,1,7,7,73,1,N,2
2,6,1,1,0,5,22,1,N,2
2,6,1,1,0,4,10,1,N,2
1,N,3,1,N,1,6,1,N,2
1,N,2,2,N,2,3,1,N,2
2,6,2,2,0,4,47,1,N,2
1,N,2,1,N,3,7,1,N,2
2,6,2,2,4,5,34,1,N,2
1,1,2,1,4,7,59,1,N,2
2,1,1,2,4,9,60,1,N,2
1,4,2,1,8,7,67,1,N,2
1,6,1,2,8,10,46,1,N,2
1,N,6,1,N,2,5,1,N,2
1,1,1,1,7,10,40,1,N,2
2,1,1,1,8,11,72,1,N,2
2,1,1,1,4,7,58,1,N,2
2,1,1,1,0,4,33,1,N,2
2,6,2,2,6,9,37,1,N,2
1,6,1,2,8,10,50,1,N,2
2,4,2,1,3,5,72,1,N,2
1,1,6,1,8,10,53,1,N,2
2,N,1,1,N,1,4,1,N,2
2,6,2,1,2,7,41,1,N,2
1,N,1,1,0,3,19,1,N,2
1,1,8,1,6,10,44,1,N,2
2,1,1,1,3,7,53,1,N,2
2,6,2,2,4,7,29,1,N,2
2,3,1,1,3,5,82,1,N,2
2,1,1,1,4,9,59,1,N,2
2,1,1,1,6,10,60,1,N,2
2,6,1,1,3,5,30,1,N,2
1,N,2,2,0,3,17,1,N,2
2,1,1,1,8,10,36,1,N,2
1,6,1,0,5,9,32,3,N,2
2,N,8,2,0,3,10,1,N,2
1,6,1,2,0,4,21,1,N,2
1,1,2,1,4,5,77,1,N,2
1,6,1,1,8,9,35,1,N,2
1,1,2,1,2,5,67,1,N,2
2,N,2,2,N,3,14,1,N,2
2,1,1,2,4,10,42,1,N,2
2,6,2,2,0,4,18,1,N,2
2,1,1,1,7,9,54,1,N,2
2,4,1,1,4,9,63,1,N,2
1,1,1,2,8,10,48,1,N,2
1,N,2,1,N,2,8,1,N,2
1,1,2,1,8,10,40,1,N,2
2,N,1,1,0,1,0,1,N,2
2,6,1,2,4,9,30,1,N,2
1,6,6,1,0,3,14,1,N,2
1,1,2,2,8,9,48,1,N,2
2,N,1,1,N,1,7,1,N,2
1,1,1,2,6,9,58,1,N,2
1,6,2,2,1,7,31,1,N,2
2,3,2,0,2,4,62,3,N,2
1,N,1,2,0,2,4,1,N,2
2,6,1,1,1,9,29,1,N,2
1,1,1,1,7,10,36,1,N,2
2,1,2,2,3,5,51,1,N,2
2,1,1,1,8,9,59,1,N,2
1,6,1,2,0,4,25,1,N,2
1,1,9,1,6,7,57,1,N,2
1,1,2,1,7,7,44,1,N,2
2,1,1,1,0,10,51,1,N,2
1,1,1,1,8,12,79,1,N,2
1,6,2,1,4,5,31,1,N,2
1,1,1,1,4,7,73,1,N,2
2,6,1,2,7,9,34,1,N,2
2,N,9,2,0,3,7,1,N,2
1,1,6,1,8,10,63,1,N,2
2,6,2,0,2,4,71,2,N,2
2,6,8,2,0,4,14,1,N,2
1,N,1,1,0,3,11,1,N,2
2,N,2,2,N,1,6,1,N,2
1,6,1,0,0,7,32,1,N,2
1,1,2,2,8,9,61,1,N,2
1,N,1,1,0,2,0,1,N,2
1,1,2,1,4,7,52,1,N,2
2,N,1,1,0,2,4,1,N,2
1,1,1,1,8,10,63,1,N,2
1,6,1,2,8,9,23,1,N,2
2,1,2,2,8,9,55,1,N,2
1,1,1,1,4,7,53,1,N,2
2,4,2,1,6,7,57,1,N,2
1,4,1,2,4,9,72,1,N,2
1,6,1,0,0,4,34,3,N,2
1,6,1,2,0,4,19,1,N,2
2,1,1,1,8,9,77,1,N,2
2,1,1,1,8,9,61,1,N,2
1,1,1,1,8,9,40,1,N,2
1,1,2,1,4,5,31,1,N,2
1,N,1,2,0,2,10,1,N,2
2,6,1,1,2,5,54,1,N,2
1,1,1,1,6,7,53,1,N,2
2,3,1,1,2,5,75,1,N,2
2,4,1,1,4,7,58,1,N,2
1,1,1,1,4,7,58,1,N,2
1,1,1,1,8,9,30,1,N,2
2,1,6,1,0,10,69,1,N,2
1,N,2,2,0,3,16,1,N,2
2,4,1,2,2,5,61,1,N,2
1,6,1,2,8,9,23,1,N,2
2,N,2,1,2,1,72,1,N,2
2,6,1,1,1,9,28,1,N,2
1,6,1,2,8,9,34,1,N,2
2,1,1,1,3,9,60,1,N,2
1,6,1,1,6,9,39,1,N,2
2,1,1,1,2,9,70,1,N,2
2,4,1,1,6,9,42,1,N,2
2,6,6,2,0,9,45,1,N,2
2,6,1,1,0,4,13,1,N,2
1,1,2,1,4,5,35,1,N,2
2,4,2,1,4,7,59,1,N,2
2,3,2,2,2,4,83,1,N,2
1,1,2,1,7,7,78,1,N,2
1,1,1,1,8,9,26,1,N,2
2,6,2,1,0,3,52,1,N,2
2,1,1,2,6,9,26,1,N,2
1,1,6,1,6,10,58,1,N,2
2,6,2,1,0,4,42,1,N,2
2,1,1,1,1,9,24,1,N,2
2,1,8,1,0,5,49,1,N,2
2,N,2,2,N,N,76,1,N,2
1,1,1,1,8,10,65,1,N,2
2,4,2,2,6,7,50,1,N,2
2,1,1,1,0,9,39,1,N,2
1,6,2,1,5,7,26,1,N,2
2,6,1,2,7,10,40,1,N,2
2,6,2,2,4,5,64,1,N,2
2,N,6,1,N,1,5,1,N,2
1,1,1,1,8,10,49,1,N,2
2,6,1,2,0,7,39,1,N,2
1,1,1,1,6,9,30,1,N,2
1,1,1,1,8,9,65,1,N,2
2,6,2,2,4,7,35,1,N,2
2,1,1,1,7,9,40,1,N,2
2,N,1,2,0,3,15,1,N,2
2,6,1,1,8,9,27,1,N,2
1,1,1,1,7,10,32,1,N,2
2,1,6,1,6,10,45,1,N,2
2,6,2,1,2,5,57,1,N,2
2,6,2,1,0,4,14,1,N,2
1,1,1,1,3,5,57,1,N,2
2,4,2,1,4,5,56,1,N,2
1,N,6,2,N,N,3,1,N,2
1,N,3,1,N,3,15,1,N,2
1,6,6,2,8,9,25,1,N,2
1,N,2,2,0,3,5,1,N,2
2,N,6,2,0,3,4,1,N,2
1,6,1,2,5,9,29,1,N,2
1,1,1,1,8,10,58,1,N,2
2,6,2,2,4,7,35,1,N,2
1,N,1,1,N,1,5,1,N,2
2,1,2,1,3,5,70,1,N,2
2,6,2,2,0,5,42,1,N,2
1,N,9,1,0,3,12,1,N,2
2,1,1,1,0,9,67,1,N,2
2,N,2,1,N,3,7,1,N,2
1,6,6,0,0,4,26,3,N,2
1,6,1,2,8,9,35,1,N,2
1,1,1,1,9,10,68,1,N,2
1,1,2,1,4,7,63,1,N,2
1,1,2,1,7,7,52,1,N,2
2,4,2,1,3,5,71,1,N,2
1,1,2,1,8,7,68,1,N,2
1,1,6,1,4,10,38,1,N,2
2,N,2,1,N,3,13,1,N,2
1,6,1,0,4,7,65,2,N,2
2,1,6,2,2,3,71,1,N,2
2,1,1,1,0,9,43,1,N,2
1,6,2,1,8,9,21,1,N,2
1,6,6,2,8,9,27,1,N,2
1,1,6,1,8,10,56,1,N,2
1,1,6,2,8,10,63,1,N,2
2,1,2,2,3,5,42,1,N,2
1,6,1,2,8,9,32,1,N,2
2,6,2,1,4,7,30,1,N,2
2,6,2,2,3,5,30,1,N,2
1,6,1,2,6,9,34,1,N,2
1,1,2,1,6,7,57,1,N,2
1,6,1,1,1,4,34,1,N,2
2,6,1,2,1,7,34,1,N,2
2,6,1,1,2,1,64,1,N,2
1,1,2,1,6,7,47,1,N,2
2,N,2,1,N,3,10,1,N,2
1,1,6,1,8,10,53,1,N,2
2,6,1,1,1,7,26,1,N,2
2,3,1,2,6,9,80,1,N,2
1,N,1,2,0,2,10,1,N,2
2,N,6,0,0,3,30,3,N,2
1,6,6,1,1,9,34,1,N,2
2,3,1,1,3,5,72,1,N,2
1,6,1,1,8,9,28,1,N,2
2,3,1,2,2,5,76,1,N,2
1,6,2,0,5,7,49,2,N,2
2,1,1,1,8,10,57,1,N,2
2,4,1,1,5,7,60,1,N,2
2,1,1,1,8,9,57,1,N,2
2,1,1,1,2,9,72,1,N,2
2,6,2,1,2,1,68,1,N,2
1,6,1,1,5,7,42,1,N,2
1,1,1,1,8,9,32,1,N,2
2,1,6,1,6,10,28,1,N,2
1,6,1,1,8,9,32,1,N,2
1,6,1,2,4,9,39,1,N,2
2,1,8,1,2,4,70,1,N,2
2,3,2,2,2,5,58,1,N,2
2,N,1,1,0,3,14,1,N,2
1,1,1,1,6,9,31,1,N,2
1,6,1,1,7,9,24,1,N,2
1,6,1,1,1,7,28,1,N,2
1,6,1,1,0,7,39,1,N,2
1,1,1,1,7,7,73,1,N,2
1,N,2,0,0,3,8,1,N,2
1,6,6,2,6,9,30,1,N,2
1,1,1,1,8,9,53,1,N,2
2,1,1,1,8,9,73,1,N,2
1,4,1,1,6,7,65,1,N,2
2,3,2,1,3,5,72,1,N,2
1,6,2,1,0,4,23,1,N,2
2,6,1,1,8,9,38,1,N,2
1,6,2,1,0,3,14,1,N,2
2,1,1,1,6,9,58,1,N,2
1,6,2,0,3,7,50,2,N,2
2,4,1,1,5,7,65,1,N,2
2,N,2,2,N,3,12,1,N,2
1,1,1,1,8,10,55,1,N,2
1,6,1,1,3,5,40,1,N,2
1,N,9,1,0,3,11,1,N,2
2,6,2,2,2,5,50,1,N,2
2,6,2,1,2,1,63,1,N,2
1,1,1,1,4,5,43,1,N,2
1,1,2,1,4,7,67,1,N,2
1,N,2,2,N,1,4,1,N,2
2,6,2,2,5,5,39,1,N,2
1,N,1,1,0,2,6,1,N,2
2,6,1,2,3,5,29,1,N,2
1,6,2,1,5,7,23,1,N,2
1,6,1,2,1,4,31,1,N,2
1,6,1,0,2,7,48,3,N,2
1,1,1,1,3,5,51,1,N,2
1,1,2,1,6,7,51,1,N,2
1,6,6,1,6,9,31,1,N,2
1,6,1,2,5,7,31,1,N,2
1,6,1,2,7,9,57,1,N,2
2,6,2,1,2,5,36,1,N,2
2,4,2,1,3,5,67,1,N,2
2,3,2,1,2,5,83,1,N,2
1,1,2,1,8,7,54,1,N,2
1,6,1,0,5,9,26,3,N,2
1,1,6,2,8,10,56,1,N,2
1,6,1,1,0,4,25,1,N,2
1,N,9,1,0,2,8,1,N,2
2,1,2,1,2,5,63,1,N,2
2,3,2,1,3,4,70,1,N,2
1,1,1,2,6,10,33,1,N,2
2,1,1,1,2,1,69,1,N,2
1,6,1,0,0,7,38,3,N,2
2,6,2,2,2,7,30,1,N,2
1,1,1,1,7,10,39,1,N,2
1,1,2,1,6,7,47,1,N,2
2,1,1,1,0,9,41,1,N,2
2,6,2,2,5,7,51,1,N,2
2,1,1,1,6,9,32,1,N,2
2,1,2,2,4,5,25,1,N,2
2,1,2,1,4,7,64,1,N,2
2,6,2,2,0,4,41,1,N,2
1,6,1,1,8,9,56,1,N,2
1,N,1,2,0,3,4,1,N,2
1,1,6,2,7,10,65,1,N,2
1,1,1,1,5,7,53,1,N,2
1,1,2,1,4,5,54,1,N,2
2,N,2,1,N,1,0,1,N,2
1,1,1,1,4,7,59,1,N,2
1,6,6,2,8,9,29,1,N,2
1,1,8,1,0,4,68,1,N,2
1,6,1,2,7,9,45,1,N,2
1,1,6,2,8,10,48,1,N,2
1,6,1,1,8,9,24,1,N,2
1,1,1,1,4,10,61,1,N,2
2,N,2,2,N,1,2,1,N,2
1,1,2,1,3,5,59,1,N,2
2,N,1,1,0,3,13,1,N,2
1,6,1,2,6,9,24,1,N,2
1,1,2,1,7,10,49,1,N,2
2,6,1,2,0,7,22,1,N,2
1,1,1,1,8,9,51,1,N,2
1,6,6,1,7,9,38,1,N,2
2,1,1,1,2,5,58,1,N,2
2,1,1,1,6,10,54,1,N,2
1,6,1,0,3,7,40,1,N,2
1,6,6,1,0,4,12,1,N,2
1,6,1,2,8,10,32,1,N,2
2,1,1,1,5,9,47,1,N,2
2,6,1,2,1,7,26,1,N,2
1,1,1,1,4,7,46,1,N,2
2,6,1,1,1,7,18,1,N,2
1,6,1,1,5,7,37,1,N,2
2,1,1,1,0,5,55,1,N,2
1,4,1,2,8,10,66,1,N,2
1,6,1,0,0,4,56,2,N,2
2,6,2,2,0,4,17,1,N,2
1,1,1,1,8,10,45,1,N,2
2,1,1,1,3,7,72,1,N,2
2,6,1,1,5,7,27,1,N,2
2,1,1,2,5,9,44,1,N,2
2,1,1,1,0,9,67,1,N,2
1,N,1,2,0,3,8,1,N,2
2,1,1,2,7,9,49,1,N,2
1,N,2,2,0,3,7,1,N,2
2,1,8,2,3,5,55,1,N,2
1,6,1,1,8,9,36,1,N,2
2,6,1,2,2,1,66,1,N,2
1,N,2,1,0,3,7,1,N,2
1,6,1,2,8,9,60,1,N,2
1,6,2,2,6,7,38,1,N,2
1,6,1,0,0,7,28,3,N,2
1,1,1,1,6,10,61,1,N,2
1,1,2,1,0,1,49,1,N,2
1,6,1,1,1,7,30,1,N,2
2,6,1,2,4,5,32,1,N,2
2,1,1,1,6,9,33,1,N,2
2,6,1,2,6,9,25,1,N,2
2,1,1,1,2,5,85,1,N,2
2,6,1,2,7,9,38,1,N,2
1,6,1,0,0,7,31,2,N,2
2,4,2,2,8,7,69,1,N,2
1,1,1,1,8,10,66,1,N,2
2,6,2,2,1,7,34,1,N,2
1,6,2,1,0,4,17,1,N,2
1,1,6,2,8,11,43,1,N,2
2,6,2,0,0,7,27,3,N,2
2,N,1,2,N,N,1,1,N,2
2,1,2,2,4,5,67,1,N,2
1,6,1,2,8,9,50,1,N,2
1,1,1,1,7,7,63,1,N,2
2,6,8,1,0,7,19,1,N,2
1,6,1,2,6,10,54,1,N,2
2,1,1,2,4,9,75,1,N,2
2,N,9,2,0,3,13,1,N,2
2,6,2,1,0,5,42,1,N,2
2,4,2,1,5,7,62,1,N,2
2,1,1,1,7,9,54,1,N,2
2,6,6,2,0,3,16,1,N,2
1,1,1,1,8,10,70,1,N,2
2,4,2,2,5,7,45,1,N,2
2,N,1,1,N,N,1,1,N,2
2,1,1,1,5,7,48,1,N,2
2,N,1,1,N,2,7,1,N,2
2,1,1,1,2,9,65,1,N,2
2,6,2,2,1,7,29,1,N,2
1,6,1,2,7,9,47,1,N,2
1,N,9,1,N,N,1,1,N,2
1,6,2,1,7,7,27,1,N,2
1,1,1,1,8,9,49,1,N,2
1,N,1,1,N,N,0,1,N,2
2,1,2,2,3,5,23,1,N,2
2,6,1,2,2,1,68,1,N,2
2,1,1,1,4,9,73,1,N,2
2,1,1,2,6,9,42,1,N,2
2,1,2,2,5,5,41,1,N,2
1,6,1,1,8,9,24,1,N,2
2,1,1,1,6,9,34,1,N,2
2,N,2,2,N,1,3,1,N,2
2,N,2,2,N,1,2,1,N,2
1,1,1,1,5,7,57,1,N,2
1,N,1,2,0,2,5,1,N,2
2,1,2,1,4,5,60,1,N,2
2,1,1,1,6,9,38,1,N,2
1,N,1,1,N,1,3,1,N,2
2,6,1,2,0,9,30,1,N,2
2,1,1,1,6,11,83,1,N,2
2,6,1,1,3,7,40,1,N,2
2,4,1,1,5,7,53,1,N,2
1,N,1,2,0,3,11,1,N,2
1,6,1,2,8,9,26,1,N,2
2,N,2,2,N,3,9,1,N,2
2,1,1,1,0,4,39,1,N,2
1,1,1,1,8,9,52,1,N,2
1,N,1,1,N,N,2,1,N,2
2,6,1,2,0,4,21,1,N,2
1,6,1,0,0,3,17,1,N,2
1,1,2,1,7,7,47,1,N,2
1,N,1,2,0,3,13,1,N,2
2,6,2,2,0,4,24,1,N,2
2,4,1,1,4,7,67,1,N,2
1,1,1,1,8,10,50,1,N,2
2,6,8,2,0,1,50,1,N,2
2,4,2,1,3,5,71,1,N,2
2,3,2,2,2,4,63,1,N,2
1,1,6,1,6,10,47,1,N,2
2,1,1,1,2,9,56,1,N,2
2,6,2,2,2,4,49,1,N,2
2,6,2,1,4,5,40,1,N,2
1,1,1,1,8,7,62,1,N,2
1,1,1,1,7,9,53,1,N,2
1,4,1,1,5,7,55,1,N,2
1,N,1,2,0,3,8,1,N,2
1,N,2,0,0,3,9,2,N,2
2,N,1,1,0,1,12,1,N,2
2,6,2,2,5,7,26,1,N,2
1,N,1,0,0,2,7,2,N,2
1,1,1,1,8,10,65,1,N,2
1,1,2,1,0,4,54,1,N,2
1,1,1,2,8,9,46,1,N,2
2,N,2,2,N,N,0,1,N,2
1,1,2,1,8,7,46,1,N,2
2,6,1,1,0,4,21,1,N,2
2,3,2,1,5,7,79,1,N,2
2,N,1,1,0,3,0,1,N,2
1,N,2,0,0,3,16,2,N,2
2,N,6,2,N,1,30,1,N,2
2,1,1,1,8,9,62,1,N,2
1,1,1,1,6,7,51,1,N,2
2,6,2,1,2,4,52,1,N,2
2,4,2,2,3,5,73,1,N,2
1,6,1,1,6,9,24,1,N,2
1,6,1,1,8,9,30,1,N,2
1,1,1,1,8,10,66,1,N,2
2,6,2,2,3,7,41,1,N,2
2,1,2,1,0,N,72,1,N,2
1,6,1,1,8,9,36,1,N,2
1,1,1,1,8,10,53,1,N,2
2,3,1,1,3,7,73,1,N,2
2,1,1,1,6,9,25,1,N,2
1,N,2,1,N,1,45,1,N,2
1,N,1,1,0,3,12,1,N,2
2,3,1,1,2,5,82,1,N,2
1,6,2,1,0,4,26,1,N,2
2,4,1,1,3,7,57,1,N,2
2,6,1,2,6,9,31,1,N,2
1,1,1,1,4,5,44,1,N,2
2,N,1,1,N,N,48,1,N,2
2,6,1,1,3,7,34,1,N,2
2,6,1,2,4,9,34,1,N,2
1,6,6,2,7,10,51,1,N,2
2,6,1,1,4,7,31,1,N,2
2,1,1,2,7,9,34,1,N,2
1,6,2,1,0,5,46,1,N,2
1,1,6,2,8,11,47,1,N,2
