,library name,algorithm name,algorithm type,target dataset,feature set name,feature space size,features list,privacy category,privacy label detail,epsilon,delta,variant label,variant label detail,research papers,data path,labels path,report path,team,submission number,submission timestamp,quasi identifiers subset,deid data id
253,smartnoise-synth,pacsynth,query matching,ma2019,industry-focused,27027000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,1.0,,preprocessor-epsilon: 0.3,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/ma/pac_synth_e_1_industry_ma2019.csv,deid_data/smartnoise_pacsynth/ma/pac_synth_e_1_industry_ma2019.json,deid_data/smartnoise_pacsynth/ma/r_pac_synth_e_1_industry_ma2019,CRC,,5/20/2023 00:00:00,,711f451cc6ab3e289c72c6fe76e34a00fa9958a0
254,smartnoise-synth,pacsynth,query matching,ma2019,industry-focused,27027000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,10.0,,preprocessor-epsilon: 3,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/ma/pac_synth_e_10_industry_ma2019.csv,deid_data/smartnoise_pacsynth/ma/pac_synth_e_10_industry_ma2019.json,deid_data/smartnoise_pacsynth/ma/r_pac_synth_e_10_industry_ma2019,CRC,,5/20/2023 00:00:00,,26fa4a2ad25638cc5b325711f33d2918f8310eef
255,smartnoise-synth,pacsynth,query matching,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,10.0,,preprocessor-epsilon: 3,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/national/pacsynth_e_10_demographic_focused_na2019.csv,deid_data/smartnoise_pacsynth/national/pacsynth_e_10_demographic_focused_na2019.json,deid_data/smartnoise_pacsynth/national/r_pacsynth_e_10_demographic_focused_na2019,CRC,,5/20/2023 00:00:00,,2c80801236f3504a9bb7fdb4930d099df448b81e
256,smartnoise-synth,pacsynth,query matching,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,1.0,,preprocessor-epsilon: 0.3,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/national/pac_synth_e_1_demographic_na2019.csv,deid_data/smartnoise_pacsynth/national/pac_synth_e_1_demographic_na2019.json,deid_data/smartnoise_pacsynth/national/r_pac_synth_e_1_demographic_na2019,CRC,,5/20/2023 00:00:00,,8e560a74f5748dbb17872f48907931476703ee8f
257,smartnoise-synth,pacsynth,query matching,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,5.0,,preprocessor-epsilon: 1.5,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/national/pacsynth_e_5_demographic.csv,deid_data/smartnoise_pacsynth/national/pacsynth_e_5_demographic.json,deid_data/smartnoise_pacsynth/national/r_pacsynth_e_5_demographic,CRC,,9/5/2023 00:00:00,,c38d28c27b6ebfd99fcd4845379c0201239ad1c2
258,smartnoise-synth,pacsynth,query matching,national2019,demographic-focused-except-DEYE,113513400,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,5.0,,preprocessor-epsilon: 1.5,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/national/pacsynth_e_5_demographic_except_DEYE.csv,deid_data/smartnoise_pacsynth/national/pacsynth_e_5_demographic_except_DEYE.json,deid_data/smartnoise_pacsynth/national/r_pacsynth_e_5_demographic_except_DEYE,CRC,,5/20/2023 00:00:00,,d6305c272c28a4e82f3412e4ea4baaeb4ba4cad7
259,smartnoise-synth,pacsynth,query matching,national2019,family-focused,498960000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,5.0,,preprocessor-epsilon: 1.5,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/national/pacsynth_e_5_family.csv,deid_data/smartnoise_pacsynth/national/pacsynth_e_5_family.json,deid_data/smartnoise_pacsynth/national/r_pacsynth_e_5_family,CRC,,9/5/2023 00:00:00,,e819cef32901c059fd00d73d26ee103ecabe1370
260,smartnoise-synth,pacsynth,query matching,national2019,family-focused,498960000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,10.0,,preprocessor-epsilon: 3,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/national/pac_synth_e_10_family_focused_na2019.csv,deid_data/smartnoise_pacsynth/national/pac_synth_e_10_family_focused_na2019.json,deid_data/smartnoise_pacsynth/national/r_pac_synth_e_10_family_focused_na2019,CRC,,5/20/2023 00:00:00,,44e2092e155fe2b9b97c2286bc404ed42a8f0cd8
261,smartnoise-synth,pacsynth,query matching,national2019,family-focused-with-DEYE,997920000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP, DEYE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,5.0,,preprocessor-epsilon: 1.5,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/national/pacsynth_e_5_family_with_DEYE.csv,deid_data/smartnoise_pacsynth/national/pacsynth_e_5_family_with_DEYE.json,deid_data/smartnoise_pacsynth/national/r_pacsynth_e_5_family_with_DEYE,CRC,,5/20/2023 00:00:00,,c31c4bd3fa38be629c5dfc825326aa456bb21026
262,smartnoise-synth,pacsynth,query matching,national2019,industry-focused,108108000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,5.0,,preprocessor-epsilon: 1.5,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/national/pacsynth_e_5_industry.csv,deid_data/smartnoise_pacsynth/national/pacsynth_e_5_industry.json,deid_data/smartnoise_pacsynth/national/r_pacsynth_e_5_industry,CRC,,5/20/2023 00:00:00,,d683cc919395675a03652c2cdcb40b704fb0dd11
263,smartnoise-synth,pacsynth,query matching,national2019,industry-focused,108108000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,10.0,,preprocessor-epsilon: 3,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/national/pac_synth_e_10_industry_focused_na2019.csv,deid_data/smartnoise_pacsynth/national/pac_synth_e_10_industry_focused_na2019.json,deid_data/smartnoise_pacsynth/national/r_pac_synth_e_10_industry_focused_na2019,CRC,,5/20/2023 00:00:00,,b0a133c78c4b15eb14a47fc0267ab5926227648d
264,smartnoise-synth,pacsynth,query matching,national2019,industry-focused,108108000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,1.0,,preprocessor-epsilon: 0.3,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/national/pac_synth_e_1_industry_na2019.csv,deid_data/smartnoise_pacsynth/national/pac_synth_e_1_industry_na2019.json,deid_data/smartnoise_pacsynth/national/r_pac_synth_e_1_industry_na2019,CRC,,5/20/2023 00:00:00,,2e501f20d48f35b5e92bb403249ad8d0c2e06a99
265,smartnoise-synth,pacsynth,query matching,tx2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,10.0,,preprocessor-epsilon: 3,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/tx/pac_synth_e_10_demographic_tx2019.csv,deid_data/smartnoise_pacsynth/tx/pac_synth_e_10_demographic_tx2019.json,deid_data/smartnoise_pacsynth/tx/r_pac_synth_e_10_demographic_tx2019,CRC,,5/20/2023 00:00:00,,bae078d27f74a6f7743165d5230ca0b7b9b60653
266,smartnoise-synth,pacsynth,query matching,tx2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,5.0,,preprocessor-epsilon: 1.5,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/tx/pacsynth_e_5_demographic.csv,deid_data/smartnoise_pacsynth/tx/pacsynth_e_5_demographic.json,deid_data/smartnoise_pacsynth/tx/r_pacsynth_e_5_demographic,CRC,,9/5/2023 00:00:00,,3222405fc925dceee93cf323ea9a8f538937fcd3
267,smartnoise-synth,pacsynth,query matching,tx2019,demographic-focused-except-DEYE,113513400,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,5.0,,preprocessor-epsilon: 1.5,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/tx/pacsynth_e_5_demographic_except_DEYE.csv,deid_data/smartnoise_pacsynth/tx/pacsynth_e_5_demographic_except_DEYE.json,deid_data/smartnoise_pacsynth/tx/r_pacsynth_e_5_demographic_except_DEYE,CRC,,5/20/2023 00:00:00,,42c61cb6c3caa78388f2f86214a7a5c3d80d7466
268,smartnoise-synth,pacsynth,query matching,tx2019,family-focused,124740000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,10.0,,preprocessor-epsilon: 3,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/tx/pac_synth_e_10_family_tx2019.csv,deid_data/smartnoise_pacsynth/tx/pac_synth_e_10_family_tx2019.json,deid_data/smartnoise_pacsynth/tx/r_pac_synth_e_10_family_tx2019,CRC,,5/20/2023 00:00:00,,8495bd84e21ae5f48582dc24dfd121f67c4b6fbb
269,smartnoise-synth,pacsynth,query matching,tx2019,family-focused,124740000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,5.0,,preprocessor-epsilon: 1.5,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/tx/pacsynth_e_5_family.csv,deid_data/smartnoise_pacsynth/tx/pacsynth_e_5_family.json,deid_data/smartnoise_pacsynth/tx/r_pacsynth_e_5_family,CRC,,9/5/2023 00:00:00,,3fd446badbabea3eb16c48d0597dbebce0b72842
270,smartnoise-synth,pacsynth,query matching,tx2019,family-focused-with-DEYE,249480000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP, DEYE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,5.0,,preprocessor-epsilon: 1.5,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/tx/pacsynth_e_5_family_with_DEYE.csv,deid_data/smartnoise_pacsynth/tx/pacsynth_e_5_family_with_DEYE.json,deid_data/smartnoise_pacsynth/tx/r_pacsynth_e_5_family_with_DEYE,CRC,,5/20/2023 00:00:00,,8a52ec3da67016c5c2393f85d5d051d9c41f9a9c
271,smartnoise-synth,pacsynth,query matching,tx2019,industry-focused,32432400,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,5.0,,preprocessor-epsilon: 1.5,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/tx/pacsynth_e_5_industry.csv,deid_data/smartnoise_pacsynth/tx/pacsynth_e_5_industry.json,deid_data/smartnoise_pacsynth/tx/r_pacsynth_e_5_industry,CRC,,5/20/2023 00:00:00,,f84f79b22b0463f356204e8c7ab8ed1d6312b8b3
272,smartnoise-synth,pacsynth,query matching,tx2019,industry-focused,32432400,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,1.0,,preprocessor-epsilon: 0.3,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/tx/pac_synth_e_1_industry_tx2019.csv,deid_data/smartnoise_pacsynth/tx/pac_synth_e_1_industry_tx2019.json,deid_data/smartnoise_pacsynth/tx/r_pac_synth_e_1_industry_tx2019,CRC,,5/20/2023 00:00:00,,00083665bddad26c4ea569f7787651e6868bb235
273,smartnoise-synth,pacsynth,query matching,tx2019,industry-focused,32432400,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,The pac-synth synthesizer will suppress marginal combinations that could uniquely fingerprint individuals (similar to k-anonymity). pac-synth is a differentially-private synthesizer that computes differentially private marginals to build synthetic data.   ,10.0,,preprocessor-epsilon: 3,,https://github.com/microsoft/synthetic-data-showcase/tree/main/docs/dp,deid_data/smartnoise_pacsynth/tx/pac_synth_e_10_industry_tx2019.csv,deid_data/smartnoise_pacsynth/tx/pac_synth_e_10_industry_tx2019.json,deid_data/smartnoise_pacsynth/tx/r_pac_synth_e_10_industry_tx2019,CRC,,5/20/2023 00:00:00,,fe8915d3c09a91131deb9e2143641c811405f330
274,smartnoise-synth,patectgan,neural net,ma2019,all-features,13330105588800000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,5.0,,preprocessor-epsilon: 1.5,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/ma/patectgan_e_5_all.csv,deid_data/smartnoise_patectgan/ma/patectgan_e_5_all.json,deid_data/smartnoise_patectgan/ma/r_patectgan_e_5_all,CRC,,5/20/2023 00:00:00,,9475d3b11b5f843a41b249626a93859c19491538
275,smartnoise-synth,patectgan,neural net,ma2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,1.0,,preprocessor-epsilon: 0.3,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/ma/patectgan_e_1_demographic_focused_ma2019.csv,deid_data/smartnoise_patectgan/ma/patectgan_e_1_demographic_focused_ma2019.json,deid_data/smartnoise_patectgan/ma/r_patectgan_e_1_demographic_focused_ma2019,CRC,,5/20/2023 00:00:00,,7fddbec8634086c42dec03ac30f3ac7bc8a08e9a
276,smartnoise-synth,patectgan,neural net,ma2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,5.0,,preprocessor-epsilon: 1.5,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/ma/patectgan_e_5_demographic.csv,deid_data/smartnoise_patectgan/ma/patectgan_e_5_demographic.json,deid_data/smartnoise_patectgan/ma/r_patectgan_e_5_demographic,CRC,,9/5/2023 00:00:00,,8662b2c370e82e18e51b2232b9ad2a01bf4ba0b0
277,smartnoise-synth,patectgan,neural net,ma2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,10.0,,preprocessor-epsilon: 3,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/ma/patectgan_e_10_demographic_focused_ma2019.csv,deid_data/smartnoise_patectgan/ma/patectgan_e_10_demographic_focused_ma2019.json,deid_data/smartnoise_patectgan/ma/r_patectgan_e_10_demographic_focused_ma2019,CRC,,5/20/2023 00:00:00,,8d2686be13eab9890512ea526d886c6a6414eb9e
