PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
48-02102,17,1,6,1,1,1,5,1,1,N,N,4,0.0,0,257,N,2,2,2,2
48-02101,75,1,6,0,1,0,N,1,1,N,N,4,15400.0,3,121,N,2,1,2,1
48-02507,9,1,N,0,1,3,5,1,1,N,N,3,N,N,183,N,1,2,2,2
48-02510,85,1,1,0,9,0,2,1,1,N,N,9,24000.0,4,501,N,1,1,2,2
48-02510,42,2,1,0,1,2,4,1,1,2190,4,7,79000.0,8,501,N,2,2,2,2
48-02507,8,2,N,0,6,1,5,1,1,N,N,3,N,N,256,N,2,2,2,2
48-02510,55,2,4,0,1,0,N,1,2,6991,9,7,28000.0,5,209,N,2,2,2,2
48-02507,72,1,4,0,1,0,N,1,1,N,N,7,176720.0,9,501,N,2,2,2,2
48-02507,36,1,6,1,1,0,5,1,2,7580,10,3,13500.0,3,254,N,2,2,2,2
48-02101,72,1,1,0,1,0,2,1,1,N,N,5,70700.0,8,501,N,2,2,2,2
48-02515,17,2,6,0,1,1,3,1,1,8680,14,4,4000.0,2,501,N,2,2,2,2
48-02101,86,1,1,0,1,0,3,1,1,N,N,5,19500.0,4,227,N,2,1,2,2
48-02515,26,1,6,0,1,0,N,1,2,9160,15,7,16000.0,3,121,N,2,2,2,2
48-02510,43,2,4,0,1,2,3,1,1,7860,11,9,56000.0,7,264,N,2,2,2,2
48-02101,11,2,N,0,1,5,7,1,1,N,N,3,N,N,237,N,2,2,2,2
48-02510,58,2,6,0,1,0,N,1,1,N,N,5,0.0,0,0,N,2,2,1,2
48-02515,67,2,1,0,1,0,2,1,1,N,N,9,20000.0,4,501,N,2,2,2,2
48-02516,45,1,4,0,1,2,3,1,1,4195,5,5,0.0,0,213,4,2,2,2,1
48-02510,50,1,2,0,1,0,N,1,1,3580,4,5,151100.0,9,501,N,2,2,2,2
48-02507,55,2,3,0,1,0,3,1,1,N,N,4,14000.0,3,483,N,2,2,2,2
48-02507,30,2,6,1,1,0,2,1,1,7860,11,5,18000.0,4,473,N,2,2,2,2
48-02510,84,1,4,1,1,0,N,1,1,N,N,4,15400.0,3,121,N,2,2,2,2
48-02515,64,1,4,0,1,0,N,1,1,9570,16,7,54600.0,7,420,N,2,2,2,2
48-02102,55,1,6,0,1,0,N,1,1,770,3,7,8000.0,2,61,N,2,2,2,2
48-02516,40,2,1,1,1,0,2,1,1,N,N,6,0.0,0,327,N,2,2,2,2
48-02510,64,2,1,0,1,0,2,1,1,7860,11,9,50000.0,7,501,N,2,2,2,2
48-02102,61,2,1,1,1,0,3,1,1,N,N,3,7900.0,2,501,N,2,2,2,2
48-02507,60,2,6,0,1,N,N,3,0,N,N,7,720.0,1,3,N,1,1,2,1
48-02507,29,2,2,1,1,0,N,1,1,7470,10,7,1800.0,1,12,N,2,2,2,2
48-02507,20,2,1,0,1,0,2,1,1,N,N,9,1200.0,1,501,N,2,2,2,2
48-02510,61,2,1,0,1,0,2,1,1,N,N,10,4800.0,2,355,N,2,1,2,2
48-02101,14,2,N,0,1,3,5,1,1,N,N,3,N,N,281,N,2,2,2,2
48-02516,11,1,N,0,2,3,4,1,1,N,N,3,N,N,414,N,2,2,2,2
48-02102,62,1,1,0,1,0,2,1,1,N,N,7,13700.0,3,231,N,2,1,2,2
48-02515,6,2,N,1,1,3,5,1,1,N,N,1,N,N,213,N,2,2,2,2
48-02516,74,1,3,0,1,0,3,1,1,8680,14,4,74800.0,8,501,N,2,2,2,2
48-02101,53,2,1,0,1,0,2,1,1,7860,11,9,49000.0,7,501,N,2,1,2,2
48-02516,27,2,1,1,8,2,4,1,1,N,N,7,18000.0,4,251,N,2,2,2,2
48-02101,27,2,6,0,6,0,4,1,1,1190,4,7,15000.0,3,443,N,2,2,2,2
48-02516,57,2,4,0,1,0,N,1,1,7071,9,11,37000.0,6,282,N,2,2,2,2
48-02102,24,2,1,0,1,1,3,1,1,N,N,7,0.0,0,501,N,2,2,2,2
48-02507,55,1,1,0,1,0,3,1,1,7380,10,9,100000.0,9,501,N,2,2,2,2
48-02101,79,2,3,0,1,0,N,1,1,N,N,9,66700.0,8,501,N,2,2,2,1
48-02101,24,1,6,1,1,0,2,1,2,4770,6,8,16000.0,3,264,N,2,2,2,2
48-02101,77,1,1,0,1,0,2,1,1,N,N,5,51000.0,7,452,N,2,2,2,2
48-02101,5,1,N,0,1,2,4,1,1,N,N,1,N,N,429,N,2,2,2,2
48-02102,28,1,6,4,5,3,7,1,1,770,3,5,27000.0,5,109,N,2,2,2,2
48-02101,6,1,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
48-02507,18,2,6,0,1,1,4,1,1,9920,18,5,800.0,1,501,N,2,2,2,2
48-02101,40,2,1,0,1,1,3,1,1,6070,7,4,12000.0,3,501,N,1,2,2,2
48-02516,43,2,1,0,1,0,2,1,1,8191,12,9,87000.0,8,501,N,2,2,2,2
48-02102,48,2,1,0,1,2,5,1,2,7860,11,7,13000.0,3,120,N,2,2,2,2
48-02515,54,1,1,0,2,1,4,1,1,3580,4,5,127000.0,9,501,N,2,2,2,2
48-02510,12,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02507,79,1,1,0,1,0,2,1,1,N,N,5,314900.0,9,501,N,2,2,2,1
48-02510,6,1,N,0,1,2,3,1,1,N,N,2,N,N,501,N,2,2,2,2
48-02515,35,1,1,0,1,1,3,1,1,5275,6,8,43000.0,6,294,N,2,2,2,2
48-02515,77,1,3,0,1,0,N,1,1,N,N,5,16000.0,3,140,N,2,2,2,2
48-02516,63,1,1,0,1,0,3,1,1,3580,4,7,71100.0,8,501,N,2,2,2,2
48-02101,37,1,4,1,1,2,3,1,2,2370,4,7,0.0,0,0,N,2,2,2,2
48-02515,1,2,N,1,1,3,4,1,2,N,N,N,N,N,119,N,N,N,2,2
48-02507,39,2,4,2,1,0,3,1,2,4070,5,6,61600.0,7,501,N,2,2,2,2
48-02516,68,1,1,0,1,0,2,1,1,8770,15,4,30400.0,5,501,N,2,2,2,2
48-02507,77,1,1,0,1,0,2,1,1,N,N,8,34700.0,5,304,N,2,1,2,2
48-02516,85,2,4,0,1,0,N,1,1,N,N,7,11000.0,3,99,N,2,2,2,2
48-02101,65,2,1,0,1,0,3,1,1,7870,11,10,14000.0,3,443,N,2,2,2,2
48-02102,39,1,1,1,1,2,4,1,1,8191,12,5,23000.0,4,124,N,2,2,2,2
48-02101,33,1,1,0,1,0,4,1,1,4795,6,6,1000.0,1,237,N,2,2,2,2
48-02101,60,1,1,0,1,0,3,1,2,8191,12,9,151000.0,9,501,N,2,2,2,2
48-02101,80,1,1,0,1,0,2,1,1,N,N,9,40600.0,6,325,N,2,2,2,2
48-02101,23,1,6,1,1,0,7,1,1,7390,10,12,3000.0,1,412,N,2,2,2,2
48-02101,92,1,3,0,1,N,N,2,0,N,N,7,8400.0,2,N,N,1,1,1,1
48-02101,68,1,1,0,1,0,2,1,1,6890,9,8,29000.0,5,232,N,2,2,2,2
48-02515,4,2,N,0,1,2,4,1,1,N,N,1,N,N,257,N,N,N,2,2
48-02510,66,1,1,0,1,0,2,1,1,5391,6,10,4300.0,2,121,N,2,2,2,2
48-02102,60,1,1,0,1,0,2,1,1,770,3,7,80050.0,8,501,N,2,2,2,2
48-02510,71,1,1,0,1,0,2,1,1,5275,6,7,24800.0,4,501,N,2,2,2,1
48-02510,54,1,1,0,1,3,6,1,1,6991,9,10,130000.0,9,501,N,2,2,2,2
48-02515,52,2,4,1,1,2,3,1,1,9470,16,8,15000.0,3,156,N,2,1,1,2
48-02101,18,2,6,1,1,0,4,1,1,N,N,4,0.0,0,113,N,1,2,2,2
48-02515,45,1,6,0,1,0,N,1,1,8590,14,5,47000.0,6,361,N,2,2,2,2
48-02516,11,1,N,1,1,3,5,1,1,N,N,3,N,N,315,N,2,2,2,2
48-02102,53,2,1,0,1,0,3,1,1,7860,11,8,32000.0,5,501,N,2,2,2,2
48-02507,40,2,6,0,2,0,N,1,2,7980,12,7,24000.0,4,181,N,2,2,2,2
48-02102,10,2,N,0,1,3,5,1,1,N,N,3,N,N,279,N,2,2,2,2
48-02507,45,2,4,0,1,0,N,1,2,6890,9,7,14500.0,3,114,N,2,2,2,2
48-02507,83,2,1,0,1,0,2,1,1,N,N,10,71700.0,8,501,N,2,2,1,2
48-02515,31,2,6,0,2,0,N,1,2,8180,12,10,10400.0,3,76,2,2,2,2,2
48-02101,51,1,1,0,1,0,3,1,1,N,N,5,9000.0,2,483,5,1,2,2,2
48-02516,66,2,1,0,1,0,2,1,1,N,N,9,43500.0,6,462,N,2,2,2,2
48-02102,41,2,6,0,1,0,2,1,1,N,N,5,10760.0,3,381,N,2,1,1,2
48-02507,3,2,N,0,1,3,5,1,1,N,N,1,N,N,501,N,N,N,2,2
48-02101,57,1,1,0,2,0,3,1,1,6070,7,7,65000.0,8,501,N,2,2,2,2
48-02102,71,2,1,0,1,0,2,1,1,N,N,9,33300.0,5,448,N,2,2,2,2
48-02516,13,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02102,78,1,1,0,1,0,3,1,1,N,N,5,28900.0,5,345,N,2,2,2,2
48-02515,40,2,4,0,9,0,N,1,1,7680,10,9,40000.0,6,305,N,2,2,2,2
48-02507,26,2,6,1,8,0,N,1,2,3580,4,10,110000.0,9,501,N,2,2,2,2
48-02510,70,1,1,0,1,0,2,1,1,4170,5,7,28000.0,5,457,N,2,2,2,2
48-02101,50,2,1,0,1,1,4,1,1,N,N,8,68600.0,8,501,N,2,2,2,2
48-02516,14,2,N,0,1,1,6,1,1,N,N,3,N,N,460,N,2,2,2,2
48-02102,55,1,4,0,1,0,N,1,2,N,N,5,0.0,0,0,N,2,2,2,2
48-02516,45,1,1,2,8,1,4,1,1,9470,16,7,29300.0,5,353,6,2,2,2,2
48-02515,62,2,6,0,1,0,6,1,1,N,N,7,24000.0,4,443,N,2,2,2,2
48-02510,62,2,1,0,1,0,2,1,1,N,N,5,0.0,0,186,N,2,2,2,2
48-02102,25,2,6,0,1,0,5,1,1,8470,13,9,6000.0,2,289,N,2,2,2,2
48-02102,44,1,1,0,1,1,3,1,2,9470,16,7,70000.0,8,501,N,2,1,2,2
48-02102,41,2,6,0,1,1,2,1,2,8191,12,5,5000.0,2,98,N,2,2,2,2
48-02516,58,2,1,0,1,0,2,1,1,4670,6,8,92000.0,8,501,N,2,2,2,2
48-02507,11,1,N,1,1,2,6,1,1,N,N,3,N,N,501,N,1,2,2,2
48-02102,47,2,1,0,1,1,4,1,2,7970,12,7,45020.0,6,501,N,2,2,2,2
48-02102,71,2,3,0,2,0,N,1,1,N,N,5,35000.0,5,283,N,2,2,2,2
48-02102,8,2,N,0,1,6,8,1,2,N,N,3,N,N,182,N,2,2,2,2
48-02516,32,1,1,0,1,0,2,1,2,9690,17,5,47000.0,6,501,N,2,2,1,2
48-02101,14,1,N,0,9,2,3,1,2,N,N,3,N,N,162,N,1,2,2,2
48-02510,49,2,1,0,1,0,2,1,1,4880,6,7,15000.0,3,501,N,2,2,2,2
48-02515,42,2,1,4,1,0,2,1,1,7870,11,10,84000.0,8,501,N,2,2,2,2
48-02516,14,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02516,29,2,1,0,1,0,2,1,1,8680,14,8,75000.0,8,501,N,2,2,2,2
48-02101,30,2,4,0,1,1,2,1,2,7980,12,8,30000.0,5,226,N,2,2,2,2
48-02101,2,2,N,0,1,1,4,1,1,N,N,N,N,N,429,N,N,N,2,2
48-02515,70,2,1,0,1,0,2,1,1,N,N,9,31200.0,5,501,N,2,2,2,2
48-02101,79,2,1,0,1,0,2,1,2,N,N,7,12300.0,3,184,N,1,1,2,2
48-02515,47,1,1,0,1,1,3,1,2,9470,16,9,58520.0,7,501,N,2,2,2,2
48-02516,11,1,N,0,1,2,3,1,1,N,N,3,N,N,N,N,2,2,2,2
48-02507,51,2,6,3,8,0,N,1,2,8180,12,9,100000.0,9,501,N,2,2,2,2
48-02101,1,1,N,0,2,3,4,1,2,N,N,N,N,N,224,N,N,N,2,2
48-02102,31,1,1,0,1,1,3,1,1,6880,9,9,68200.0,8,501,N,2,2,2,2
48-02510,66,1,1,0,1,0,3,1,1,N,N,9,214600.0,9,501,N,2,2,2,2
48-02516,66,2,1,0,1,1,2,1,1,8180,12,9,25900.0,5,257,N,2,1,2,2
48-02515,53,1,1,0,1,0,2,1,1,1190,4,5,108500.0,9,501,N,2,2,2,2
48-02102,80,1,1,0,1,0,2,1,1,6480,8,9,50900.0,7,501,N,2,2,2,2
48-02101,53,2,1,0,1,0,2,1,1,3490,4,9,483000.0,9,501,N,2,2,2,2
48-02101,41,1,1,0,1,1,4,1,1,570,2,9,86000.0,8,351,N,2,2,2,2
48-02101,80,2,3,0,1,0,N,1,1,N,N,7,14100.0,3,118,N,2,2,2,2
48-02102,13,1,N,1,1,3,5,1,1,N,N,3,N,N,264,N,2,2,2,2
48-02102,27,2,4,1,1,2,4,1,1,N,N,7,0.0,0,140,N,2,2,2,2
48-02516,24,1,6,0,1,1,2,1,2,6991,9,10,0.0,0,57,N,2,2,2,2
48-02101,58,2,1,0,1,0,2,1,1,8170,12,7,85000.0,8,501,N,2,2,2,2
48-02516,20,2,6,0,1,0,2,1,1,6080,7,9,40000.0,7,253,N,2,2,2,2
48-02101,53,1,5,0,1,0,2,1,2,N,N,7,11400.0,3,142,5,2,2,2,2
48-02515,31,1,1,0,1,2,4,1,1,7860,11,7,28150.0,5,346,N,2,2,2,2
48-02101,52,1,4,0,1,0,2,1,1,7680,10,5,9000.0,2,329,N,2,1,2,2
48-02101,31,2,1,0,1,2,4,1,1,770,3,7,60000.0,7,221,N,2,2,2,2
48-02102,62,1,1,0,1,0,3,1,1,4090,5,5,65000.0,8,501,N,2,2,2,2
48-02515,1,2,N,1,1,1,3,1,1,N,N,N,N,N,119,N,N,N,2,2
48-02507,44,2,4,1,8,0,N,1,2,N,N,3,0.0,0,0,N,2,2,2,2
48-02507,49,2,1,0,1,0,2,1,1,6370,7,5,30000.0,5,241,N,2,2,2,2
48-02101,76,1,3,0,1,0,N,1,1,N,N,9,9600.0,2,71,N,2,2,2,2
48-02102,35,2,4,0,1,3,7,1,1,7770,10,7,24000.0,4,197,N,2,2,2,2
48-02516,43,2,4,1,1,3,5,1,1,N,N,5,9500.0,2,141,N,2,1,2,2
48-02102,19,2,6,0,1,1,4,1,2,8680,14,8,3200.0,1,401,N,2,2,2,2
48-02507,72,2,1,0,1,0,2,1,1,N,N,10,71700.0,8,501,N,2,2,2,2
48-02507,25,1,6,0,2,1,3,1,2,N,N,8,2170.0,1,167,N,2,2,2,2
48-02101,82,2,1,0,1,0,2,1,1,N,N,7,30600.0,5,471,N,2,2,2,1
48-02516,75,2,4,0,1,0,N,1,1,N,N,4,10000.0,2,82,N,2,2,2,1
48-02102,28,1,5,0,1,0,N,1,1,4180,5,7,32000.0,5,251,N,2,2,2,2
48-02510,52,2,1,1,1,0,2,1,1,7860,11,7,5500.0,2,227,N,2,2,2,2
48-02510,24,2,6,0,2,0,5,1,1,8090,12,7,25000.0,4,414,N,2,2,2,2
48-02102,13,2,N,1,2,3,4,1,2,N,N,3,N,N,81,N,2,2,2,2
48-02101,44,1,6,1,1,0,3,1,2,4770,6,4,15000.0,3,306,N,2,2,2,2
48-02516,46,2,1,0,1,3,6,1,1,2190,4,7,42300.0,6,228,N,2,2,2,2
48-02515,44,2,1,1,1,2,5,1,1,N,N,4,15000.0,3,304,N,2,2,2,2
48-02516,59,1,1,0,1,0,4,1,2,8891,15,5,10000.0,2,148,N,2,2,2,2
48-02515,65,2,3,0,1,0,N,1,1,N,N,7,38500.0,6,313,N,2,2,2,2
48-02510,24,2,6,0,2,0,2,1,2,8090,12,5,32000.0,5,501,N,2,2,2,2
48-02101,41,2,6,0,1,0,N,1,1,4580,5,7,32000.0,5,249,N,2,2,2,2
48-02507,57,2,4,0,1,0,N,1,1,7860,11,5,22400.0,4,180,N,2,2,2,2
48-02507,22,2,6,0,1,0,N,1,2,7890,11,7,32000.0,5,243,N,2,2,2,2
48-02102,58,2,1,0,1,0,5,1,1,5070,6,5,10000.0,2,321,N,2,2,2,2
48-02101,49,1,1,0,1,1,3,1,1,9170,15,6,11500.0,3,200,N,2,2,2,2
48-02101,46,2,6,0,1,N,N,3,0,N,N,5,9400.0,2,69,N,1,2,2,2
48-02101,70,2,4,0,2,1,3,1,2,N,N,7,16000.0,3,30,N,2,2,2,2
48-02101,35,2,2,0,1,0,3,1,1,N,N,9,0.0,0,0,N,2,2,2,2
48-02515,18,2,6,0,1,3,6,1,1,N,N,4,0.0,0,253,N,2,2,2,2
48-02510,37,2,1,0,1,2,4,1,1,8191,12,10,22000.0,4,325,N,2,2,2,2
48-02515,30,2,2,1,1,0,N,1,2,7390,10,5,12430.0,3,101,N,1,2,2,2
48-02101,74,1,1,0,1,0,2,1,1,N,N,8,48600.0,7,379,N,2,2,2,2
48-02102,16,1,6,1,1,1,3,1,1,N,N,4,0.0,0,501,N,2,2,2,2
48-02101,70,1,1,0,1,0,2,1,1,N,N,10,4800.0,2,243,N,2,2,2,2
48-02101,29,1,6,0,2,N,N,2,0,N,N,5,26500.0,5,N,N,2,2,2,2
48-02507,29,1,1,0,2,0,5,1,1,7870,11,8,20000.0,4,447,N,2,2,2,2
48-02515,29,1,6,1,1,N,N,2,0,770,3,4,33000.0,5,N,N,2,2,2,2
48-02507,66,1,1,0,1,0,2,1,1,N,N,5,15940.0,3,174,N,2,2,2,2
48-02516,69,2,4,0,9,3,6,1,1,3580,4,7,145000.0,9,501,N,2,2,2,2
48-02507,1,1,N,1,1,3,5,1,1,N,N,N,N,N,211,N,N,N,2,2
48-02515,19,2,6,0,2,1,4,1,2,8590,14,7,10800.0,3,338,N,2,2,2,2
48-02510,15,2,6,0,1,1,3,1,1,N,N,4,0.0,0,501,N,2,2,2,2
48-02102,11,1,N,0,9,2,3,1,2,N,N,3,N,N,245,N,2,2,2,2
48-02507,74,1,3,0,1,0,N,1,1,8590,14,5,7700.0,2,58,N,2,2,2,1
48-02102,62,1,1,0,1,0,2,1,2,770,3,5,48000.0,6,394,N,2,2,2,2
48-02516,81,2,3,0,1,N,N,3,0,4770,6,7,61000.0,7,190,N,1,1,2,1
48-02102,71,2,1,0,1,0,2,1,1,7860,11,9,93000.0,8,501,N,2,2,2,2
48-02101,44,2,4,0,2,1,3,1,1,7390,10,10,73000.0,8,374,N,2,2,2,2
48-02102,63,2,1,0,6,0,2,1,1,4195,5,5,7100.0,2,76,N,2,2,2,2
48-02515,31,1,6,0,2,0,N,1,2,6380,7,7,36600.0,6,284,N,2,2,2,2
48-02515,2,1,N,0,1,2,4,1,1,N,N,N,N,N,232,N,N,N,2,2
48-02102,42,2,6,0,1,0,2,1,1,N,N,1,12700.0,3,132,N,1,1,2,2
48-02102,78,2,1,0,1,0,2,1,1,9160,15,11,70900.0,8,501,N,2,2,2,2
48-02515,3,1,N,1,8,3,6,1,1,N,N,1,N,N,109,N,N,N,2,2
48-02516,5,1,N,1,1,3,5,1,1,N,N,1,N,N,261,N,2,2,2,2
48-02507,72,1,4,0,1,0,N,1,1,N,N,7,176720.0,9,501,N,2,2,2,2
48-02516,52,2,1,4,1,2,6,1,2,8680,14,5,11300.0,3,179,N,2,2,2,2
48-02516,61,2,1,0,1,0,2,1,1,8370,13,9,93030.0,8,501,N,2,2,2,2
48-02102,29,2,6,1,1,3,5,1,1,8380,13,4,22000.0,4,398,N,2,2,2,2
48-02516,28,2,6,0,6,0,N,1,1,4770,6,5,68700.0,8,501,N,2,2,2,2
48-02516,65,1,1,1,1,0,3,1,1,770,3,8,25500.0,5,501,N,2,2,2,2
48-02101,62,1,1,0,1,0,5,1,1,590,2,9,112000.0,9,501,N,2,2,2,2
48-02515,28,1,6,0,2,1,2,1,2,6170,7,7,15800.0,3,57,N,2,2,2,2
48-02515,63,2,1,1,8,0,2,1,2,N,N,7,0.0,0,215,N,1,1,2,1
48-02516,0,1,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
48-02102,54,1,1,0,1,1,4,1,1,9160,15,5,48000.0,6,324,N,2,2,2,2
48-02515,18,2,6,4,1,1,2,1,2,4770,6,5,4900.0,2,102,N,2,2,2,2
48-02101,37,1,1,0,1,2,4,1,1,1370,4,7,275000.0,9,501,N,2,2,2,2
48-02507,33,1,1,0,1,0,5,1,2,770,3,7,56000.0,7,256,N,2,2,2,2
48-02510,59,1,1,0,1,0,2,1,1,4690,6,8,40000.0,6,260,N,2,1,2,2
48-02515,2,2,N,0,2,2,4,1,1,N,N,N,N,N,467,N,N,N,2,2
48-02101,40,2,1,0,1,2,4,1,2,7980,12,8,63000.0,7,271,N,2,2,2,2
48-02102,17,2,6,1,1,1,3,1,1,N,N,4,0.0,0,220,N,2,2,2,2
48-02510,20,2,6,0,9,0,3,1,2,8680,14,9,10520.0,3,152,N,2,2,2,2
48-02507,56,1,1,0,1,1,3,1,1,7860,11,9,48000.0,6,345,N,2,2,2,2
48-02102,35,2,1,0,1,3,5,1,1,7970,12,7,7300.0,2,383,N,2,2,2,2
48-02510,86,1,1,0,1,0,3,1,1,770,3,10,9200.0,2,358,N,2,1,2,1
48-02515,15,2,6,0,1,2,5,1,2,N,N,4,0.0,0,58,N,2,2,2,2
48-02101,51,2,1,0,1,3,5,1,1,7860,11,9,54000.0,7,349,N,2,1,2,2
48-02102,64,2,1,0,1,0,2,1,1,N,N,7,0.0,0,468,N,2,2,2,2
48-02101,83,2,1,0,1,0,2,1,2,N,N,5,10500.0,3,159,N,1,2,2,2
48-02102,77,2,3,0,1,0,N,1,2,N,N,7,58200.0,7,489,N,2,2,2,2
48-02101,11,2,N,0,1,1,3,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02101,54,2,1,1,1,0,2,1,1,7270,10,5,42000.0,6,501,N,2,2,2,2
48-02101,92,1,3,0,1,0,N,1,1,N,N,5,48300.0,7,410,N,2,1,2,1
48-02516,29,1,1,0,3,0,6,1,1,6170,7,7,48000.0,6,501,N,2,2,2,2
48-02102,13,1,N,2,3,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02507,30,1,2,1,1,0,N,1,2,8590,14,9,16900.0,3,134,N,2,2,2,2
48-02507,19,2,6,1,9,0,3,1,1,N,N,6,0.0,0,171,N,2,2,2,2
48-02510,50,2,1,0,1,1,3,1,1,7970,12,7,17600.0,4,501,N,2,2,2,2
48-02102,64,1,1,0,1,0,2,1,1,2070,4,6,24120.0,4,335,N,2,2,2,2
48-02515,8,2,N,0,1,0,7,1,1,N,N,3,N,N,488,N,2,2,2,2
48-02102,17,1,6,0,1,0,5,1,1,N,N,4,0.0,0,390,N,2,2,2,2
48-02507,77,2,3,0,1,N,N,3,0,N,N,7,50000.0,7,190,N,2,1,1,1
48-02507,38,1,6,0,1,0,N,1,1,8680,14,5,35000.0,5,252,N,2,2,2,2
48-02515,11,2,N,0,1,2,4,1,1,N,N,3,N,N,146,N,2,2,2,2
48-02515,73,1,4,0,1,0,N,1,1,N,N,7,29700.0,5,242,N,2,2,2,2
48-02102,10,2,N,0,1,3,5,1,1,N,N,3,N,N,353,N,2,2,2,2
48-02101,74,2,1,0,1,0,3,1,1,N,N,4,9800.0,2,199,N,2,1,2,2
48-02101,69,1,1,0,1,0,2,1,1,8564,14,10,52100.0,7,340,N,2,2,2,2
48-02102,39,2,1,1,1,3,6,1,1,7690,10,4,24000.0,4,89,N,2,2,2,2
48-02516,81,1,3,0,1,0,3,1,1,N,N,5,35600.0,6,501,N,2,1,2,2
48-02507,11,2,N,0,1,2,4,1,2,N,N,3,N,N,501,N,2,2,2,2
48-02510,55,2,1,0,1,0,2,1,1,7890,11,9,50000.0,7,496,N,2,2,2,2
48-02101,35,1,6,0,1,0,3,1,1,5593,6,5,21600.0,4,253,N,2,2,2,2
48-02516,17,1,6,0,1,0,7,1,1,8680,14,4,0.0,0,87,N,2,2,2,2
48-02507,30,1,1,4,1,2,4,1,2,770,3,5,40000.0,6,118,N,2,2,2,2
48-02101,1,1,N,1,1,2,4,1,1,N,N,N,N,N,81,N,N,N,2,2
48-02102,6,2,N,1,1,1,4,1,1,N,N,2,N,N,220,N,2,2,2,2
48-02510,62,1,1,0,1,0,3,1,1,7970,12,11,840000.0,9,501,N,2,2,2,2
48-02515,75,2,4,0,1,0,N,1,2,N,N,9,27400.0,5,204,N,2,1,2,2
48-02516,83,1,1,1,1,0,5,1,2,N,N,3,14800.0,3,501,N,1,1,1,1
48-02515,44,2,1,1,1,0,3,1,2,N,N,5,0.0,0,148,N,2,2,2,2
48-02510,85,1,4,2,8,0,N,1,1,N,N,5,29100.0,5,223,6,2,2,2,2
48-02516,39,1,1,0,1,2,4,1,1,7860,11,6,75000.0,8,374,N,2,2,2,2
48-02510,42,2,6,0,1,0,N,1,2,8980,15,8,41600.0,6,324,N,2,2,2,2
48-02101,72,2,1,0,1,0,3,1,1,7770,10,7,40000.0,6,403,N,2,1,2,2
48-02515,26,1,1,1,1,1,3,1,2,4890,6,5,20700.0,4,97,N,2,2,2,2
48-02507,29,1,6,0,1,0,3,1,1,2170,4,7,40000.0,6,420,N,2,2,2,2
48-02101,68,1,1,0,1,0,2,1,1,770,3,9,4800.0,2,98,N,2,2,2,2
48-02515,57,2,1,0,1,0,3,1,1,N,N,5,42000.0,6,382,N,2,2,2,2
48-02515,25,1,3,0,6,N,N,2,0,6390,7,9,81000.0,8,N,N,2,2,2,2
48-02510,43,2,1,0,1,2,4,1,1,N,N,7,0.0,0,289,N,2,2,2,2
48-02102,41,1,4,0,1,0,2,1,1,5090,6,5,33000.0,5,374,N,2,2,2,2
48-02510,53,1,1,0,1,1,3,1,1,3390,4,7,118000.0,9,501,N,2,2,2,2
48-02510,63,2,1,0,1,0,2,1,1,7370,10,9,31200.0,5,501,N,2,2,2,2
48-02101,82,1,3,0,1,N,N,2,0,N,N,9,24000.0,4,N,N,1,2,2,2
48-02101,41,1,1,0,1,1,3,1,2,570,2,4,24000.0,4,131,N,2,2,2,2
48-02102,65,2,1,0,1,0,2,1,1,7190,9,9,43550.0,6,501,N,2,2,2,2
48-02101,55,2,1,0,1,0,2,1,1,7470,10,9,49100.0,7,501,N,2,2,2,2
48-02516,61,1,1,0,1,0,2,1,1,4290,5,5,90000.0,8,501,N,2,2,2,2
48-02102,36,1,1,0,1,1,3,1,1,770,3,5,30000.0,5,501,N,2,2,2,2
48-02507,41,1,1,0,1,4,6,1,1,6070,7,9,100000.0,9,358,N,2,2,2,2
48-02507,70,1,1,0,1,0,2,1,1,N,N,5,21600.0,4,501,N,2,1,2,1
48-02515,69,1,1,0,1,0,2,1,1,N,N,10,19900.0,4,183,N,2,2,2,2
48-02102,34,2,1,0,1,6,8,1,2,7580,10,5,42000.0,6,139,N,2,2,2,2
48-02510,60,2,6,0,1,0,N,1,2,8590,14,8,41600.0,6,313,N,2,2,2,2
48-02515,74,1,3,0,1,0,N,1,1,N,N,8,40000.0,6,330,N,2,2,2,2
48-02102,52,1,4,0,1,0,2,1,1,770,3,4,40400.0,6,440,N,2,2,2,2
48-02102,52,1,1,0,1,1,4,1,1,8790,15,7,50000.0,7,415,N,2,2,2,2
48-02507,28,1,6,1,1,0,N,1,2,7890,11,7,8000.0,2,68,N,2,2,2,2
48-02101,0,2,N,0,2,3,4,1,2,N,N,N,N,N,81,N,N,N,2,2
48-02101,12,1,N,0,1,3,7,1,1,N,N,3,N,N,311,N,2,2,2,2
