PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
25-00703,6,2,N,0,1,2,4,1,1,2195.3,N,2,N,N,496,N,2,2,2,2
25-00503,7,2,N,0,9,2,5,1,1,2872.7,N,3,N,N,501,N,2,2,2,2
25-01300,37,1,1,0,1,0,2,1,1,1457.2,5,10,35020.0,5,501,N,2,2,2,2
25-02800,15,2,2,0,1,1,4,1,1,3683.9,N,4,0.0,0,501,N,2,2,2,2
25-01000,14,2,N,0,1,3,5,1,1,2447.1,N,3,N,N,501,N,2,2,2,2
25-01000,74,2,3,0,1,0,N,1,2,2447.1,6,5,34800.0,5,287,N,2,2,2,2
25-00503,4,2,N,0,6,2,4,1,1,2872.7,N,2,N,N,501,N,N,N,2,2
25-00703,13,1,N,0,1,1,4,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-00703,53,1,4,0,1,0,2,1,1,2195.3,4,5,50000.0,6,379,N,2,2,2,2
25-00503,52,2,5,0,6,0,N,1,1,2872.7,10,11,20310.0,3,154,N,1,1,2,2
25-00703,61,1,1,0,1,0,2,1,1,2195.3,2,5,100000.0,8,501,N,2,2,2,2
25-01000,48,2,1,0,1,0,2,1,1,2447.1,9,7,44000.0,5,501,N,2,2,2,2
25-01300,64,1,1,0,1,0,2,1,1,1457.2,14,5,52100.0,6,328,N,2,2,2,2
25-01300,6,1,N,0,1,2,4,1,1,1457.2,N,2,N,N,501,N,2,2,2,2
25-01000,94,1,3,0,1,0,N,1,2,2447.1,N,4,28300.0,4,231,2,2,1,2,1
25-01000,15,2,6,0,1,0,3,1,1,2447.1,N,4,0.0,0,0,N,2,2,2,2
25-00503,24,1,6,0,1,0,3,1,1,2872.7,10,9,30000.0,4,501,N,2,2,2,2
25-01000,30,1,1,0,1,0,2,1,1,2447.1,16,10,108000.0,8,501,N,2,2,2,2
25-02800,32,1,1,0,1,1,4,1,1,3683.9,3,7,80000.0,7,501,N,2,2,2,2
25-01300,40,1,1,0,1,2,4,1,1,1457.2,10,10,243000.0,9,501,N,2,2,2,2
25-00503,33,1,6,0,1,0,N,1,2,2872.7,N,5,10000.0,2,76,N,1,2,2,2
25-01300,94,1,2,0,1,N,N,2,0,1457.2,N,9,9600.0,2,N,N,1,1,2,2
25-02800,39,1,1,0,1,0,2,1,2,3683.9,3,5,75000.0,7,501,N,2,2,2,2
25-00703,37,2,1,4,8,2,7,1,1,2195.3,N,5,0.0,0,366,N,2,2,2,2
25-01000,28,2,6,0,1,0,N,1,1,2447.1,11,10,45000.0,5,339,N,2,2,2,2
25-01000,19,1,6,0,1,0,3,1,1,2447.1,15,5,3000.0,1,501,N,2,2,2,2
25-02800,50,1,1,0,1,2,4,1,2,3683.9,7,8,15000.0,3,217,N,2,2,2,2
25-00703,47,2,1,0,1,1,3,1,1,2195.3,N,5,0.0,0,501,N,1,2,2,2
25-01300,65,1,1,0,1,0,3,1,1,1457.2,4,9,165000.0,9,501,N,2,2,2,2
25-01000,39,2,1,0,6,3,5,1,1,2447.1,N,8,0.0,0,501,N,2,2,2,2
25-00503,50,2,6,0,1,0,2,1,1,2872.7,N,6,0.0,0,501,N,1,2,2,2
25-02800,35,1,6,0,1,0,5,1,1,3683.9,5,7,40000.0,5,501,N,2,2,2,2
25-02800,89,2,3,0,1,0,N,1,1,3683.9,11,7,32000.0,4,262,N,2,2,2,2
25-01000,56,1,1,0,6,0,4,1,1,2447.1,4,7,423000.0,9,501,N,2,2,2,2
25-02800,22,2,6,0,1,0,N,1,2,3683.9,10,9,4500.0,1,34,N,2,2,2,2
25-01000,30,2,6,0,1,0,N,1,2,2447.1,10,5,49900.0,6,380,N,2,2,2,2
25-00703,16,2,6,0,1,1,2,1,2,2195.3,6,4,500.0,1,246,N,2,2,2,2
25-01300,57,2,1,0,1,0,4,1,1,1457.2,15,7,0.0,0,501,N,2,2,2,2
25-00703,38,1,1,0,1,1,3,1,2,2195.3,0,5,17800.0,3,382,N,2,2,2,2
25-02800,65,2,1,0,6,0,4,1,2,3683.9,N,2,8100.0,2,212,N,2,2,2,2
25-01000,59,2,6,0,1,0,N,1,1,2447.1,11,9,97030.0,8,501,N,2,2,2,2
25-00703,48,2,4,0,1,0,N,1,2,2195.3,4,5,36000.0,5,275,N,2,2,2,2
25-00703,11,1,N,0,1,2,4,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-00703,28,1,6,0,1,0,N,1,2,2195.3,16,10,88000.0,8,501,N,2,2,2,2
25-01300,29,1,1,0,1,2,4,1,1,1457.2,N,5,310.0,1,274,N,2,2,2,2
25-00703,83,1,1,0,1,0,2,1,1,2195.3,N,4,15200.0,3,144,N,2,2,2,2
25-00503,12,2,N,0,1,2,4,1,1,2872.7,N,3,N,N,501,N,2,2,2,2
25-00703,35,2,1,0,1,2,4,1,1,2195.3,12,9,80000.0,7,501,N,2,2,2,2
25-00703,14,2,N,0,1,2,4,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-02800,40,1,6,0,1,0,5,1,1,3683.9,11,5,55400.0,6,501,N,2,2,2,2
25-00703,36,2,1,0,1,0,2,1,1,2195.3,9,9,56000.0,6,501,N,2,2,2,2
25-00503,18,2,6,0,1,2,5,1,1,2872.7,N,4,0.0,0,501,N,2,2,2,2
25-00703,39,2,1,0,1,4,6,1,1,2195.3,4,7,87000.0,8,501,N,2,2,2,2
25-01300,69,1,1,0,1,0,2,1,1,1457.2,11,10,54800.0,6,441,N,2,2,2,2
25-02800,94,1,2,0,1,N,N,2,0,3683.9,N,5,0.0,0,N,N,1,1,2,1
25-00703,68,2,3,0,1,0,2,1,1,2195.3,16,9,113850.0,8,501,N,2,2,2,2
25-01300,60,1,1,0,6,0,3,1,1,1457.2,10,10,160000.0,9,501,N,2,2,2,2
25-01300,38,1,1,0,1,0,2,1,1,1457.2,9,9,85000.0,8,501,N,2,2,2,2
25-01000,5,1,N,0,1,2,6,1,1,2447.1,N,1,N,N,449,N,1,2,2,2
25-02800,31,2,2,0,1,0,2,1,1,3683.9,10,10,58000.0,6,444,N,2,2,2,2
25-00703,65,1,1,0,1,0,2,1,1,2195.3,9,9,70000.0,7,499,N,2,2,2,2
25-00703,76,1,1,0,1,0,3,1,1,2195.3,N,9,57500.0,6,501,N,2,2,2,2
25-01000,54,2,1,0,1,0,3,1,1,2447.1,12,9,127100.0,9,501,N,2,2,2,2
25-00503,66,1,1,0,1,0,3,1,1,2872.7,10,10,178000.0,9,501,N,2,2,2,2
25-02800,36,2,4,0,1,1,2,1,1,3683.9,10,9,110000.0,8,501,N,2,2,2,2
25-00703,66,1,1,0,1,0,2,1,2,2195.3,4,5,70500.0,7,501,N,2,2,2,2
25-02800,7,2,N,0,1,3,5,1,1,3683.9,N,3,N,N,501,N,2,2,2,2
25-02800,44,1,1,0,1,3,5,1,1,3683.9,10,11,183000.0,9,501,N,2,2,2,2
25-01300,3,1,N,0,1,2,4,1,1,1457.2,N,2,N,N,501,N,N,N,2,2
25-00503,9,1,N,0,1,1,3,1,1,2872.7,N,3,N,N,501,N,2,2,2,2
25-00703,30,1,1,0,1,0,2,1,1,2195.3,15,9,36000.0,5,501,N,2,2,2,2
25-00503,21,2,6,0,1,N,N,3,0,2872.7,9,5,8000.0,2,N,N,2,2,2,2
25-00503,35,1,1,0,1,2,4,1,1,2872.7,5,9,120000.0,8,481,N,2,2,2,2
25-01300,78,1,1,0,6,0,2,1,1,1457.2,N,3,12050.0,2,501,N,2,2,2,2
25-01300,37,2,1,0,1,4,6,1,1,1457.2,N,11,0.0,0,501,N,2,2,2,2
25-01300,1,1,N,0,1,2,5,1,1,1457.2,N,N,N,N,443,N,N,N,2,2
25-02800,8,1,N,0,1,2,4,1,1,3683.9,N,3,N,N,501,N,2,2,2,2
25-00503,51,2,6,0,1,1,2,1,2,2872.7,6,6,1000.0,1,7,N,2,2,2,2
25-02800,41,2,6,0,1,2,3,1,2,3683.9,13,9,40000.0,5,305,N,2,2,2,2
25-00703,42,1,6,0,1,2,4,1,2,2195.3,6,9,20000.0,3,152,N,2,2,2,2
25-01300,34,1,1,0,1,0,2,1,1,1457.2,10,8,86000.0,8,501,N,2,2,2,2
25-00703,61,1,1,0,1,0,2,1,1,2195.3,3,7,20000.0,3,349,N,2,2,2,2
25-01300,33,1,1,0,1,3,5,1,1,1457.2,9,9,100000.0,8,331,N,2,2,2,2
25-00503,0,1,N,2,9,1,3,1,2,2872.7,N,N,N,N,178,N,N,N,2,2
25-00503,58,1,1,0,6,0,2,1,1,2872.7,4,10,100000.0,8,501,N,2,2,2,2
25-00703,56,1,1,0,1,0,2,1,1,2195.3,14,6,96000.0,8,501,N,2,2,2,2
25-02800,78,1,4,0,1,0,N,1,2,3683.9,4,7,64700.0,7,501,N,2,2,2,2
25-00703,7,1,N,0,1,2,4,1,1,2195.3,N,2,N,N,476,N,2,2,2,2
25-02800,36,2,1,0,2,3,5,1,2,3683.9,18,5,0.0,0,164,N,2,2,2,2
25-01300,24,2,6,0,1,0,3,1,1,1457.2,10,10,65000.0,7,501,N,2,2,2,2
25-00503,67,2,6,0,1,0,N,1,1,2872.7,N,9,60200.0,6,494,N,2,2,2,2
25-01300,54,2,1,0,1,0,3,1,1,1457.2,11,10,51000.0,6,501,N,2,2,2,2
25-01300,63,1,1,0,1,0,3,1,1,1457.2,5,9,81000.0,7,501,N,2,2,2,2
25-01000,59,2,1,0,1,0,3,1,1,2447.1,6,10,70000.0,7,501,N,2,2,2,2
25-01300,3,2,N,0,1,3,5,1,1,1457.2,N,2,N,N,239,N,N,N,2,2
25-01000,4,2,N,0,1,2,4,1,1,2447.1,N,1,N,N,501,N,N,N,2,2
25-02800,50,1,4,0,1,0,4,1,2,3683.9,7,7,21000.0,3,218,N,2,2,2,2
25-02800,36,1,1,0,1,3,5,1,1,3683.9,10,9,140000.0,9,464,N,2,2,2,2
25-00503,19,2,6,0,1,N,N,3,0,2872.7,N,7,0.0,0,N,N,2,2,2,2
25-00703,71,2,1,0,1,0,2,1,1,2195.3,N,5,30000.0,4,501,N,2,2,2,2
25-02800,64,1,1,0,1,0,2,1,1,3683.9,14,5,-1600.0,0,20,N,2,2,2,2
25-00503,19,2,6,0,1,N,N,3,0,2872.7,13,7,3400.0,1,N,N,1,2,2,2
25-01300,27,1,2,0,2,N,N,2,0,1457.2,14,6,9200.0,2,N,N,2,2,2,2
25-00703,59,1,1,0,1,0,2,1,1,2195.3,N,7,7270.0,2,501,N,2,1,2,2
25-01300,65,1,6,0,1,0,N,1,1,1457.2,6,9,2900.0,1,23,N,2,2,2,2
25-02800,56,2,1,0,1,0,3,1,1,3683.9,10,7,86000.0,8,501,N,2,2,2,2
25-00503,47,2,5,0,1,2,3,1,2,2872.7,13,7,9000.0,2,44,N,1,1,2,2
25-01000,78,1,3,0,1,0,N,1,2,2447.1,N,7,62800.0,6,501,N,1,1,2,2
25-01300,11,1,N,0,1,3,5,1,1,1457.2,N,3,N,N,239,N,2,2,2,2
25-02800,67,2,1,0,1,0,2,1,1,3683.9,12,8,23600.0,4,501,N,2,2,2,2
25-02800,42,1,1,0,1,2,4,1,1,3683.9,9,9,160000.0,9,501,N,2,2,2,2
25-02800,15,2,6,0,1,2,3,1,2,3683.9,N,3,0.0,0,34,N,2,2,2,2
25-00503,86,1,1,0,1,0,2,1,1,2872.7,N,5,44600.0,5,482,N,2,2,1,1
25-01000,65,2,1,0,1,0,2,1,1,2447.1,10,9,57500.0,6,501,N,2,2,2,2
25-00703,49,2,4,2,1,1,2,1,1,2195.3,6,9,81000.0,7,463,N,2,2,2,2
25-00503,6,1,N,0,9,2,4,1,1,2872.7,N,2,N,N,501,N,2,2,2,2
25-01300,71,1,1,0,1,0,2,1,2,1457.2,N,7,10000.0,2,501,N,2,2,2,2
25-02800,60,1,1,0,1,0,2,1,1,3683.9,10,7,180000.0,9,501,N,2,2,2,2
25-01300,9,1,N,2,1,3,5,1,1,1457.2,N,3,N,N,420,N,2,2,2,2
25-00503,21,1,6,0,6,N,N,3,0,2872.7,14,7,7500.0,2,N,N,2,2,2,2
25-01300,94,2,3,0,1,0,N,1,2,1457.2,N,5,2300.0,1,19,N,1,1,1,1
25-01000,83,2,6,0,1,N,N,3,0,2447.1,N,5,4800.0,1,39,N,2,1,2,2
25-01000,80,2,1,0,1,0,2,1,1,2447.1,N,9,21000.0,3,501,N,2,2,2,2
25-01300,70,1,4,0,1,0,N,1,2,1457.2,10,9,11000.0,2,90,N,2,2,2,2
25-00503,64,1,1,0,1,0,2,1,1,2872.7,10,9,41000.0,5,501,N,2,2,2,2
25-00503,13,2,N,0,1,4,6,1,1,2872.7,N,3,N,N,501,N,2,2,2,2
25-00703,21,1,6,0,1,1,6,1,1,2195.3,9,5,6000.0,1,501,N,2,2,2,2
25-02800,7,1,N,0,1,0,6,1,2,3683.9,N,3,N,N,435,N,2,2,2,2
25-00703,24,1,6,0,1,0,3,1,1,2195.3,9,9,60000.0,6,501,N,2,1,2,2
25-02800,54,2,1,0,1,0,2,1,1,3683.9,15,8,70000.0,7,501,N,2,2,2,2
25-00503,35,2,6,4,1,0,N,1,1,2872.7,4,12,45000.0,5,342,N,2,2,2,2
25-00503,48,2,2,0,6,1,2,1,1,2872.7,10,12,170000.0,9,501,N,2,2,2,2
25-01000,34,2,1,0,1,1,3,1,1,2447.1,14,5,12000.0,2,501,N,2,2,2,2
25-00503,6,1,N,0,1,1,3,1,1,2872.7,N,2,N,N,501,N,2,2,2,2
25-00703,72,1,1,0,1,0,2,1,1,2195.3,16,10,58600.0,6,501,N,2,2,2,2
25-01000,24,1,6,0,1,0,4,1,1,2447.1,9,9,65000.0,7,501,N,2,2,2,2
25-02800,22,1,6,0,1,0,2,1,2,3683.9,6,5,15000.0,3,114,N,1,2,2,2
25-00703,54,2,2,0,1,0,2,1,1,2195.3,11,10,72000.0,7,501,N,2,2,2,2
25-02800,20,1,6,0,1,0,4,1,1,3683.9,3,7,12000.0,2,501,N,2,2,2,2
25-00703,8,1,N,0,1,4,6,1,2,2195.3,N,3,N,N,302,N,2,2,2,2
25-01000,61,2,1,0,1,0,2,1,1,2447.1,11,10,90000.0,8,501,N,2,2,2,2
25-00703,44,1,1,0,1,3,6,1,1,2195.3,10,11,125000.0,9,501,N,2,2,2,2
25-00503,88,2,3,0,1,0,2,1,1,2872.7,9,5,16000.0,3,170,N,2,2,2,2
25-01000,14,2,N,0,1,2,4,1,1,2447.1,N,3,N,N,501,N,2,2,2,2
25-00703,71,2,1,0,1,0,2,1,1,2195.3,11,12,139800.0,9,501,N,2,2,2,2
25-00703,49,2,1,0,1,4,7,1,1,2195.3,10,9,175000.0,9,501,N,2,2,2,2
25-00503,22,1,6,0,1,0,N,1,2,2872.7,10,9,90000.0,8,501,N,2,2,2,2
25-00703,65,2,3,0,1,0,N,1,1,2195.3,11,5,22660.0,3,187,N,2,2,2,2
25-00503,86,2,1,0,1,0,2,1,1,2872.7,N,5,12000.0,2,454,N,2,2,2,2
25-02800,81,2,3,0,1,0,N,1,1,3683.9,N,8,21400.0,3,177,N,2,2,2,2
25-00503,41,1,1,0,1,1,3,1,1,2872.7,9,9,95000.0,8,469,N,2,2,2,2
25-01300,76,2,3,0,1,N,N,2,0,1457.2,N,5,0.0,0,N,N,1,1,2,1
25-00703,60,2,1,0,1,0,2,1,1,2195.3,12,9,75000.0,7,501,N,2,2,2,2
25-02800,37,1,6,0,1,0,N,1,2,3683.9,10,9,120000.0,8,501,N,2,2,2,2
25-00703,19,1,6,0,1,1,4,1,1,2195.3,14,7,1600.0,1,501,N,2,2,2,2
25-00503,54,1,1,0,1,2,5,1,1,2872.7,16,5,64000.0,7,425,N,2,2,2,2
25-00503,63,2,1,0,6,0,2,1,1,2872.7,12,12,3500.0,1,501,N,2,2,2,2
25-00703,62,1,1,0,1,0,2,1,1,2195.3,4,11,386000.0,9,501,N,2,2,2,2
25-00703,69,2,6,0,1,0,2,1,1,2195.3,3,9,83200.0,7,501,N,2,2,2,2
25-02800,14,2,N,0,2,3,6,1,2,3683.9,N,3,N,N,240,N,2,2,2,2
25-01000,9,2,N,0,1,3,5,1,1,2447.1,N,3,N,N,501,N,2,2,2,2
25-00703,21,2,6,0,1,N,N,3,0,2195.3,11,8,3000.0,1,N,N,2,2,2,2
25-00703,40,1,1,0,1,1,3,1,1,2195.3,4,12,180000.0,9,501,N,2,2,2,2
25-01000,77,1,1,0,1,0,2,1,1,2447.1,N,9,199000.0,9,501,N,2,2,2,2
25-02800,7,1,N,0,1,2,3,1,1,3683.9,N,3,N,N,501,N,2,2,2,2
25-00703,59,1,6,0,1,0,N,1,2,2195.3,12,9,50000.0,6,380,N,2,2,2,2
25-00703,74,2,3,0,1,0,N,1,1,2195.3,N,5,36080.0,5,297,N,2,2,2,2
25-00703,21,2,6,0,1,N,N,3,0,2195.3,6,7,0.0,0,N,N,2,2,2,2
25-00703,67,1,1,0,1,0,2,1,1,2195.3,3,9,75000.0,7,501,N,2,2,2,2
25-00703,15,2,6,0,1,2,4,1,1,2195.3,N,3,500.0,1,501,N,2,2,2,2
25-02800,52,2,1,0,1,0,3,1,1,3683.9,12,9,48000.0,6,471,N,2,2,2,2
25-02800,63,2,4,0,1,0,N,1,2,3683.9,6,7,10000.0,2,76,N,2,2,2,2
25-00703,45,1,1,0,1,2,4,1,1,2195.3,12,9,75000.0,7,501,N,2,2,2,2
25-01300,8,2,N,0,6,1,3,1,2,1457.2,N,3,N,N,384,N,2,2,2,2
25-01300,25,2,6,0,1,0,2,1,1,1457.2,12,9,48000.0,6,501,N,2,2,2,2
25-01300,49,1,1,0,1,2,4,1,1,1457.2,10,9,181500.0,9,501,N,2,2,2,2
25-01000,48,2,1,4,1,1,6,1,1,2447.1,11,4,200.0,1,501,N,2,2,2,2
25-00503,89,2,6,0,1,N,N,2,0,2872.7,N,8,0.0,0,N,N,1,1,1,1
25-00703,56,1,1,0,1,2,4,1,1,2195.3,12,10,200000.0,9,501,N,2,2,2,2
25-01300,63,2,4,0,1,0,3,1,1,1457.2,4,4,23000.0,3,243,N,2,2,2,2
25-00703,20,1,6,0,1,1,4,1,2,2195.3,10,7,7800.0,2,481,N,2,2,2,2
25-01000,68,2,1,0,1,0,2,1,1,2447.1,6,9,4000.0,1,501,N,2,2,1,2
25-02800,58,2,4,0,1,0,2,1,1,3683.9,3,4,58000.0,6,501,N,2,2,2,2
25-01300,69,1,1,0,1,0,2,1,1,1457.2,N,7,28800.0,4,377,N,2,2,2,2
25-00703,74,1,1,0,1,0,2,1,1,2195.3,N,8,42000.0,5,288,N,2,2,2,2
25-00703,35,2,4,0,1,3,4,1,2,2195.3,13,7,4000.0,1,15,N,2,2,2,2
25-00703,21,2,6,0,1,N,N,3,0,2195.3,6,7,0.0,0,N,N,2,2,2,2
25-01300,62,1,1,1,1,0,2,1,1,1457.2,8,11,45000.0,5,501,N,2,2,2,2
25-00703,90,1,3,0,1,0,2,1,1,2195.3,N,1,8400.0,2,501,N,1,2,2,1
25-00703,27,1,6,0,2,0,4,1,1,2195.3,14,9,2600.0,1,478,N,2,2,2,2
25-01000,83,1,1,0,1,0,2,1,2,2447.1,N,9,58100.0,6,501,N,1,2,2,2
25-02800,81,1,3,0,1,0,N,1,2,3683.9,N,5,10800.0,2,88,N,2,2,2,2
25-00503,91,1,1,0,1,0,2,1,1,2872.7,N,9,23400.0,3,255,N,2,2,2,2
25-00503,18,2,6,0,2,1,3,1,2,2872.7,13,4,1200.0,1,193,N,2,2,2,2
25-00703,57,1,1,0,1,0,4,1,1,2195.3,11,8,60000.0,6,501,N,2,2,2,2
25-01300,41,2,6,0,1,0,4,1,1,1457.2,9,9,0.0,0,371,N,1,2,1,2
25-00703,43,1,1,0,1,4,6,1,1,2195.3,12,11,627000.0,9,501,N,2,2,2,2
25-02800,67,2,6,0,1,0,N,1,1,3683.9,N,9,123700.0,9,501,N,2,2,2,2
25-00503,26,1,6,0,6,0,N,1,2,2872.7,10,10,120010.0,8,501,N,2,2,2,2
25-02800,56,2,1,0,1,0,3,1,1,3683.9,12,8,120000.0,8,501,N,2,2,2,1
25-00703,11,2,N,0,9,3,4,1,2,2195.3,N,3,N,N,105,N,2,2,2,2
25-01000,15,1,6,0,1,2,4,1,1,2447.1,N,3,0.0,0,501,N,2,2,2,2
25-01300,58,1,1,0,1,1,3,1,1,1457.2,4,10,120000.0,8,501,N,2,2,2,2
25-01300,12,2,N,0,1,1,3,1,1,1457.2,N,3,N,N,501,N,2,2,2,2
25-00703,18,2,6,0,1,0,4,1,1,2195.3,14,7,0.0,0,501,N,2,2,2,2
25-01000,47,2,1,0,6,1,3,1,1,2447.1,11,9,15000.0,3,501,N,2,2,2,2
25-00703,57,1,1,0,1,0,2,1,1,2195.3,4,9,625400.0,9,501,N,2,2,2,2
25-00703,89,2,3,0,1,0,3,1,1,2195.3,N,5,16500.0,3,501,N,2,1,2,1
25-01000,71,1,1,0,1,0,2,1,1,2447.1,N,8,33000.0,4,501,N,2,2,2,2
25-00703,15,1,6,0,1,2,4,1,1,2195.3,N,4,3200.0,1,501,N,2,2,2,2
25-02800,37,2,6,0,1,0,N,1,1,3683.9,12,12,130000.0,9,501,N,2,2,2,2
25-02800,55,2,4,0,1,0,2,1,1,3683.9,13,9,77000.0,7,501,N,2,2,2,2
25-00703,54,2,2,0,1,0,2,1,2,2195.3,13,9,12800.0,2,91,N,2,1,2,2
25-02800,50,2,1,0,1,0,3,1,1,3683.9,11,5,14000.0,3,501,N,2,2,2,2
25-00703,10,1,N,0,1,1,4,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-00503,34,2,6,0,1,0,N,1,2,2872.7,12,10,50200.0,6,378,N,2,2,2,2
25-01300,52,2,3,0,1,1,3,1,1,1457.2,4,5,36400.0,5,198,N,1,2,2,2
25-01000,84,2,3,0,1,0,N,1,2,2447.1,N,5,31500.0,4,261,N,2,2,2,1
25-00703,74,1,1,0,1,0,2,1,1,2195.3,N,5,330000.0,9,501,N,2,2,2,1
25-02800,17,2,6,0,1,1,3,1,1,3683.9,6,4,4800.0,1,501,N,2,2,2,2
25-00703,67,1,1,0,1,0,2,1,1,2195.3,6,10,200100.0,9,501,N,2,2,2,2
25-02800,23,1,6,0,1,0,3,1,1,3683.9,14,9,16500.0,3,345,N,2,2,2,2
25-01300,69,1,4,0,1,0,N,1,1,1457.2,3,4,135000.0,9,501,N,2,2,2,2
25-02800,46,1,1,0,1,2,4,1,1,3683.9,4,10,205000.0,9,501,N,2,2,2,2
25-00503,33,1,1,0,1,0,6,1,1,2872.7,3,5,40000.0,5,365,N,2,2,2,2
25-00703,60,2,1,0,1,0,2,1,1,2195.3,12,10,102000.0,8,501,N,2,2,2,2
25-01300,69,1,1,0,1,0,2,1,1,1457.2,7,5,68400.0,7,501,N,2,2,2,2
25-00703,17,1,6,0,1,1,2,1,2,2195.3,6,4,6800.0,1,341,N,2,2,2,2
25-00703,21,2,6,0,1,N,N,3,0,2195.3,11,7,6000.0,1,N,N,1,2,2,2
25-00703,44,2,1,0,1,1,4,1,2,2195.3,12,7,30000.0,4,501,N,2,2,2,2
25-00703,43,1,6,0,1,1,2,1,1,2195.3,10,11,148000.0,9,501,N,2,2,2,2
25-01000,57,2,6,0,1,0,N,1,1,2447.1,15,8,37000.0,5,280,N,2,2,2,2
25-02800,38,2,1,0,1,0,6,1,1,3683.9,13,10,93000.0,8,501,N,2,2,2,2
25-00503,33,1,6,2,1,0,N,1,1,2872.7,12,10,190000.0,9,501,N,2,2,2,2
25-01000,13,2,N,0,1,2,4,1,1,2447.1,N,3,N,N,501,N,2,2,2,2
25-02800,19,2,6,0,1,0,6,1,1,3683.9,14,5,5400.0,1,501,N,2,2,2,2
25-00703,36,2,1,0,1,2,4,1,1,2195.3,12,7,43400.0,5,501,N,2,2,2,2
25-00703,30,1,1,0,1,1,3,1,1,2195.3,10,11,180250.0,9,501,N,2,2,2,2
25-00503,59,1,1,0,1,0,3,1,1,2872.7,10,9,262700.0,9,501,N,2,2,2,2
25-00703,50,2,4,0,9,3,4,1,2,2195.3,9,8,27000.0,4,105,N,2,2,2,2
25-02800,28,1,6,0,1,0,2,1,1,3683.9,14,5,40000.0,5,501,N,2,2,2,2
25-02800,82,2,1,0,1,0,2,1,2,3683.9,N,5,19500.0,3,202,N,2,2,2,2
25-02800,52,1,1,0,1,0,2,1,2,3683.9,10,10,142000.0,9,501,N,2,2,2,2
25-00503,6,2,N,0,9,1,3,1,1,2872.7,N,3,N,N,469,N,2,2,2,2
25-00703,65,1,6,0,1,0,N,1,1,2195.3,11,5,61000.0,6,501,N,2,2,2,2
25-02800,53,2,1,0,1,0,4,1,1,3683.9,9,8,65020.0,7,501,N,2,2,2,2
25-00703,22,1,6,0,1,0,4,1,1,2195.3,6,8,13000.0,2,501,N,2,2,2,2
25-01300,50,2,6,0,1,N,N,3,0,1457.2,N,4,9000.0,2,68,N,1,2,2,2
25-00503,26,2,6,0,6,0,N,1,2,2872.7,10,9,90000.0,8,501,N,2,2,2,2
25-01300,23,1,6,0,1,0,2,1,1,1457.2,10,9,30000.0,4,492,N,2,2,2,2
25-00503,65,2,3,0,1,0,N,1,1,2872.7,12,9,28500.0,4,236,N,2,2,2,2
25-00703,65,2,4,0,1,0,N,1,1,2195.3,12,7,89000.0,8,501,N,1,2,2,1
25-02800,4,1,N,0,1,1,3,1,2,3683.9,N,2,N,N,220,N,N,N,2,2
25-01300,58,2,3,0,1,0,N,1,1,1457.2,16,8,74000.0,7,501,N,2,2,2,2
25-01300,21,2,2,4,1,N,N,3,0,1457.2,16,5,0.0,0,N,N,2,2,2,2
25-02800,58,2,1,0,1,1,3,1,1,3683.9,6,7,8000.0,2,308,N,2,2,2,2
25-00503,15,2,6,0,6,2,4,1,1,2872.7,N,4,0.0,0,501,N,2,2,2,2
25-00703,89,2,3,0,1,0,N,1,1,2195.3,N,7,130300.0,9,501,N,2,2,2,2
25-01000,78,2,3,0,1,N,N,2,0,2447.1,N,10,4700.0,1,N,N,2,1,2,2
25-00503,22,2,6,0,1,N,N,3,0,2872.7,6,7,5000.0,1,N,N,2,2,2,2
25-00703,79,1,1,0,1,0,2,1,1,2195.3,10,9,141500.0,9,501,N,2,2,2,2
25-02800,62,1,1,0,1,0,2,1,1,3683.9,4,8,160000.0,9,501,N,2,2,2,2
25-02800,9,2,N,0,1,3,4,1,1,3683.9,N,3,N,N,501,N,2,2,2,2
25-00703,75,1,1,0,1,0,2,1,1,2195.3,N,9,33250.0,4,501,N,2,2,2,2
25-00503,63,2,4,0,1,0,2,1,1,2872.7,11,9,74300.0,7,501,N,2,2,2,2
25-00503,45,2,1,0,1,0,5,1,1,2872.7,5,9,60000.0,6,501,N,2,2,2,2
25-01000,17,1,6,4,1,2,4,1,1,2447.1,14,4,1000.0,1,326,N,2,2,2,2
25-01000,87,2,2,0,1,0,N,1,2,2447.1,N,5,15600.0,3,128,N,1,1,2,2
25-00503,48,2,1,0,1,3,5,1,1,2872.7,11,12,20000.0,3,501,N,2,2,2,2
25-01300,47,2,1,0,6,2,4,1,1,1457.2,12,10,45000.0,5,501,N,2,2,2,2
25-01300,20,1,6,0,2,N,N,3,0,1457.2,14,5,10000.0,2,N,N,2,2,2,2
25-01000,48,2,1,0,1,3,5,1,1,2447.1,11,10,40000.0,5,501,N,2,2,2,2
25-00503,16,1,6,0,1,1,3,1,2,2872.7,N,4,0.0,0,501,N,2,2,2,2
25-01300,49,1,1,0,1,2,4,1,1,1457.2,4,9,90000.0,8,352,N,2,2,2,2
