,library name,algorithm name,algorithm type,target dataset,feature set name,feature space size,features list,privacy category,privacy label detail,epsilon,delta,variant label,variant label detail,research papers,data path,labels path,report path,team,submission number,submission timestamp,quasi identifiers subset,deid data id
202,smartnoise-synth,patectgan,neural net,national2019,simple-features,196151155200000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,10,,preprocessor-epsilon: 3,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/national/patectgan_e_10_simple_features_na2019.csv,deid_data/smartnoise_patectgan/national/patectgan_e_10_simple_features_na2019.json,deid_data/smartnoise_patectgan/national/report_patectgan_e_10_simple_features_na2019_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,343edd37a4cd2177fe380bab198ecfb2b41b2735
203,smartnoise-synth,patectgan,neural net,tx2019,all-features,36042774768000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,5,,preprocessor-epsilon: 1.5,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/tx/patectgan_e_5_all.csv,deid_data/smartnoise_patectgan/tx/patectgan_e_5_all.json,deid_data/smartnoise_patectgan/tx/report_patectgan_e_5_all_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,d193f5780998c7e8c631e659230a1ee26635f390
204,smartnoise-synth,patectgan,neural net,tx2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,1,,preprocessor-epsilon: 0.3,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/tx/patectgan_e_1_demographic_focused_tx2019.csv,deid_data/smartnoise_patectgan/tx/patectgan_e_1_demographic_focused_tx2019.json,deid_data/smartnoise_patectgan/tx/report_patectgan_e_1_demographic_focused_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,ec11a1e2afc50abefa651bf381ff48974248ba4f
205,smartnoise-synth,patectgan,neural net,tx2019,demographic-focused,113513400,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,5,,preprocessor-epsilon: 1.5,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/tx/patectgan_e_5_demographic.csv,deid_data/smartnoise_patectgan/tx/patectgan_e_5_demographic.json,deid_data/smartnoise_patectgan/tx/report_patectgan_e_5_demographic_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,b64c6dbdb24b0779b84e13d40072afcda07f162e
206,smartnoise-synth,patectgan,neural net,tx2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,10,,preprocessor-epsilon: 3,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/tx/patectgan_e_10_demographic_focused_tx2019.csv,deid_data/smartnoise_patectgan/tx/patectgan_e_10_demographic_focused_tx2019.json,deid_data/smartnoise_patectgan/tx/report_patectgan_e_10_demographic_focused_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,ace4ca9a5db6c2b9b7d6bc7a5a45abdcd4409782
207,smartnoise-synth,patectgan,neural net,tx2019,family-focused,124740000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,10,,preprocessor-epsilon: 3,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/tx/patectgan_e_10_family_focused_tx2019.csv,deid_data/smartnoise_patectgan/tx/patectgan_e_10_family_focused_tx2019.json,deid_data/smartnoise_patectgan/tx/report_patectgan_e_10_family_focused_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,34f077eec0ce71557336f9a50eeeeab1caf8b120
208,smartnoise-synth,patectgan,neural net,tx2019,family-focused,249480000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP, DEYE",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,5,,preprocessor-epsilon: 1.5,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/tx/patectgan_e_5_family.csv,deid_data/smartnoise_patectgan/tx/patectgan_e_5_family.json,deid_data/smartnoise_patectgan/tx/report_patectgan_e_5_family_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,c4558d1b8273d7c0de0932f996bbaaec0116f9bd
209,smartnoise-synth,patectgan,neural net,tx2019,family-focused,124740000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,1,,preprocessor-epsilon: 0.3,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/tx/patectgan_e_1_family_focused_tx2019.csv,deid_data/smartnoise_patectgan/tx/patectgan_e_1_family_focused_tx2019.json,deid_data/smartnoise_patectgan/tx/report_patectgan_e_1_family_focused_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,bcd14617fabccf9a18e4389ded5266cbc45a67b7
210,smartnoise-synth,patectgan,neural net,tx2019,industry-focused,32432400,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,10,,preprocessor-epsilon: 3,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/tx/patectgan_e_10_industry_focused_tx2019.csv,deid_data/smartnoise_patectgan/tx/patectgan_e_10_industry_focused_tx2019.json,deid_data/smartnoise_patectgan/tx/report_patectgan_e_10_industry_focused_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,5583b71fcd41cb52b1116bb5cf8030a8ec3371b7
211,smartnoise-synth,patectgan,neural net,tx2019,industry-focused,32432400,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,5,,preprocessor-epsilon: 1.5,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/tx/patectgan_e_5_industry.csv,deid_data/smartnoise_patectgan/tx/patectgan_e_5_industry.json,deid_data/smartnoise_patectgan/tx/report_patectgan_e_5_industry_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,95f827acc71472a99b9a733f6241c0a5ce0a69d4
212,smartnoise-synth,patectgan,neural net,tx2019,industry-focused,32432400,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,1,,preprocessor-epsilon: 0.3,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/tx/patectgan_e_1_industry_focused_tx2019.csv,deid_data/smartnoise_patectgan/tx/patectgan_e_1_industry_focused_tx2019.json,deid_data/smartnoise_patectgan/tx/report_patectgan_e_1_industry_focused_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,462dbe0f2c6da27ca04790fa5224065d6bc5fb45
213,smartnoise-synth,patectgan,neural net,tx2019,simple-features,14711336640000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,1,,preprocessor-epsilon: 0.3,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/tx/patectgan_e_1_simple_features_tx2019.csv,deid_data/smartnoise_patectgan/tx/patectgan_e_1_simple_features_tx2019.json,deid_data/smartnoise_patectgan/tx/report_patectgan_e_1_simple_features_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,06e8de7b0a5cdef6e79c276f96f59f5ac6f08dfc
214,smartnoise-synth,patectgan,neural net,tx2019,simple-features,14711336640000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR",dp,Conditional tabular GAN using Private Aggregation of Teacher Ensembles. From “PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees” and “Modeling Tabular data using Conditional GAN”.,10,,preprocessor-epsilon: 3,,https://openreview.net/forum?id=S1zk9iRqF7,deid_data/smartnoise_patectgan/tx/patectgan_e_10_simple_features_tx2019.csv,deid_data/smartnoise_patectgan/tx/patectgan_e_10_simple_features_tx2019.json,deid_data/smartnoise_patectgan/tx/report_patectgan_e_10_simple_features_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,a22fd858c15643efff27cf6a0f984a75a16adadb
215,subsample_1pcnt,subsample_1pcnt,sdc,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",sdc,"A simple uniform random 1% subsample of the target data.   It provides limited privacy by redacting records at random, allowing survey takers to deny that their information was included in the public release.",,,,,https://www.census.gov/content/dam/Census/library/publications/2021/acs/acs_pums_handbook_2021_ch01.pdf,deid_data/subsample_1pcnt/national/subsample_1pcnt_all.csv,deid_data/subsample_1pcnt/national/subsample_1pcnt_all.json,deid_data/subsample_1pcnt/national/report_subsample_1pcnt_all_national2019_06-19-2023T20.33.47,CRC,,6/16/2023 00:00:00,,7f6fd7c92c0e4c1d891eaea30d5cc9291da06c0e
216,subsample_1pcnt,subsample_1pcnt,sdc,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",sdc,"A simple uniform random 1% subsample of the target data.   It provides limited privacy by redacting records at random, allowing survey takers to deny that their information was included in the public release.",,,,,https://www.census.gov/content/dam/Census/library/publications/2021/acs/acs_pums_handbook_2021_ch01.pdf,deid_data/subsample_1pcnt/national/subsample_1pcnt_demographic.csv,deid_data/subsample_1pcnt/national/subsample_1pcnt_demographic.json,deid_data/subsample_1pcnt/national/report_subsample_1pcnt_demographic_national2019_06-19-2023T20.33.47,CRC,,6/16/2023 00:00:00,,e4ff5a9738ee73cb740ec7799f5bd8c6ec790425
217,subsample_1pcnt,subsample_1pcnt,sdc,national2019,family-focused,498960000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",sdc,"A simple uniform random 1% subsample of the target data.   It provides limited privacy by redacting records at random, allowing survey takers to deny that their information was included in the public release.",,,,,https://www.census.gov/content/dam/Census/library/publications/2021/acs/acs_pums_handbook_2021_ch01.pdf,deid_data/subsample_1pcnt/national/subsample_1pcnt_family.csv,deid_data/subsample_1pcnt/national/subsample_1pcnt_family.json,deid_data/subsample_1pcnt/national/report_subsample_1pcnt_family_national2019_06-19-2023T20.33.47,CRC,,6/16/2023 00:00:00,,329febcfd479c788ee1aa0d6b8b7f0f89d60b021
218,subsample_1pcnt,subsample_1pcnt,sdc,national2019,industry-focused,108108000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",sdc,"A simple uniform random 1% subsample of the target data.   It provides limited privacy by redacting records at random, allowing survey takers to deny that their information was included in the public release.",,,,,https://www.census.gov/content/dam/Census/library/publications/2021/acs/acs_pums_handbook_2021_ch01.pdf,deid_data/subsample_1pcnt/national/subsample_1pcnt_industry.csv,deid_data/subsample_1pcnt/national/subsample_1pcnt_industry.json,deid_data/subsample_1pcnt/national/report_subsample_1pcnt_industry_national2019_06-19-2023T20.33.47,CRC,,6/16/2023 00:00:00,,a51cfd4103b0ee81691de6d9bb1e83f03956ec3c
219,subsample_40pcnt,subsample_40pcnt,sdc,ma2019,all-features,13330105588800000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",sdc,"A simple uniform random 40% subsample of the target data.  It provides limited privacy by redacting records at random, allowing survey takers to deny that their information was included in the public release.",,,,,https://www.census.gov/content/dam/Census/library/publications/2021/acs/acs_pums_handbook_2021_ch01.pdf,deid_data/subsample_40pcnt/ma/subsample_40pcnt_all.csv,deid_data/subsample_40pcnt/ma/subsample_40pcnt_all.json,deid_data/subsample_40pcnt/ma/report_subsample_40pcnt_all_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,f12e8ac0afef10b14f09bd9e41af2b5626e0f6f6
220,subsample_40pcnt,subsample_40pcnt,sdc,ma2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",sdc,"A simple uniform random 40% subsample of the target data.  It provides limited privacy by redacting records at random, allowing survey takers to deny that their information was included in the public release.",,,,,https://www.census.gov/content/dam/Census/library/publications/2021/acs/acs_pums_handbook_2021_ch01.pdf,deid_data/subsample_40pcnt/ma/subsample_40pcnt_demographic.csv,deid_data/subsample_40pcnt/ma/subsample_40pcnt_demographic.json,deid_data/subsample_40pcnt/ma/report_subsample_40pcnt_demographic_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,08b95430a7a380eb6325932a0a3ab6174a93e36c
221,subsample_40pcnt,subsample_40pcnt,sdc,ma2019,family-focused,58212000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",sdc,"A simple uniform random 40% subsample of the target data.  It provides limited privacy by redacting records at random, allowing survey takers to deny that their information was included in the public release.",,,,,https://www.census.gov/content/dam/Census/library/publications/2021/acs/acs_pums_handbook_2021_ch01.pdf,deid_data/subsample_40pcnt/ma/subsample_40pcnt_family.csv,deid_data/subsample_40pcnt/ma/subsample_40pcnt_family.json,deid_data/subsample_40pcnt/ma/report_subsample_40pcnt_family_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,28bd61ace25aeb68591c02f6fd07abee74796e26
222,subsample_40pcnt,subsample_40pcnt,sdc,ma2019,industry-focused,27027000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",sdc,"A simple uniform random 40% subsample of the target data.  It provides limited privacy by redacting records at random, allowing survey takers to deny that their information was included in the public release.",,,,,https://www.census.gov/content/dam/Census/library/publications/2021/acs/acs_pums_handbook_2021_ch01.pdf,deid_data/subsample_40pcnt/ma/subsample_40pcnt_industry.csv,deid_data/subsample_40pcnt/ma/subsample_40pcnt_industry.json,deid_data/subsample_40pcnt/ma/report_subsample_40pcnt_industry_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,107ed066e79172f590c021631c792b7a94727f01
223,subsample_40pcnt,subsample_40pcnt,sdc,ma2019,simple-features,5721075360000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR",sdc,"A simple uniform random 40% subsample of the target data.  It provides limited privacy by redacting records at random, allowing survey takers to deny that their information was included in the public release.",,,,,https://www.census.gov/content/dam/Census/library/publications/2021/acs/acs_pums_handbook_2021_ch01.pdf,deid_data/subsample_40pcnt/ma/subsample_40pcnt_simple.csv,deid_data/subsample_40pcnt/ma/subsample_40pcnt_simple.json,deid_data/subsample_40pcnt/ma/report_subsample_40pcnt_simple_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,b57f74ff366799e215c650a5ab5c1fbd939bf36d
224,subsample_40pcnt,subsample_40pcnt,sdc,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",sdc,"A simple uniform random 40% subsample of the target data.  It provides limited privacy by redacting records at random, allowing survey takers to deny that their information was included in the public release.",,,,,https://www.census.gov/content/dam/Census/library/publications/2021/acs/acs_pums_handbook_2021_ch01.pdf,deid_data/subsample_40pcnt/national/subsample_40pcnt_all.csv,deid_data/subsample_40pcnt/national/subsample_40pcnt_all.json,deid_data/subsample_40pcnt/national/report_subsample_40pcnt_all_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,434816825fd1677cd20097cbcb59bbe6870a7b0d
225,subsample_40pcnt,subsample_40pcnt,sdc,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",sdc,"A simple uniform random 40% subsample of the target data.  It provides limited privacy by redacting records at random, allowing survey takers to deny that their information was included in the public release.",,,,,https://www.census.gov/content/dam/Census/library/publications/2021/acs/acs_pums_handbook_2021_ch01.pdf,deid_data/subsample_40pcnt/national/subsample_40pcnt_demographic.csv,deid_data/subsample_40pcnt/national/subsample_40pcnt_demographic.json,deid_data/subsample_40pcnt/national/report_subsample_40pcnt_demographic_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,91293c6fb1be4e7d3aa6340b0658317218f70f2e
