PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
48-02102,45,1,1,0,1,0,2,1,1,450.9,8,6,78000.0,8,501,N,2,2,2,2
48-02102,1,1,N,0,1,1,3,1,1,450.9,N,N,N,N,165,N,N,N,2,2
48-02510,30,1,6,0,6,0,5,1,1,3092.4,N,11,0.0,0,501,N,2,2,2,2
48-02515,25,1,1,0,1,0,2,1,2,2134.8,17,1,60000.0,7,480,N,2,2,2,2
48-02102,63,1,1,0,1,0,2,1,1,450.9,4,5,55000.0,7,501,N,2,2,2,2
48-02510,92,2,3,0,1,N,N,2,0,3092.4,N,4,2400.0,1,N,N,1,1,2,2
48-02102,36,2,6,0,9,0,3,1,1,450.9,15,9,60.0,1,496,N,2,2,2,2
48-02516,10,1,N,0,2,0,6,1,1,1338.4,N,3,N,N,240,N,1,2,2,2
48-02510,52,1,1,0,1,1,3,1,1,3092.4,4,8,127000.0,9,501,N,2,2,2,2
48-02515,47,1,1,0,2,0,3,1,1,2134.8,N,5,9000.0,2,501,N,2,1,2,2
48-02102,63,2,1,0,1,0,2,1,1,450.9,N,10,60300.0,7,501,N,2,2,2,2
48-02102,15,1,6,0,1,1,3,1,1,450.9,N,3,0.0,0,481,N,1,2,2,2
48-02515,12,2,N,0,1,2,4,1,1,2134.8,N,3,N,N,146,N,2,2,2,2
48-02510,35,1,1,0,1,1,5,1,1,3092.4,15,5,60000.0,7,244,N,2,2,2,2
48-02507,71,1,1,0,1,0,3,1,1,3731.1,10,5,24200.0,4,148,N,2,2,2,2
48-02101,27,1,6,0,1,1,2,1,2,357.4,6,5,20000.0,4,152,N,2,2,2,2
48-02515,46,2,1,0,1,0,2,1,1,2134.8,12,6,29000.0,5,424,N,2,2,2,2
48-02510,38,2,4,0,1,0,4,1,1,3092.4,14,9,50000.0,7,501,N,2,2,2,2
48-02510,55,2,1,0,1,0,2,1,1,3092.4,10,9,120000.0,9,501,N,2,2,2,2
48-02516,27,1,2,0,9,2,6,1,1,1338.4,N,9,0.0,0,372,N,1,2,2,2
48-02516,18,2,6,1,1,1,3,1,2,1338.4,N,4,0.0,0,123,N,2,2,2,2
48-02102,3,1,N,4,1,3,5,1,1,450.9,N,1,N,N,264,N,N,N,2,2
48-02516,41,1,6,0,1,0,5,1,1,1338.4,7,9,25000.0,4,501,N,2,2,2,2
48-02510,40,2,1,0,1,4,6,1,1,3092.4,12,12,125000.0,9,501,N,2,2,2,2
48-02515,60,1,4,0,1,0,N,1,1,2134.8,N,5,21600.0,4,163,N,2,1,2,1
48-02507,12,1,N,0,1,2,4,1,1,3731.1,N,3,N,N,500,N,2,2,2,2
48-02510,47,1,1,0,9,2,4,1,1,3092.4,5,7,118000.0,9,501,N,2,2,2,1
48-02515,45,1,6,0,1,N,N,2,0,2134.8,7,3,12000.0,3,N,N,1,2,2,2
48-02516,32,1,1,0,6,0,2,1,1,1338.4,10,10,58000.0,7,422,N,2,2,2,2
48-02102,41,2,1,0,9,2,4,1,2,450.9,14,9,16000.0,3,147,N,2,2,2,2
48-02101,31,2,6,1,1,0,2,1,1,357.4,7,7,30900.0,5,298,N,2,2,2,2
48-02507,52,2,4,0,1,1,3,1,1,3731.1,6,7,130000.0,9,501,N,2,2,2,2
48-02507,4,2,N,0,6,1,5,1,1,3731.1,N,1,N,N,256,N,N,N,2,2
48-02102,61,2,4,0,1,0,N,1,1,450.9,N,8,30000.0,5,228,N,1,2,2,2
48-02515,75,2,3,1,1,0,N,1,2,2134.8,N,3,14800.0,3,122,N,2,1,2,2
48-02510,1,1,N,0,1,2,4,1,1,3092.4,N,N,N,N,501,N,N,N,2,2
48-02507,61,1,1,0,1,0,2,1,1,3731.1,4,7,47000.0,6,501,N,2,2,2,2
48-02101,69,1,1,0,1,0,2,1,1,357.4,N,7,39000.0,6,364,N,2,2,2,2
48-02507,86,2,3,0,1,0,N,1,1,3731.1,N,5,70800.0,8,501,N,2,2,2,2
48-02516,42,2,1,0,2,3,7,1,1,1338.4,N,6,700.0,1,95,N,2,2,2,2
48-02507,75,2,1,0,1,0,2,1,1,3731.1,N,10,17700.0,4,501,N,2,2,2,2
48-02516,30,2,6,0,6,0,N,1,1,1338.4,9,10,90000.0,8,501,N,2,2,2,2
48-02102,14,1,N,0,1,3,7,1,1,450.9,N,3,N,N,197,N,1,2,2,2
48-02102,59,2,1,0,1,0,4,1,1,450.9,9,7,60000.0,7,384,N,2,2,2,2
48-02101,31,2,6,0,1,0,N,1,1,357.4,0,5,9400.0,2,71,N,2,2,2,2
48-02101,46,2,1,0,1,2,4,1,1,357.4,11,10,56000.0,7,501,N,2,2,2,2
48-02507,13,1,N,0,1,3,6,1,1,3731.1,N,3,N,N,311,N,2,2,2,2
48-02516,62,1,3,0,1,0,3,1,1,1338.4,N,3,4000.0,2,30,N,2,2,2,2
48-02101,33,1,1,0,1,3,5,1,1,357.4,9,9,15800.0,3,299,N,2,2,2,2
48-02510,2,2,N,0,1,2,3,1,1,3092.4,N,N,N,N,221,N,N,N,2,2
48-02516,71,1,1,0,1,0,2,1,1,1338.4,N,7,55000.0,7,451,N,2,2,2,2
48-02507,36,2,4,0,2,0,N,1,2,3731.1,N,5,0.0,0,0,N,2,2,2,2
48-02507,75,1,3,0,1,0,N,1,1,3731.1,15,12,41850.0,6,343,N,2,2,2,2
48-02510,54,2,1,0,1,1,3,1,1,3092.4,N,8,0.0,0,501,N,2,2,2,2
48-02515,74,1,1,4,9,0,2,1,1,2134.8,N,7,6600.0,2,43,2,2,2,2,1
48-02102,9,1,N,0,1,2,4,1,1,450.9,N,3,N,N,501,N,1,2,2,2
48-02516,19,2,6,0,6,0,5,1,1,1338.4,6,7,12000.0,3,374,N,2,2,2,2
48-02515,25,1,1,1,8,1,3,1,2,2134.8,14,8,50000.0,7,390,N,2,2,2,2
48-02102,4,1,N,0,1,0,11,1,1,450.9,N,1,N,N,241,N,N,N,2,2
48-02102,56,1,1,0,1,0,3,1,1,450.9,2,7,40000.0,6,397,N,2,2,2,2
48-02102,6,2,N,0,1,3,5,1,1,450.9,N,2,N,N,501,N,2,2,2,2
48-02510,55,1,1,0,1,0,2,1,1,3092.4,9,11,480700.0,9,501,N,2,2,2,2
48-02102,65,1,1,0,1,0,4,1,1,450.9,7,5,485800.0,9,501,N,1,2,2,2
48-02102,0,1,N,1,1,3,4,1,2,450.9,N,N,N,N,166,N,N,N,2,2
48-02516,36,1,1,0,6,2,7,1,1,1338.4,15,5,40000.0,6,208,N,2,2,2,2
48-02101,35,2,2,0,1,1,2,1,1,357.4,11,10,14000.0,3,80,N,2,2,2,2
48-02510,78,1,1,0,1,0,2,1,1,3092.4,N,6,39600.0,6,358,N,2,2,2,2
48-02102,21,2,6,0,1,0,6,1,1,450.9,14,7,13000.0,3,443,N,2,2,2,2
48-02101,73,1,1,0,1,0,2,1,1,357.4,10,7,34300.0,5,373,N,2,2,2,2
48-02507,17,1,6,0,1,1,5,1,1,3731.1,N,4,0.0,0,440,N,2,2,2,2
48-02510,20,2,6,0,1,0,3,1,1,3092.4,N,5,6800.0,2,350,N,1,1,2,2
48-02516,24,1,6,1,1,2,5,1,1,1338.4,4,7,35000.0,5,261,N,2,2,2,2
48-02510,32,1,6,1,1,1,3,1,1,3092.4,14,5,50000.0,7,379,N,2,2,2,2
48-02510,59,1,1,0,2,0,2,1,1,3092.4,8,10,132000.0,9,501,N,2,2,2,2
48-02507,63,2,1,0,1,0,2,1,1,3731.1,9,8,75000.0,8,501,N,2,2,2,2
48-02516,36,1,1,0,2,2,4,1,1,1338.4,12,7,34000.0,5,501,N,2,2,2,2
48-02101,58,2,3,0,1,0,6,1,1,357.4,8,5,46000.0,6,197,N,2,2,2,2
48-02102,29,2,6,0,1,0,5,1,1,450.9,13,8,55000.0,7,501,N,2,2,2,2
48-02516,70,1,1,0,1,0,2,1,1,1338.4,10,7,81900.0,8,501,N,2,2,2,2
48-02102,87,1,1,0,1,0,2,1,1,450.9,N,7,16800.0,3,172,N,2,2,1,2
48-02510,64,2,1,0,1,0,2,1,1,3092.4,N,10,40300.0,6,501,N,2,2,2,2
48-02515,35,2,1,0,1,2,4,1,1,2134.8,12,5,0.0,0,205,N,2,2,2,2
48-02102,45,1,1,0,1,2,4,1,1,450.9,10,7,65000.0,8,255,N,2,2,2,2
48-02102,52,1,4,0,1,0,3,1,1,450.9,4,5,112000.0,9,501,N,2,2,2,2
48-02102,34,2,1,0,1,6,8,1,2,450.9,10,5,27000.0,5,184,N,2,2,2,2
48-02516,45,2,1,0,6,0,2,1,1,1338.4,N,5,0.0,0,0,N,2,2,2,2
48-02102,48,1,4,0,1,N,N,2,0,450.9,N,7,0.0,0,N,N,2,2,2,2
48-02101,18,1,6,0,1,0,4,1,1,357.4,10,5,9000.0,2,328,N,2,2,2,2
48-02101,49,2,1,0,1,0,2,1,1,357.4,12,7,58000.0,7,501,N,2,2,2,2
48-02102,14,1,N,2,3,3,7,1,1,450.9,N,4,N,N,106,N,2,2,2,2
48-02507,33,2,6,0,2,0,3,1,1,3731.1,4,10,5000.0,2,501,N,2,2,2,2
48-02507,49,1,4,0,1,0,2,1,1,3731.1,11,10,52000.0,7,501,N,2,2,2,2
48-02515,1,1,N,1,1,3,5,1,2,2134.8,N,N,N,N,293,N,N,N,2,2
48-02515,14,2,N,0,1,1,2,1,1,2134.8,N,3,N,N,501,N,2,2,2,2
48-02516,42,1,1,0,1,1,3,1,1,1338.4,3,6,60000.0,7,501,N,2,2,2,2
48-02507,36,2,1,4,8,3,5,1,2,3731.1,10,5,19000.0,4,138,N,2,2,2,2
48-02507,72,1,1,0,1,0,2,1,1,3731.1,N,7,34700.0,5,304,N,1,1,2,2
48-02516,28,2,1,1,1,1,3,1,1,1338.4,11,9,0.0,0,501,N,2,2,2,2
48-02507,46,1,1,0,1,0,6,1,1,3731.1,4,7,175000.0,9,501,N,2,2,2,2
48-02102,1,2,N,0,1,2,3,1,2,450.9,N,N,N,N,10,N,N,N,2,2
48-02101,49,2,1,0,1,0,3,1,1,357.4,12,5,29920.0,5,501,N,2,2,2,2
48-02515,4,1,N,1,1,2,4,1,1,2134.8,N,2,N,N,304,N,N,N,2,2
48-02102,16,2,6,1,1,3,4,1,1,450.9,N,4,0.0,0,56,N,2,2,2,2
48-02510,36,1,1,0,1,0,2,1,1,3092.4,8,8,43000.0,6,501,N,2,2,2,2
48-02515,16,1,6,0,1,0,2,1,1,2134.8,N,4,0.0,0,5,N,2,2,2,2
48-02102,75,2,1,0,1,0,2,1,1,450.9,N,6,39300.0,6,321,N,2,2,2,2
48-02516,3,2,N,1,1,3,5,1,1,1338.4,N,2,N,N,427,N,N,N,2,2
48-02516,55,2,1,0,1,0,3,1,1,1338.4,5,7,130000.0,9,501,N,2,2,2,2
48-02507,52,2,1,0,2,0,3,1,1,3731.1,13,7,30000.0,5,421,N,2,2,2,2
48-02510,49,1,5,0,1,0,N,1,2,3092.4,3,7,70000.0,8,501,N,2,2,2,2
48-02516,62,1,4,0,1,0,N,1,1,1338.4,14,7,74800.0,8,501,N,2,2,2,2
48-02101,29,1,6,1,1,0,6,1,1,357.4,5,7,29000.0,5,501,N,2,2,2,2
48-02102,52,1,1,0,1,0,2,1,1,450.9,5,7,68000.0,8,501,N,2,2,2,2
48-02510,43,2,1,0,1,1,3,1,1,3092.4,10,9,214900.0,9,501,N,2,2,2,2
48-02101,80,1,1,0,1,0,2,1,1,357.4,N,9,370600.0,9,501,N,2,2,2,2
48-02510,61,2,6,0,1,0,2,1,2,3092.4,6,4,25000.0,4,501,N,2,2,2,2
48-02101,72,1,1,0,1,0,2,1,1,357.4,10,7,16700.0,3,501,N,2,2,2,2
48-02515,48,1,6,0,1,3,4,1,2,2134.8,6,1,30000.0,5,228,N,2,2,1,2
48-02507,13,1,N,0,1,1,5,1,1,3731.1,N,3,N,N,176,N,2,2,2,2
48-02101,11,2,N,0,1,1,4,1,1,357.4,N,3,N,N,501,N,2,2,2,2
48-02102,42,2,1,0,1,2,5,1,2,450.9,12,8,60000.0,7,480,N,2,2,2,2
48-02510,42,1,1,0,1,2,4,1,1,3092.4,4,9,160000.0,9,501,N,2,2,2,2
48-02507,17,1,6,1,1,1,3,1,2,3731.1,N,4,0.0,0,204,N,2,2,2,2
48-02507,21,2,1,0,1,0,2,1,1,3731.1,11,8,1200.0,1,244,N,2,2,2,2
48-02102,8,1,N,0,1,2,4,1,2,450.9,N,3,N,N,186,N,2,2,2,2
48-02102,31,2,4,0,1,1,2,1,2,450.9,16,7,28400.0,5,163,N,2,2,2,2
48-02515,26,2,1,0,1,0,2,1,2,2134.8,15,7,22000.0,4,480,N,2,2,2,2
48-02507,78,2,3,0,2,0,4,1,1,3731.1,15,10,48500.0,7,413,N,1,2,1,2
48-02510,60,1,1,0,1,0,2,1,1,3092.4,3,4,101000.0,9,501,N,2,2,1,2
48-02102,57,2,1,0,1,0,3,1,1,450.9,N,6,0.0,0,406,N,2,2,2,2
48-02102,9,2,N,0,1,3,4,1,2,450.9,N,3,N,N,162,N,1,2,2,2
48-02510,55,2,4,0,1,0,3,1,1,3092.4,6,6,44900.0,6,450,N,2,2,2,2
48-02510,27,1,6,0,1,0,N,1,2,3092.4,4,9,16900.0,3,127,N,2,2,2,2
48-02101,48,1,2,1,1,N,N,2,0,357.4,7,3,12300.0,3,N,N,2,2,2,2
48-02101,9,1,N,0,1,1,4,1,2,357.4,N,3,N,N,374,N,2,2,2,2
48-02507,53,2,1,0,1,0,2,1,1,3731.1,7,10,80000.0,8,501,N,2,2,2,2
48-02510,20,1,6,1,1,0,4,1,2,3092.4,14,7,15000.0,3,292,N,2,2,2,2
48-02101,7,1,N,1,1,4,7,1,1,357.4,N,2,N,N,153,N,2,2,2,2
48-02507,18,1,6,0,2,0,2,1,2,3731.1,N,6,0.0,0,56,N,2,2,2,2
48-02101,5,2,N,0,1,2,3,1,1,357.4,N,1,N,N,131,N,2,2,2,2
48-02102,61,2,4,0,1,N,N,2,0,450.9,N,4,9600.0,2,N,N,1,2,2,2
48-02102,37,2,6,0,1,1,6,1,1,450.9,13,5,13000.0,3,121,N,2,2,2,2
48-02101,52,1,4,0,1,0,N,1,2,357.4,3,6,52000.0,7,394,N,2,2,2,2
48-02102,30,2,1,0,1,2,4,1,2,450.9,14,8,2500.0,1,37,N,2,2,2,2
48-02507,17,2,6,1,1,2,6,1,1,3731.1,5,4,700.0,1,501,N,2,2,2,2
48-02516,20,1,6,1,9,0,3,1,1,1338.4,11,7,11800.0,3,501,N,2,2,2,2
48-02516,77,2,1,1,1,0,3,1,1,1338.4,N,3,0.0,0,192,N,2,2,2,1
48-02516,57,2,1,0,1,0,2,1,1,1338.4,N,9,0.0,0,463,N,2,2,2,2
48-02515,28,2,1,0,1,0,2,1,1,2134.8,3,9,86800.0,8,501,N,2,2,2,2
48-02510,24,2,6,0,2,0,6,1,2,3092.4,6,7,15000.0,3,287,N,2,2,2,2
48-02101,63,2,1,0,1,0,2,1,1,357.4,6,9,38800.0,6,382,N,2,2,2,2
48-02102,29,2,1,0,1,3,5,1,1,450.9,11,5,60.0,1,331,N,2,2,2,2
48-02101,0,2,N,0,1,0,6,1,1,357.4,N,N,N,N,501,N,N,N,2,2
48-02102,30,1,1,0,1,0,2,1,1,450.9,3,8,38000.0,6,328,N,2,2,2,2
48-02516,35,2,1,0,1,0,2,1,1,1338.4,9,7,38500.0,6,367,N,2,2,2,2
48-02510,60,2,6,0,9,N,N,2,0,3092.4,N,7,720.0,1,N,N,1,1,2,1
48-02102,49,1,2,0,1,0,2,1,1,450.9,N,3,0.0,0,0,N,1,2,2,2
48-02510,44,2,1,0,6,2,5,1,1,3092.4,N,6,0.0,0,271,N,2,2,2,2
48-02101,51,1,1,0,2,2,4,1,1,357.4,3,7,39000.0,6,299,N,2,2,2,2
48-02102,63,1,2,1,1,0,3,1,1,450.9,3,3,0.0,0,270,N,2,2,2,2
48-02102,49,2,1,0,1,0,3,1,1,450.9,11,10,64000.0,7,501,N,2,2,2,2
48-02101,46,2,1,0,1,1,4,1,1,357.4,7,5,6000.0,2,501,N,1,2,2,2
48-02510,54,2,1,0,1,1,4,1,1,3092.4,N,9,0.0,0,501,N,2,2,2,2
48-02102,18,2,6,0,1,0,3,1,1,450.9,14,5,900.0,1,501,N,2,2,2,2
48-02510,60,1,1,1,1,0,2,1,1,3092.4,4,9,102000.0,9,501,N,2,2,2,2
48-02516,67,2,1,0,1,0,2,1,1,1338.4,10,9,84000.0,8,501,N,2,2,2,2
48-02516,38,1,6,0,1,0,5,1,1,1338.4,14,7,40000.0,6,501,N,2,2,2,2
48-02516,51,1,1,1,1,0,2,1,1,1338.4,10,4,34000.0,5,200,N,2,2,2,2
48-02101,11,1,N,1,1,0,4,1,1,357.4,N,3,N,N,263,N,2,2,2,2
48-02515,57,1,1,1,1,1,3,1,1,2134.8,14,4,43000.0,6,424,N,2,2,2,2
48-02510,71,1,1,0,1,0,2,1,1,3092.4,N,5,28900.0,5,405,N,2,2,2,2
48-02510,44,2,1,0,1,2,4,1,1,3092.4,12,9,44000.0,6,501,N,2,2,2,2
48-02101,35,1,1,0,1,0,4,1,1,357.4,6,9,36200.0,6,501,N,2,2,2,2
48-02102,37,1,1,0,1,2,7,1,1,450.9,4,6,135000.0,9,476,N,2,1,2,2
48-02510,7,1,N,1,1,3,5,1,2,3092.4,N,3,N,N,107,N,1,2,2,2
48-02101,9,2,N,0,9,3,5,1,1,357.4,N,3,N,N,246,N,2,2,2,2
48-02101,22,2,2,0,2,0,2,1,1,357.4,11,7,500.0,1,2,N,2,2,2,2
48-02507,36,1,1,0,1,0,2,1,1,3731.1,10,7,32000.0,5,237,N,2,2,2,2
48-02102,43,1,1,0,1,1,3,1,2,450.9,7,6,60000.0,7,292,N,2,2,2,2
48-02510,53,2,1,0,1,0,2,1,1,3092.4,4,7,67000.0,8,501,N,2,2,2,2
48-02101,0,2,N,0,2,0,5,1,1,357.4,N,N,N,N,161,N,N,N,2,2
48-02507,20,1,6,1,8,0,2,1,1,3731.1,5,7,29000.0,5,220,N,2,2,2,2
48-02516,1,1,N,0,1,1,3,1,1,1338.4,N,N,N,N,501,N,N,N,2,2
48-02102,46,1,6,0,1,1,3,1,2,450.9,7,4,59000.0,7,446,N,2,2,2,2
48-02516,48,2,1,0,1,0,3,1,1,1338.4,6,7,16000.0,3,324,N,2,2,2,2
48-02510,4,1,N,0,1,2,4,1,1,3092.4,N,2,N,N,116,N,N,N,2,2
48-02102,24,2,1,0,1,1,3,1,1,450.9,12,8,35000.0,5,501,N,2,2,2,2
48-02515,36,1,1,0,1,0,2,1,1,2134.8,14,9,74000.0,8,501,N,2,2,2,2
48-02510,9,2,N,0,1,2,4,1,1,3092.4,N,3,N,N,456,N,2,2,2,2
48-02102,66,1,5,1,1,0,N,1,2,450.9,6,6,52000.0,7,428,N,2,1,2,2
48-02515,7,2,N,1,1,3,5,1,1,2134.8,N,3,N,N,266,N,2,2,2,2
48-02515,57,1,4,0,1,0,N,1,1,2134.8,6,7,0.0,0,0,N,2,2,2,2
48-02507,59,2,1,0,1,0,3,1,1,3731.1,15,5,26800.0,5,448,N,2,2,2,2
48-02515,26,2,1,4,1,2,4,1,2,2134.8,12,7,22000.0,4,321,N,2,2,2,2
48-02515,15,1,6,0,1,0,6,1,1,2134.8,N,4,0.0,0,420,N,2,2,2,2
48-02102,14,2,N,0,2,0,3,1,1,450.9,N,3,N,N,21,N,2,2,2,2
48-02516,21,2,6,0,1,0,3,1,1,1338.4,6,5,8000.0,2,324,N,2,2,2,2
48-02101,37,2,1,0,1,3,6,1,1,357.4,14,7,15500.0,3,260,N,2,2,2,2
48-02510,56,2,1,0,6,0,4,1,1,3092.4,N,9,0.0,0,501,N,2,2,2,2
48-02515,26,1,6,0,1,0,N,1,2,2134.8,5,7,49000.0,7,370,N,2,2,2,2
48-02515,26,1,1,0,1,0,2,1,2,2134.8,16,8,25000.0,4,415,N,2,2,2,2
48-02515,45,1,1,0,1,0,2,1,1,2134.8,11,12,80000.0,8,501,N,2,2,2,2
48-02510,45,2,1,0,1,2,4,1,1,3092.4,14,9,8500.0,2,501,N,2,2,2,2
48-02516,56,1,6,0,1,0,2,1,1,1338.4,10,7,9000.0,2,52,N,1,1,2,2
48-02510,19,1,6,0,1,0,3,1,1,3092.4,4,5,3000.0,1,501,N,1,2,2,2
48-02510,12,1,N,0,1,2,4,1,1,3092.4,N,3,N,N,501,N,2,2,2,2
48-02101,73,2,3,0,1,0,N,1,1,357.4,N,5,27620.0,5,226,N,2,2,2,2
48-02515,37,2,1,0,1,0,5,1,1,2134.8,14,9,12000.0,3,501,N,2,2,2,2
48-02510,4,1,N,0,1,2,4,1,1,3092.4,N,2,N,N,501,N,N,N,2,2
48-02102,39,1,2,1,1,N,N,2,0,450.9,N,7,0.0,0,N,N,2,2,2,2
48-02102,20,1,1,0,1,0,5,1,1,450.9,10,4,13000.0,3,390,N,2,2,2,2
48-02510,42,2,1,4,2,3,5,1,1,3092.4,9,9,150000.0,9,501,N,2,2,2,2
48-02101,37,1,1,0,1,2,4,1,1,357.4,4,6,15000.0,3,73,N,2,2,2,2
48-02510,5,1,N,0,8,3,5,1,1,3092.4,N,2,N,N,501,N,2,2,2,2
48-02101,15,2,6,2,1,1,5,1,1,357.4,N,4,0.0,0,501,N,2,2,2,2
48-02515,12,1,N,1,1,0,5,1,1,2134.8,N,3,N,N,277,N,2,2,2,2
48-02515,80,2,3,0,1,0,2,1,1,2134.8,15,4,45900.0,6,501,N,2,2,2,2
48-02101,59,1,6,0,1,0,N,1,1,357.4,12,7,19900.0,4,151,N,2,2,2,2
48-02516,24,1,6,0,1,2,3,1,2,1338.4,4,9,63000.0,7,307,N,2,2,2,2
48-02507,5,1,N,4,1,2,4,1,2,3731.1,N,2,N,N,131,N,2,2,2,2
48-02510,50,1,1,0,1,0,3,1,1,3092.4,7,5,65000.0,8,326,N,2,2,2,2
48-02516,26,1,1,1,1,1,3,1,1,1338.4,10,10,67000.0,8,440,N,2,2,2,2
48-02102,43,1,2,0,2,0,7,1,1,450.9,N,5,0.0,0,351,N,2,2,2,2
48-02101,31,1,1,0,1,2,4,1,1,357.4,4,5,48000.0,6,305,N,2,2,2,2
48-02515,0,1,N,0,1,2,4,1,1,2134.8,N,N,N,N,358,N,N,N,2,2
48-02507,8,2,N,0,2,3,4,1,2,3731.1,N,3,N,N,224,N,2,2,2,2
48-02510,51,2,1,0,1,0,3,1,1,3092.4,N,7,0.0,0,501,N,2,2,2,2
48-02507,39,2,4,1,8,2,3,1,2,3731.1,14,4,15000.0,3,131,N,2,2,2,2
48-02510,73,1,1,0,1,0,2,1,1,3092.4,N,5,36500.0,6,225,N,2,2,2,2
48-02102,27,1,6,0,1,0,N,1,1,450.9,2,9,49000.0,7,373,N,2,2,2,2
48-02102,73,2,4,0,1,0,2,1,2,450.9,N,5,14100.0,3,366,N,2,2,2,2
48-02507,49,1,1,2,1,1,3,1,2,3731.1,15,5,100000.0,9,492,N,2,2,2,2
48-02101,39,1,1,1,1,2,4,1,1,357.4,10,7,60000.0,7,403,N,2,2,2,2
48-02510,69,2,4,4,8,0,N,1,1,3092.4,10,5,19200.0,4,158,N,2,2,2,2
48-02515,54,1,6,2,2,1,2,1,1,2134.8,7,5,45000.0,6,339,N,2,2,2,2
48-02102,40,1,6,0,1,N,N,3,0,450.9,N,6,6200.0,2,47,N,1,2,2,1
48-02101,69,1,4,0,1,0,N,1,1,357.4,N,8,14000.0,3,114,N,2,2,2,2
48-02101,69,2,3,0,1,0,N,1,1,357.4,6,7,60300.0,7,500,N,2,2,2,2
48-02515,25,1,1,1,1,3,5,1,2,2134.8,14,5,47500.0,6,209,N,2,2,2,2
48-02102,6,1,N,1,1,1,3,1,1,450.9,N,2,N,N,73,N,2,2,2,2
48-02507,19,1,6,0,1,2,6,1,1,3731.1,15,7,12000.0,3,501,N,2,2,2,2
48-02510,9,1,N,4,1,3,4,1,2,3092.4,N,3,N,N,485,N,2,2,2,2
48-02102,56,2,1,0,6,0,2,1,2,450.9,12,9,50000.0,7,501,N,2,2,2,2
48-02507,17,2,6,0,2,5,7,1,2,3731.1,N,4,0.0,0,208,N,2,2,2,2
48-02101,68,2,1,0,1,0,2,1,1,357.4,16,5,22700.0,4,501,N,2,2,2,2
48-02101,14,2,N,4,1,2,4,1,1,357.4,N,3,N,N,450,N,2,2,2,2
48-02516,62,2,3,0,1,0,N,1,1,1338.4,N,9,53000.0,7,400,N,2,2,2,2
48-02507,60,2,1,1,1,0,3,1,2,3731.1,N,5,0.0,0,228,N,2,2,2,2
48-02516,23,2,6,0,1,0,N,1,1,1338.4,15,5,10000.0,2,75,N,2,2,2,2
48-02510,4,2,N,0,1,2,4,1,1,3092.4,N,2,N,N,501,N,N,N,2,2
48-02515,64,1,1,0,1,0,5,1,1,2134.8,11,9,57000.0,7,501,N,2,2,2,2
48-02102,39,1,1,0,1,1,3,1,1,450.9,16,8,53130.0,7,481,2,2,2,2,2
48-02510,1,1,N,0,1,2,4,1,1,3092.4,N,N,N,N,501,N,N,N,2,2
48-02101,57,2,1,0,6,0,4,1,1,357.4,4,4,50000.0,7,413,N,2,2,2,2
48-02102,60,1,2,0,1,0,3,1,1,450.9,3,7,60000.0,7,453,N,2,2,2,2
48-02102,11,1,N,0,1,2,7,1,1,450.9,N,3,N,N,476,N,2,2,2,2
48-02101,71,2,1,0,1,0,2,1,1,357.4,14,9,6800.0,2,156,N,2,1,2,1
48-02515,30,2,4,0,1,0,2,1,1,2134.8,11,9,53000.0,7,501,N,2,2,2,2
48-02101,36,1,1,0,1,2,4,1,1,357.4,10,11,483000.0,9,501,N,2,2,2,2
48-02102,34,1,1,0,1,1,3,1,1,450.9,10,10,117300.0,9,501,N,2,2,2,2
48-02516,40,1,6,0,1,0,N,1,1,1338.4,16,8,60000.0,7,458,N,2,2,2,2
48-02507,82,1,1,0,1,0,2,1,1,3731.1,N,9,45300.0,6,295,N,2,1,2,2
48-02510,16,1,6,0,1,2,4,1,1,3092.4,N,4,0.0,0,501,N,2,2,2,2
48-02101,30,1,1,1,1,0,8,1,1,357.4,2,5,40000.0,6,384,N,2,2,2,2
48-02515,36,2,6,0,1,1,2,1,2,2134.8,14,9,65000.0,8,494,N,2,2,2,2
48-02101,76,2,3,0,1,0,2,1,1,357.4,N,8,0.0,0,353,N,2,1,2,2
48-02515,27,1,6,0,1,N,N,2,0,2134.8,14,5,700.0,1,N,N,1,2,2,2
48-02516,32,2,1,1,1,3,5,1,1,1338.4,12,9,50000.0,7,490,N,2,2,2,2
48-02101,23,2,6,1,1,0,5,1,1,357.4,11,7,12000.0,3,251,N,2,2,2,2
48-02515,48,2,6,4,8,N,N,2,0,2134.8,N,6,0.0,0,N,N,2,2,2,2
48-02101,2,2,N,0,2,2,3,1,2,357.4,N,N,N,N,200,N,N,N,2,2
48-02515,87,2,3,0,1,0,2,1,2,2134.8,N,8,35000.0,5,228,N,2,2,2,1
48-02507,68,1,1,0,6,0,2,1,1,3731.1,9,8,15000.0,3,183,N,2,2,2,2
48-02516,8,2,N,0,1,2,4,1,1,1338.4,N,3,N,N,501,N,2,2,2,2
48-02516,78,2,4,0,1,0,N,1,1,1338.4,N,8,17000.0,3,140,N,2,1,2,2
48-02516,8,2,N,1,1,2,4,1,2,1338.4,N,3,N,N,271,N,2,2,2,2
48-02507,75,1,1,0,1,0,2,1,1,3731.1,N,5,19700.0,4,501,N,1,2,2,2
48-02516,24,1,2,1,8,0,5,1,1,1338.4,7,5,30000.0,5,287,N,2,2,2,2
