AGEP,SEX,MSP,RAC1P,PINCP_DECILE,HOUSING_TYPE,OWN_RENT,DVET,DEYE,EDU
53,1,6,1,3,1,2,N,2,9
6,1,N,1,N,1,1,N,2,3
32,2,1,1,6,1,1,N,2,9
10,2,N,2,N,1,1,N,2,3
12,1,N,1,N,1,1,N,2,3
66,1,1,2,8,1,2,N,2,7
59,1,1,5,6,1,1,N,2,10
37,2,6,1,8,1,1,N,2,9
81,2,5,2,6,1,1,N,1,10
25,1,6,3,3,1,2,N,2,9
27,2,6,1,4,1,2,N,2,10
87,2,4,1,3,1,1,N,2,9
62,2,1,1,4,1,2,N,2,12
7,2,N,1,N,1,2,N,2,2
47,2,6,1,4,1,1,N,2,7
10,2,N,3,N,1,1,N,2,3
75,1,1,1,7,1,1,N,2,9
72,2,1,6,5,1,1,N,2,12
53,1,6,8,5,1,2,N,2,10
53,2,1,1,8,1,1,N,2,10
11,1,N,1,N,1,1,N,2,3
67,2,4,9,7,1,2,N,2,10
72,2,1,1,2,1,1,N,2,6
38,2,6,1,7,1,2,N,2,10
31,1,1,1,5,1,2,N,2,10
71,2,1,6,9,1,1,N,2,9
23,2,6,1,8,1,2,N,2,10
9,2,N,2,N,1,2,N,2,3
43,2,1,1,9,1,1,N,2,9
29,2,6,1,8,1,2,N,2,10
31,2,6,6,1,1,2,N,2,7
27,2,6,1,5,1,2,N,2,9
32,2,6,1,7,1,2,N,2,1
7,1,N,1,N,1,1,N,2,3
5,2,N,1,N,1,1,N,2,2
17,2,6,1,0,2,1,N,2,4
48,2,6,1,2,1,1,N,2,5
36,2,6,1,0,1,2,N,2,9
66,2,1,1,0,1,2,N,2,5
49,2,1,1,7,1,1,N,2,9
32,2,6,2,4,1,2,N,2,7
23,2,1,1,6,1,2,N,2,9
6,2,N,1,N,1,2,N,2,3
31,1,1,1,7,1,1,N,2,8
12,1,N,1,0,1,1,N,2,3
38,1,3,1,3,1,1,N,2,5
30,2,2,1,8,1,2,N,2,9
47,1,1,1,9,1,1,N,2,10
5,2,N,1,N,1,1,N,2,2
12,1,N,1,N,1,2,N,2,3
33,2,6,2,8,1,2,N,2,8
40,2,4,1,5,1,2,N,2,4
45,1,6,1,2,1,2,N,2,9
46,2,6,6,9,1,1,N,2,6
24,2,6,1,1,1,2,N,2,8
30,2,4,1,6,1,2,N,2,9
34,2,1,1,3,1,2,N,2,10
65,1,1,1,7,1,1,N,2,5
42,2,1,3,4,1,1,N,2,11
46,1,1,1,6,1,1,N,2,7
59,1,4,2,2,1,1,N,2,10
42,2,1,1,6,1,1,N,2,9
52,1,6,2,2,1,1,N,2,5
65,2,1,8,8,1,1,N,2,11
65,2,6,2,2,1,2,N,2,5
38,2,1,2,0,1,1,N,2,9
32,2,6,1,7,1,1,N,2,9
27,1,6,1,5,1,2,N,2,9
42,2,1,2,4,1,1,N,2,8
75,2,1,2,6,1,1,N,2,4
67,2,6,1,1,3,0,N,1,2
14,2,N,1,N,1,2,N,2,3
48,2,1,6,9,1,1,N,2,9
22,1,6,1,4,1,1,N,2,5
5,2,N,2,N,1,2,N,1,2
64,1,6,1,0,1,2,N,2,5
10,1,N,6,N,1,1,N,2,3
15,2,6,2,0,1,2,N,2,4
0,2,N,2,N,1,1,N,2,N
55,2,4,3,6,1,2,N,2,9
46,1,1,1,3,1,2,N,2,7
44,1,1,1,9,1,2,N,2,9
32,1,6,1,7,1,2,N,2,9
27,1,6,1,5,3,0,N,2,7
0,2,N,9,N,1,1,N,2,N
66,1,3,1,5,1,1,N,2,7
12,1,N,6,N,1,1,N,2,3
46,2,6,1,7,1,1,N,2,10
6,1,N,1,N,1,1,N,2,1
61,1,1,1,6,1,1,N,2,9
55,1,1,1,5,1,2,N,2,5
43,1,6,1,9,1,1,N,2,10
26,1,6,1,5,1,1,N,2,6
0,1,N,1,N,1,2,N,2,N
11,1,N,1,N,1,1,N,2,3
59,2,6,1,4,1,2,N,2,9
34,2,1,1,7,1,1,5,2,10
61,1,6,1,9,1,2,N,2,9
80,1,4,8,0,1,1,N,2,10
70,1,1,1,2,1,1,N,2,10
23,2,6,1,1,1,2,N,2,7
36,1,3,1,4,1,2,N,2,7
51,2,6,6,6,1,2,N,2,9
10,2,N,1,N,1,2,N,2,3
45,2,1,2,0,1,1,N,2,9
59,2,5,2,2,2,0,N,2,5
59,1,4,1,2,1,2,N,2,9
68,2,4,6,6,1,2,N,2,3
52,2,1,1,9,1,1,N,2,10
45,2,1,1,8,1,1,N,2,7
56,1,1,1,0,1,1,N,2,7
64,2,6,1,2,1,2,N,1,5
69,1,4,1,7,1,1,N,2,12
66,2,5,1,9,1,1,N,2,9
56,1,1,1,7,1,1,N,2,5
42,1,1,9,9,1,2,N,2,9
67,2,1,3,9,1,1,N,2,10
82,2,1,1,3,1,1,N,2,5
2,1,N,1,N,1,1,N,2,N
60,1,4,2,3,1,2,N,2,7
70,2,4,1,7,1,1,N,2,9
49,1,2,2,4,1,1,N,2,8
69,2,5,1,4,1,1,N,2,7
10,2,N,1,N,1,1,N,2,3
48,1,1,1,8,1,1,N,2,9
80,2,1,1,0,1,1,N,2,10
57,2,6,1,5,1,1,N,2,7
52,1,6,1,9,1,1,N,2,9
45,2,6,1,7,1,1,N,2,8
62,1,1,1,9,1,1,N,2,10
22,2,6,1,0,1,1,N,2,5
9,1,N,1,N,1,1,N,2,3
76,2,4,2,5,1,1,N,1,5
28,2,1,1,9,1,1,N,2,10
34,1,1,8,7,1,1,N,2,8
55,1,5,2,8,1,2,N,1,9
74,2,4,2,2,1,1,N,2,5
42,2,5,1,2,1,1,N,2,7
75,1,1,2,9,1,1,N,2,7
63,2,1,2,3,1,2,N,2,7
59,2,3,2,1,1,2,N,2,8
42,1,1,1,2,1,1,N,2,4
14,2,N,2,N,1,1,N,2,3
27,1,6,1,1,1,1,N,1,7
7,1,N,1,N,1,1,N,2,3
56,2,6,1,4,1,1,N,2,5
73,1,1,1,8,1,1,N,2,9
31,1,6,8,3,1,2,N,2,12
65,2,1,6,9,1,1,N,2,10
49,1,1,1,1,1,1,N,1,6
65,1,1,1,9,1,1,N,2,11
12,2,N,1,N,1,1,N,2,3
4,1,N,9,N,1,1,N,2,2
79,1,4,2,2,1,2,N,1,4
13,1,N,1,N,1,2,N,2,3
56,2,4,1,5,1,1,N,2,5
35,2,6,1,6,1,1,N,2,7
5,1,N,1,N,2,1,N,2,1
73,1,1,2,1,1,2,N,2,5
34,2,1,2,5,1,2,N,2,9
46,2,1,6,6,1,1,N,2,7
86,2,3,3,4,1,1,N,2,5
64,2,2,1,2,1,2,N,2,7
51,2,1,6,8,1,1,N,2,9
50,1,6,1,9,1,1,N,2,6
48,2,1,1,3,1,1,N,2,7
2,1,N,1,N,1,2,N,2,N
38,2,1,6,8,1,1,N,2,10
72,1,1,1,9,1,1,N,2,9
55,1,6,2,2,1,2,N,2,7
40,1,6,1,7,1,1,N,2,9
46,2,1,2,3,1,1,N,2,4
19,2,6,1,1,1,1,N,2,4
33,2,6,2,4,1,1,N,2,9
13,1,N,1,N,1,1,N,2,3
75,2,2,6,7,1,2,N,2,9
18,1,6,2,2,3,0,N,2,5
85,2,4,2,5,1,1,N,2,4
8,1,N,1,N,1,2,N,2,3
22,1,6,1,8,1,2,N,2,10
55,2,5,3,0,1,1,N,2,5
4,2,N,2,N,1,2,N,2,1
52,2,1,6,9,1,1,N,2,12
74,2,4,8,6,1,1,N,2,8
61,2,6,1,0,1,1,N,2,5
39,1,1,1,6,1,1,N,2,9
32,1,6,1,3,1,1,N,2,9
55,2,1,1,8,1,1,N,2,7
68,2,4,1,7,1,1,N,2,7
94,1,5,2,3,1,2,6,2,4
84,2,1,2,2,1,1,N,2,4
11,1,N,2,N,1,1,N,2,3
30,1,6,2,2,3,0,N,2,9
68,2,1,6,8,1,1,N,2,8
49,1,1,1,9,1,1,N,2,9
9,1,N,1,N,1,1,N,2,3
37,1,2,6,0,1,1,N,2,5
44,2,1,1,7,1,1,N,2,1
31,2,6,1,7,1,2,N,2,9
29,1,6,1,5,1,1,N,2,7
6,1,N,9,N,1,1,N,2,3
72,2,4,2,1,1,2,N,2,5
45,1,1,1,9,1,1,N,2,10
45,1,1,2,5,1,1,N,2,10
43,2,2,3,8,1,1,N,2,10
65,2,3,6,7,1,1,N,2,7
25,1,4,1,6,1,1,N,2,7
80,1,4,2,4,1,1,N,2,4
8,1,N,1,N,1,1,N,2,3
55,2,6,2,5,1,2,N,2,5
60,2,1,1,1,1,2,N,2,8
68,2,6,1,3,1,1,N,2,5
43,2,6,1,9,1,1,N,2,9
4,2,N,1,N,1,2,N,2,1
25,2,6,6,7,1,2,N,2,10
8,2,N,1,N,1,1,N,2,3
87,1,1,1,9,1,1,N,2,10
64,1,1,1,7,1,1,N,2,10
54,2,1,1,7,1,1,N,2,7
63,2,2,2,3,1,1,N,2,4
40,2,1,6,7,1,1,N,2,11
24,2,6,1,0,1,1,N,2,4
19,1,6,1,1,1,2,N,2,7
6,1,N,1,N,1,1,N,2,3
86,2,1,2,3,1,1,N,1,4
63,2,6,1,0,1,1,N,1,10
42,2,1,6,0,1,1,N,2,10
71,1,3,1,8,1,1,N,2,12
82,1,1,6,3,1,1,N,2,7
59,2,4,1,8,1,2,N,2,3
27,1,6,6,6,1,1,N,2,9
53,2,1,1,3,1,2,N,2,5
45,2,4,1,7,1,1,N,2,10
5,1,N,1,N,1,1,N,2,1
18,1,6,3,0,3,0,N,2,7
53,2,4,1,8,1,2,N,2,9
3,2,N,1,N,1,1,N,2,2
64,1,6,1,3,1,1,N,2,10
6,1,N,1,N,1,1,N,2,3
61,1,6,2,2,3,0,N,2,7
18,2,6,7,1,1,2,N,2,7
12,2,N,8,N,1,1,N,2,3
10,1,N,6,N,1,2,N,2,3
93,2,1,1,7,1,1,N,2,7
66,1,6,1,6,1,1,N,2,10
74,1,1,8,4,1,1,N,2,5
30,2,4,3,0,1,2,N,2,4
18,1,6,1,1,3,0,N,2,7
60,1,1,6,4,1,1,N,2,9
65,2,4,2,9,1,2,N,2,4
42,2,4,1,0,1,1,N,2,10
14,2,6,2,0,1,1,N,2,4
22,1,6,1,0,3,0,N,2,9
15,2,6,2,5,1,2,N,2,4
18,2,6,2,1,3,0,N,2,7
63,2,1,2,8,1,1,N,1,7
65,2,1,1,7,1,2,N,2,8
53,1,6,1,2,2,0,N,2,5
65,2,3,2,3,1,1,4,2,8
71,2,4,2,4,1,2,N,2,9
36,2,1,1,9,1,1,N,2,10
49,1,2,1,6,1,1,N,2,4
7,2,N,2,N,2,1,N,2,3
57,1,1,1,0,1,1,N,2,12
12,1,N,1,N,1,1,N,2,3
49,1,1,1,5,1,2,N,2,9
42,2,1,1,9,1,1,N,2,8
59,1,1,2,6,1,1,N,2,8
72,1,3,1,6,1,2,N,2,7
73,1,1,1,3,1,1,N,2,7
62,2,1,2,4,1,1,N,2,5
41,1,6,8,7,1,2,N,2,7
77,1,4,2,9,1,1,N,2,7
56,2,6,6,1,1,0,N,2,6
36,2,1,1,9,1,1,N,2,10
70,1,4,1,6,1,1,N,2,5
36,1,1,1,8,1,1,N,2,10
42,1,1,1,9,1,1,N,2,10
4,2,N,1,N,1,1,N,2,2
52,2,1,1,6,1,1,N,2,7
72,2,6,2,5,1,1,N,2,3
6,1,N,8,N,1,1,N,2,3
59,1,1,1,7,1,1,N,2,5
35,2,1,1,4,1,2,N,2,4
35,2,4,2,4,1,2,N,2,8
25,2,6,1,4,1,2,N,2,10
29,1,6,1,8,1,1,N,2,10
62,2,1,1,5,1,1,N,2,10
57,2,6,1,7,1,1,N,1,5
70,2,4,3,3,1,2,N,2,8
30,1,1,1,6,1,2,N,2,12
44,2,1,1,7,1,1,N,2,9
54,2,6,1,7,1,2,N,2,10
31,2,6,2,5,1,2,N,2,10
38,2,1,1,4,1,1,N,2,5
53,2,6,1,2,1,1,N,2,7
83,1,1,1,8,1,1,N,2,9
1,1,N,2,N,1,2,N,2,N
23,1,6,1,3,1,1,N,2,8
27,1,1,1,6,1,1,N,2,8
29,2,6,2,0,2,0,N,2,5
35,2,5,1,9,1,1,N,2,9
41,2,1,2,9,1,1,N,2,9
59,2,4,3,0,1,1,N,2,7
51,2,1,1,7,1,1,N,2,9
52,1,1,1,8,1,1,N,2,7
63,2,1,2,5,1,1,N,2,5
33,1,1,1,7,1,2,N,2,10
48,2,6,1,4,1,2,N,2,5
53,1,6,2,2,1,2,N,2,6
74,2,1,1,0,1,1,N,2,9
0,1,N,1,N,1,1,N,2,N
68,1,3,2,4,1,1,N,2,10
53,2,6,8,0,1,1,N,2,6
73,2,3,2,3,1,1,N,2,9
40,1,1,1,9,1,1,N,2,9
10,1,N,1,N,1,1,N,2,3
63,2,1,1,8,1,1,N,2,10
31,2,6,1,0,2,0,N,2,5
36,1,1,1,9,1,1,N,2,1
4,2,N,1,N,1,1,N,2,3
53,1,1,1,8,1,1,N,2,6
64,1,3,1,9,1,2,5,2,7
56,2,4,1,5,1,2,N,2,10
89,2,1,2,2,1,1,N,2,7
54,1,1,6,5,1,1,N,2,4
18,2,6,1,5,1,2,N,2,5
56,1,1,9,7,1,1,N,2,5
37,1,6,1,7,1,1,N,2,12
28,1,6,2,0,1,1,N,2,7
71,2,3,2,2,1,2,N,2,10
72,2,1,1,8,1,1,N,2,8
48,2,6,1,5,1,1,N,2,11
37,2,1,2,1,1,1,N,2,5
68,2,6,2,4,1,1,N,2,9
32,2,6,1,2,1,2,N,2,5
54,1,1,2,5,1,1,N,2,N
0,2,N,9,N,1,2,N,2,N
11,2,N,3,N,1,1,N,2,3
90,2,6,2,5,1,2,N,2,4
94,1,3,2,5,1,1,N,2,5
64,2,2,3,7,2,0,N,2,5
4,2,N,1,N,1,1,N,2,2
37,1,1,2,8,1,2,N,2,5
52,2,1,1,8,1,1,N,2,9
49,1,1,1,7,1,1,N,2,10
2,1,N,1,N,1,2,N,2,1
37,2,2,1,1,1,1,N,2,9
31,1,1,1,4,1,1,4,2,9
54,2,6,1,1,2,0,N,2,6
40,2,6,2,3,1,1,N,2,5
70,2,4,1,3,1,1,N,2,9
2,1,N,1,N,1,1,N,2,N
29,2,6,1,1,1,2,N,2,9
38,1,1,1,3,1,1,N,2,8
22,1,6,1,1,1,2,N,2,5
34,1,6,1,7,1,2,N,2,10
67,2,1,1,0,1,1,N,2,3
55,2,6,1,6,1,2,N,2,9
58,1,1,1,8,1,1,N,2,8
17,2,6,3,1,1,1,N,2,4
64,2,1,1,9,1,1,N,2,4
65,2,6,2,4,1,1,N,2,4
79,2,1,1,6,1,1,N,2,12
36,1,6,8,7,1,2,N,2,7
6,2,N,1,N,1,1,N,2,3
29,2,1,1,8,1,1,N,2,9
65,1,3,1,8,1,1,1,2,9
9,1,N,2,N,1,1,N,2,3
24,2,6,2,4,1,1,N,2,9
37,2,6,2,3,1,2,N,2,1
61,2,6,2,5,1,1,N,2,10
57,1,1,1,3,1,1,N,2,6
9,1,N,9,N,1,2,N,2,3
5,1,N,2,N,1,2,N,2,2
76,2,1,1,1,1,1,N,2,9
61,1,1,1,8,1,1,N,2,10
23,2,6,1,1,1,1,N,2,9
36,2,1,1,9,1,1,N,2,10
79,1,1,2,1,1,2,N,2,5
27,1,6,1,2,3,0,N,2,7
71,2,4,1,4,1,1,N,2,8
27,2,6,2,7,1,1,N,2,8
42,2,5,1,3,1,2,N,2,7
56,1,1,1,3,1,1,N,2,9
69,1,4,2,0,1,1,N,2,7
61,2,6,1,6,1,0,N,2,6
14,2,N,1,N,1,1,N,2,4
44,1,3,8,2,2,2,N,2,4
20,1,6,2,1,1,2,N,2,7
31,1,1,2,3,1,2,N,2,10
65,1,1,1,8,1,1,N,2,5
61,2,5,1,9,1,1,N,2,5
52,2,6,2,3,1,2,N,2,8
37,1,1,2,7,1,1,N,2,5
24,2,6,2,7,1,2,N,2,8
18,1,6,1,0,1,2,N,2,7
1,1,N,2,N,1,1,N,2,N
48,2,6,2,5,1,1,N,2,7
34,2,1,1,1,1,2,N,2,8
67,1,6,2,7,1,0,N,2,5
66,2,1,2,4,1,1,N,2,7
27,2,6,1,7,1,1,N,2,9
91,1,3,1,9,1,2,N,2,10
59,1,1,1,0,1,1,N,2,7
53,1,1,6,5,1,1,N,2,9
20,2,6,2,1,1,2,N,2,7
69,2,1,2,6,1,1,N,2,7
27,2,6,2,2,1,2,N,2,5
76,1,3,1,9,1,1,N,2,9
42,2,4,1,9,1,2,N,2,10
22,2,6,1,0,1,2,N,2,9
5,2,N,6,N,1,1,N,2,1
72,1,4,3,0,1,1,N,2,5
27,2,1,1,6,1,1,N,2,10
22,2,6,2,6,1,1,N,2,7
17,1,6,1,1,2,0,N,2,4
35,1,1,1,2,1,1,N,2,11
53,1,4,1,9,1,1,N,2,7
64,2,6,3,0,1,1,N,2,4
0,2,N,1,N,1,2,N,2,N
68,2,1,1,2,1,1,N,2,7
60,1,1,1,5,1,1,N,2,10
36,1,1,1,7,1,1,N,2,11
54,1,1,1,9,1,1,2,2,9
59,2,6,2,9,1,2,N,2,10
90,2,4,8,3,1,1,N,2,5
33,1,6,9,4,1,2,N,2,9
72,2,4,1,8,1,1,N,2,10
76,1,1,1,7,1,1,N,2,12
56,2,4,8,4,1,2,N,2,7
44,2,1,1,8,1,1,N,2,9
79,2,3,1,8,1,1,N,2,9
42,1,1,1,0,1,1,N,2,5
49,2,1,1,6,1,1,N,2,7
55,2,6,8,3,1,2,N,2,10
27,1,1,2,8,1,1,N,2,9
37,2,1,6,9,1,2,N,2,10
27,2,6,2,6,1,2,N,2,4
7,1,N,1,N,1,1,N,2,3
56,2,6,2,1,1,2,N,2,7
36,2,1,1,8,1,1,N,2,10
0,1,N,3,N,1,1,N,2,N
11,2,N,2,N,1,1,N,2,3
35,2,6,2,7,1,2,N,2,6
53,2,6,2,2,1,2,N,2,10
42,1,1,2,5,1,1,N,2,9
66,2,4,1,3,1,1,N,2,4
69,1,1,2,2,1,1,N,2,5
60,1,1,1,7,1,1,N,2,10
7,1,N,8,N,1,1,N,2,2
23,2,6,1,0,1,1,N,2,9
49,1,3,2,2,1,1,N,2,5
63,1,6,3,4,1,1,N,2,5
38,2,6,1,0,1,2,N,2,7
20,2,6,1,0,1,1,N,2,5
12,1,N,1,N,1,1,N,2,3
50,1,6,1,7,1,2,N,2,1
4,1,N,9,N,1,1,N,2,2
3,2,N,1,N,1,1,N,2,2
16,1,6,2,0,1,2,N,2,4
38,2,6,1,1,1,2,N,2,5
19,1,6,2,3,1,2,N,2,7
37,2,1,2,1,1,1,N,2,7
76,2,1,1,4,1,1,N,2,12
13,2,N,6,N,1,2,N,2,4
65,2,1,1,3,1,1,N,2,9
51,1,6,2,4,1,2,N,2,9
50,1,4,2,2,1,1,N,2,5
67,2,4,1,8,1,2,N,2,4
27,1,6,1,1,3,2,N,2,10
57,1,3,1,3,1,1,N,2,5
8,1,N,6,N,1,1,N,2,3
63,1,1,6,0,1,1,N,2,6
2,2,N,1,N,1,1,N,2,N
68,2,1,1,2,1,1,N,2,7
28,1,1,1,8,1,2,N,2,9
22,2,6,5,1,1,2,N,2,7
35,2,6,2,2,1,1,N,2,4
8,1,N,1,N,1,1,N,2,3
56,1,6,1,9,1,2,N,2,5
63,2,1,1,1,1,1,N,2,7
54,2,1,1,0,1,1,N,2,9
22,2,6,1,7,1,2,N,2,9
57,1,4,1,5,1,1,N,2,8
13,1,N,1,N,1,2,N,2,3
23,2,6,5,0,1,2,N,2,5
88,2,3,2,2,1,2,N,2,7
68,2,4,3,7,1,2,N,2,7
77,2,4,2,6,1,1,N,2,5
35,2,3,6,7,1,1,N,2,5
78,2,1,1,4,1,1,N,2,10
0,1,N,1,N,1,1,N,2,N
38,2,6,6,9,1,2,N,2,9
32,1,6,3,8,1,1,N,2,7
65,2,1,1,0,1,1,N,2,10
38,1,1,2,0,1,2,N,2,10
34,2,6,2,5,1,2,N,2,5
38,2,6,2,4,1,1,N,2,7
64,1,6,1,4,1,2,N,2,5
88,1,5,9,3,1,1,4,2,7
73,2,4,2,3,1,1,5,2,5
3,2,N,2,N,1,1,N,2,1
44,2,1,2,7,1,1,N,2,8
22,2,6,2,6,1,1,N,2,10
33,1,4,1,4,1,1,N,2,9
0,2,N,6,N,1,1,N,2,N
31,2,4,1,5,1,1,N,2,9
39,2,1,1,9,1,2,N,2,10
72,2,1,1,2,1,2,N,2,10
11,2,N,1,N,1,1,N,2,3
39,1,1,1,0,1,1,N,2,9
29,2,6,1,9,1,2,N,2,9
61,1,6,6,5,1,1,N,2,4
36,1,1,1,8,1,1,N,2,5
31,2,6,1,8,1,1,N,2,4
81,2,1,2,2,1,1,N,2,11
39,1,1,1,9,1,1,N,2,10
73,2,2,2,8,1,2,N,2,7
87,2,1,6,9,1,1,N,2,10
48,1,4,2,2,1,1,N,2,9
51,2,1,1,7,1,1,N,2,11
33,1,1,1,9,1,1,N,2,10
10,2,N,1,N,1,2,N,2,3
32,1,6,2,8,1,1,N,2,5
24,2,6,2,1,1,2,N,2,9
67,2,4,1,9,1,2,N,2,10
27,2,6,1,2,1,2,N,2,7
34,2,1,1,0,1,1,N,2,6
61,1,1,2,9,1,1,N,2,10
66,2,1,6,0,1,1,N,2,10
53,2,5,2,6,1,2,N,2,9
3,1,N,6,N,1,1,N,2,1
57,2,6,1,2,1,2,N,2,7
40,1,6,1,8,1,1,N,2,8
62,2,6,1,6,1,1,N,2,7
16,2,6,2,0,2,0,N,2,7
1,1,N,1,N,1,1,N,2,1
5,2,N,6,N,1,2,N,2,2
8,2,N,1,N,1,1,N,2,3
65,1,1,1,9,1,1,N,2,8
80,2,1,1,3,1,1,N,2,7
12,2,N,2,N,1,2,N,2,3
34,2,6,1,2,1,2,N,1,5
49,1,1,1,9,1,1,N,2,9
61,1,1,1,7,1,2,N,2,9
27,1,6,6,9,1,2,N,2,10
44,1,6,1,5,1,1,N,2,5
32,2,1,3,3,1,2,2,2,10
76,2,4,1,4,1,1,N,2,5
69,1,1,1,6,1,1,N,2,7
60,2,5,1,3,1,1,N,2,10
29,2,6,1,0,1,2,N,2,7
71,2,6,2,5,1,2,N,2,7
59,2,4,1,5,1,1,N,2,4
36,2,4,2,2,2,0,N,2,4
84,2,4,2,0,1,1,N,2,7
2,2,N,1,N,2,1,N,2,N
60,2,1,2,1,1,1,N,2,5
6,1,N,1,N,1,1,N,2,3
27,2,6,1,5,1,2,N,2,8
48,2,6,3,2,1,2,N,2,9
67,2,1,6,8,1,1,N,2,10
50,1,1,1,7,1,2,N,2,9
82,1,1,1,6,1,1,N,2,5
72,1,1,2,3,1,1,N,2,11
31,2,1,6,0,1,1,N,2,10
87,1,1,6,5,1,1,N,2,10
18,2,6,1,1,1,2,N,2,7
16,1,6,2,3,1,2,N,2,4
83,1,1,1,3,1,1,N,1,4
32,1,6,1,3,1,1,N,2,8
66,2,3,1,7,1,1,N,2,5
66,2,1,1,2,1,1,N,2,9
65,2,1,6,7,1,1,N,2,7
59,2,4,6,3,1,2,N,2,7
27,1,6,1,5,1,2,N,2,5
53,1,1,1,9,1,2,N,2,9
16,2,6,1,0,1,2,N,2,4
19,2,6,2,0,3,0,N,2,7
48,1,6,6,9,1,1,N,2,9
15,2,6,8,1,1,1,N,2,4
66,2,1,1,9,1,1,N,2,5
2,1,N,1,N,1,1,N,2,N
36,1,1,2,8,1,1,N,2,9
66,1,1,1,4,1,1,N,1,8
30,2,4,6,9,1,2,N,2,10
31,2,6,1,8,1,1,N,2,10
55,2,1,2,0,1,1,N,2,7
67,2,5,1,4,1,2,N,2,5
36,2,6,2,8,1,2,N,2,10
45,2,1,6,4,1,2,N,2,9
74,2,1,1,6,1,1,N,2,5
68,2,1,1,3,1,0,N,2,6
72,1,1,1,6,1,1,N,2,9
27,1,1,1,7,1,1,N,2,8
52,2,6,2,3,1,2,N,2,9
32,1,1,1,0,1,1,N,2,5
57,1,6,8,0,1,1,N,2,5
36,1,6,3,6,1,2,N,2,9
45,2,6,9,4,1,2,N,2,6
52,1,1,2,5,1,1,N,2,5
77,2,1,6,6,1,1,N,2,4
32,2,6,1,6,1,2,N,2,9
74,1,1,1,9,1,1,N,2,9
55,2,6,9,0,1,2,N,1,4
71,2,6,2,0,1,1,N,2,9
46,1,6,1,2,1,1,N,2,5
65,1,6,8,0,1,2,N,2,4
19,1,6,1,2,3,0,N,2,4
42,1,1,1,8,1,1,N,2,7
35,2,1,6,9,1,2,N,2,10
29,1,6,3,9,1,1,N,2,7
9,1,N,6,N,1,2,N,2,3
49,2,4,1,6,1,1,N,2,10
50,2,1,1,2,1,1,N,2,5
35,1,4,1,8,1,1,N,2,5
33,2,1,1,6,1,2,N,2,9
31,1,6,2,4,1,1,N,2,9
35,1,6,2,0,1,2,N,2,11
59,1,6,6,7,1,1,N,2,9
52,1,1,2,4,1,1,N,2,10
17,2,6,1,0,1,2,N,2,4
65,2,4,2,8,1,1,N,2,5
29,2,6,2,2,3,0,N,2,7
60,2,4,1,0,1,2,N,2,7
40,2,1,1,5,1,1,N,2,5
55,2,6,2,6,1,2,N,2,8
27,1,6,1,9,1,2,N,2,9
50,1,6,8,7,1,1,N,2,5
53,2,3,1,8,1,1,N,2,11
19,1,6,1,7,1,2,N,2,5
24,2,6,2,0,1,2,N,2,5
35,1,6,1,7,1,1,N,2,9
10,2,N,1,N,1,2,N,2,3
33,1,1,1,9,1,1,N,2,10
10,2,N,2,N,1,1,N,2,3
42,1,1,1,7,1,1,N,2,9
13,1,N,1,N,1,2,N,2,3
64,2,1,1,7,1,1,N,2,4
56,2,4,2,3,1,2,N,2,4
92,2,2,2,4,1,2,N,2,5
23,2,6,8,6,1,1,N,2,9
42,2,4,1,4,1,2,N,2,3
66,1,4,1,5,1,2,N,2,7
81,2,1,1,1,1,2,N,2,4
22,1,6,3,0,1,2,N,2,5
65,2,6,1,3,1,2,N,1,6
42,2,1,2,7,1,1,N,2,12
12,1,N,1,N,1,1,N,2,3
38,2,6,1,9,1,2,N,2,9
45,2,1,1,2,1,1,N,2,5
1,1,N,6,N,1,2,N,2,N
10,1,N,1,N,1,1,N,2,3
14,1,6,2,5,1,1,N,2,4
44,1,1,8,9,1,1,N,2,9
24,1,6,6,6,1,2,N,2,9
37,2,4,1,1,1,1,N,2,5
30,2,6,1,8,1,1,N,2,8
32,1,1,1,9,1,1,N,2,10
2,1,N,6,N,1,2,N,2,N
38,2,6,2,1,1,2,N,2,5
67,1,1,1,9,1,1,N,2,11
37,1,1,1,4,1,2,N,2,10
78,2,3,2,3,1,1,N,2,4
36,2,4,1,4,1,2,N,2,9
4,1,N,1,N,1,2,N,2,2
42,1,1,3,4,1,1,N,2,9
1,1,N,3,N,1,2,N,2,N
68,2,1,2,0,1,1,N,2,5
52,1,6,6,8,1,1,N,2,1
51,2,4,1,3,1,1,N,2,5
22,2,6,1,6,1,2,N,2,5
22,1,6,2,5,1,2,N,2,10
1,2,N,1,N,1,2,N,2,N
71,2,4,2,4,1,1,N,2,7
3,2,N,1,N,1,1,N,2,3
35,1,1,2,6,1,1,N,2,9
80,1,3,2,5,1,1,N,2,5
24,2,6,9,2,3,0,N,2,5
18,1,6,1,0,3,0,N,2,7
22,2,6,2,3,1,2,N,2,7
36,2,1,6,1,1,1,N,2,10
22,1,6,1,6,1,2,N,2,7
36,2,6,9,0,1,2,N,2,4
45,2,1,1,9,1,1,N,2,9
70,1,4,2,3,1,1,1,1,8
42,1,6,2,2,1,2,N,2,12
52,2,6,2,4,1,1,N,2,5
40,1,1,6,9,1,2,N,2,9
23,2,6,1,1,1,2,N,2,5
36,2,4,1,9,1,1,N,2,9
50,2,1,1,9,1,1,N,2,6
54,1,1,2,7,1,2,N,2,10
72,2,4,1,3,1,1,N,2,9
7,1,N,1,N,1,1,N,2,3
