SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
2,N,1,0,N,3,0,48-02101,N,4968
1,1,1,1,5,5,0,48-02507,7,1794
2,2,1,0,9,9,1,48-02102,7,5437
1,2,1,2,5,3,4,48-02507,15,7081
2,6,1,1,7,10,0,48-02510,11,2628
2,6,8,0,0,8,2,48-02510,0,5254
2,1,7,0,3,5,3,48-02101,14,3502
2,1,7,0,1,5,1,48-02507,10,3939
2,3,7,0,4,7,3,48-02102,2,9048
2,1,1,2,4,8,0,48-02516,6,3800
1,1,1,2,6,7,0,48-02102,12,1080
2,N,1,1,N,3,1,48-02101,N,7802
2,1,1,1,0,1,0,48-02515,N,7823
1,1,1,0,9,10,1,48-02102,8,7232
1,2,2,0,5,3,0,48-02507,13,1218
2,1,1,1,3,4,0,48-02102,0,6173
2,N,1,1,N,3,0,48-02101,N,4127
2,4,7,0,8,10,2,48-02515,12,5959
1,N,1,2,N,3,0,48-02101,N,4359
2,N,1,2,N,2,4,48-02101,N,2544
1,1,1,1,6,5,0,48-02101,9,2995
1,1,3,0,1,8,4,48-02101,1,7688
1,6,1,0,4,5,4,48-02102,3,4508
1,N,8,0,N,N,2,48-02101,N,4342
2,1,1,1,1,9,0,48-02507,6,474
2,1,6,1,3,5,0,48-02507,16,3109
2,1,1,2,1,8,2,48-02510,15,5031
1,6,1,2,1,5,0,48-02516,N,3990
2,6,3,0,4,7,2,48-02101,1,7492
2,4,2,2,1,8,3,48-02510,0,5528
2,1,1,1,5,4,4,48-02101,4,337
1,1,1,2,7,9,4,48-02516,11,2325
2,N,1,0,N,3,4,48-02102,N,696
2,1,6,2,0,6,3,48-02510,16,5515
1,4,1,2,2,6,0,48-02101,14,2225
2,4,1,1,2,5,0,48-02516,12,4259
2,N,1,2,N,3,1,48-02515,N,2198
2,1,2,2,8,10,0,48-02510,N,3285
2,1,1,2,3,5,0,48-02507,7,8501
1,6,1,1,3,7,0,48-02515,18,1309
1,1,2,1,9,9,0,48-02102,10,9167
1,1,3,1,5,5,3,48-02101,7,5962
2,6,1,2,6,5,0,48-02516,3,796
2,1,1,1,0,9,0,48-02102,N,4371
2,1,3,2,7,6,3,48-02507,2,8794
1,6,1,2,1,4,1,48-02101,14,1246
2,N,1,1,N,1,0,48-02102,N,4699
1,6,1,1,1,7,0,48-02507,9,622
2,1,1,1,0,10,0,48-02515,12,6733
1,1,1,1,7,7,0,48-02102,4,3741
2,6,1,0,3,9,0,48-02101,10,1908
2,1,1,2,7,7,0,48-02101,11,8080
2,1,1,2,3,5,0,48-02515,N,1599
1,4,1,2,6,8,0,48-02101,6,3035
2,4,1,1,9,9,0,48-02507,12,5851
1,1,1,2,6,8,0,48-02515,5,4805
1,1,2,0,6,7,0,48-02516,14,8898
2,N,1,2,N,N,0,48-02510,N,7351
1,6,1,1,0,4,0,48-02515,N,8740
2,4,6,1,5,7,0,48-02101,8,5792
1,1,1,1,6,7,0,48-02101,4,8335
2,1,8,2,0,8,1,48-02507,10,6230
1,6,1,0,2,4,3,48-02516,N,5633
2,1,1,1,4,5,1,48-02516,N,5488
2,6,7,2,2,4,1,48-02510,N,5347
2,1,1,2,2,5,0,48-02102,10,660
1,1,7,1,6,5,1,48-02507,3,1663
2,3,1,2,2,5,1,48-02510,6,1941
2,3,5,1,1,4,0,48-02102,15,4637
1,1,6,0,8,4,4,48-02101,14,8415
1,6,1,2,2,7,2,48-02516,9,8681
1,1,1,1,8,5,0,48-02516,1,3911
2,1,2,1,8,4,0,48-02102,18,3426
1,1,1,2,6,7,1,48-02515,4,7720
1,1,1,2,6,5,1,48-02516,4,6038
1,5,8,0,0,4,4,48-02516,4,1
2,N,1,1,N,N,0,48-02516,N,7500
1,4,1,1,8,10,0,48-02516,N,4781
1,N,1,0,N,3,1,48-02510,N,7499
1,1,1,1,9,9,0,48-02507,N,7658
2,6,1,1,4,9,0,48-02101,9,5265
1,N,1,2,N,3,0,48-02101,N,7142
1,1,2,2,5,5,0,48-02101,N,8484
1,6,1,1,0,4,1,48-02101,N,5337
2,4,1,1,5,8,1,48-02101,12,1891
1,1,2,1,8,9,0,48-02507,15,2623
1,N,4,0,N,3,0,48-02507,N,50
1,1,2,2,7,7,3,48-02515,4,2160
2,1,1,1,3,4,0,48-02102,N,3311
1,6,1,1,5,5,1,48-02515,3,2888
2,1,1,2,7,10,0,48-02515,11,9267
1,6,1,1,9,9,0,48-02516,1,634
1,1,1,2,7,6,0,48-02515,10,7901
2,N,1,2,N,3,0,48-02102,N,3192
2,N,1,1,N,3,1,48-02101,N,736
1,4,1,0,0,5,1,48-02516,7,811
1,N,1,1,N,3,0,48-02102,N,5186
2,N,1,2,N,3,0,48-02516,N,2359
2,3,6,2,5,5,4,48-02516,N,9078
1,1,4,2,5,9,4,48-02101,1,1484
1,4,2,2,3,7,0,48-02515,15,8794
1,4,8,2,3,5,1,48-02102,3,138
1,5,2,0,8,7,0,48-02515,7,6638
1,N,1,1,N,3,0,48-02507,N,4578
2,N,2,2,N,3,0,48-02101,N,581
2,4,1,2,1,5,1,48-02516,3,6793
1,6,1,0,1,7,3,48-02101,3,7521
2,1,1,2,0,5,1,48-02515,N,6525
1,6,1,0,1,4,0,48-02101,6,5685
2,4,1,0,0,7,0,48-02510,N,5611
2,N,1,2,N,1,4,48-02507,N,5682
2,1,1,2,8,9,4,48-02515,11,4643
2,4,1,0,5,8,0,48-02102,N,2184
1,6,1,0,3,4,0,48-02510,N,8585
1,4,1,2,6,7,0,48-02102,7,683
2,3,1,2,9,5,0,48-02516,N,1833
1,5,1,1,4,7,0,48-02507,N,6913
1,1,5,0,8,8,2,48-02516,9,2297
1,N,1,1,N,3,0,48-02507,N,3684
1,6,1,1,0,4,0,48-02101,18,7187
1,6,8,0,5,7,3,48-02516,6,7965
1,1,1,2,7,7,0,48-02516,6,6251
1,1,1,2,0,9,0,48-02101,14,7283
2,N,1,1,N,3,0,48-02510,N,9187
1,1,1,2,9,9,0,48-02507,5,5613
2,6,1,1,0,8,0,48-02516,11,374
2,N,1,1,N,2,0,48-02102,N,2323
1,6,1,2,7,9,0,48-02510,11,2884
2,6,6,0,3,5,4,48-02507,10,8820
2,1,1,1,8,9,0,48-02101,10,4454
2,N,1,1,N,3,2,48-02101,16,8559
1,1,1,1,9,11,4,48-02102,3,2507
2,6,4,2,7,10,0,48-02102,11,2124
2,1,1,1,5,7,0,48-02102,13,6416
1,6,1,2,8,7,0,48-02507,15,8633
2,4,1,2,4,9,0,48-02507,N,32
1,3,8,2,5,5,4,48-02515,2,4404
1,3,1,1,3,10,0,48-02510,N,1205
2,4,1,1,0,9,0,48-02515,18,8837
1,1,1,1,6,5,0,48-02101,4,6655
1,6,1,2,2,5,1,48-02101,N,8659
2,1,1,0,0,9,1,48-02102,11,2787
1,1,1,2,9,9,0,48-02507,7,7527
1,6,1,1,1,7,0,48-02507,9,2644
1,3,1,1,5,4,0,48-02515,N,6961
1,N,1,2,N,N,1,48-02510,N,382
2,N,2,2,N,3,0,48-02510,N,1503
1,N,2,2,N,2,0,48-02515,N,4257
1,N,1,1,N,3,0,48-02507,N,7750
1,1,8,0,7,7,1,48-02102,16,8179
1,1,5,0,5,4,4,48-02101,N,6387
1,1,1,1,7,5,1,48-02510,9,3231
1,6,1,1,0,5,1,48-02510,3,7371
2,1,1,1,3,3,1,48-02102,5,1158
2,1,1,2,7,9,2,48-02516,11,4064
2,4,1,2,2,7,0,48-02510,15,5571
1,3,1,0,4,9,1,48-02507,9,6728
1,N,1,2,N,2,0,48-02102,N,4717
2,6,1,2,8,7,0,48-02510,7,4620
1,1,9,2,6,5,0,48-02516,4,929
1,N,1,2,N,3,3,48-02507,N,688
1,4,8,2,2,4,1,48-02515,6,7244
2,2,4,1,1,N,4,48-02516,4,9166
1,N,1,2,N,3,1,48-02101,N,8269
2,6,8,2,5,4,4,48-02515,8,6506
2,N,1,2,N,3,0,48-02101,N,5861
2,1,9,0,2,5,0,48-02101,N,557
2,N,1,2,N,2,2,48-02510,N,5477
1,4,1,2,3,4,4,48-02515,0,2121
1,1,1,2,0,9,0,48-02507,9,4505
2,1,7,0,2,4,2,48-02515,5,1829
1,4,5,0,6,5,2,48-02515,7,3103
1,1,1,2,6,7,4,48-02102,7,2608
2,1,1,0,6,5,0,48-02510,4,7733
1,1,1,2,5,7,0,48-02510,5,141
2,1,9,0,6,9,0,48-02507,11,539
1,1,6,0,8,9,2,48-02515,7,2251
1,3,1,1,6,7,0,48-02510,13,2733
1,1,9,0,8,10,1,48-02102,11,6321
1,4,8,1,4,5,1,48-02507,3,9016
2,4,1,2,5,4,0,48-02516,9,9056
2,4,9,1,0,8,0,48-02102,14,2342
2,1,3,0,2,11,2,48-02102,13,4344
2,N,1,0,N,2,1,48-02510,N,2845
2,1,1,2,3,9,0,48-02102,11,5976
2,1,1,2,7,7,0,48-02516,3,2942
2,1,7,0,3,6,4,48-02507,15,279
2,6,1,0,3,7,0,48-02101,5,6341
1,6,2,0,2,4,3,48-02516,6,2493
2,N,6,0,N,N,0,48-02510,N,192
2,6,1,1,3,5,1,48-02516,16,1693
2,N,1,2,N,3,0,48-02515,N,3762
2,1,1,2,6,10,4,48-02510,12,2635
2,5,1,2,2,7,0,48-02510,12,8358
1,N,3,0,N,N,4,48-02101,N,7440
2,1,5,1,3,12,4,48-02101,N,5993
1,1,8,2,7,10,3,48-02515,6,7467
2,4,1,1,1,7,0,48-02516,16,8037
2,N,1,2,N,1,0,48-02515,N,2312
1,6,9,1,0,4,0,48-02101,N,4882
2,1,7,2,6,5,2,48-02101,15,5357
2,N,1,0,N,3,0,48-02102,N,5618
1,1,1,0,3,7,0,48-02101,6,809
2,6,7,2,3,5,0,48-02507,6,1103
1,N,1,1,N,1,0,48-02101,N,947
2,1,1,2,8,9,0,48-02102,9,1000
1,1,5,0,5,7,4,48-02102,4,2980
1,1,6,0,8,9,3,48-02101,3,2297
1,N,2,0,N,3,0,48-02516,N,4378
2,4,1,2,3,7,0,48-02515,6,1802
1,6,1,1,0,4,0,48-02515,N,3908
2,1,1,2,8,7,0,48-02101,16,5069
2,5,7,0,9,4,3,48-02102,9,4543
2,1,5,1,6,5,3,48-02507,13,5270
1,1,1,1,9,5,0,48-02101,4,1754
1,4,1,1,5,7,0,48-02102,10,1363
2,N,1,0,N,3,0,48-02101,N,5098
1,6,1,1,2,7,1,48-02101,17,1839
1,N,1,0,N,3,1,48-02516,N,7986
2,1,2,0,2,7,3,48-02516,4,5098
2,6,1,1,8,6,0,48-02516,8,7166
1,1,1,2,8,9,0,48-02516,N,7484
2,1,1,1,3,5,0,48-02101,N,1299
1,3,1,2,5,6,0,48-02515,N,8917
1,1,1,0,5,6,0,48-02101,4,883
2,3,1,2,3,4,0,48-02102,N,1549
2,1,1,2,6,9,3,48-02510,9,1502
2,N,1,0,8,N,1,48-02516,N,5086
2,N,1,0,N,3,1,48-02516,N,6471
1,1,5,0,4,5,3,48-02516,1,1838
1,1,2,2,7,7,0,48-02507,3,1895
1,1,8,0,9,9,2,48-02507,4,312
2,4,1,1,8,9,0,48-02510,12,241
2,6,2,2,2,9,0,48-02516,11,7890
1,6,1,0,2,7,0,48-02507,6,897
1,N,7,0,N,3,3,48-02515,N,5947
2,N,9,0,N,2,3,48-02510,N,2721
2,1,1,2,2,8,1,48-02507,3,2449
2,1,8,2,9,11,3,48-02507,10,2667
2,1,8,0,8,9,4,48-02510,3,8955
2,1,9,2,5,5,1,48-02102,N,32
2,N,1,2,N,2,0,48-02516,N,7599
1,1,6,0,2,4,1,48-02102,5,7229
2,1,1,2,2,9,0,48-02102,N,5842
2,1,4,0,8,5,2,48-02101,16,8006
2,N,1,1,N,2,1,48-02102,N,3281
1,N,1,1,N,1,0,48-02102,N,5767
2,N,1,0,N,3,3,48-02507,N,5920
2,1,6,0,4,8,1,48-02101,12,4604
2,6,1,0,7,5,0,48-02507,15,4639
1,1,8,0,6,5,2,48-02507,7,9016
2,1,1,0,2,7,0,48-02515,N,4146
1,6,1,1,2,8,0,48-02101,5,3348
2,1,6,0,8,8,2,48-02510,12,6797
1,6,1,0,5,5,2,48-02507,4,2679
1,3,3,2,9,5,1,48-02516,10,108
2,2,1,2,9,3,4,48-02102,17,8835
2,6,1,1,7,8,0,48-02102,9,1191
1,N,1,2,N,N,1,48-02510,N,339
1,4,1,2,4,9,0,48-02102,0,7541
2,3,1,1,4,5,0,48-02507,N,7240
1,1,8,0,9,9,4,48-02102,4,5706
2,1,9,0,2,6,0,48-02510,N,5625
1,1,1,1,9,5,0,48-02101,5,4798
2,2,1,0,4,6,3,48-02507,6,4908
2,1,1,2,9,7,1,48-02101,4,6916
1,3,6,2,2,9,0,48-02516,1,2703
2,1,1,2,3,7,0,48-02102,15,7143
1,1,1,1,8,9,0,48-02516,N,6804
1,1,8,2,9,5,3,48-02507,17,254
2,N,1,1,N,N,0,48-02516,N,2047
2,6,1,1,0,5,0,48-02102,N,9229
2,N,3,0,N,N,4,48-02507,N,9103
1,5,8,1,2,6,2,48-02102,10,8308
2,1,1,2,4,7,0,48-02515,16,2992
2,6,1,2,2,3,2,48-02507,12,1204
1,6,1,2,1,7,0,48-02102,8,2848
2,6,1,0,7,7,0,48-02515,11,13
2,1,1,2,8,10,0,48-02101,12,1432
2,1,1,1,8,7,0,48-02102,7,5914
1,1,1,2,7,8,0,48-02515,16,6928
2,6,6,1,5,9,0,48-02101,9,6339
2,4,1,2,5,8,0,48-02102,N,8133
1,1,1,1,7,9,0,48-02510,9,6157
1,N,2,2,N,3,1,48-02510,N,8412
1,1,5,0,7,9,4,48-02101,11,2685
1,N,5,0,N,1,4,48-02102,N,3669
2,1,2,2,8,7,0,48-02101,9,628
1,5,1,1,N,8,0,48-02102,8,1613
1,1,1,2,8,9,0,48-02510,N,9112
1,6,1,1,1,7,4,48-02102,14,6240
2,1,2,0,3,6,2,48-02507,6,8285
1,1,8,2,5,8,3,48-02101,3,316
1,N,3,0,5,2,2,48-02507,15,7974
2,4,1,1,3,5,0,48-02510,5,1866
2,1,1,1,9,9,1,48-02102,4,7927
2,4,1,1,3,8,0,48-02102,N,4243
2,2,1,1,1,7,1,48-02102,15,5217
1,1,1,0,8,9,0,48-02102,11,8367
2,N,4,2,N,N,0,48-02507,N,6788
2,N,1,1,N,N,0,48-02510,N,2100
2,1,1,2,6,4,1,48-02102,14,8797
1,1,1,1,9,9,0,48-02507,4,2977
1,N,1,2,4,3,3,48-02516,12,5631
1,N,2,2,N,3,0,48-02102,N,3532
1,1,2,2,8,9,0,48-02516,4,2424
2,5,1,1,5,5,0,48-02516,10,4647
2,6,1,1,0,8,1,48-02102,17,6178
1,N,8,0,N,3,1,48-02515,N,9076
2,1,1,2,8,11,3,48-02516,12,6662
1,6,7,0,3,7,4,48-02507,10,4251
2,2,1,1,9,4,1,48-02101,5,3294
2,1,1,1,7,9,0,48-02101,N,3016
1,1,1,2,9,5,4,48-02510,7,1938
1,N,1,2,N,N,0,48-02507,N,8364
2,6,1,2,9,5,0,48-02515,7,383
1,1,4,2,0,7,2,48-02510,7,1651
2,N,9,0,N,2,0,48-02510,N,7340
2,1,7,0,9,9,2,48-02102,N,7239
2,6,7,0,0,8,3,48-02101,N,4133
1,4,2,2,3,5,0,48-02507,11,3324
2,1,1,2,3,7,0,48-02507,6,1302
2,5,7,0,3,8,3,48-02510,8,261
2,N,1,2,N,3,0,48-02515,N,5489
1,3,9,1,3,4,0,48-02507,14,5939
2,3,6,1,5,9,0,48-02102,14,2377
2,4,2,2,1,6,0,48-02101,N,8835
2,6,1,2,4,9,2,48-02515,14,2537
2,6,1,1,2,7,0,48-02515,1,6852
2,N,1,2,N,N,0,48-02507,N,954
2,N,1,2,N,2,1,48-02516,N,2701
1,1,1,2,6,10,2,48-02102,10,8143
1,1,1,2,9,10,0,48-02102,9,2234
1,1,1,2,8,7,4,48-02510,3,4499
1,N,1,2,1,3,4,48-02507,12,2387
1,4,2,0,6,7,0,48-02102,11,2830
1,N,9,0,N,3,1,48-02510,N,7500
2,1,1,2,3,8,4,48-02515,11,493
1,N,1,1,N,2,0,48-02102,N,6021
1,N,5,0,N,2,2,48-02102,N,8781
1,4,1,0,8,9,0,48-02102,9,4479
2,1,1,1,9,7,1,48-02510,13,2286
1,N,1,2,N,N,0,48-02102,N,2292
1,N,1,1,N,2,0,48-02101,N,1400
2,2,1,1,2,N,0,48-02510,N,7940
2,3,1,1,9,10,0,48-02507,9,8845
1,1,3,1,9,12,2,48-02516,0,1610
1,4,9,2,7,4,1,48-02102,17,3498
2,1,6,1,5,9,0,48-02101,9,534
1,1,1,2,7,9,2,48-02516,3,5887
1,N,9,1,N,N,1,48-02510,N,366
1,1,1,2,6,10,2,48-02510,4,5940
1,4,8,0,3,6,1,48-02101,N,1480
1,3,9,2,7,8,0,48-02510,17,8008
1,6,1,2,N,8,4,48-02515,1,4031
1,N,1,2,N,3,0,48-02510,N,7148
2,2,1,2,6,12,4,48-02102,9,3243
1,1,1,1,7,8,0,48-02516,4,7368
2,N,1,0,N,2,1,48-02515,N,4208
2,5,1,2,1,7,4,48-02516,8,50
1,1,1,1,7,6,0,48-02510,4,8735
2,6,1,1,5,8,4,48-02510,14,1808
1,6,1,0,1,5,0,48-02510,14,1374
1,6,2,2,2,7,0,48-02515,6,1754
1,2,1,2,6,6,0,48-02515,12,325
1,N,6,0,N,3,2,48-02507,N,2065
1,4,3,0,9,9,1,48-02510,4,6153
2,1,9,0,0,5,0,48-02510,N,3516
2,6,1,1,8,9,4,48-02507,12,5098
2,1,9,0,0,7,0,48-02510,N,3246
1,4,1,1,2,4,1,48-02101,18,3054
1,6,2,0,5,9,2,48-02515,3,5342
1,4,1,0,0,5,1,48-02516,N,6339
2,1,5,0,9,9,2,48-02516,5,7501
2,N,1,1,N,3,0,48-02515,N,8644
2,1,1,2,2,8,0,48-02101,16,1524
1,1,1,0,6,5,3,48-02102,2,9137
1,6,1,1,0,4,0,48-02515,N,2908
2,N,1,2,N,2,0,48-02102,N,7250
2,6,1,2,0,4,1,48-02101,N,8205
2,N,1,2,N,1,1,48-02101,N,9157
2,4,1,1,7,9,0,48-02102,8,6696
2,6,1,0,7,7,0,48-02101,9,3419
1,1,1,1,8,9,1,48-02102,10,6509
1,6,1,1,3,5,0,48-02101,N,1593
2,6,6,1,9,9,0,48-02510,4,7682
2,N,1,2,N,3,0,48-02510,N,5841
2,1,1,1,3,9,0,48-02510,8,5297
1,6,2,1,4,8,1,48-02101,17,3303
1,4,1,2,9,9,0,48-02516,10,1181
1,1,5,0,8,5,1,48-02101,5,6633
2,1,1,1,3,5,0,48-02101,N,8684
2,6,4,1,4,4,3,48-02516,0,1669
1,6,3,1,8,3,4,48-02516,14,1163
1,N,1,0,N,2,0,48-02101,N,525
1,6,1,2,7,5,0,48-02101,14,4685
2,1,1,2,5,7,0,48-02101,12,5765
1,1,5,1,8,7,2,48-02507,8,708
2,1,2,2,4,9,0,48-02102,15,7575
2,N,1,1,N,N,0,48-02101,N,1758
1,1,8,0,5,7,1,48-02510,10,8904
1,4,3,0,7,9,1,48-02102,17,8697
2,4,8,1,7,4,1,48-02101,12,1467
1,6,2,1,8,10,2,48-02510,9,5696
2,1,6,1,4,10,0,48-02507,13,2237
1,6,2,0,0,4,0,48-02507,N,7434
1,6,3,1,4,9,3,48-02102,3,2511
2,1,1,2,0,7,0,48-02510,N,5961
1,6,1,1,2,5,0,48-02101,3,8167
2,4,1,2,6,7,0,48-02102,3,378
1,1,1,0,9,9,1,48-02510,7,7066
2,N,1,1,N,2,0,48-02101,N,3506
1,4,8,0,5,7,0,48-02101,6,401
1,N,1,2,N,3,0,48-02516,N,1540
2,1,1,1,5,7,0,48-02102,4,3638
1,N,2,0,N,3,0,48-02510,N,5232
1,3,6,0,6,9,3,48-02507,14,6162
1,1,1,1,9,6,0,48-02507,3,837
2,N,3,0,N,3,1,48-02515,N,3535
2,6,1,0,0,4,0,48-02510,N,217
1,1,2,1,9,7,3,48-02101,5,8013
2,1,1,1,5,9,1,48-02102,13,7871
1,1,2,1,7,7,0,48-02510,3,6522
2,1,8,0,8,5,1,48-02507,3,3657
2,1,1,0,5,9,0,48-02102,N,1045
1,6,1,2,4,7,0,48-02515,6,8729
1,1,1,2,9,9,1,48-02102,1,267
2,3,1,2,8,10,4,48-02102,N,3113
1,6,1,1,0,4,0,48-02515,N,7100
2,1,1,2,7,9,3,48-02510,15,6771
2,2,1,2,5,9,0,48-02102,16,905
1,1,1,2,4,5,2,48-02516,14,824
1,6,8,2,0,5,4,48-02516,4,8691
2,1,2,1,8,9,0,48-02102,12,3174
2,6,1,2,7,5,0,48-02102,N,6490
2,2,1,0,2,8,0,48-02101,9,1112
2,N,1,1,N,N,1,48-02507,N,1579
2,1,2,1,0,5,0,48-02510,N,8204
1,1,8,1,9,11,1,48-02510,12,4376
1,6,1,2,5,7,0,48-02516,7,7764
1,1,1,2,6,5,0,48-02515,11,4836
2,4,1,1,5,10,0,48-02101,16,3759
1,1,4,1,5,10,4,48-02507,2,2667
1,N,1,0,N,1,0,48-02101,N,6911
1,3,1,1,5,11,3,48-02507,14,2160
2,1,1,1,8,9,0,48-02102,4,6251
2,1,8,1,7,10,1,48-02510,11,6741
2,1,1,0,0,7,0,48-02510,9,8721
1,1,3,0,0,8,4,48-02515,14,4817
1,6,1,1,2,5,0,48-02516,13,2252
1,N,1,0,N,3,1,48-02101,N,4213
1,1,1,2,7,8,0,48-02510,N,5304
1,1,4,0,8,5,2,48-02510,5,4278
1,N,1,2,N,3,0,48-02507,N,8820
2,4,1,0,6,7,1,48-02510,10,9134
1,2,1,0,4,5,1,48-02101,1,2999
2,1,4,0,8,9,2,48-02102,11,6884
1,6,1,1,8,9,0,48-02510,N,806
1,N,7,0,N,2,4,48-02510,N,1671
1,6,1,2,4,5,0,48-02507,3,7625
1,N,1,1,N,3,1,48-02101,N,6401
2,1,8,0,8,9,2,48-02510,12,7954
2,1,1,1,9,12,0,48-02515,11,5210
2,1,8,0,6,7,4,48-02507,13,7321
1,1,2,2,9,11,4,48-02101,0,5032
2,6,1,2,1,4,0,48-02101,6,7383
1,N,1,1,N,3,0,48-02515,N,8001
2,1,1,0,3,3,4,48-02101,16,6359
2,1,1,0,2,9,1,48-02507,10,5943
2,1,2,2,0,9,1,48-02507,N,5748
1,6,1,1,0,4,0,48-02510,N,7953
1,3,1,1,4,5,0,48-02507,0,316
1,3,1,1,0,3,3,48-02101,1,6382
1,1,8,1,5,4,2,48-02101,2,6296
2,1,1,0,0,7,0,48-02102,N,6
2,1,4,1,2,12,3,48-02101,4,2752
2,1,4,0,6,9,3,48-02101,11,4293
2,1,2,2,0,7,0,48-02510,11,2907
2,N,9,1,N,3,0,48-02510,N,7042
1,3,1,1,0,5,0,48-02507,15,5352
1,6,1,2,0,5,0,48-02515,N,109
1,1,6,2,6,7,0,48-02102,3,3567
2,4,8,0,8,7,1,48-02102,3,794
2,1,2,1,2,5,0,48-02515,17,2537
1,6,1,0,0,6,0,48-02101,N,3188
1,N,2,0,N,1,0,48-02101,N,9074
2,1,2,2,4,4,0,48-02102,11,471
2,N,1,1,N,3,0,48-02101,N,5163
1,N,1,1,N,3,0,48-02102,N,4770
1,N,1,1,N,3,0,48-02515,N,4813
2,N,1,0,N,3,0,48-02102,N,1923
2,1,1,1,4,5,1,48-02101,4,2656
1,1,5,2,9,10,3,48-02507,9,6397
1,6,8,2,2,6,4,48-02516,N,1496
2,3,1,1,6,7,0,48-02507,4,7456
1,3,1,0,2,9,1,48-02510,16,3720
2,1,1,1,8,9,0,48-02507,10,7668
2,1,1,1,1,5,1,48-02510,4,6472
1,1,1,2,9,7,0,48-02516,5,7094
2,6,2,0,0,7,1,48-02510,1,4480
2,1,1,2,7,9,1,48-02101,11,5835
1,6,1,1,0,9,0,48-02101,12,6653
2,4,3,0,4,7,2,48-02510,10,4901
1,1,2,1,4,7,0,48-02510,N,1417
2,1,1,0,2,9,0,48-02510,N,6147
1,1,3,0,7,5,4,48-02507,9,7149
2,6,1,1,0,4,0,48-02507,N,364
1,1,1,0,9,9,4,48-02515,1,3974
2,1,1,2,2,9,0,48-02507,N,180
1,1,1,1,9,9,0,48-02507,4,3934
2,6,1,2,2,9,4,48-02516,15,2549
1,1,1,2,7,7,0,48-02101,6,6707
1,1,1,2,8,8,4,48-02516,16,1939
1,1,3,0,9,9,2,48-02510,4,2916
2,1,6,0,5,5,2,48-02101,12,2192
2,5,2,1,3,9,0,48-02510,N,5076
1,N,1,1,N,3,1,48-02510,N,5048
2,3,1,1,0,5,0,48-02515,N,4051
2,6,1,1,4,10,0,48-02101,1,4602
1,5,1,1,6,8,1,48-02101,2,6963
1,1,1,1,7,7,0,48-02102,16,2348
1,6,1,0,2,7,0,48-02102,14,8416
1,1,1,1,2,10,0,48-02507,11,1863
1,4,2,0,9,10,4,48-02101,2,7021
2,1,1,2,8,9,0,48-02102,12,898
2,1,1,2,7,9,0,48-02102,18,671
2,4,1,2,4,8,1,48-02510,0,3282
1,1,1,2,2,9,0,48-02510,10,3371
2,1,1,0,7,10,4,48-02102,11,4498
1,1,1,2,7,8,2,48-02510,12,158
1,6,1,2,2,4,1,48-02507,18,7935
1,6,4,0,0,9,3,48-02102,N,6955
1,N,1,2,N,N,4,48-02507,N,4764
1,1,1,1,9,7,0,48-02507,4,5773
1,6,2,2,5,4,0,48-02516,4,249
1,N,1,2,N,3,0,48-02515,N,1399
2,1,1,2,5,5,0,48-02102,N,4602
2,1,1,0,3,7,0,48-02516,N,3089
1,6,1,2,6,7,0,48-02516,6,2349
1,1,6,1,7,7,0,48-02516,16,3846
2,4,1,2,6,7,0,48-02101,5,6793
1,3,1,2,2,4,0,48-02102,16,1539
2,1,1,1,6,9,0,48-02102,11,6324
2,1,1,0,3,5,4,48-02516,6,670
2,5,1,1,5,6,0,48-02507,0,5391
1,1,2,2,8,9,0,48-02507,14,7346
2,1,3,0,8,9,3,48-02102,9,4299
2,4,3,2,9,7,3,48-02516,1,2322
1,1,1,1,9,9,0,48-02516,9,133
1,N,1,2,N,3,0,48-02510,N,1062
1,1,1,2,8,7,0,48-02510,12,9169
1,1,5,0,5,9,4,48-02510,N,5317
2,N,1,1,N,3,0,48-02102,N,4404
2,N,9,0,N,3,2,48-02516,N,7331
1,1,1,0,0,9,1,48-02101,9,7572
1,1,1,1,6,5,0,48-02507,7,5041
2,6,5,0,3,6,2,48-02516,10,22
2,1,1,2,7,9,0,48-02507,11,7519
1,4,1,2,7,5,0,48-02515,14,1881
1,6,1,1,0,4,1,48-02507,N,7480
2,N,1,1,N,3,0,48-02101,N,8296
1,1,5,0,3,10,4,48-02507,17,7705
1,4,2,0,3,5,0,48-02102,N,7062
1,1,1,1,8,9,0,48-02515,4,2579
2,N,1,2,N,3,1,48-02510,N,4619
2,4,1,1,9,7,0,48-02510,6,1764
1,1,5,0,6,5,3,48-02102,8,6622
1,N,5,0,N,N,4,48-02516,N,8032
1,1,1,2,8,9,0,48-02507,10,8557
2,N,1,1,N,N,1,48-02102,N,8444
1,1,6,2,8,9,3,48-02516,16,7840
1,1,1,2,9,10,0,48-02510,10,4729
2,N,1,1,N,3,0,48-02507,N,1062
2,1,7,2,9,10,3,48-02101,12,4467
2,1,6,1,8,9,0,48-02102,9,1221
1,1,1,1,5,5,0,48-02516,3,4278
1,6,1,1,5,5,0,48-02510,15,3115
1,N,8,2,N,3,1,48-02515,N,5670
1,N,1,0,N,2,3,48-02507,N,7482
2,4,1,0,6,8,0,48-02516,8,7779
2,N,5,0,N,1,3,48-02102,N,6088
2,6,1,1,0,9,0,48-02515,N,7865
1,4,1,1,6,6,1,48-02510,6,7175
