PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
38-00100,4,1,N,0,1,3,5,1,1,N,N,1,N,N,102,N,N,N,2,2
36-04010,2,2,N,0,9,1,2,1,2,N,N,N,N,N,501,N,N,N,1,1
38-00100,5,1,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
08-00803,27,1,6,0,1,0,N,1,2,6490,8,11,0.0,0,0,N,2,2,2,2
51-01301,8,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
38-00100,72,2,1,0,1,0,3,1,1,1190,4,6,23000.0,4,331,N,2,2,2,2
08-00803,47,2,5,0,1,1,3,1,1,7860,11,10,41000.0,5,62,N,2,2,2,2
19-01700,9,1,N,0,1,2,3,1,2,N,N,3,N,N,214,N,2,2,2,2
38-00100,39,2,1,0,1,2,4,1,1,N,N,7,0.0,0,289,N,2,2,2,2
38-00100,67,2,1,0,1,0,2,1,1,8370,13,1,4000.0,1,85,N,2,1,2,2
17-03531,39,2,1,0,2,2,5,1,1,8370,13,10,38400.0,5,284,N,2,2,2,2
08-00803,23,2,6,4,1,0,4,1,1,7860,11,8,19000.0,3,501,N,2,2,2,2
06-07502,34,2,6,0,2,0,N,1,2,7380,10,4,34500.0,5,271,N,2,2,2,2
38-00100,54,1,1,0,1,0,3,1,1,6370,7,5,80000.0,8,501,N,2,2,2,2
28-01100,50,2,4,0,1,0,N,1,1,9170,15,9,342300.0,9,501,N,2,1,2,2
32-00405,63,1,4,0,6,0,5,1,1,N,N,5,1200.0,1,172,N,2,2,2,2
13-04600,39,1,6,0,2,0,N,1,2,470,1,9,45300.0,6,348,N,2,2,2,2
24-01004,78,2,1,0,1,0,2,1,1,N,N,5,22900.0,3,501,N,2,2,2,2
38-00100,62,2,4,0,1,0,2,1,1,7280,10,7,0.0,0,94,N,2,2,2,2
51-01301,67,1,1,0,1,0,2,1,2,6970,9,9,45600.0,6,366,N,2,2,2,2
17-03529,61,1,1,0,2,0,2,1,2,N,N,4,0.0,0,18,N,2,1,2,2
24-01004,80,2,4,0,1,0,3,1,1,N,N,9,78900.0,7,501,N,2,2,2,2
24-01004,5,1,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
51-01301,68,1,1,0,1,0,2,1,1,9470,16,9,19800.0,3,501,N,2,2,2,2
29-01901,67,1,6,0,2,0,N,1,1,6680,8,7,65000.0,8,501,N,2,2,2,2
32-00405,34,2,1,1,1,1,3,1,2,7071,9,4,0.0,0,86,N,2,2,2,2
01-01301,72,2,1,0,2,0,3,1,1,N,N,7,5700.0,2,393,N,2,2,2,2
30-00600,61,1,1,0,1,1,3,1,1,180,0,9,27960.0,5,501,N,2,2,2,2
24-01004,1,1,N,0,6,2,5,1,1,N,N,N,N,N,501,N,N,N,2,2
17-03529,19,1,6,0,6,N,N,3,0,8680,14,8,0.0,0,N,N,2,2,2,2
38-00100,78,2,4,0,1,0,N,1,1,N,N,1,7500.0,1,61,N,2,2,2,2
24-01004,30,2,6,0,2,0,N,1,2,7380,10,9,99000.0,8,501,N,2,2,2,2
24-01004,39,2,3,0,2,N,N,2,0,8680,14,4,18200.0,3,N,N,1,2,2,2
17-03529,40,2,4,0,2,1,2,1,2,8180,12,6,40000.0,6,191,N,2,2,2,2
08-00803,19,2,6,0,1,N,N,3,0,8680,14,7,3700.0,1,N,N,2,2,2,2
24-01004,41,1,6,0,1,0,3,1,1,9570,16,9,114000.0,8,501,N,2,2,2,2
32-00405,25,1,6,0,2,0,N,1,1,770,3,5,25000.0,4,189,N,2,2,2,2
36-03710,21,1,6,1,8,0,6,1,2,7580,10,7,11000.0,2,181,N,2,2,2,2
26-02702,75,1,1,0,1,0,2,1,1,N,N,6,8800.0,2,346,N,2,2,2,2
30-00600,25,2,6,0,1,0,N,1,1,7990,12,9,43000.0,6,326,N,2,2,2,2
51-51255,9,2,N,0,9,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
36-04010,78,2,3,0,2,0,4,1,2,N,N,5,16800.0,3,229,N,1,1,2,2
13-04600,37,1,6,0,2,1,2,1,2,8660,14,5,22000.0,4,33,N,2,2,1,2
19-01700,7,1,N,0,2,5,7,1,2,N,N,3,N,N,103,N,2,2,2,2
51-01301,37,2,4,0,1,0,N,1,1,8590,14,6,20000.0,3,152,N,2,2,2,2
30-00600,68,1,1,0,1,0,2,1,1,N,N,5,600.0,1,93,N,2,2,2,2
08-00803,41,1,1,0,1,1,3,1,1,2490,4,7,21400.0,3,501,N,2,2,2,2
13-04600,37,2,4,0,2,3,5,1,2,9090,15,7,21000.0,4,15,N,2,2,2,2
40-00200,4,2,N,0,9,3,5,1,2,N,N,1,N,N,102,N,N,N,2,2
30-00600,52,2,4,0,9,0,N,1,2,8680,14,8,59100.0,8,447,N,2,2,2,2
17-03529,21,1,6,0,1,0,N,1,2,8680,14,7,0.0,0,0,N,2,2,2,2
08-00803,10,1,N,4,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
08-00803,59,1,1,0,1,0,2,1,1,2190,4,8,190000.0,9,501,N,2,2,2,2
38-00100,67,1,1,0,1,0,2,1,1,4690,6,5,108500.0,9,501,N,2,2,2,2
28-01100,27,1,6,0,2,1,4,1,2,4670,6,7,33000.0,6,305,N,2,2,2,2
06-07502,32,2,4,0,9,0,N,1,2,7380,10,12,110000.0,8,501,N,2,2,2,2
24-01004,33,1,1,0,1,2,4,1,1,7860,11,9,175000.0,9,501,N,2,2,2,2
36-04010,57,1,6,4,8,0,N,1,2,6680,8,9,210000.0,9,501,N,1,2,2,1
51-51255,45,1,4,0,1,0,N,1,1,770,3,9,30000.0,4,228,N,2,2,2,2
19-01700,88,2,3,0,1,N,N,2,0,N,N,7,4800.0,1,N,N,2,1,2,2
40-00200,15,1,6,0,1,1,4,1,1,N,N,4,200.0,1,501,N,2,2,2,2
19-01700,48,1,6,0,1,0,N,1,2,7390,10,5,40000.0,6,305,N,2,2,2,1
06-08507,26,2,6,1,1,N,N,3,0,N,N,6,0.0,0,0,N,2,2,2,2
08-00803,32,1,6,0,1,0,N,1,2,5391,6,10,490000.0,9,501,N,2,2,2,2
06-08507,23,2,6,0,6,0,2,1,1,8290,12,9,0.0,0,338,N,2,2,2,2
38-00100,58,2,1,0,1,0,2,1,1,N,N,5,0.0,0,229,N,2,2,2,2
01-01301,36,1,4,0,2,4,6,1,2,8570,14,5,10000.0,2,375,N,2,2,2,2
30-00600,33,1,1,0,1,1,3,1,1,1180,4,7,104000.0,9,501,N,2,2,2,2
38-00100,63,2,1,0,1,0,2,1,2,N,N,7,15400.0,3,501,N,2,2,2,2
30-00600,33,1,1,0,1,3,5,1,1,490,1,9,80000.0,8,370,1,2,2,2,2
36-03710,30,1,6,0,2,N,N,2,0,770,3,5,0.0,0,N,N,2,2,2,2
51-51255,27,2,6,0,6,0,N,1,2,7870,11,11,50000.0,6,380,N,2,2,2,2
26-02702,28,2,6,0,1,0,N,1,2,7270,10,9,39000.0,6,295,N,2,2,2,2
13-04600,20,1,6,0,1,N,N,3,0,N,N,7,0.0,0,N,N,2,2,2,2
51-51255,34,1,1,0,1,1,3,1,1,6970,9,10,180000.0,9,501,N,2,2,2,2
29-01901,23,2,6,0,9,0,3,1,1,5080,6,7,25000.0,4,501,N,2,2,2,2
51-51255,62,1,1,0,1,0,2,1,1,4971,6,9,215000.0,9,501,N,2,2,2,2
19-01700,50,1,6,2,1,0,2,1,2,8370,13,9,29000.0,5,429,N,2,2,2,2
24-01004,10,1,N,0,6,2,4,1,2,N,N,3,N,N,501,N,2,2,2,2
26-02702,12,2,N,0,6,0,3,1,2,N,N,3,N,N,501,N,2,2,2,2
17-03529,34,2,6,0,2,1,2,1,2,7780,10,7,3100.0,1,18,N,2,2,2,2
06-07502,65,1,3,0,1,0,N,1,2,7870,11,10,57700.0,7,497,N,2,2,2,2
51-51255,46,1,1,0,1,3,5,1,1,9170,15,7,135000.0,9,501,N,2,2,2,2
28-01100,71,2,6,0,2,0,N,1,1,N,N,12,83000.0,9,501,N,2,2,2,2
19-01700,60,2,1,0,1,0,2,1,1,6992,9,7,47000.0,7,501,N,2,2,2,2
51-51255,41,1,1,4,1,0,2,1,2,8590,14,10,97000.0,8,501,N,2,2,2,2
26-02702,4,1,N,0,1,2,3,1,2,N,N,1,N,N,313,N,N,N,2,2
36-04010,12,2,N,0,2,0,6,1,1,N,N,3,N,N,N,N,2,2,2,2
06-07502,52,2,1,0,6,0,2,1,2,6680,8,9,283600.0,9,501,N,2,2,2,2
24-01004,36,2,1,0,6,0,2,1,1,9170,15,9,121600.0,8,501,N,2,2,2,2
24-01004,48,1,1,4,1,3,5,1,2,9570,16,10,40000.0,5,149,N,2,2,2,2
26-02702,19,2,6,0,2,N,N,3,0,7870,11,7,74800.0,8,N,N,2,2,2,2
17-03529,9,1,N,0,2,1,2,1,2,N,N,3,N,N,411,N,2,2,2,2
51-51255,3,1,N,0,1,3,5,1,2,N,N,1,N,N,43,N,N,N,2,2
38-00100,9,2,N,0,1,4,6,1,1,N,N,3,N,N,362,N,2,2,2,2
51-01301,37,1,6,0,1,0,N,1,1,7460,10,12,160000.0,9,501,N,2,2,2,2
24-01004,23,1,6,0,2,0,N,1,2,6870,9,5,10000.0,2,81,N,2,2,2,2
32-00405,22,1,6,1,8,0,3,1,2,6290,7,7,30000.0,5,501,N,2,2,2,2
06-07502,29,1,6,0,9,0,N,1,2,7380,10,9,70000.0,7,501,N,2,2,2,2
26-02702,22,2,6,0,1,0,N,1,2,7490,10,9,4500.0,1,35,N,2,2,2,2
06-08507,58,2,1,0,6,0,2,1,1,N,N,9,0.0,0,501,N,2,2,2,2
32-00405,21,1,6,1,8,3,8,1,2,770,3,5,8500.0,2,5,N,2,2,2,2
19-01700,88,1,1,0,1,0,2,1,1,N,N,5,10000.0,2,422,N,2,1,2,1
32-00405,23,2,6,0,2,0,N,1,1,8290,12,5,25000.0,4,190,N,2,2,2,2
29-01901,65,1,4,0,2,0,N,1,1,8870,15,7,9000.0,2,74,N,2,2,2,2
38-00100,24,1,6,0,1,0,N,1,1,490,1,7,36000.0,5,266,N,2,2,2,2
38-00100,48,2,4,0,1,0,N,1,1,9160,15,7,900.0,0,5,N,2,2,2,2
24-01004,75,2,1,0,1,0,2,1,1,8370,13,11,153000.0,9,501,N,2,2,2,2
32-00405,3,1,N,4,8,0,5,1,1,N,N,1,N,N,186,N,N,N,2,2
30-00600,76,2,3,0,1,0,2,1,1,N,N,5,5400.0,1,313,N,2,1,2,2
32-00405,5,1,N,1,1,2,5,1,2,N,N,2,N,N,178,N,2,2,2,2
24-01004,47,1,1,0,1,4,6,1,1,6970,9,9,183000.0,9,501,N,2,2,2,2
51-01301,51,2,6,0,1,0,N,1,2,8563,14,10,6300.0,2,29,N,2,2,2,2
32-00405,6,2,N,1,9,1,3,1,1,N,N,3,N,N,501,N,2,2,2,2
06-08507,46,2,1,0,6,2,4,1,1,2290,4,12,0.0,0,501,N,2,2,2,2
30-00600,62,2,4,0,1,0,N,1,1,N,N,5,9500.0,2,72,N,2,2,2,2
30-00600,65,1,1,0,1,0,2,1,1,180,0,5,4.0,0,218,N,2,2,2,2
51-01301,22,2,1,0,1,0,N,1,1,5080,6,9,8000.0,2,60,N,2,2,2,2
24-01004,18,2,6,0,1,1,3,1,1,N,N,5,0.0,0,501,N,2,2,2,2
08-00803,19,1,6,4,1,N,N,3,0,8562,14,6,0.0,0,N,N,2,2,2,2
17-03531,10,2,N,0,2,3,5,1,2,N,N,3,N,N,148,N,2,2,2,2
24-01004,59,2,1,0,1,0,2,1,1,8470,13,7,10000.0,2,501,N,2,2,2,2
06-07502,39,2,6,4,1,0,N,1,2,8980,15,9,83000.0,8,501,N,2,2,2,2
51-01301,52,2,1,0,1,1,3,1,2,6470,8,9,180000.0,9,501,N,2,2,2,2
40-00200,16,1,6,0,3,1,3,1,1,N,N,3,0.0,0,501,N,2,2,2,2
06-08507,36,2,1,0,1,2,4,1,2,8470,13,5,41600.0,6,371,N,2,2,2,2
06-07502,67,1,6,0,1,0,N,1,2,7870,11,10,15600.0,3,132,N,2,2,2,2
40-00200,79,1,4,0,3,0,N,1,1,N,N,3,12000.0,3,98,N,2,2,2,2
08-00803,28,1,6,0,1,0,N,1,2,8590,14,7,1800.0,1,12,N,2,2,2,2
26-02702,45,1,1,0,1,2,4,1,1,N,N,10,0.0,0,297,N,2,2,2,2
36-03710,31,1,6,0,2,0,5,1,2,6190,7,5,10800.0,2,246,N,2,2,2,2
24-01004,30,2,6,4,5,2,4,1,2,7390,10,3,18000.0,3,147,N,2,2,2,2
28-01100,13,2,N,0,2,2,4,1,2,N,N,3,N,N,85,N,2,2,2,2
08-00803,32,2,6,0,1,0,N,1,2,9160,15,9,57000.0,6,435,N,2,2,2,2
38-00100,13,2,N,0,1,2,4,1,1,N,N,3,N,N,209,N,2,2,2,2
06-08507,55,1,1,0,6,0,2,1,1,7380,10,10,296000.0,9,501,N,2,2,2,2
06-07502,32,1,6,1,8,0,N,1,2,7570,10,9,571000.0,9,501,N,2,2,2,2
19-01700,7,1,N,1,1,2,3,1,2,N,N,2,N,N,279,N,2,2,2,2
32-00405,40,2,6,0,2,1,4,1,2,7690,10,5,18000.0,3,265,N,2,2,2,2
40-00200,23,1,6,0,3,0,3,1,1,8191,12,9,30000.0,6,300,N,2,2,2,2
24-01004,49,2,6,0,1,0,N,1,2,7380,10,12,83000.0,7,501,N,2,2,2,2
26-02702,27,2,6,0,2,0,N,1,2,7380,10,7,0.0,0,0,N,2,2,2,2
51-51255,4,1,N,0,2,2,4,1,2,N,N,1,N,N,128,N,N,N,2,2
26-02702,56,2,1,0,1,0,2,1,1,6991,9,7,30000.0,5,501,N,2,2,2,2
30-00600,29,1,6,0,1,0,N,1,2,7860,11,9,25000.0,4,188,N,2,2,2,2
13-04600,19,2,6,0,1,N,N,3,0,3570,4,7,8000.0,2,N,N,2,2,2,2
38-00100,32,1,1,0,1,2,4,1,1,770,3,8,17500.0,3,499,N,2,2,2,2
17-03531,56,1,6,0,2,0,N,1,1,7380,10,8,36000.0,5,264,N,2,2,2,2
40-00200,73,2,1,0,3,0,2,1,1,N,N,5,7200.0,2,263,N,2,1,2,2
28-01100,60,1,1,0,2,0,4,1,1,770,3,3,35000.0,6,432,N,2,2,2,2
28-01100,6,2,N,0,1,2,4,1,1,N,N,1,N,N,428,N,2,2,2,2
26-02702,67,1,1,0,1,0,2,1,1,6991,9,7,85800.0,9,501,N,2,2,2,2
38-00100,84,1,3,0,1,0,2,1,1,N,N,5,30600.0,4,305,N,2,2,2,2
38-00100,55,2,1,0,3,0,4,1,1,7860,11,9,40000.0,5,501,N,2,2,2,2
29-01901,34,2,1,0,1,0,2,1,2,7870,11,9,41500.0,6,315,N,2,2,2,2
06-07502,82,1,1,0,1,0,2,1,1,7290,10,9,215000.0,9,501,N,2,1,2,2
24-01004,39,2,1,0,1,0,2,1,1,7480,10,9,165000.0,9,501,N,2,2,2,2
29-01901,2,1,N,0,1,2,4,1,2,N,N,N,N,N,501,N,N,N,2,2
29-01901,87,2,3,0,2,0,N,1,1,N,N,10,35900.0,6,298,N,2,2,2,2
19-01700,16,2,6,0,1,3,5,1,1,9920,18,4,700.0,1,0,N,2,2,2,2
24-01004,57,2,1,2,1,0,4,1,1,7970,12,11,0.0,0,364,N,2,2,2,2
28-01100,25,2,6,0,2,1,2,1,2,8470,13,9,0.0,0,69,N,2,2,2,2
51-51255,36,1,1,0,2,3,5,1,2,9590,16,10,117300.0,8,501,N,2,2,2,2
17-03529,47,2,1,0,2,0,2,1,1,7870,11,10,104000.0,9,501,N,2,2,2,2
24-01004,54,2,1,4,1,0,3,1,1,8680,14,5,41000.0,5,501,N,2,2,2,2
38-00100,25,2,1,1,1,0,3,1,2,7460,10,5,15000.0,3,450,N,1,1,2,2
30-00600,19,2,6,0,1,0,5,1,1,8680,14,7,90.0,0,99,N,1,2,1,2
30-00600,31,2,1,0,1,1,3,1,2,8191,12,8,25200.0,5,277,N,2,2,2,2
38-00100,6,2,N,0,1,3,5,1,1,N,N,2,N,N,316,N,2,2,2,2
24-01004,8,2,N,0,1,4,5,1,2,N,N,3,N,N,501,N,2,2,2,2
24-01004,51,1,1,4,1,2,4,1,1,8170,12,9,557000.0,9,501,N,2,2,2,2
13-04600,57,2,4,0,2,0,N,1,1,6992,9,7,108000.0,9,501,N,2,2,2,2
17-03529,27,2,6,0,9,0,N,1,2,2190,4,9,70000.0,8,501,N,2,2,2,2
17-03529,40,1,6,0,2,0,N,1,2,3590,4,7,15000.0,3,113,N,1,1,1,2
17-03531,51,1,1,4,1,1,3,1,2,8590,14,4,32000.0,5,255,N,2,2,2,2
19-01700,64,2,3,0,1,0,N,1,1,N,N,5,9200.0,2,69,N,2,1,2,2
24-01004,9,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
17-03531,77,1,1,0,2,0,2,1,1,N,N,5,120.0,1,107,N,2,2,2,2
24-01004,36,2,1,0,6,2,4,1,1,N,N,12,0.0,0,501,N,2,2,2,2
38-00100,55,2,1,0,3,0,2,1,1,7860,11,6,360.0,0,355,N,2,2,2,2
40-00200,13,1,N,0,3,0,4,1,1,N,N,3,N,N,148,N,2,2,2,2
32-00405,18,2,6,1,8,0,5,1,1,9920,18,1,5000.0,1,136,N,2,2,2,2
30-00600,60,2,4,0,1,1,2,1,1,5790,6,10,28000.0,5,177,N,2,2,2,2
29-01901,69,1,3,0,2,0,2,1,2,N,N,4,13000.0,3,224,N,2,2,2,2
32-00405,55,2,4,0,2,0,3,1,1,7460,10,7,15000.0,3,116,N,2,2,2,2
29-01901,22,1,6,0,9,N,N,3,0,N,N,9,35100.0,6,N,N,2,2,2,2
26-02702,73,1,1,0,1,0,2,1,1,7270,10,11,162000.0,9,501,N,2,2,2,2
40-00200,82,2,1,0,3,0,2,1,1,N,N,9,29800.0,6,484,N,2,2,2,2
51-01301,62,1,1,0,1,0,2,1,1,770,3,7,30000.0,4,501,N,2,2,2,2
08-00803,18,2,6,0,1,N,N,3,0,8670,14,7,900.0,1,N,N,2,2,2,2
38-00100,42,1,1,0,3,3,6,1,2,7860,11,7,73000.0,8,389,N,2,2,2,2
36-03710,3,2,N,4,2,2,3,1,2,N,N,1,N,N,293,N,N,N,2,2
36-04010,10,1,N,0,2,0,N,1,2,N,N,3,N,N,301,N,2,2,2,2
38-00100,58,1,4,0,1,1,2,1,1,7290,10,8,25000.0,4,136,4,1,2,2,1
28-01100,32,1,5,0,1,0,N,1,2,8680,14,8,30000.0,6,227,N,2,2,2,1
06-07502,79,2,1,0,6,0,3,1,2,9570,16,5,39000.0,5,501,N,2,2,2,2
13-04600,11,1,N,0,2,0,5,1,2,N,N,3,N,N,133,N,1,2,2,2
51-01301,51,1,1,0,1,3,5,1,1,9590,16,9,160000.0,9,501,N,2,2,2,2
06-07502,59,2,1,3,8,0,2,1,2,N,N,3,10120.0,2,222,N,1,2,2,2
40-00200,81,1,3,0,3,0,2,1,1,N,N,3,9500.0,2,116,N,2,1,2,1
17-03529,34,2,1,0,1,0,2,1,1,7870,11,10,70000.0,8,501,N,1,2,2,2
06-08507,37,2,1,0,6,0,2,1,1,7470,10,9,35000.0,5,501,N,2,2,2,2
30-00600,47,1,1,0,1,0,2,1,1,770,3,8,75000.0,8,501,N,2,2,2,2
36-04010,66,2,3,0,2,0,2,1,2,N,N,5,9400.0,2,290,N,2,2,2,2
08-00803,23,1,6,0,6,N,N,3,0,7870,11,9,30000.0,4,N,N,2,2,2,2
26-02702,13,1,N,0,2,0,4,1,2,N,N,3,N,N,221,N,1,2,2,2
51-51255,39,2,1,0,1,5,7,1,1,N,N,10,9000.0,2,501,N,1,2,2,2
26-02702,28,1,6,0,1,0,N,1,1,3570,4,9,40000.0,6,306,N,2,2,2,2
17-03531,55,1,6,0,2,0,3,1,1,7860,11,10,36000.0,5,201,N,2,2,2,2
32-00405,62,1,1,1,1,0,3,1,1,6370,7,7,50000.0,7,323,N,2,2,2,2
36-04010,34,1,1,0,1,0,2,1,2,6870,9,5,60000.0,7,501,N,2,2,2,2
51-51255,55,1,1,0,1,0,2,1,2,9570,16,12,40000.0,5,273,N,2,2,2,2
19-01700,64,2,6,0,1,0,N,1,2,N,N,4,14400.0,3,108,N,2,2,2,2
36-04010,29,2,6,0,2,0,3,1,2,7860,11,8,19000.0,3,260,N,2,2,2,2
51-51255,40,1,1,0,1,1,3,1,2,9590,16,10,134000.0,9,501,N,2,2,2,2
08-00803,13,2,N,0,6,3,5,1,2,N,N,3,N,N,187,N,2,2,2,2
40-00200,52,1,1,0,9,0,5,1,1,7860,11,9,60000.0,8,501,6,2,2,2,2
36-03710,44,2,4,4,8,0,2,1,2,9170,15,9,11300.0,2,74,N,2,2,2,2
06-07502,31,1,6,0,1,0,N,1,2,6970,9,9,571000.0,9,501,N,2,2,2,2
51-51255,46,1,6,0,2,0,N,1,2,8680,14,7,55000.0,6,416,N,2,2,2,2
32-00405,27,1,6,0,1,N,N,2,0,8770,15,8,41600.0,6,N,N,2,2,2,2
28-01100,63,1,1,0,1,0,2,1,2,5391,6,7,22200.0,5,213,N,2,1,2,2
24-01004,76,1,1,0,1,0,2,1,2,7970,12,11,194000.0,9,501,N,2,2,2,2
30-00600,64,2,3,0,1,0,N,1,1,7860,11,8,24000.0,4,181,N,2,2,2,2
51-01301,33,2,6,0,1,0,3,1,1,7270,10,10,135000.0,9,501,N,2,2,2,2
51-51255,35,1,1,0,1,1,3,1,1,770,3,9,80000.0,7,463,N,2,2,2,2
06-08507,36,1,1,0,6,0,3,1,1,3990,4,9,260000.0,9,501,N,2,2,2,2
17-03529,19,2,3,0,1,0,4,1,1,6680,8,5,1500.0,1,501,N,2,2,2,2
32-00405,72,2,6,0,1,0,N,1,1,N,N,9,40000.0,6,326,N,2,1,2,2
17-03529,49,2,5,0,2,0,2,1,2,7990,12,7,16000.0,3,137,N,2,1,2,2
28-01100,64,1,4,0,2,0,N,1,2,N,N,9,25100.0,5,189,N,1,1,2,2
32-00405,25,1,6,1,1,0,N,1,2,7680,10,5,6500.0,2,46,N,2,2,2,2
32-00405,21,2,6,3,1,1,4,1,2,8660,14,5,6000.0,1,265,N,2,2,2,2
36-03710,7,1,N,4,2,2,3,1,2,N,N,3,N,N,293,N,2,2,1,2
06-07502,52,1,1,0,1,1,3,1,1,7470,10,9,9000.0,2,501,N,2,2,2,2
13-04600,71,1,6,0,2,0,2,1,1,N,N,9,30000.0,5,323,N,2,2,2,2
38-00100,60,2,1,0,1,0,2,1,1,7980,12,6,8400.0,2,501,N,2,1,2,2
30-00600,56,2,1,0,1,0,2,1,1,6992,9,7,18900.0,4,345,N,2,2,2,2
06-07502,4,2,N,0,6,0,6,1,2,N,N,2,N,N,179,N,N,N,2,2
26-02702,18,1,6,1,1,N,N,3,0,N,N,7,73000.0,8,N,N,2,2,2,2
19-01700,27,2,1,0,1,0,2,1,1,7980,12,9,50000.0,7,501,N,2,2,2,2
32-00405,14,2,N,1,1,2,4,1,2,N,N,3,N,N,135,N,2,2,2,2
17-03529,2,1,N,0,2,0,3,1,2,N,N,N,N,N,303,N,N,N,2,2
28-01100,61,2,1,0,1,0,2,1,1,7072,9,10,59000.0,8,501,N,2,2,2,2
24-01004,41,1,1,0,6,2,4,1,2,7290,10,10,120000.0,8,501,N,2,2,2,2
51-01301,18,1,6,0,2,2,5,1,2,N,N,5,0.0,0,161,N,2,2,2,2
17-03529,38,2,1,0,1,2,4,1,1,8090,12,9,87000.0,8,501,N,2,2,1,2
06-08507,44,2,1,0,6,3,5,1,1,N,N,10,15000.0,3,414,N,2,2,2,2
24-01004,63,1,6,0,1,0,N,1,1,9380,16,10,169500.0,9,501,N,2,2,2,2
51-01301,4,1,N,0,1,3,5,1,1,N,N,2,N,N,501,N,N,N,2,2
36-04010,12,1,N,0,1,2,4,1,2,N,N,3,N,N,501,N,2,2,2,2
32-00405,59,2,3,0,2,0,2,1,2,3570,4,9,0.0,0,173,N,2,2,2,2
36-03710,47,2,2,4,2,0,N,1,2,8090,12,7,38900.0,5,266,N,2,2,2,2
17-03529,50,2,1,0,1,0,2,1,1,6170,7,7,408000.0,9,501,N,2,2,2,2
51-51255,33,2,1,0,1,1,3,1,1,9370,16,10,110000.0,8,501,N,2,2,2,2
28-01100,7,2,N,0,2,5,7,1,1,N,N,2,N,N,60,N,2,2,2,2
08-00803,78,2,4,1,1,0,5,1,1,8680,14,10,11000.0,2,501,N,2,2,2,1
06-07502,78,2,4,0,1,0,N,1,2,7970,12,9,40000.0,6,318,N,2,2,2,2
08-00803,19,1,6,0,1,0,N,1,2,7390,10,5,1000.0,1,7,N,2,2,2,2
36-03710,31,1,6,0,2,0,3,1,2,9470,16,7,37000.0,5,186,N,2,2,2,2
06-08507,11,1,N,0,6,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
51-01301,32,1,6,0,1,0,N,1,1,7670,10,9,150000.0,9,501,N,2,2,2,2
38-00100,72,1,3,0,1,0,N,1,1,770,3,9,41100.0,6,333,N,2,2,2,2
24-01004,15,2,6,0,6,2,3,1,2,N,N,4,0.0,0,193,N,2,2,2,2
17-03529,94,2,6,0,2,N,N,2,0,N,N,5,54900.0,7,N,N,1,1,2,1
17-03531,67,2,3,0,2,0,4,1,1,6890,9,5,13000.0,3,437,N,1,2,2,2
08-00803,29,2,6,0,1,0,N,1,1,7860,11,10,29000.0,4,220,N,2,2,2,2
29-01901,59,1,6,0,2,0,N,1,2,5593,6,1,25000.0,4,190,N,2,2,2,2
36-04010,68,2,1,0,2,0,2,1,1,N,N,10,62000.0,7,501,N,2,2,2,2
08-00803,18,1,6,0,1,0,3,1,1,8680,14,4,1200.0,1,307,N,2,2,2,2
24-01004,90,2,3,0,1,0,2,1,1,N,N,10,109700.0,8,501,N,2,2,2,2
51-51255,33,2,1,0,1,1,3,1,1,6480,8,10,60000.0,7,501,N,2,2,2,2
38-00100,47,1,2,0,1,0,2,1,1,7980,12,11,75000.0,8,501,N,2,2,2,2
29-01901,4,1,N,0,2,1,3,1,1,N,N,2,N,N,338,N,N,N,2,2
24-01004,58,2,1,0,1,1,4,1,1,7390,10,11,58000.0,6,448,N,2,1,2,2
36-04010,5,1,N,0,2,0,6,1,1,N,N,3,N,N,349,N,2,2,2,2
36-03710,13,1,N,2,8,3,5,1,2,N,N,3,N,N,45,N,2,2,2,2
40-00200,20,1,6,0,1,N,N,3,0,7860,11,5,1200.0,1,0,N,2,2,2,2
01-01301,62,2,1,0,2,0,3,1,1,8270,12,10,112600.0,9,501,N,2,2,2,2
51-51255,54,2,4,0,1,0,N,1,1,8180,12,9,60000.0,7,452,N,2,2,2,2
36-04010,54,2,1,0,2,0,3,1,1,8590,14,5,14000.0,3,501,N,2,2,2,2
06-08507,68,2,1,0,6,0,3,1,1,9190,15,4,1700.0,1,227,N,2,2,2,2
38-00100,5,1,N,0,3,2,3,1,1,N,N,2,N,N,300,N,2,2,2,2
32-00405,62,1,6,0,2,0,N,1,2,N,N,7,6000.0,2,45,N,2,1,1,1
17-03529,72,1,1,0,1,0,2,1,1,N,N,11,21800.0,4,383,N,2,2,1,2
24-01004,61,2,1,0,1,0,2,1,1,N,N,9,1200.0,1,501,N,2,2,2,2
40-00200,61,1,1,0,1,0,2,1,1,7072,9,9,311000.0,9,501,N,2,2,2,2
24-01004,9,1,N,0,1,3,5,1,2,N,N,3,N,N,149,N,2,2,2,2
01-01301,8,2,N,0,2,2,4,1,2,N,N,3,N,N,85,N,2,2,2,2
