SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,6,1,2,1,7,0,48-02515,10,2407
1,1,1,1,5,7,0,48-02507,6,1842
2,1,8,1,0,7,1,48-02102,9,5418
2,1,1,1,1,3,0,48-02516,N,585
2,1,1,1,7,9,0,48-02101,2,3164
1,1,1,1,1,5,0,48-02516,6,7360
2,6,1,2,0,3,0,48-02102,N,5316
1,6,1,1,1,4,0,48-02510,6,710
1,N,2,2,9,2,0,48-02516,N,8747
1,N,1,2,9,4,0,48-02101,9,8752
1,6,1,1,7,9,1,48-02516,9,7451
1,6,1,1,5,9,0,48-02510,9,817
1,1,1,1,6,10,0,48-02515,9,1899
1,N,1,2,N,3,0,48-02102,N,3368
2,6,1,1,3,8,0,48-02102,6,4739
2,1,1,2,6,3,0,48-02102,14,5456
1,1,1,1,7,9,0,48-02101,N,7457
1,1,1,1,5,7,0,48-02101,5,5521
1,4,1,1,3,5,0,48-02516,15,636
2,6,1,1,7,5,0,48-02515,14,4651
2,1,1,1,5,1,0,48-02101,N,7210
2,1,1,2,8,8,0,48-02507,N,8729
2,6,1,1,0,1,0,48-02510,14,754
2,1,1,1,6,9,0,48-02516,14,5423
2,1,1,1,8,7,0,48-02101,9,6757
2,1,1,1,7,9,0,48-02507,9,5498
2,1,1,1,9,5,0,48-02101,N,4093
1,1,1,1,1,6,0,48-02101,6,5566
2,4,1,1,6,7,0,48-02101,10,2303
1,N,1,1,1,9,0,48-02510,14,7305
1,1,1,1,6,9,0,48-02515,10,2425
1,N,1,1,N,3,1,48-02516,N,769
2,1,2,1,1,5,0,48-02510,N,7823
1,4,1,1,6,7,0,48-02507,N,1746
1,6,1,1,8,1,0,48-02515,15,4670
2,4,2,1,7,9,0,48-02101,10,7389
2,N,1,1,4,3,1,48-02507,11,7509
1,1,1,1,8,5,0,48-02507,11,5795
1,1,2,1,0,5,0,48-02507,N,1956
2,1,1,1,9,9,0,48-02510,14,6548
2,1,2,1,4,1,0,48-02510,11,5603
2,3,1,1,6,5,0,48-02515,11,7057
1,1,1,2,4,4,0,48-02516,4,4438
1,1,1,1,3,7,0,48-02515,10,5572
1,1,1,1,6,7,0,48-02510,2,7161
2,4,1,1,9,7,0,48-02515,15,5009
2,N,1,2,7,3,0,48-02516,N,7275
1,4,9,2,1,6,1,48-02515,2,1920
2,4,1,1,N,9,1,48-02101,9,8810
1,1,1,1,9,5,0,48-02516,3,3665
1,3,1,1,5,7,0,48-02515,5,4327
1,6,1,2,0,3,0,48-02516,11,717
1,6,1,1,9,7,1,48-02510,3,3783
1,1,1,1,5,5,0,48-02507,14,4083
1,4,1,1,4,9,0,48-02507,10,2075
1,1,1,2,9,9,0,48-02510,10,792
2,3,1,2,1,3,1,48-02101,11,3986
2,1,1,1,1,9,0,48-02515,8,857
1,1,1,1,1,9,0,48-02101,8,764
2,1,9,1,8,10,0,48-02101,N,2105
2,N,1,1,N,3,0,48-02515,N,8668
2,1,1,1,7,9,0,48-02515,10,7355
2,2,1,1,1,4,0,48-02510,3,7348
1,1,1,1,6,5,0,48-02101,N,2082
1,1,1,1,0,4,0,48-02510,8,6500
2,4,1,1,2,5,0,48-02507,9,1921
2,N,1,1,N,9,0,48-02516,9,7592
1,1,1,1,3,5,1,48-02102,9,3819
1,1,1,2,0,3,0,48-02102,N,7491
2,1,1,1,6,1,0,48-02510,N,849
2,1,1,2,2,7,0,48-02515,11,5665
2,1,1,2,7,5,0,48-02507,3,5229
1,1,1,1,3,6,0,48-02102,9,852
1,1,1,1,9,6,0,48-02102,16,7421
2,N,1,2,9,8,0,48-02102,N,8753
1,1,1,1,4,10,0,48-02515,10,6145
1,4,1,1,6,5,0,48-02515,9,7302
1,6,1,1,6,7,0,48-02515,14,2240
1,3,1,2,6,9,0,48-02101,9,7135
2,N,2,1,N,3,0,48-02510,9,8728
1,6,1,1,1,6,0,48-02102,5,3316
1,N,1,1,N,3,0,48-02516,9,800
2,1,1,1,6,9,1,48-02507,17,1950
2,1,6,1,4,1,0,48-02102,11,3766
2,1,1,1,8,8,0,48-02510,10,2219
2,4,2,1,9,9,0,48-02101,9,3561
1,1,1,1,3,5,0,48-02102,8,8645
2,6,1,1,1,3,0,48-02101,14,5466
2,N,1,1,1,9,0,48-02516,14,5642
1,1,1,1,8,9,0,48-02515,9,6897
1,6,1,1,4,9,0,48-02510,14,7423
2,3,1,1,7,5,0,48-02102,N,7271
1,1,1,2,N,6,0,48-02516,6,1994
1,1,1,1,7,4,1,48-02515,6,2325
2,6,1,1,9,7,0,48-02510,N,4766
2,1,1,1,1,5,0,48-02515,9,5101
2,6,1,1,1,9,0,48-02510,10,1946
1,1,1,1,8,5,0,48-02510,9,4780
2,1,1,1,1,9,0,48-02515,14,1774
2,1,1,1,4,7,0,48-02101,11,6952
2,4,1,1,7,7,0,48-02102,N,7331
1,3,1,1,1,4,0,48-02515,9,3955
2,1,1,1,5,5,0,48-02101,14,4706
2,4,1,1,8,6,0,48-02101,6,832
2,2,6,1,4,5,0,48-02507,6,681
2,N,1,1,9,3,0,48-02102,N,558
2,4,1,2,6,5,1,48-02515,8,1623
2,6,1,1,1,6,0,48-02516,N,5721
2,6,1,1,0,3,0,48-02507,6,1712
1,1,1,1,8,9,0,48-02507,8,5732
1,1,1,1,1,4,0,48-02102,N,693
1,1,1,1,8,6,0,48-02102,11,5848
2,1,1,1,5,7,0,48-02102,6,3912
2,1,1,1,1,6,0,48-02515,6,6214
2,1,1,1,7,5,0,48-02101,8,591
2,6,1,1,1,9,0,48-02102,N,2029
2,1,1,1,5,4,0,48-02102,9,1841
2,6,2,2,1,5,0,48-02101,9,555
2,6,1,1,5,6,0,48-02101,8,2229
1,1,1,1,5,9,0,48-02510,10,1779
2,1,1,1,1,7,0,48-02510,10,7249
1,N,1,1,9,3,0,48-02102,N,8722
1,N,1,1,N,5,0,48-02510,N,515
1,1,1,1,1,5,0,48-02516,9,657
1,1,1,1,9,1,0,48-02102,N,805
1,1,1,1,6,6,0,48-02101,9,5653
2,4,1,0,5,4,0,48-02102,4,494
2,6,1,2,6,5,0,48-02510,11,5822
2,1,1,0,3,6,0,48-02515,6,758
2,N,1,1,N,9,1,48-02102,9,8739
1,2,1,1,N,3,0,48-02515,N,676
2,5,1,2,6,6,0,48-02507,9,6736
1,1,1,2,4,10,0,48-02507,4,636
1,1,1,2,3,5,0,48-02102,14,5828
2,1,1,1,0,8,1,48-02515,11,7156
2,N,1,2,5,7,0,48-02101,N,8755
2,1,1,1,9,10,0,48-02515,9,4360
2,2,1,1,0,4,1,48-02102,N,5739
1,6,1,2,6,9,0,48-02101,14,774
1,4,1,1,7,5,0,48-02102,9,716
2,1,1,1,5,8,0,48-02101,9,550
1,6,1,2,1,5,0,48-02101,N,5719
2,1,1,2,4,8,0,48-02515,N,624
2,1,1,1,7,7,1,48-02101,N,937
1,6,1,1,8,5,0,48-02516,10,4754
2,N,1,1,6,12,0,48-02101,10,7148
1,1,1,1,8,5,0,48-02515,11,1776
1,6,1,2,3,3,0,48-02516,4,2096
2,1,1,1,8,7,0,48-02516,11,5486
2,1,1,1,0,4,0,48-02516,N,1911
2,1,1,0,3,7,0,48-02515,11,679
1,4,2,0,2,1,0,48-02507,9,5665
2,1,1,1,5,9,0,48-02507,N,755
2,N,1,1,N,3,0,48-02101,9,7333
1,N,1,1,7,5,0,48-02516,15,693
2,4,1,1,7,4,0,48-02101,3,1659
1,1,9,1,5,7,0,48-02507,11,527
2,4,1,1,6,9,1,48-02507,10,3696
2,4,1,1,3,4,1,48-02510,11,2140
2,N,1,1,7,4,0,48-02101,2,3905
2,1,1,2,1,5,0,48-02102,14,6000
2,1,1,1,9,7,0,48-02516,N,5299
1,1,1,1,1,5,0,48-02510,10,3644
1,1,1,1,7,9,0,48-02101,15,601
2,N,1,2,1,3,0,48-02510,N,7742
2,6,1,2,5,6,1,48-02516,N,7234
2,1,1,2,8,8,0,48-02515,11,4315
2,6,1,1,0,1,0,48-02516,N,8644
2,1,1,1,N,9,0,48-02102,10,768
2,1,1,1,5,7,0,48-02510,11,4365
2,4,1,2,5,7,0,48-02515,4,3975
2,1,1,1,2,9,0,48-02102,9,8452
2,1,1,1,6,4,0,48-02102,14,7156
1,4,1,1,3,5,0,48-02516,6,5234
1,1,1,1,3,9,0,48-02101,5,858
2,N,1,1,6,5,0,48-02516,N,1895
1,4,1,1,6,7,0,48-02101,6,820
2,1,1,1,5,7,0,48-02507,9,7115
2,1,1,1,1,5,0,48-02516,6,5034
1,1,1,1,6,8,0,48-02101,N,7081
1,1,1,1,9,5,0,48-02516,9,1846
2,N,1,1,3,9,1,48-02515,9,5296
2,3,1,1,5,7,0,48-02510,N,2491
1,1,1,1,4,5,0,48-02102,N,731
2,1,6,1,5,8,0,48-02516,9,4105
1,4,1,1,6,5,0,48-02516,N,561
2,4,1,1,3,9,0,48-02507,N,5441
1,1,1,2,5,5,0,48-02510,6,1967
2,N,1,2,N,3,4,48-02101,N,8841
1,1,1,1,7,5,0,48-02101,4,2271
2,1,1,1,4,10,0,48-02516,N,4040
2,6,1,1,1,7,0,48-02507,6,1865
2,2,1,1,0,5,1,48-02102,N,4732
1,6,1,2,1,7,1,48-02515,5,5133
1,N,1,1,9,3,0,48-02516,N,7559
2,1,1,1,8,5,0,48-02101,11,4051
2,6,1,1,1,9,0,48-02102,8,4243
1,4,1,1,0,6,0,48-02507,11,1906
2,1,1,1,1,4,0,48-02510,9,3704
1,1,1,1,0,9,0,48-02516,10,5595
1,3,1,1,5,4,0,48-02101,N,4502
1,6,1,1,0,7,4,48-02102,10,3687
1,N,1,1,N,12,0,48-02515,N,8563
1,1,1,1,8,9,0,48-02101,6,6539
1,6,1,1,0,4,0,48-02507,10,1949
2,4,1,1,6,5,0,48-02102,N,616
1,1,1,1,8,9,0,48-02510,15,5673
1,1,1,2,9,9,0,48-02515,11,700
1,1,1,1,7,6,0,48-02101,3,4009
2,6,9,2,N,3,0,48-02507,N,8815
2,3,2,1,1,8,0,48-02102,11,617
2,N,2,1,N,3,0,48-02516,N,8457
2,1,1,1,6,6,0,48-02515,9,1842
1,1,1,1,5,9,0,48-02101,10,799
2,1,1,1,8,5,0,48-02101,9,1761
1,1,2,1,9,9,0,48-02101,N,7391
2,4,1,1,9,4,0,48-02516,N,7123
1,1,1,1,9,10,0,48-02510,N,832
1,N,1,2,7,2,0,48-02101,9,8574
2,4,1,2,5,3,0,48-02102,N,696
1,1,1,1,N,5,0,48-02102,N,2093
1,1,1,1,8,1,1,48-02102,9,5473
1,N,1,1,N,3,0,48-02510,N,8569
2,1,1,2,6,1,0,48-02102,6,5975
1,6,2,2,4,7,0,48-02102,11,7380
2,6,1,1,0,6,0,48-02102,11,5859
1,1,1,1,6,9,0,48-02102,14,2026
1,6,2,1,1,7,0,48-02516,10,1920
1,1,1,2,5,1,0,48-02102,N,5061
2,1,1,2,6,3,1,48-02510,11,7464
2,6,9,2,0,7,0,48-02101,9,6081
1,6,1,1,7,9,0,48-02507,N,5782
1,N,1,1,N,3,4,48-02102,9,8781
1,1,1,1,9,9,0,48-02101,9,716
1,N,1,1,N,9,0,48-02101,9,8719
1,1,6,1,0,4,0,48-02507,14,548
2,4,1,2,3,7,0,48-02507,6,7161
2,1,1,1,1,6,0,48-02101,N,901
2,N,1,1,N,5,0,48-02101,10,8721
2,N,2,1,8,5,0,48-02101,10,1845
1,1,2,1,0,3,0,48-02510,5,3671
2,1,1,1,6,1,0,48-02101,N,4047
2,6,1,2,N,4,0,48-02102,6,6000
2,1,1,1,1,10,0,48-02510,N,7319
2,6,1,1,0,3,0,48-02507,9,5832
2,1,8,1,6,9,0,48-02102,10,6411
1,1,1,1,8,4,0,48-02510,4,7461
1,1,1,1,4,4,0,48-02516,14,5404
1,N,1,1,N,9,0,48-02516,10,4924
1,N,1,1,N,9,0,48-02101,N,822
2,1,1,1,1,5,0,48-02102,N,2060
2,1,1,1,5,10,0,48-02507,9,7205
1,1,1,2,N,3,0,48-02102,9,8524
1,6,1,1,6,9,0,48-02515,N,7229
2,1,1,2,5,7,4,48-02507,6,1616
1,1,1,1,6,7,0,48-02101,4,1954
1,6,1,2,5,5,0,48-02516,N,6642
1,1,1,1,6,10,0,48-02102,11,7184
2,1,1,1,1,9,0,48-02510,9,7140
1,1,1,1,1,10,0,48-02102,15,4082
2,1,1,1,0,9,0,48-02102,10,2041
2,N,1,2,1,4,0,48-02510,9,7310
2,1,1,1,6,3,0,48-02516,11,1934
1,1,1,1,8,5,0,48-02102,11,5356
2,1,1,1,4,9,0,48-02102,8,779
2,1,1,1,6,5,0,48-02507,10,7420
2,1,2,1,1,9,0,48-02516,N,7374
2,1,1,1,3,4,0,48-02510,6,6441
1,N,1,1,N,2,4,48-02515,N,8644
2,1,1,1,6,5,0,48-02516,8,4748
2,1,1,2,7,3,0,48-02102,11,7155
2,N,1,1,3,6,0,48-02102,14,5663
1,N,1,1,N,3,0,48-02102,N,8479
2,1,1,1,6,9,0,48-02101,10,7554
1,1,8,1,4,5,0,48-02507,10,4614
2,1,1,2,7,5,0,48-02515,2,5269
1,1,1,1,1,7,0,48-02516,9,7285
2,N,1,1,7,1,0,48-02102,N,7566
1,4,1,2,6,5,0,48-02101,N,3700
2,1,1,1,7,9,0,48-02101,11,3988
2,1,1,1,9,7,0,48-02507,N,7322
1,1,1,1,9,4,0,48-02510,9,7181
2,N,1,2,N,3,0,48-02515,9,8658
2,1,1,1,1,3,0,48-02516,6,6727
2,1,1,1,4,4,0,48-02515,2,3426
1,6,1,2,4,5,0,48-02101,6,2832
2,4,1,1,1,4,0,48-02510,6,7312
2,1,2,1,6,1,0,48-02102,4,3561
2,1,1,1,0,5,0,48-02515,N,645
1,1,1,1,7,7,0,48-02515,10,5980
2,6,1,1,8,5,1,48-02516,5,6159
2,1,1,1,3,7,0,48-02101,N,3821
1,2,2,2,3,3,0,48-02101,N,3980
2,N,1,1,N,1,0,48-02515,N,8743
1,6,1,1,4,7,1,48-02515,3,6184
2,1,1,1,3,7,0,48-02507,15,1722
1,4,1,1,5,9,0,48-02516,10,3872
2,N,1,1,N,3,0,48-02101,N,8828
2,6,1,1,5,4,0,48-02101,8,690
2,3,1,1,3,3,0,48-02516,9,4154
2,1,1,1,1,3,0,48-02102,N,2016
1,3,1,1,1,12,0,48-02516,N,857
1,4,1,1,1,1,0,48-02510,4,5636
1,1,8,1,N,6,0,48-02507,3,5622
1,1,1,1,8,4,0,48-02510,9,1980
2,6,1,1,8,4,0,48-02516,9,4889
2,3,1,1,2,5,0,48-02516,17,6967
1,6,9,1,4,6,0,48-02507,N,5270
1,1,2,2,3,3,0,48-02507,14,699
2,2,1,1,7,9,0,48-02101,16,5628
2,4,1,1,0,5,0,48-02101,N,3913
1,1,1,1,6,5,4,48-02101,10,605
1,1,1,2,0,5,0,48-02102,N,660
1,N,2,1,9,3,0,48-02516,N,7365
1,3,1,1,4,5,0,48-02102,N,3606
2,1,1,2,3,5,0,48-02101,8,6366
1,6,6,1,1,2,0,48-02510,15,5879
2,1,1,1,5,9,1,48-02515,6,7093
1,4,1,1,9,6,0,48-02515,10,5314
1,1,1,1,5,9,0,48-02516,6,3580
2,1,1,1,8,3,0,48-02507,N,2737
2,3,1,1,8,9,0,48-02510,N,3371
2,1,1,1,8,5,0,48-02510,11,1955
2,N,1,1,N,3,1,48-02507,9,8597
2,4,1,2,3,3,0,48-02102,10,1899
1,6,1,1,8,4,1,48-02102,8,688
1,1,2,2,8,9,0,48-02510,6,5879
1,1,1,1,3,4,0,48-02507,14,2986
2,6,1,1,6,9,0,48-02102,N,4618
1,1,1,1,6,4,0,48-02516,N,7212
1,1,1,1,8,5,0,48-02507,5,2054
2,6,1,1,1,5,0,48-02102,6,715
2,1,1,2,7,5,0,48-02516,5,1766
1,1,1,1,4,5,0,48-02507,8,3359
1,1,2,1,9,3,0,48-02510,N,8814
1,6,1,1,1,3,0,48-02101,14,7576
1,4,1,1,4,6,0,48-02102,6,3948
1,1,1,2,2,5,1,48-02510,N,3780
1,6,1,1,1,9,0,48-02102,3,2546
1,1,1,1,4,9,0,48-02516,9,4467
2,3,1,1,0,7,0,48-02102,10,710
2,1,1,1,1,4,0,48-02102,N,5770
2,N,1,1,5,3,0,48-02102,N,7129
1,1,1,1,4,7,0,48-02102,14,7297
1,4,1,1,4,5,0,48-02102,4,2960
2,1,1,1,4,7,0,48-02101,10,1984
1,6,1,1,6,1,0,48-02102,10,7248
1,1,2,1,6,6,0,48-02102,5,7038
1,4,1,0,1,5,0,48-02102,N,3179
1,1,2,1,5,9,0,48-02507,15,3900
1,1,1,1,8,6,0,48-02102,8,5406
2,1,1,2,5,5,0,48-02101,10,5886
2,4,1,1,7,8,1,48-02507,3,7337
2,6,1,1,0,4,0,48-02516,15,749
2,6,1,2,9,9,0,48-02507,4,4021
1,1,1,1,5,7,0,48-02510,10,806
2,1,1,1,4,9,0,48-02101,11,3067
1,1,1,2,8,12,1,48-02510,3,4166
2,1,1,1,1,1,0,48-02507,9,7095
2,1,1,1,3,5,0,48-02101,11,681
1,N,1,1,9,5,0,48-02515,9,8629
2,4,1,1,3,9,0,48-02507,11,7200
1,1,1,1,9,8,0,48-02510,14,6331
2,1,1,1,7,6,0,48-02507,8,585
2,1,1,1,5,6,0,48-02516,11,6234
1,6,1,1,0,4,0,48-02102,13,5435
1,6,1,1,8,1,0,48-02507,9,1707
1,1,6,1,4,6,0,48-02510,9,4055
1,N,1,1,3,3,1,48-02507,9,8784
2,1,1,2,1,6,0,48-02101,N,6243
2,1,1,2,6,4,0,48-02507,N,8545
2,1,1,2,3,9,0,48-02101,8,3484
2,6,1,1,6,2,0,48-02101,6,7347
2,1,1,2,0,5,0,48-02515,6,5417
1,1,1,1,5,9,0,48-02101,6,2589
2,1,1,1,7,7,0,48-02507,9,1952
2,1,1,2,5,6,1,48-02507,6,1890
2,1,1,1,8,1,0,48-02516,10,5950
2,1,1,1,9,7,0,48-02101,15,4893
1,1,1,1,5,7,0,48-02101,N,1859
2,4,1,0,9,4,0,48-02515,10,506
1,6,1,1,9,7,0,48-02510,10,1750
2,1,1,1,4,1,0,48-02101,6,676
2,1,1,1,7,4,0,48-02510,6,6409
1,N,2,1,N,3,0,48-02510,N,5200
1,1,1,2,8,3,0,48-02510,6,3667
2,1,1,1,N,10,0,48-02515,10,7284
1,1,1,2,8,5,0,48-02101,9,4428
1,6,1,2,0,7,0,48-02102,N,691
2,3,1,1,1,7,0,48-02101,N,1809
1,6,1,2,2,5,0,48-02102,9,5545
2,1,1,1,4,7,0,48-02102,14,5407
1,1,1,1,8,6,0,48-02507,10,3333
2,1,1,1,9,9,0,48-02101,15,3968
2,6,1,1,1,6,0,48-02101,3,2849
1,N,1,1,N,3,0,48-02516,N,8904
1,6,1,2,3,7,0,48-02102,N,725
2,6,1,1,1,4,0,48-02516,11,8681
2,1,1,1,6,3,4,48-02515,8,2061
2,N,1,1,N,3,4,48-02515,N,8875
2,1,1,1,1,6,0,48-02510,5,4688
1,6,1,1,N,9,0,48-02515,9,3216
2,N,1,2,9,12,0,48-02101,N,6522
2,4,1,2,4,5,0,48-02101,10,5225
2,N,1,1,3,10,0,48-02515,10,8674
1,N,1,1,N,7,0,48-02516,14,3033
1,6,1,2,1,2,0,48-02101,N,678
2,1,1,1,7,5,0,48-02101,9,5532
2,3,1,2,N,7,0,48-02516,14,3504
1,N,1,1,2,5,1,48-02516,14,4084
2,1,1,1,6,10,0,48-02101,14,1851
1,1,9,1,1,7,0,48-02507,14,1753
2,1,1,2,7,9,0,48-02101,14,7022
1,1,1,1,N,9,0,48-02516,N,8519
1,1,1,1,8,6,0,48-02515,N,3060
1,1,1,2,4,6,0,48-02102,14,4343
2,4,2,2,7,9,0,48-02510,3,1725
2,N,1,1,6,9,0,48-02101,10,7375
2,1,1,1,0,4,0,48-02507,9,3579
1,6,1,1,N,7,1,48-02102,14,2194
1,1,1,1,9,9,0,48-02102,3,1555
1,1,1,1,8,9,0,48-02516,15,5160
2,6,1,2,8,1,0,48-02101,9,8681
1,1,1,1,9,10,1,48-02507,14,7112
1,6,1,2,0,4,0,48-02102,N,5494
1,6,1,2,1,9,0,48-02515,9,7106
2,6,6,1,1,5,0,48-02101,10,5010
1,1,1,1,7,5,0,48-02102,10,739
1,1,1,1,7,8,0,48-02515,N,4183
2,1,1,1,5,5,0,48-02101,11,747
1,4,1,1,6,6,0,48-02510,3,2167
1,4,2,1,8,4,1,48-02507,N,639
2,2,1,1,0,5,4,48-02102,9,4462
1,6,1,1,9,9,0,48-02515,10,3178
2,1,1,1,6,4,0,48-02101,10,2087
2,6,1,1,5,8,0,48-02101,10,5604
1,3,1,1,3,7,0,48-02507,N,660
1,1,1,1,8,1,0,48-02510,9,7439
2,6,1,1,1,1,0,48-02516,14,5578
2,6,1,1,0,9,0,48-02516,N,7117
2,N,1,1,9,3,1,48-02102,14,7568
1,6,1,2,5,6,4,48-02102,15,2023
1,4,1,2,8,7,0,48-02510,9,5824
1,4,1,1,5,7,0,48-02507,6,3487
1,3,1,1,7,3,0,48-02507,6,5676
1,1,1,1,8,7,0,48-02102,4,5448
2,1,1,1,6,5,0,48-02516,N,1619
2,4,1,1,8,8,0,48-02507,11,581
1,2,1,1,7,4,0,48-02102,9,3589
1,4,1,1,6,4,0,48-02507,11,7417
2,6,1,2,5,4,1,48-02507,10,1649
1,4,1,1,5,7,0,48-02516,6,727
2,6,1,1,0,1,1,48-02515,10,5465
2,1,1,1,6,4,0,48-02510,9,7203
2,N,2,1,N,9,0,48-02510,N,8466
1,6,1,1,9,9,0,48-02510,5,6797
2,1,1,1,6,6,1,48-02507,N,2083
2,2,9,1,0,9,0,48-02516,11,5255
2,4,1,2,0,12,0,48-02515,10,550
2,6,1,1,6,9,0,48-02101,N,7155
2,1,1,1,1,9,0,48-02101,N,7498
2,1,1,2,1,7,0,48-02102,N,5003
1,N,1,2,9,3,0,48-02101,N,8707
1,N,1,1,N,3,0,48-02515,5,8682
1,1,1,1,6,7,0,48-02507,N,1965
1,1,1,1,6,3,1,48-02102,8,6126
2,1,1,2,5,4,0,48-02515,11,4402
2,1,1,1,3,9,0,48-02516,N,1806
2,1,1,1,1,3,0,48-02510,5,3845
1,6,1,1,0,7,0,48-02102,3,7240
2,1,1,1,5,10,0,48-02101,11,3726
2,6,1,1,5,8,0,48-02515,10,3804
1,1,1,1,6,9,0,48-02510,8,3316
1,1,1,1,8,9,0,48-02516,N,7356
1,1,1,1,0,4,0,48-02516,5,7231
2,4,1,1,3,6,0,48-02507,N,3980
1,1,1,1,7,8,0,48-02101,10,824
2,1,1,1,8,5,0,48-02102,9,724
2,4,1,2,4,6,0,48-02510,9,5482
2,1,1,1,7,6,0,48-02515,14,959
1,1,1,1,8,10,0,48-02507,11,6939
2,1,1,2,N,3,0,48-02507,14,3603
2,N,1,1,N,5,0,48-02101,N,8638
1,1,1,1,4,9,0,48-02507,9,826
2,N,1,1,N,3,0,48-02101,N,8372
2,1,1,1,7,1,0,48-02101,11,1757
1,1,1,2,6,5,0,48-02507,11,8639
2,N,1,1,9,4,0,48-02101,9,632
1,1,1,2,4,5,0,48-02507,9,537
2,6,1,1,5,5,0,48-02515,9,4202
2,1,1,1,0,8,0,48-02102,N,4313
2,4,1,1,0,2,1,48-02101,10,7273
1,1,1,1,6,5,0,48-02516,3,5490
2,6,1,1,1,5,0,48-02516,10,7388
2,1,1,1,8,7,0,48-02101,11,7260
1,6,1,2,8,5,0,48-02101,4,3514
2,6,1,1,8,9,0,48-02102,8,4759
2,1,1,1,0,9,0,48-02101,10,1676
1,4,1,2,6,9,0,48-02510,3,615
2,1,1,1,6,3,0,48-02510,10,3909
2,1,1,1,9,9,0,48-02510,11,2928
1,1,1,1,6,1,0,48-02510,6,1764
2,1,1,1,4,7,0,48-02507,6,2752
2,1,1,1,9,9,0,48-02102,8,4646
2,4,8,1,4,5,1,48-02102,11,5403
2,N,1,1,N,5,0,48-02102,9,6645
1,1,1,1,5,4,0,48-02515,3,629
1,N,1,1,N,4,0,48-02507,10,8610
2,6,1,1,4,5,0,48-02515,9,4649
2,1,1,1,1,6,0,48-02101,N,3032
1,6,8,0,2,9,0,48-02101,8,704
1,N,1,2,N,3,0,48-02102,N,3799
1,1,1,1,7,5,0,48-02507,14,3017
2,N,1,1,N,2,0,48-02510,9,8747
2,1,1,1,8,7,0,48-02102,11,5544
1,4,1,1,4,7,1,48-02516,3,3851
1,6,1,1,9,5,0,48-02102,9,7111
2,1,6,2,8,8,0,48-02515,N,5296
1,N,1,1,9,3,0,48-02510,9,7396
1,1,1,1,7,5,0,48-02102,10,6477
1,1,2,1,7,9,0,48-02101,N,5904
1,1,1,1,5,1,0,48-02101,9,807
2,1,2,1,6,3,0,48-02101,N,7079
2,N,1,1,1,3,0,48-02516,N,863
2,1,1,1,4,1,0,48-02516,N,3870
1,1,1,1,8,1,0,48-02515,11,731
2,4,1,2,6,5,0,48-02101,9,5627
2,4,1,1,5,5,0,48-02515,14,2908
1,4,2,1,7,5,0,48-02101,3,674
2,3,1,2,5,9,0,48-02516,9,534
1,N,1,1,1,2,0,48-02101,10,8604
2,1,1,1,5,9,0,48-02101,10,1901
1,N,1,1,9,3,0,48-02102,N,9061
1,1,1,1,9,9,0,48-02101,4,4745
1,N,1,1,1,9,0,48-02101,N,2017
2,1,1,1,7,7,0,48-02515,N,7094
1,4,1,1,1,6,0,48-02516,3,2298
1,6,1,1,9,5,0,48-02510,9,5578
2,6,6,1,6,9,0,48-02102,N,4104
1,6,1,1,8,3,0,48-02507,N,2039
1,3,1,2,5,9,0,48-02516,N,4799
1,1,1,1,8,2,1,48-02101,10,2151
2,6,1,2,9,3,0,48-02101,9,5355
1,6,1,1,8,7,0,48-02510,2,2071
1,3,1,1,N,9,0,48-02516,N,8793
2,6,1,2,1,4,0,48-02507,14,3733
2,1,1,1,N,5,2,48-02101,10,8592
1,N,1,1,9,5,0,48-02102,N,8836
2,1,1,1,6,10,1,48-02101,9,3897
2,1,1,1,0,7,1,48-02510,8,1851
2,1,1,1,8,4,0,48-02510,N,7474
2,1,1,1,4,9,0,48-02516,9,1530
1,1,8,1,6,5,1,48-02516,14,3876
2,1,1,1,N,4,0,48-02102,6,1739
2,N,1,1,N,5,0,48-02510,N,8582
2,1,1,1,9,1,0,48-02510,14,4697
2,N,1,1,8,5,0,48-02101,14,7430
2,2,1,2,1,4,0,48-02102,8,5699
2,6,1,1,1,9,0,48-02102,5,611
2,1,1,1,N,8,0,48-02102,11,7395
1,1,1,2,4,9,0,48-02101,N,812
2,1,1,1,9,7,0,48-02101,14,3614
2,6,1,1,4,4,0,48-02507,11,5739
1,1,1,1,7,4,0,48-02101,13,5785
2,4,1,1,6,7,0,48-02101,N,7163
1,1,1,1,4,9,0,48-02507,9,2968
1,4,1,1,6,5,0,48-02102,17,2482
2,1,1,1,9,12,0,48-02510,4,6556
2,1,1,1,5,5,0,48-02507,3,6936
2,6,2,1,8,7,0,48-02101,8,7263
2,N,1,1,6,2,0,48-02510,10,1882
2,3,1,2,6,5,0,48-02507,3,1993
2,1,1,1,7,9,0,48-02510,14,5498
2,1,1,2,8,7,0,48-02516,11,7167
2,6,1,1,6,7,0,48-02101,8,3687
2,6,1,1,3,4,1,48-02516,10,3259
1,1,1,1,9,8,0,48-02101,N,5647
1,6,1,1,0,3,0,48-02516,N,4111
2,6,2,1,4,8,0,48-02515,10,5908
2,1,1,1,5,3,0,48-02507,14,1881
1,4,1,1,1,5,0,48-02510,4,1894
1,6,2,2,N,3,0,48-02515,N,6209
1,N,1,1,7,5,0,48-02101,10,7257
2,N,1,1,0,4,0,48-02102,9,5984
