PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
48-02515,32,1,1,0,2,3,6,1,1,2134.8,5381,N,9,102100.0,0,410,N,2,2,2,2,57,54,845
48-02515,52,2,1,0,1,1,3,1,1,2134.8,7072,10,9,80000.0,8,501,N,2,2,2,2,88,90,7588
48-02515,8,1,1,0,1,2,5,1,1,2134.8,7860,11,12,247000.0,9,52,N,2,2,2,2,81,86,777
48-02102,63,2,1,0,1,0,2,1,1,450.9,8590,14,7,336700.0,5,53,N,2,2,2,2,46,55,3028
48-02102,47,2,2,0,1,0,6,1,1,450.9,N,N,6,23600.0,3,332,N,2,2,2,2,51,57,5392
48-02516,51,1,4,0,1,1,4,1,1,1338.4,3680,10,8,105000.0,9,333,N,2,1,2,2,80,87,4625
48-02510,15,1,6,0,1,2,7,1,1,3092.4,N,N,4,99200.0,0,52,N,2,2,2,2,89,178,4008
48-02102,44,1,1,0,1,0,2,1,1,357.4,7880,11,8,54400.0,6,52,N,2,2,2,2,80,78,4630
48-02510,66,2,4,0,8,0,2,1,1,357.4,9920,N,5,98370.0,1,133,N,2,2,2,2,107,118,5259
48-02101,36,1,1,0,1,0,2,1,1,357.4,7790,11,9,50260.0,6,479,N,2,2,2,2,88,130,3058
48-02102,23,2,6,0,1,7,2,1,2,450.9,8680,14,5,198000.0,1,85,N,2,2,2,2,149,52,5625
48-02101,55,1,1,1,1,0,7,1,2,357.4,4971,6,4,790.0,4,223,N,2,2,2,2,277,431,4944
48-02507,79,2,3,0,1,2,4,2,0,3092.4,9920,9,8,142000.0,3,98,N,2,1,2,2,48,8,539
48-02507,45,1,1,0,1,0,3,1,1,3731.1,9370,15,5,137600.0,5,501,N,1,2,2,2,81,54,1856
48-02516,41,2,6,0,1,0,2,1,1,1338.4,7080,N,1,29200.0,5,501,N,2,2,2,2,93,187,2137
48-02507,72,2,1,0,1,0,2,1,1,3731.1,9920,N,1,41800.0,7,244,N,2,2,2,2,34,42,2180
48-02516,79,1,1,0,1,0,2,1,1,1338.4,N,N,7,232100.0,8,53,N,2,2,2,2,81,82,5504
48-02102,26,2,1,0,1,0,2,1,1,450.9,6190,6,8,57600.0,4,4,N,2,2,2,2,52,52,697
48-02101,67,1,N,0,2,0,6,1,1,357.4,9920,N,12,N,9,86,N,N,1,2,2,48,45,6484
48-02515,72,1,1,0,1,0,4,1,1,3731.1,N,14,9,40400.0,5,217,N,2,2,2,2,89,309,7349
48-02101,55,2,1,0,1,0,4,1,1,357.4,7690,10,7,583000.0,7,243,N,2,2,2,2,45,43,4784
48-02515,28,2,1,0,1,0,4,1,1,357.4,2880,3,6,13800.0,3,459,N,2,2,2,2,43,50,3161
48-02101,30,1,1,0,2,2,4,1,1,357.4,7680,2,8,557000.0,6,391,N,2,2,2,2,90,99,5606
48-02101,24,2,4,1,1,0,2,1,1,357.4,9920,N,4,N,N,231,N,2,2,2,2,46,46,3997
48-02102,18,1,6,0,1,0,3,1,1,450.9,6270,5,7,568000.0,7,500,N,2,2,2,2,86,51,483
48-02515,58,2,1,0,1,0,3,1,2,2134.8,6180,9,9,86400.0,9,52,N,2,2,2,2,39,45,5487
48-02102,54,2,1,0,1,1,3,1,1,450.9,7790,10,6,23300.0,4,221,N,2,2,2,2,54,53,7312
48-02101,48,2,6,0,1,0,3,1,1,2134.8,9190,15,7,100000.0,9,501,N,2,2,2,2,93,102,2979
48-02507,71,2,4,0,1,0,2,1,1,3731.1,6170,9,9,230000.0,3,243,N,2,1,2,2,84,84,7017
48-02510,5,1,N,0,1,0,6,1,1,1338.4,9920,N,3,98200.0,9,132,N,2,2,2,2,93,90,7674
48-02102,25,2,6,0,1,0,3,1,2,450.9,9920,N,4,100004.0,0,124,N,2,2,2,2,45,53,1754
48-02515,16,1,1,0,1,1,4,1,2,2134.8,3170,3,6,53500.0,1,501,N,2,2,2,2,15,20,7304
48-02101,3,1,N,0,1,2,4,1,1,357.4,9920,N,9,N,N,329,N,N,N,2,2,134,297,8517
48-02515,30,2,1,0,1,1,3,1,1,2134.8,7670,10,9,144020.0,3,500,N,2,2,2,2,48,49,4061
48-02101,42,1,6,0,1,0,3,1,1,357.4,490,6,3,58430.0,7,500,N,2,2,2,2,73,81,2144
48-02515,75,1,1,0,1,2,4,1,1,357.4,N,N,2,N,9,154,N,2,1,2,2,81,83,7741
48-02101,29,2,1,0,1,0,2,1,1,357.4,7970,11,8,3700.0,9,320,N,2,2,2,2,120,87,860
48-02516,62,2,1,0,1,0,2,1,1,357.4,N,N,3,99800.0,1,52,N,2,2,2,2,131,92,3621
48-02510,17,2,1,0,6,2,4,1,1,3092.4,N,N,10,10200.0,0,501,N,2,2,2,2,82,56,727
48-02102,40,1,1,4,1,0,2,1,1,357.4,7790,2,4,61600.0,6,230,N,2,2,2,2,253,333,2378
48-02101,77,2,1,0,1,0,2,1,1,450.9,7970,10,4,25200.0,5,500,N,2,2,2,2,70,73,4905
48-02516,54,2,1,0,9,1,3,1,1,1338.4,3365,N,1,58300.0,N,500,N,2,2,2,2,98,105,7563
48-02101,13,2,6,0,1,0,4,1,1,1338.4,7080,8,7,100000.0,3,52,N,2,2,2,2,88,52,1817
48-02102,74,2,3,0,1,2,4,1,1,450.9,9920,9,9,130100.0,5,47,N,1,2,2,2,16,84,7535
48-02101,69,1,1,2,1,1,3,1,1,357.4,9920,N,1,59800.0,7,476,N,2,2,2,2,17,12,7275
48-02101,72,1,6,0,1,0,3,1,1,1338.4,3470,14,7,28600.0,4,406,N,2,2,2,2,49,17,775
48-02515,71,2,1,0,1,0,3,1,1,2134.8,9920,N,8,98400.0,8,501,N,2,2,2,2,73,74,1888
48-02101,72,2,3,1,1,0,N,1,1,357.4,9920,10,5,202000.0,3,248,N,2,1,2,2,14,15,7373
48-02507,56,2,1,0,1,0,3,1,1,450.9,7071,8,4,14100.0,3,52,N,2,2,2,2,39,45,4133
48-02510,71,2,1,0,1,0,2,1,1,357.4,7790,9,4,5900.0,7,53,N,2,2,2,2,37,45,1783
48-02102,15,2,N,0,1,2,4,1,1,450.9,9920,9,3,N,N,407,N,2,2,2,2,639,151,8561
48-02510,50,1,1,0,1,2,6,1,1,3092.4,7860,6,5,83200.0,7,402,N,2,2,2,2,96,103,5263
48-02101,38,1,1,0,1,1,3,1,1,357.4,2980,3,8,10200.0,0,416,N,2,2,2,2,37,40,2823
48-02101,38,2,1,1,1,0,2,1,1,357.4,7970,11,7,125400.0,3,306,N,2,2,2,2,252,273,5655
48-02510,69,2,1,0,1,0,2,1,1,3092.4,N,10,1,83100.0,5,5,N,2,2,2,2,113,91,7080
48-02102,38,2,4,0,1,1,3,1,1,450.9,7970,11,4,38900.0,4,501,N,2,2,2,2,44,46,7395
48-02510,55,1,1,0,2,0,2,1,1,3731.1,9920,9,9,52200.0,0,408,N,N,N,2,2,76,49,8481
48-02507,73,1,1,0,1,0,2,1,1,3731.1,7870,9,8,13980.0,9,52,N,2,2,2,2,43,51,4136
48-02102,76,1,1,0,1,0,2,1,1,450.9,7880,N,9,45000.0,9,325,N,2,2,1,1,94,90,5379
48-02516,53,1,6,0,1,0,N,1,2,2134.8,3470,4,6,137600.0,N,130,N,2,2,2,2,55,14,5881
48-02515,29,1,1,0,1,0,6,1,1,2134.8,770,11,8,57700.0,8,407,N,2,2,2,2,42,78,4428
48-02102,16,1,6,0,1,0,3,1,1,357.4,9290,15,5,122800.0,3,501,N,2,2,2,2,20,14,5591
48-02507,64,1,4,1,1,0,3,1,1,3731.1,9920,6,9,5600.0,7,52,N,2,2,2,2,42,42,3715
48-02510,49,1,1,0,1,1,4,1,1,3092.4,9370,11,9,23000.0,9,501,N,2,2,2,2,90,96,2103
48-02101,3,1,N,1,9,2,4,1,2,357.4,9920,N,9,N,9,94,N,N,N,2,2,296,234,946
48-02507,71,2,3,0,1,0,2,1,1,3731.1,N,N,3,N,1,52,N,2,2,2,2,68,37,7037
48-02516,73,1,1,0,1,0,2,1,1,1338.4,9920,N,5,79900.0,1,342,N,2,1,2,2,16,19,5497
48-02507,37,1,6,0,2,0,N,1,1,3731.1,7790,10,8,60500.0,7,423,N,2,2,2,2,93,97,2057
48-02101,28,2,1,0,2,2,4,1,1,357.4,770,N,7,101700.0,1,501,N,2,2,2,2,101,91,5642
48-02101,74,2,3,0,1,0,N,1,2,3092.4,N,N,6,98510.0,5,52,N,2,2,2,2,135,132,789
48-02102,68,2,4,0,1,0,2,1,1,450.9,7780,11,7,7900.0,7,466,N,2,2,2,2,10,8,5411
48-02101,41,1,6,1,1,0,N,1,1,357.4,9920,2,3,2400.0,5,242,N,2,2,2,1,93,148,2129
48-02510,37,1,1,0,1,0,3,1,1,3092.4,7780,10,8,370600.0,7,501,N,2,2,2,2,81,79,3640
48-02510,29,1,6,0,1,0,3,1,2,3092.4,8590,14,7,101200.0,3,13,N,2,2,2,2,85,78,3967
48-02101,48,2,1,0,9,0,3,1,1,357.4,9290,6,7,10000.0,4,321,N,2,1,2,2,80,79,5353
48-02101,65,1,1,0,1,0,3,1,1,357.4,8690,6,5,40900.0,5,412,N,2,2,2,2,40,43,6096
48-02101,29,1,1,0,1,2,4,1,1,357.4,6890,10,9,58430.0,4,470,N,2,2,2,2,85,90,4338
48-02101,18,1,6,0,1,0,4,1,1,357.4,5080,6,5,40200.0,1,239,N,2,2,2,2,44,49,1749
48-02510,40,1,2,0,1,2,4,1,1,3092.4,6180,6,4,14500.0,9,321,N,2,2,2,2,49,10,5777
48-02101,47,2,4,0,1,0,N,1,2,450.9,7890,15,1,4260.0,6,53,N,2,2,2,2,137,88,7439
48-02102,4,1,N,0,1,2,3,1,1,450.9,9920,6,9,N,4,52,N,2,2,2,2,141,136,8816
48-02101,16,2,6,0,9,1,4,1,1,3092.4,8670,14,4,100900.0,1,501,N,2,2,2,2,50,55,1855
48-02101,73,2,1,0,1,0,2,1,1,357.4,N,9,7,230500.0,7,468,N,2,2,2,2,79,84,3705
48-02102,39,1,1,0,1,2,4,1,1,450.9,7880,11,1,56100.0,9,355,N,2,2,2,2,89,91,6494
48-02516,16,2,2,0,1,0,3,1,1,357.4,N,14,7,N,N,468,N,2,2,2,2,17,82,1933
48-02507,70,2,1,0,1,0,2,1,1,3731.1,9920,N,6,101700.0,3,119,N,2,2,2,1,44,50,1974
48-02507,46,1,1,0,1,0,2,1,2,3731.1,7690,3,6,13900.0,0,53,N,2,2,2,2,54,62,3064
48-02101,61,1,4,1,1,2,4,1,1,357.4,7880,3,8,100.0,6,388,N,2,2,2,2,87,92,2032
48-02507,41,1,1,0,1,0,4,1,1,3731.1,2670,6,9,58430.0,7,472,N,2,1,2,2,44,50,1710
48-02101,41,2,1,0,1,2,4,1,1,357.4,7880,11,7,38400.0,1,355,N,2,2,2,2,19,17,4100
48-02507,26,2,1,1,1,2,4,1,1,3731.1,9170,14,3,29000.0,1,500,N,2,2,2,2,74,83,7404
48-02507,13,2,6,1,2,1,8,1,2,3731.1,9920,9,3,-1300.0,0,390,N,2,2,1,2,49,41,7315
48-02515,51,2,6,0,9,0,N,1,1,2134.8,8670,N,3,130500.0,3,501,N,2,2,2,2,18,18,804
48-02507,76,1,1,0,1,0,2,1,1,3731.1,7181,N,1,12100.0,9,56,N,2,2,2,2,75,81,4078
48-02516,68,1,1,0,1,0,2,1,1,3092.4,3370,11,9,83400.0,9,53,N,2,2,2,2,42,43,844
48-02507,27,2,1,4,2,2,4,1,1,3731.1,4890,6,5,221000.0,3,323,N,2,2,2,2,357,138,4914
48-02102,15,2,N,0,1,1,3,1,1,450.9,9920,N,2,9950.0,N,14,N,2,2,2,2,202,81,7421
48-02102,18,2,6,0,1,1,4,1,1,450.9,9920,9,7,-2100.0,0,120,N,2,2,2,2,20,18,2133
48-02102,38,2,6,0,1,2,3,1,1,450.9,7790,10,7,37700.0,4,334,N,2,2,2,2,21,17,1839
48-02101,13,1,1,0,1,3,2,1,2,450.9,N,N,4,134600.0,1,287,N,1,N,2,1,57,58,8602
48-02101,66,1,1,0,1,0,2,1,1,2134.8,3170,6,4,80050.0,9,53,N,2,2,2,2,11,44,875
48-02510,72,1,1,1,1,0,2,1,1,357.4,9920,N,3,101700.0,0,5,N,2,2,2,2,84,92,3395
48-02510,6,2,N,0,1,0,6,1,1,3092.4,N,9,3,98200.0,9,228,N,2,2,2,2,188,93,8586
48-02101,4,1,1,0,1,3,5,1,1,357.4,9920,N,12,N,9,241,N,2,2,2,2,56,52,7425
48-02516,56,2,1,1,1,0,2,1,2,1338.4,9920,N,3,22400.0,4,209,N,2,2,2,2,153,180,1925
48-02102,55,1,4,1,1,0,2,1,1,450.9,7860,6,7,22000.0,7,469,N,2,2,2,2,141,96,5724
48-02101,75,2,3,0,1,0,4,1,1,357.4,9920,9,6,139600.0,2,130,N,2,1,2,2,46,46,1986
48-02102,64,2,3,0,1,0,3,1,2,450.9,N,N,4,98200.0,1,500,N,2,1,2,2,99,94,6987
48-02507,29,2,1,1,1,0,4,1,1,3731.1,7780,10,4,58430.0,1,474,N,2,2,2,2,20,48,553
48-02102,59,1,1,0,1,0,3,1,1,450.9,7860,6,7,40200.0,9,501,N,2,2,2,2,87,89,652
48-02516,39,1,1,0,1,1,5,1,1,1338.4,290,3,12,85600.0,8,501,N,2,2,2,1,92,131,931
48-02102,58,2,1,0,1,0,3,1,1,450.9,9920,N,4,14600.0,9,52,N,2,2,2,2,13,19,3845
48-02102,7,1,N,0,1,2,4,1,1,450.9,9920,N,12,99200.0,N,453,N,N,N,2,2,89,99,8777
48-02516,45,1,1,0,1,1,4,1,1,357.4,6992,8,6,-6300.0,9,500,N,2,2,2,2,194,140,627
48-02515,71,2,1,0,1,0,N,1,1,2134.8,N,N,3,14850.0,9,501,N,2,2,2,2,45,46,3815
48-02516,57,2,1,0,1,0,4,1,1,1338.4,7270,11,8,81700.0,8,501,N,2,2,2,2,134,102,3689
48-02101,46,2,1,0,1,0,2,1,1,1338.4,7990,11,4,100030.0,0,501,N,2,2,2,2,122,146,4290
48-02101,31,1,1,0,1,1,4,1,1,450.9,9190,11,9,38020.0,6,52,N,2,2,2,2,136,273,6305
48-02507,31,2,6,0,1,0,4,1,1,3731.1,9870,9,9,1000.0,0,52,N,2,2,2,2,79,49,3864
48-02102,28,1,6,0,1,0,3,1,1,450.9,6992,8,9,40800.0,5,52,N,2,2,2,2,51,50,3940
48-02515,51,1,1,0,1,0,2,1,1,3731.1,9920,N,3,98400.0,0,142,N,1,1,2,2,87,92,6738
48-02102,58,2,1,1,1,0,7,1,1,450.9,7990,14,5,20810.0,5,321,N,2,2,2,2,93,85,7310
48-02102,63,1,1,0,1,0,2,1,1,3731.1,4780,10,3,58300.0,7,461,N,2,2,2,2,31,38,2319
48-02510,59,2,1,1,1,0,5,1,1,3092.4,9190,8,7,100200.0,0,501,N,2,2,2,2,74,84,7355
48-02516,57,1,6,0,1,0,N,1,1,2134.8,4971,6,7,79800.0,5,386,N,2,2,2,2,88,82,5572
48-02516,38,1,1,0,1,1,5,1,1,1338.4,7790,9,1,54400.0,4,52,N,2,2,2,2,15,16,3933
48-02515,58,2,1,0,1,0,4,1,1,357.4,5090,5,6,19000.0,8,501,N,2,2,2,2,48,50,3861
48-02516,48,2,1,0,1,0,2,1,1,1338.4,7071,8,5,57500.0,8,52,N,2,2,2,2,141,89,3732
48-02515,49,1,1,0,1,2,4,1,2,357.4,7071,11,8,48400.0,6,40,N,2,2,2,2,91,105,6603
48-02510,6,2,N,0,6,0,6,1,1,3092.4,9920,N,3,99060.0,N,458,N,N,2,2,2,83,81,7492
48-02516,38,2,5,0,1,2,3,1,2,1338.4,7970,11,6,82500.0,8,464,N,2,1,2,2,81,79,4003
48-02510,73,2,1,0,1,5,7,1,1,3092.4,9920,9,9,273200.0,3,400,N,2,2,2,2,46,46,3498
48-02101,60,2,1,0,1,0,2,1,1,1338.4,9920,N,4,-1300.0,0,501,N,2,2,2,2,17,17,5793
48-02102,30,1,1,0,1,3,5,1,1,450.9,9920,N,5,101000.0,0,90,N,2,2,2,2,134,138,5409
48-02507,62,1,1,0,6,0,2,1,1,3731.1,9920,N,3,2400.0,5,467,N,2,2,2,2,82,50,7518
48-02507,58,1,1,0,6,0,5,1,1,3731.1,7072,10,1,100900.0,9,500,N,2,2,2,2,163,17,3646
48-02516,29,2,1,0,1,0,3,1,1,3092.4,7970,11,9,27900.0,8,467,N,2,2,2,2,55,55,1890
48-02516,54,1,1,1,1,1,3,1,1,1338.4,7770,6,7,41200.0,6,501,N,2,2,2,2,92,88,3949
48-02516,4,2,N,0,1,1,4,1,1,450.9,9920,N,9,9950.0,N,131,N,N,N,2,2,55,52,7596
48-02101,33,1,1,0,1,3,6,1,1,357.4,7870,11,1,62800.0,7,384,N,2,2,2,2,56,47,5497
48-02507,3,1,N,0,1,0,3,1,1,450.9,6180,6,9,N,9,244,N,N,N,2,2,46,51,8543
48-02510,77,2,1,0,1,0,3,1,1,3092.4,9920,N,6,57800.0,7,460,N,2,1,2,2,78,79,5482
48-02510,36,1,6,0,6,0,2,1,1,3092.4,6170,6,5,200.0,4,52,N,2,2,2,2,78,59,4154
48-02102,58,1,1,0,1,0,2,1,1,450.9,9920,9,4,390600.0,7,333,N,2,2,2,1,85,84,7287
48-02102,40,1,1,1,1,4,4,1,1,2134.8,7860,11,4,38600.0,5,248,N,2,2,2,2,140,175,4115
48-02515,66,1,1,0,2,0,2,1,1,357.4,9920,9,4,5600.0,8,500,N,2,2,2,2,80,76,6606
48-02507,28,1,6,0,1,0,N,1,2,3731.1,5180,6,7,60650.0,3,388,N,2,2,2,2,48,47,4563
48-02102,48,1,5,1,1,0,6,1,1,450.9,9920,5,3,840.0,3,149,N,1,1,2,2,54,47,6301
48-02507,63,1,1,0,6,0,2,1,1,3731.1,9920,6,7,10200.0,0,124,N,2,2,2,2,170,181,3711
48-02101,63,1,1,0,1,0,2,1,1,357.4,5680,14,6,80050.0,1,409,N,2,2,2,2,82,51,5771
48-02102,70,1,1,0,1,0,2,1,1,450.9,N,N,5,45700.0,N,246,N,2,2,1,2,74,44,5989
48-02516,52,1,1,0,1,2,4,1,1,450.9,7870,2,9,N,8,52,N,2,2,2,2,18,20,615
48-02510,59,1,6,0,1,0,2,1,1,3092.4,4690,6,3,214900.0,1,501,N,2,2,2,2,43,50,7080
48-02102,49,1,1,0,1,0,N,1,1,450.9,7870,9,6,42110.0,0,229,N,2,2,2,1,57,45,504
48-02516,36,1,N,0,1,1,4,1,1,450.9,9920,9,8,N,9,501,N,2,2,2,2,21,91,6842
48-02101,15,1,1,0,1,3,4,1,1,3092.4,7071,8,7,57800.0,1,41,N,2,2,2,2,57,93,1630
48-02102,47,1,1,0,1,0,3,1,1,450.9,8680,6,7,83600.0,8,333,N,2,2,2,2,121,50,802
48-02101,7,2,1,0,1,0,6,1,2,357.4,7860,11,4,61500.0,1,90,N,2,2,2,2,83,95,3660
48-02102,48,2,6,0,1,1,3,1,1,450.9,N,N,6,370600.0,9,5,N,2,2,2,2,361,344,1979
48-02101,14,2,6,0,1,0,6,1,1,357.4,5070,6,5,100030.0,1,46,N,2,2,2,2,556,259,7511
48-02102,59,1,1,0,1,1,7,1,1,450.9,7860,4,7,593000.0,8,387,N,2,2,2,1,102,99,2144
48-02510,71,2,6,0,1,0,N,1,1,3731.1,9920,N,9,230.0,9,500,N,2,2,2,2,79,74,5909
48-02510,63,2,1,0,1,0,2,1,1,3092.4,9390,15,1,83600.0,8,501,N,2,2,2,2,39,44,7194
48-02516,38,1,1,0,1,0,2,1,1,2134.8,4990,5,8,557000.0,8,52,N,2,2,2,2,86,88,3995
48-02101,2,1,N,0,1,1,4,1,1,357.4,9920,3,9,99200.0,N,500,N,N,N,2,2,46,52,7548
48-02510,57,1,1,0,1,0,3,1,1,3092.4,4770,10,4,14100.0,9,501,N,2,2,2,2,81,84,7069
48-02515,35,2,1,0,1,0,4,1,2,2134.8,490,10,6,568000.0,7,52,N,2,2,2,2,87,86,4283
48-02101,73,2,4,0,1,0,2,1,1,357.4,N,N,5,98370.0,1,82,N,2,1,2,1,13,15,5636
48-02101,70,1,1,0,1,0,2,1,1,357.4,N,N,6,98300.0,7,231,N,2,2,2,2,87,81,7722
48-02507,38,2,4,4,1,0,2,1,2,3731.1,6992,10,6,136060.0,3,52,N,2,N,2,2,52,51,5588
48-02516,39,1,6,0,1,2,3,1,1,1338.4,9190,14,7,13400.0,5,501,N,2,2,2,2,46,49,1688
48-02516,37,2,4,0,1,3,5,1,1,1338.4,9920,N,3,-6300.0,0,125,N,2,2,2,2,137,140,5983
48-02101,56,1,1,0,1,0,6,1,2,357.4,7780,N,5,9900.0,7,500,N,2,2,2,2,347,231,782
48-02516,75,1,6,0,1,0,N,1,1,1338.4,N,N,4,21300.0,1,466,N,2,2,2,2,219,231,1904
48-02507,26,2,6,1,1,1,3,1,1,1338.4,7890,9,3,500500.0,1,336,N,2,2,2,2,84,167,4795
48-02102,63,1,6,0,1,0,2,1,1,357.4,3070,4,5,1300.0,3,500,N,2,2,2,2,57,57,7414
48-02510,38,1,1,0,1,2,3,1,1,3092.4,6180,6,8,221000.0,8,52,N,2,2,2,2,76,55,657
48-02102,59,1,1,0,1,0,2,1,1,450.9,3180,4,5,1400.0,5,465,N,2,2,2,2,250,81,813
48-02102,55,1,N,0,1,0,7,1,1,450.9,490,6,4,99000.0,1,245,N,2,2,2,2,81,87,6031
48-02515,39,1,1,0,1,0,3,1,1,3731.1,2980,10,1,59300.0,9,501,N,2,2,2,2,44,45,578
48-02515,47,1,N,4,1,1,4,1,2,450.9,9920,N,3,56310.0,1,320,N,2,2,2,2,134,180,4359
48-02515,5,1,N,1,9,3,8,1,1,2134.8,N,N,3,99300.0,N,201,N,2,2,2,2,383,87,7634
48-02101,69,1,1,0,1,0,2,1,1,450.9,N,N,4,79600.0,3,243,N,2,2,2,2,71,46,6087
48-02101,38,2,1,0,1,0,2,1,1,357.4,5180,6,4,10200.0,0,337,N,2,2,2,2,20,18,6778
48-02516,40,1,N,0,1,0,4,1,1,1338.4,4980,5,9,990.0,8,52,N,2,2,2,2,16,13,4098
48-02507,51,2,1,0,1,0,2,1,2,3092.4,7190,10,6,13700.0,7,53,N,2,2,2,2,37,45,3857
48-02510,28,1,1,0,1,0,5,1,1,3092.4,7072,14,9,80000.0,7,358,N,2,2,2,2,19,16,3086
48-02101,27,2,6,0,1,0,5,1,1,357.4,8590,14,5,101500.0,0,138,N,2,2,2,2,88,54,3909
48-02101,69,2,1,0,1,0,3,1,1,357.4,7980,10,7,38800.0,6,406,N,2,2,2,2,44,45,825
48-02102,28,2,6,1,1,1,4,1,1,450.9,8580,14,6,200.0,3,463,N,2,2,2,2,44,53,2287
48-02510,74,2,3,0,1,0,N,1,2,3092.4,7080,8,6,6100.0,8,53,N,2,1,2,2,64,61,2077
48-02510,38,1,N,0,1,2,4,1,1,3092.4,9920,N,3,80200.0,N,52,N,2,2,2,2,79,87,8535
48-02507,30,1,1,0,1,2,4,1,1,3731.1,6880,10,8,5050.0,8,472,N,2,2,2,2,49,83,3477
48-02515,17,2,1,0,1,2,6,1,1,2134.8,9920,N,3,10000.0,0,243,N,2,2,2,2,154,144,4528
48-02102,5,2,1,0,1,0,2,1,1,1338.4,9920,N,6,60000.0,7,464,N,2,2,2,2,49,52,8660
48-02515,40,2,1,0,1,1,3,1,1,2134.8,9920,4,10,122000.0,8,500,N,2,2,2,2,68,70,6173
48-02515,48,2,1,0,1,0,2,1,1,1338.4,6280,11,5,101200.0,0,52,N,2,2,2,2,133,57,1895
48-02102,4,2,4,0,1,0,3,1,1,450.9,9380,N,7,608800.0,5,472,N,2,2,2,2,21,137,804
48-02510,66,2,1,1,8,0,2,1,1,3092.4,8590,3,3,23100.0,3,52,N,2,2,2,2,88,59,3744
48-02101,46,2,1,0,2,2,4,1,1,1338.4,7790,10,9,36300.0,0,140,N,2,2,2,2,87,128,1968
48-02507,4,2,N,0,1,1,3,1,1,3731.1,9920,9,9,99300.0,N,500,N,2,2,2,2,254,58,1921
48-02101,40,1,1,1,1,0,2,1,1,357.4,3291,6,7,241800.0,5,52,N,2,2,2,2,76,84,7122
48-02101,74,2,1,0,1,0,2,1,1,357.4,N,N,7,210000.0,1,404,N,2,2,2,2,11,9,611
48-02515,6,1,N,0,2,3,6,1,2,2134.8,9920,N,9,99200.0,N,320,N,N,N,2,2,47,51,7366
48-02507,63,2,3,0,1,0,3,1,1,3731.1,8580,14,9,99300.0,8,500,N,2,2,2,2,41,46,2132
48-02516,36,2,1,0,1,0,2,1,1,1338.4,5280,10,8,593000.0,6,501,N,2,2,2,2,560,88,1892
48-02507,7,1,N,0,9,2,6,1,1,3731.1,7080,9,1,990.0,7,500,N,2,2,2,2,80,84,8715
48-02507,27,2,1,0,1,2,3,1,1,3731.1,8590,14,1,583000.0,7,246,N,2,2,2,2,251,190,6741
48-02516,5,2,N,0,1,0,2,1,1,1338.4,7860,11,12,59240.0,9,500,N,2,2,2,2,131,148,7263
48-02102,76,2,1,0,1,1,4,1,1,450.9,9920,N,7,330.0,3,52,N,2,2,2,2,46,10,617
48-02102,35,1,1,0,1,0,4,1,1,450.9,5391,6,6,59240.0,7,501,N,2,2,2,2,94,137,2185
48-02510,12,2,N,0,9,4,6,1,1,3092.4,N,9,3,N,N,233,N,2,2,2,2,139,85,8560
48-02101,64,2,6,1,1,0,N,1,1,357.4,8070,10,7,58600.0,6,47,N,2,2,2,2,22,24,607
48-02515,60,2,3,0,1,0,2,1,1,2134.8,770,10,1,55700.0,8,226,N,2,2,2,2,54,50,2446
48-02507,67,1,1,0,1,0,2,1,1,3731.1,9920,6,6,56310.0,7,501,N,2,2,2,2,41,11,3775
48-02101,62,1,4,0,1,0,3,1,1,357.4,N,15,4,24000.0,6,329,N,2,2,2,2,84,92,5631
48-02516,29,1,1,0,1,1,3,1,1,1338.4,9920,6,4,10100.0,9,501,N,2,2,2,2,86,92,7205
48-02516,61,1,1,0,1,0,2,1,1,1338.4,2890,4,4,56190.0,7,53,N,2,2,2,2,12,10,4872
48-02102,67,1,1,0,1,0,3,1,1,450.9,6970,3,7,8210.0,8,388,N,2,2,2,2,52,50,2053
48-02515,71,2,1,0,1,0,3,1,1,357.4,7990,11,1,60200.0,6,52,N,2,2,2,2,39,11,678
48-02507,52,1,6,1,2,4,N,1,2,3731.1,9920,N,2,990.0,1,87,N,2,2,2,2,86,56,1612
48-02507,65,2,3,0,1,0,2,1,1,3731.1,9920,N,4,98500.0,1,85,N,2,1,2,2,10,8,5656
48-02102,64,1,1,0,1,0,3,1,1,450.9,3170,5,7,86400.0,8,361,N,2,2,2,2,16,82,5275
48-02101,60,2,1,0,1,0,2,1,1,357.4,9920,N,5,22800.0,4,225,N,2,2,2,2,84,87,3734
48-02516,14,1,N,0,1,3,6,1,1,450.9,N,N,3,N,9,232,N,2,2,2,2,182,351,8928
48-02507,69,2,1,1,8,0,5,1,1,3731.1,9920,9,12,100900.0,5,224,N,2,1,2,2,47,45,548
48-02515,47,1,1,0,1,3,4,1,1,357.4,9920,14,5,36400.0,6,500,N,2,2,2,2,43,48,7030
48-02102,71,2,N,0,1,0,N,1,2,3731.1,9920,9,3,N,N,215,N,2,2,2,2,43,48,8713
48-02102,37,1,1,0,1,2,3,1,1,450.9,7790,6,9,8210.0,6,389,N,2,2,2,2,122,141,4477
48-02102,49,2,1,0,1,0,2,1,1,450.9,7970,10,10,0.0,3,239,N,2,2,2,2,43,46,2143
48-02101,36,2,1,0,1,2,4,1,1,357.4,9920,N,9,100900.0,0,402,N,2,2,2,2,145,88,1889
