PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
28-01100,19,1,6,0,2,0,6,1,1,2674.3,12,7,14900.0,4,357,N,2,2,2,2
51-01301,30,2,4,0,1,0,N,1,2,11162.8,10,9,125000.0,9,501,N,2,2,2,2
32-00405,9,1,N,4,1,2,3,1,2,7990.5,N,3,N,N,48,N,2,2,2,2
36-04010,15,1,6,0,2,0,4,1,1,50441.6,N,4,0.0,0,501,N,2,2,2,2
29-01901,0,2,N,0,2,1,7,1,1,5434.8,N,N,N,N,324,N,N,N,2,2
36-04010,31,2,6,0,2,0,4,1,1,50441.6,9,7,10000.0,2,319,N,2,2,2,2
40-00200,35,2,4,0,3,0,N,1,2,90.7,16,10,52000.0,7,395,N,1,2,2,2
32-00405,43,1,1,1,8,0,3,1,1,7990.5,14,4,30000.0,5,278,N,2,2,2,2
51-01301,50,2,1,0,6,2,4,1,1,11162.8,N,9,0.0,0,501,N,2,2,2,2
08-00803,21,2,6,0,1,N,N,3,0,3393.2,15,7,15000.0,3,N,N,2,2,2,2
28-01100,24,1,6,0,1,0,N,1,2,2674.3,14,7,6400.0,2,48,N,2,2,2,2
51-01301,8,1,N,0,1,4,6,1,2,11162.8,N,3,N,N,387,N,2,2,2,2
06-07502,26,2,6,0,6,N,N,3,0,33632.6,11,9,22200.0,4,N,N,2,2,2,2
17-03531,67,2,3,0,2,2,6,1,1,11171.6,9,4,42200.0,6,449,N,2,2,2,2
19-01700,22,2,6,0,1,0,N,1,2,3572.3,11,7,3000.0,1,22,N,2,2,2,2
13-04600,10,1,N,0,2,2,3,1,1,3670.4,N,3,N,N,147,N,1,2,2,2
06-07502,10,2,N,3,1,1,3,1,2,33632.6,N,3,N,N,501,N,2,2,2,2
51-01301,26,1,6,0,1,0,N,1,2,11162.8,9,9,85000.0,8,501,N,2,2,2,2
17-03531,41,2,6,0,2,0,N,1,2,11171.6,18,7,0.0,0,0,N,2,2,2,2
51-51255,4,2,N,0,2,4,6,1,2,11224.3,N,1,N,N,496,N,N,N,2,2
17-03529,51,1,1,0,2,0,3,1,2,15097.5,7,4,58000.0,7,291,N,2,2,2,2
32-00405,0,1,N,1,8,4,6,1,1,7990.5,N,N,N,N,205,N,N,N,2,2
32-00405,53,2,6,0,1,0,N,1,2,7990.5,14,6,32000.0,5,244,N,1,2,2,1
29-01901,0,2,N,0,1,2,4,1,2,5434.8,N,N,N,N,501,N,N,N,2,2
08-00803,66,1,1,0,1,0,2,1,1,3393.2,6,7,20000.0,3,346,N,2,2,2,2
01-01301,64,1,1,0,2,0,3,1,1,2731.2,N,12,51000.0,7,263,N,1,2,2,2
40-00200,85,1,1,0,1,0,2,1,1,90.7,N,6,10600.0,3,197,N,1,2,2,2
38-00100,48,2,1,0,3,0,3,1,2,73.0,12,4,12200.0,2,255,N,2,2,2,2
17-03529,73,1,4,0,2,0,N,1,1,15097.5,14,10,207200.0,9,501,N,2,2,2,2
40-00200,51,1,2,0,1,0,3,1,1,90.7,2,7,33000.0,6,318,N,2,2,2,2
17-03529,10,2,N,0,9,1,2,1,2,15097.5,N,3,N,N,92,N,2,2,2,2
38-00100,62,2,3,0,1,0,2,1,1,73.0,14,5,5300.0,1,102,N,2,1,2,2
24-01004,21,2,6,0,1,0,4,1,1,4187.9,11,7,25000.0,4,501,N,2,2,2,2
30-00600,35,2,1,0,3,5,8,1,1,16.3,11,7,35000.0,6,321,N,2,2,2,2
30-00600,7,2,N,0,1,0,3,1,1,16.3,N,3,N,N,501,N,2,2,2,2
36-04010,71,2,1,0,8,0,2,1,2,50441.6,N,8,49200.0,6,455,N,2,2,2,2
51-01301,24,1,6,0,1,0,N,1,2,11162.8,10,9,20000.0,3,150,N,2,2,2,2
19-01700,60,2,6,0,1,0,N,1,1,3572.3,7,8,34000.0,5,257,N,2,1,2,2
06-08507,44,2,1,0,1,2,4,1,1,3305.1,6,11,325000.0,9,501,N,2,2,2,2
24-01004,41,2,1,0,1,1,3,1,1,4187.9,16,10,141000.0,9,501,N,2,2,2,2
17-03529,62,2,1,0,2,0,2,1,1,15097.5,N,5,1500.0,1,258,N,2,2,2,2
29-01901,45,1,1,0,2,0,2,1,1,5434.8,11,9,76900.0,8,501,N,2,2,2,2
19-01700,64,1,1,0,1,0,2,1,1,3572.3,15,8,12200.0,2,108,N,2,2,2,2
51-51255,3,2,N,0,2,2,4,1,1,11224.3,N,1,N,N,501,N,N,N,2,2
51-51255,68,1,4,0,1,0,2,1,1,11224.3,N,9,165000.0,9,501,N,2,2,2,1
24-01004,28,2,6,0,2,0,N,1,2,4187.9,11,10,57500.0,6,434,N,2,2,2,2
38-00100,44,2,1,0,1,2,4,1,2,73.0,12,10,8000.0,1,501,N,2,2,2,2
17-03531,83,2,3,0,2,0,N,1,1,11171.6,N,5,16800.0,3,137,N,1,2,2,2
06-08507,75,1,1,0,1,0,2,1,1,3305.1,N,9,156700.0,9,501,N,2,2,2,2
19-01700,13,2,N,1,1,2,3,1,2,3572.3,N,3,N,N,152,N,2,2,2,2
01-01301,75,1,1,0,2,0,2,1,1,2731.2,N,5,31000.0,6,428,N,2,2,2,2
06-07502,25,2,6,0,6,0,2,1,2,33632.6,6,9,70000.0,7,501,N,2,2,2,2
36-04010,25,2,6,0,2,2,4,1,2,50441.6,8,5,42000.0,6,434,N,2,2,2,2
51-51255,46,2,6,0,2,0,N,1,2,11224.3,16,10,103000.0,8,501,N,2,2,2,2
17-03529,76,2,4,0,2,0,2,1,2,15097.5,12,6,25600.0,4,312,N,2,2,2,2
17-03531,86,2,3,0,2,0,N,1,1,11171.6,N,4,21900.0,4,181,N,1,1,2,1
36-04010,56,1,6,0,2,0,3,1,1,50441.6,N,4,0.0,0,468,N,2,2,2,2
36-03710,47,2,6,2,8,0,3,1,2,52864.7,12,5,42000.0,6,206,N,2,2,2,2
17-03529,19,1,6,0,1,N,N,3,0,15097.5,N,7,0.0,0,N,N,2,2,2,2
51-51255,76,1,1,0,1,0,2,1,1,11224.3,15,10,153700.0,9,501,5,2,2,2,1
51-51255,66,2,1,0,1,0,2,1,1,11224.3,10,9,115300.0,8,501,N,2,2,2,2
29-01901,44,1,4,0,1,0,N,1,2,5434.8,7,10,50000.0,7,380,N,2,2,2,2
13-04600,60,1,1,0,2,0,2,1,2,3670.4,4,5,52040.0,7,501,N,2,2,2,2
24-01004,11,2,N,0,1,4,6,1,2,4187.9,N,3,N,N,44,N,2,2,2,2
28-01100,58,2,4,0,2,0,2,1,2,2674.3,15,10,38800.0,7,292,N,2,2,2,2
13-04600,71,1,5,0,2,0,N,1,2,3670.4,N,5,16200.0,3,132,N,2,2,2,2
24-01004,2,1,N,0,1,0,4,1,1,4187.9,N,N,N,N,501,N,N,N,2,2
36-03710,24,1,6,0,1,0,2,1,1,52864.7,7,6,56000.0,7,501,N,2,2,2,2
38-00100,41,1,1,0,9,1,3,1,1,73.0,0,9,65000.0,8,320,N,2,2,2,1
24-01004,65,2,1,0,1,0,2,1,1,4187.9,10,11,42000.0,5,501,N,2,2,2,2
06-08507,87,2,2,0,1,0,N,1,1,3305.1,N,10,29800.0,5,244,N,2,2,2,2
06-07502,65,1,1,0,1,0,2,1,1,33632.6,10,9,8000.0,2,501,N,2,2,2,2
28-01100,46,1,6,0,2,1,2,1,1,2674.3,10,4,3500.0,2,26,N,2,2,2,2
08-00803,24,1,6,0,1,0,N,1,2,3393.2,6,9,45000.0,6,344,N,2,2,2,2
24-01004,6,1,N,0,9,2,5,1,1,4187.9,N,2,N,N,501,N,2,2,2,2
19-01700,52,2,6,0,1,0,N,1,1,3572.3,16,8,46000.0,7,351,N,2,2,2,2
06-08507,62,1,4,1,8,0,4,1,2,3305.1,10,7,141000.0,9,501,N,2,2,2,2
32-00405,12,2,N,0,6,2,5,1,1,7990.5,N,3,N,N,154,N,2,2,2,2
30-00600,12,1,N,0,1,1,4,1,1,16.3,N,3,N,N,501,N,2,2,2,2
36-04010,24,1,6,0,2,3,8,1,1,50441.6,N,5,0.0,0,219,N,2,2,2,2
40-00200,29,1,6,0,3,0,N,1,1,90.7,6,5,18900.0,4,144,N,2,2,2,2
08-00803,22,2,6,0,1,0,N,1,2,3393.2,11,9,800.0,1,6,N,1,2,2,2
51-01301,63,2,1,0,1,0,3,1,1,11162.8,9,10,8000.0,2,426,N,2,2,2,2
26-02702,30,1,6,0,6,N,N,3,0,4817.2,11,12,66000.0,8,N,N,2,2,2,2
17-03529,7,1,N,0,1,3,5,1,1,15097.5,N,2,N,N,501,N,2,2,2,2
38-00100,27,2,6,0,1,0,4,1,1,73.0,14,5,1200.0,1,501,N,2,2,2,2
17-03531,8,2,N,0,2,0,3,1,2,11171.6,N,3,N,N,95,N,2,2,2,2
06-08507,15,2,6,0,9,1,2,1,1,3305.1,N,4,0.0,0,501,N,2,2,2,2
17-03531,29,2,6,0,2,0,N,1,2,11171.6,13,9,30000.0,5,228,N,2,2,2,2
08-00803,66,2,1,0,1,0,2,1,1,3393.2,12,9,147700.0,9,501,N,2,2,2,2
30-00600,2,1,N,0,1,3,5,1,1,16.3,N,N,N,N,380,N,N,N,2,2
32-00405,8,2,N,1,1,3,4,1,2,7990.5,N,3,N,N,135,N,2,2,2,2
17-03529,50,1,6,0,1,0,2,1,1,15097.5,N,9,13000.0,3,501,N,2,2,2,2
17-03529,61,1,1,0,6,0,3,1,1,15097.5,12,11,60050.0,7,501,N,2,2,2,2
36-04010,31,2,2,0,2,0,5,1,2,50441.6,11,9,67000.0,7,501,N,2,2,2,2
17-03531,85,2,4,0,2,0,N,1,1,11171.6,N,5,30000.0,5,248,N,2,2,2,2
06-07502,44,1,6,0,1,0,N,1,1,33632.6,6,9,596000.0,9,501,N,2,2,2,2
40-00200,56,2,1,0,1,0,2,1,1,90.7,11,4,17200.0,4,294,N,2,2,2,1
17-03531,66,2,6,0,2,0,4,1,1,11171.6,N,10,45000.0,6,269,N,2,2,2,2
51-51255,67,1,1,0,1,0,3,1,1,11224.3,14,12,182300.0,9,501,3,2,2,2,2
08-00803,60,1,1,0,1,1,3,1,1,3393.2,10,11,492100.0,9,501,N,2,2,2,2
29-01901,50,1,6,0,1,1,2,1,1,5434.8,9,5,80000.0,8,501,N,2,2,2,2
19-01700,11,2,N,0,1,1,2,1,1,3572.3,N,3,N,N,208,N,1,2,2,2
36-04010,51,1,1,0,2,0,3,1,2,50441.6,10,6,74000.0,8,501,N,2,2,2,2
19-01700,3,1,N,1,1,3,5,1,1,3572.3,N,2,N,N,93,N,N,N,2,2
17-03529,22,2,2,0,2,0,N,1,2,15097.5,N,11,0.0,0,0,N,2,2,2,2
40-00200,43,2,1,0,1,2,4,1,1,90.7,N,5,0.0,0,501,N,2,2,2,2
32-00405,62,1,6,0,2,0,2,1,1,7990.5,7,5,8400.0,2,193,N,2,2,2,2
24-01004,11,1,N,0,1,1,3,1,1,4187.9,N,3,N,N,501,N,2,2,2,2
19-01700,5,1,N,0,2,1,3,1,2,3572.3,N,3,N,N,78,N,2,2,2,2
24-01004,77,2,4,0,6,N,N,2,0,4187.9,N,9,14200.0,2,N,N,1,1,1,1
13-04600,51,2,1,0,1,0,2,1,1,3670.4,11,12,62000.0,7,501,N,2,2,2,2
38-00100,54,2,1,0,1,0,5,1,1,73.0,12,9,70000.0,8,501,N,2,2,2,2
30-00600,62,2,1,0,1,0,2,1,1,16.3,6,7,18000.0,3,329,N,2,2,2,1
24-01004,45,1,1,0,1,0,2,1,2,4187.9,17,9,151800.0,9,501,N,2,2,2,2
36-03710,62,1,1,4,1,0,4,1,2,52864.7,14,3,57000.0,7,453,N,2,2,2,2
24-01004,38,2,1,0,1,1,3,1,1,4187.9,10,11,552000.0,9,501,N,2,2,2,2
51-01301,52,2,1,0,6,1,4,1,2,11162.8,N,5,0.0,0,501,N,2,2,2,2
01-01301,22,1,6,0,2,0,3,1,1,2731.2,11,9,39000.0,6,424,N,2,2,2,2
32-00405,76,1,3,1,8,2,5,1,1,7990.5,N,1,0.0,0,100,N,2,2,2,2
26-02702,26,2,6,0,1,0,N,1,2,4817.2,10,10,68000.0,8,501,N,2,2,2,2
51-51255,6,2,N,0,1,3,5,1,1,11224.3,N,2,N,N,501,N,2,2,2,2
30-00600,34,2,1,0,1,4,6,1,1,16.3,16,7,42000.0,6,317,N,2,2,2,2
51-51255,5,1,N,0,1,1,3,1,2,11224.3,N,2,N,N,501,N,2,2,2,2
24-01004,75,2,1,0,1,0,2,1,1,4187.9,N,10,66000.0,7,501,N,2,2,2,2
26-02702,44,2,6,0,1,0,N,1,1,4817.2,11,12,104000.0,9,501,N,2,2,2,2
01-01301,64,2,1,0,2,0,5,1,1,2731.2,11,5,23000.0,5,115,N,2,2,2,2
26-02702,18,2,6,0,9,N,N,3,0,4817.2,8,7,17000.0,3,N,N,2,2,2,2
01-01301,9,2,N,0,2,3,6,1,2,2731.2,N,3,N,N,197,N,2,2,2,2
40-00200,59,1,4,0,1,0,2,1,1,90.7,10,9,30000.0,6,324,N,2,2,2,2
17-03531,29,1,1,0,2,2,4,1,1,11171.6,16,9,87000.0,8,338,N,2,2,2,2
24-01004,89,2,6,0,1,0,N,1,1,4187.9,N,7,49000.0,5,402,N,2,1,2,1
24-01004,40,2,4,0,1,0,N,1,1,4187.9,11,10,69040.0,7,501,N,2,2,2,2
26-02702,29,2,1,0,1,0,2,1,2,4817.2,11,11,116000.0,9,501,N,2,2,2,2
26-02702,27,2,6,0,1,0,N,1,1,4817.2,11,9,5800.0,1,44,N,2,2,2,2
24-01004,16,2,6,4,1,0,N,1,2,4187.9,6,4,1200.0,1,9,N,2,2,2,2
51-51255,84,1,4,0,1,0,N,1,1,11224.3,4,3,49400.0,6,406,N,2,1,2,2
29-01901,28,1,2,0,6,0,N,1,2,5434.8,10,9,74000.0,8,501,N,2,2,2,2
28-01100,32,2,5,1,1,5,6,1,2,2674.3,7,6,2700.0,1,8,N,2,2,2,2
06-07502,30,1,1,0,1,0,2,1,2,33632.6,4,9,75000.0,7,501,N,2,2,2,2
51-01301,0,1,N,0,1,3,5,1,1,11162.8,N,N,N,N,501,N,N,N,2,2
28-01100,62,1,1,0,1,0,2,1,1,2674.3,10,5,70000.0,8,501,N,2,2,2,2
38-00100,40,2,1,0,1,2,4,1,2,73.0,N,5,0.0,0,59,N,2,2,2,2
32-00405,15,2,6,1,8,2,4,1,1,7990.5,N,3,0.0,0,186,N,2,2,2,2
36-03710,65,2,6,0,2,0,N,1,1,52864.7,N,10,47400.0,6,392,N,2,2,2,2
36-04010,52,1,6,0,2,N,N,3,0,50441.6,N,5,540.0,1,4,N,2,2,2,2
30-00600,56,2,4,0,1,0,2,1,1,16.3,11,7,24000.0,4,297,N,2,2,2,2
26-02702,18,1,6,0,6,N,N,3,0,4817.2,14,5,15500.0,3,N,N,2,2,2,2
36-04010,4,1,N,0,2,0,5,1,1,50441.6,N,1,N,N,199,N,N,N,2,2
36-03710,18,1,6,4,8,0,2,1,2,52864.7,14,4,1600.0,1,85,N,2,2,2,2
06-08507,60,1,1,0,6,0,2,1,1,3305.1,10,12,212000.0,9,501,N,2,2,2,2
13-04600,29,1,6,0,1,0,N,1,1,3670.4,10,9,78010.0,8,501,N,2,2,2,2
30-00600,9,1,N,0,1,3,5,1,1,16.3,N,3,N,N,246,N,2,2,2,2
38-00100,10,1,N,0,1,4,6,1,1,73.0,N,3,N,N,501,N,2,2,2,2
24-01004,25,1,6,0,1,0,4,1,1,4187.9,10,7,22000.0,3,501,N,2,2,2,2
32-00405,12,2,N,1,1,3,4,1,1,7990.5,N,3,N,N,136,N,2,2,2,2
30-00600,29,2,1,0,1,2,4,1,1,16.3,13,3,35000.0,6,445,N,2,2,2,2
24-01004,62,1,4,0,2,N,N,2,0,4187.9,N,4,0.0,0,N,N,2,2,2,2
19-01700,72,2,1,0,1,0,2,1,1,3572.3,N,9,54000.0,7,501,N,2,2,2,2
06-08507,71,1,1,0,1,0,2,1,2,3305.1,N,7,29100.0,5,366,N,2,2,2,2
24-01004,50,1,1,0,2,1,3,1,1,4187.9,7,9,45000.0,5,234,N,2,2,2,2
06-08507,63,2,1,0,1,0,8,1,1,3305.1,14,7,154000.0,9,501,N,2,2,2,2
17-03531,59,2,1,0,2,0,4,1,1,11171.6,16,9,0.0,0,269,N,2,2,2,2
24-01004,8,1,N,0,6,3,5,1,1,4187.9,N,3,N,N,501,N,2,2,2,2
17-03529,21,2,6,0,1,0,N,1,2,15097.5,8,7,10000.0,2,75,N,2,2,2,2
51-51255,33,2,6,0,1,0,N,1,2,11224.3,15,9,65000.0,7,492,N,2,2,2,2
51-01301,11,1,N,0,1,2,4,1,1,11162.8,N,3,N,N,501,N,2,2,2,2
06-08507,14,2,N,0,1,2,3,1,1,3305.1,N,3,N,N,501,N,2,2,2,2
24-01004,34,2,6,0,2,0,5,1,2,4187.9,6,7,26100.0,4,245,N,2,2,2,2
06-08507,74,2,1,0,1,0,2,1,1,3305.1,N,10,38800.0,5,501,N,2,2,2,2
28-01100,14,2,N,0,2,2,4,1,2,2674.3,N,3,N,N,157,N,1,2,2,2
32-00405,14,1,N,1,1,3,6,1,2,7990.5,N,3,N,N,149,N,2,2,2,2
30-00600,37,2,2,0,1,3,4,1,1,16.3,6,9,800.0,1,3,N,2,2,2,2
17-03529,71,2,4,0,2,0,N,1,2,15097.5,N,7,12000.0,2,98,N,2,2,2,2
51-51255,61,2,1,0,1,0,2,1,1,11224.3,N,10,0.0,0,501,N,2,2,2,2
26-02702,20,1,6,0,1,0,N,1,2,4817.2,11,7,-300.0,0,0,N,2,2,2,2
06-08507,0,2,N,0,9,2,4,1,1,3305.1,N,N,N,N,501,N,N,N,2,2
32-00405,48,2,6,1,1,3,4,1,1,7990.5,15,4,35000.0,5,136,N,2,2,2,2
51-51255,30,2,1,0,1,0,2,1,2,11224.3,12,10,87000.0,8,501,N,2,2,2,2
06-08507,67,1,1,0,6,0,2,1,1,3305.1,4,10,31400.0,5,355,N,2,2,2,2
26-02702,51,2,1,0,1,2,4,1,1,4817.2,N,8,0.0,0,487,N,2,2,2,2
28-01100,19,1,6,0,2,N,N,3,0,2674.3,N,7,0.0,0,N,N,2,2,2,2
01-01301,56,1,1,0,2,0,2,1,1,2731.2,6,9,6000.0,2,35,N,2,2,2,2
17-03529,23,1,6,0,2,0,3,1,2,15097.5,14,5,5000.0,1,78,N,2,2,2,2
24-01004,5,1,N,4,1,1,3,1,1,4187.9,N,2,N,N,501,N,2,2,2,2
38-00100,52,2,1,0,1,0,2,1,1,73.0,11,8,25000.0,4,380,N,2,2,2,2
36-03710,16,1,6,2,1,5,8,1,2,52864.7,N,4,0.0,0,177,N,2,2,2,2
30-00600,54,1,6,0,1,0,N,1,1,16.3,1,7,100000.0,9,501,N,2,2,2,2
30-00600,5,2,N,0,3,4,5,1,2,16.3,N,1,N,N,0,N,2,2,2,2
19-01700,62,1,6,0,1,N,N,3,0,3572.3,N,5,12000.0,2,90,N,1,1,2,2
26-02702,19,1,6,0,1,N,N,3,0,4817.2,14,7,31000.0,5,N,N,2,2,2,2
30-00600,38,1,1,0,1,3,6,1,1,16.3,6,7,50000.0,7,162,N,2,2,2,2
06-08507,47,2,4,0,1,0,2,1,1,3305.1,6,9,41000.0,6,310,N,2,2,2,2
32-00405,26,1,1,1,1,2,5,1,2,7990.5,8,5,55000.0,7,178,N,2,2,2,2
30-00600,46,1,1,0,3,2,4,1,1,16.3,16,5,0.0,0,0,N,2,2,2,2
26-02702,4,1,N,0,6,2,4,1,2,4817.2,N,2,N,N,1,N,N,N,2,2
24-01004,78,2,4,0,1,0,N,1,1,4187.9,N,9,56900.0,6,468,N,2,2,2,2
24-01004,43,2,1,0,1,1,3,1,1,4187.9,16,10,140000.0,9,501,N,2,2,2,2
06-08507,72,1,1,0,6,0,2,1,1,3305.1,N,7,195080.0,9,501,N,2,2,2,1
06-08507,42,2,1,0,1,2,4,1,1,3305.1,N,9,0.0,0,501,N,2,2,2,2
08-00803,38,2,1,0,1,1,3,1,1,3393.2,10,10,70000.0,7,501,N,2,2,2,2
38-00100,0,2,N,1,1,0,6,1,1,73.0,N,N,N,N,437,N,N,N,2,2
06-07502,47,1,1,0,6,0,2,1,1,33632.6,10,7,187700.0,9,501,N,2,2,2,2
24-01004,72,1,1,4,1,0,2,1,1,4187.9,N,10,41500.0,5,501,N,2,2,2,2
17-03529,57,1,1,0,2,0,3,1,2,15097.5,16,5,32000.0,5,454,N,2,2,2,2
29-01901,72,1,1,0,1,0,2,1,1,5434.8,6,11,60800.0,8,501,N,2,2,2,2
36-04010,21,2,6,0,1,N,N,3,0,50441.6,9,7,42300.0,6,N,N,2,2,2,2
40-00200,54,1,1,0,1,0,2,1,1,90.7,5,5,80000.0,9,501,N,2,2,2,2
51-51255,31,1,6,0,1,0,N,1,2,11224.3,11,10,53420.0,6,404,N,2,2,2,2
38-00100,55,1,1,0,1,0,5,1,1,73.0,10,5,96000.0,9,501,N,2,2,2,2
17-03529,62,1,6,0,2,0,N,1,1,15097.5,8,7,49000.0,6,374,N,2,2,2,2
51-51255,66,1,1,0,1,0,2,1,1,11224.3,16,7,29000.0,4,468,N,2,2,2,2
19-01700,59,2,3,0,1,0,2,1,1,3572.3,6,4,7200.0,1,145,N,1,1,2,1
13-04600,76,1,1,0,2,0,3,1,1,3670.4,N,10,50000.0,7,501,N,2,2,2,2
38-00100,58,1,1,0,1,0,2,1,1,73.0,3,5,50000.0,6,352,N,2,2,2,2
13-04600,92,2,3,0,2,0,2,1,1,3670.4,N,9,51300.0,7,398,N,2,1,2,2
19-01700,63,2,1,0,1,0,2,1,1,3572.3,10,9,38000.0,6,351,N,2,2,2,2
06-08507,61,1,1,0,6,0,3,1,1,3305.1,4,10,2000.0,1,261,N,2,2,2,2
19-01700,53,1,6,0,1,0,2,1,1,3572.3,4,5,18800.0,3,141,N,2,2,2,2
08-00803,19,1,6,0,1,0,N,1,2,3393.2,10,7,3600.0,1,27,N,2,2,2,2
24-01004,35,1,1,0,1,1,3,1,2,4187.9,9,9,150000.0,9,501,N,2,2,2,2
17-03529,23,2,6,0,1,0,N,1,2,15097.5,11,9,31000.0,5,234,N,2,2,2,2
06-08507,73,1,1,0,1,0,3,1,1,3305.1,N,9,431000.0,9,501,N,2,2,2,2
24-01004,54,1,1,0,1,1,3,1,2,4187.9,4,12,552000.0,9,501,N,2,2,2,2
36-04010,72,1,1,0,2,0,5,1,1,50441.6,7,5,42000.0,6,501,N,2,2,2,2
29-01901,49,2,5,0,2,0,N,1,2,5434.8,9,7,14300.0,3,107,N,2,2,2,2
36-04010,91,1,3,0,1,0,N,1,1,50441.6,N,5,43000.0,6,353,N,2,2,2,2
32-00405,62,1,1,1,1,0,3,1,2,7990.5,N,1,39900.0,6,436,N,2,2,2,2
17-03529,76,2,4,0,2,0,N,1,2,15097.5,16,7,51000.0,6,420,N,2,2,2,2
06-07502,7,1,N,1,1,3,5,1,2,33632.6,N,3,N,N,291,N,2,2,2,2
51-01301,56,2,1,0,1,0,3,1,1,11162.8,16,10,93000.0,8,501,N,2,2,2,2
30-00600,4,1,N,0,1,2,3,1,2,16.3,N,1,N,N,200,N,N,N,2,2
06-08507,60,2,4,0,1,0,N,1,1,3305.1,N,10,38000.0,5,289,N,2,2,2,2
30-00600,45,1,1,0,1,3,5,1,1,16.3,3,7,50000.0,7,280,N,2,2,2,2
38-00100,22,2,1,0,1,0,2,1,2,73.0,16,7,28000.0,4,328,5,1,2,2,2
13-04600,22,2,6,0,2,N,N,3,0,3670.4,N,7,0.0,0,N,N,2,2,2,2
24-01004,2,1,N,0,1,1,3,1,2,4187.9,N,N,N,N,501,N,N,N,2,2
06-07502,52,2,1,0,6,0,3,1,2,33632.6,6,4,8000.0,2,192,N,2,2,2,2
51-51255,1,2,N,0,1,2,4,1,1,11224.3,N,N,N,N,501,N,N,N,2,2
51-01301,35,2,6,0,2,0,N,1,2,11162.8,10,8,68100.0,7,501,N,2,2,2,2
24-01004,55,2,6,0,1,0,N,1,1,4187.9,9,11,232000.0,9,501,N,2,2,2,2
24-01004,55,1,1,0,6,1,3,1,1,4187.9,9,12,552100.0,9,501,N,2,2,2,2
19-01700,86,2,3,0,1,0,N,1,1,3572.3,N,5,29500.0,5,242,N,2,2,2,1
06-08507,83,1,1,0,6,0,2,1,1,3305.1,N,9,47500.0,6,376,N,2,2,2,2
17-03531,76,1,1,0,2,0,2,1,1,11171.6,N,5,23200.0,4,212,N,2,1,1,2
40-00200,37,2,4,0,3,2,3,1,1,90.7,6,7,24800.0,5,122,N,2,2,2,2
30-00600,56,1,1,0,1,1,3,1,1,16.3,3,7,11700.0,2,131,N,2,2,2,2
40-00200,36,1,1,0,9,0,3,1,2,90.7,16,9,34700.0,6,244,2,2,2,2,2
29-01901,33,1,6,0,2,N,N,2,0,5434.8,14,5,0.0,0,N,N,1,2,2,2
38-00100,50,1,6,0,1,0,2,1,1,73.0,1,7,62000.0,7,501,N,2,2,2,2
28-01100,38,1,6,0,2,0,N,1,2,2674.3,11,7,26000.0,5,196,N,2,2,2,2
24-01004,78,2,1,0,1,0,2,1,1,4187.9,N,10,8000.0,2,501,N,2,2,2,2
40-00200,38,2,4,0,3,0,2,1,1,90.7,10,9,10000.0,3,67,N,2,2,2,2
08-00803,65,2,1,1,1,0,5,1,1,3393.2,10,11,100000.0,8,501,N,2,2,2,2
06-08507,10,1,N,0,1,1,3,1,2,3305.1,N,3,N,N,501,N,2,2,2,2
30-00600,69,1,5,0,1,0,N,1,1,16.3,0,5,51000.0,7,422,N,2,2,2,2
13-04600,44,1,6,0,2,0,3,1,1,3670.4,N,4,9200.0,2,145,N,1,1,2,2
08-00803,55,1,1,0,1,2,4,1,1,3393.2,10,10,490000.0,9,501,N,2,2,2,2
51-01301,68,1,1,0,1,0,2,1,1,11162.8,10,10,253000.0,9,501,N,2,2,2,2
17-03531,72,2,3,0,2,0,N,1,1,11171.6,N,7,44700.0,6,366,N,2,1,2,2
19-01700,0,2,N,1,1,1,3,1,1,3572.3,N,N,N,N,477,N,N,N,2,2
24-01004,44,1,1,0,2,1,3,1,2,4187.9,16,12,270000.0,9,501,N,2,2,2,2
36-04010,49,1,2,0,2,0,N,1,2,50441.6,1,7,60000.0,7,458,N,2,2,2,2
17-03529,67,1,1,0,2,0,2,1,1,15097.5,18,10,13700.0,3,114,N,2,2,2,2
28-01100,21,1,6,0,2,N,N,3,0,2674.3,N,5,0.0,0,N,N,2,2,2,2
24-01004,23,1,6,0,1,0,N,1,1,4187.9,6,11,11000.0,2,83,N,2,2,2,2
06-08507,37,2,1,0,6,2,4,1,2,3305.1,11,9,2400.0,1,501,N,2,2,2,2
36-04010,35,2,5,0,2,2,3,1,2,50441.6,10,7,26500.0,4,130,N,2,2,2,2
51-51255,52,2,1,0,1,0,4,1,1,11224.3,10,11,93100.0,8,501,N,2,2,2,2
08-00803,59,1,1,0,1,0,2,1,1,3393.2,9,7,170000.0,9,501,N,2,2,2,2
06-07502,27,1,6,0,6,0,N,1,1,33632.6,7,9,200000.0,9,501,N,2,2,2,2
30-00600,11,2,N,0,3,4,6,1,2,16.3,N,3,N,N,103,N,2,2,2,2
38-00100,82,1,1,0,1,0,2,1,1,73.0,14,7,27200.0,4,217,N,2,2,2,2
17-03529,28,1,6,0,2,0,N,1,2,15097.5,6,7,22900.0,4,173,N,1,2,2,1
24-01004,57,2,1,2,1,0,4,1,1,4187.9,12,11,190000.0,9,501,N,2,2,2,2
36-04010,64,1,1,0,6,0,7,1,1,50441.6,12,6,595000.0,9,501,N,2,2,2,2
