AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET
39,1,1,1,1,1,7,6,N
39,2,1,1,1,1,7,6,N
39,2,1,6,1,1,4,4,N
40,1,1,6,1,2,10,9,N
41,1,5,2,1,1,4,0,N
41,2,1,2,1,2,7,7,N
41,2,2,2,3,0,6,0,N
41,2,5,1,1,1,7,4,N
43,2,4,2,1,1,10,0,N
44,1,3,2,1,1,11,1,N
44,2,1,2,2,2,2,4,1
45,1,6,2,1,1,5,7,N
45,2,1,1,1,2,7,4,N
46,1,1,2,1,2,5,8,N
46,1,5,1,1,2,10,8,N
46,2,1,1,1,1,11,9,N
46,2,1,1,1,1,11,9,N
46,2,1,1,1,1,11,9,N
46,2,1,1,1,1,11,9,N
46,2,1,3,1,1,11,9,N
47,1,1,1,1,2,10,6,N
47,1,4,2,1,1,7,5,N
47,2,4,2,1,1,11,2,N
47,2,6,8,1,2,5,6,N
48,1,N,9,3,1,1,1,6
48,2,3,2,1,2,9,4,N
48,2,4,2,1,1,4,0,N
48,2,6,1,1,1,10,8,N
48,2,6,3,1,0,9,5,N
49,1,1,2,1,1,4,8,N
49,1,4,1,1,1,8,8,N
49,1,4,1,1,1,8,8,N
49,1,4,1,1,1,9,4,N
49,2,2,1,1,1,10,6,N
50,1,6,2,1,1,10,9,N
50,2,1,1,1,1,10,1,N
50,2,4,1,1,1,7,4,N
51,1,4,2,1,1,7,3,N
51,2,1,1,1,1,9,1,N
51,2,6,1,1,1,9,9,N
52,1,1,1,1,1,9,7,N
52,1,1,1,1,2,10,6,N
52,1,1,2,1,1,9,9,N
52,1,1,6,1,1,11,9,N
54,1,4,1,1,1,7,6,N
54,1,4,2,1,1,5,1,N
54,2,2,6,1,0,12,0,2
55,2,1,1,1,1,5,6,N
55,2,3,2,1,2,7,2,N
55,2,4,1,1,1,8,2,N
55,2,5,7,3,2,2,1,5
56,1,4,2,1,1,8,6,N
56,1,4,2,1,2,4,2,N
56,1,5,2,1,2,5,6,N
56,1,6,2,1,2,7,3,N
56,1,6,2,1,2,7,3,N
56,2,1,9,1,1,8,4,N
57,1,1,2,1,1,9,8,N
57,1,6,2,1,1,9,9,N
57,1,6,2,3,0,8,1,N
57,1,6,9,1,1,9,6,N
57,2,4,6,1,1,10,4,N
58,1,2,9,1,1,3,4,N
58,2,1,1,1,1,10,9,5
58,2,1,2,1,1,8,4,N
58,2,5,1,1,2,9,4,N
58,2,5,1,1,2,9,4,N
58,2,6,2,1,2,5,3,N
60,2,4,2,1,2,9,5,N
61,1,1,1,1,1,7,9,2
61,1,6,2,2,0,5,0,N
61,1,6,2,2,0,5,0,N
61,1,6,2,2,0,5,0,N
61,1,6,2,2,0,5,0,N
61,1,6,2,2,0,5,0,N
61,2,6,1,2,2,N,3,6
62,1,2,8,3,1,12,6,2
62,2,1,1,1,1,4,3,N
63,2,1,1,1,1,7,9,N
63,2,1,2,1,1,7,6,N
64,2,1,2,1,1,9,8,N
64,2,1,2,1,1,9,8,N
64,2,2,1,2,0,3,N,4
64,2,4,2,1,2,10,3,N
65,1,1,2,1,1,5,7,N
65,1,3,5,2,1,6,0,1
66,1,1,1,1,1,7,5,N
66,1,1,1,1,1,7,5,N
66,1,1,1,1,1,9,9,N
66,1,1,1,1,1,9,9,N
66,1,1,1,1,1,9,9,N
66,1,1,1,1,1,9,9,N
66,1,1,1,1,1,9,9,N
66,1,1,1,1,1,9,9,N
66,1,1,2,1,2,6,0,N
66,1,2,1,1,1,9,6,N
67,2,1,1,1,2,5,0,N
67,2,1,2,1,2,8,6,N
67,2,4,2,1,1,11,6,N
67,2,4,6,1,1,9,1,N
67,2,5,2,1,2,7,2,N
68,1,1,1,1,1,5,3,N
68,2,6,6,1,2,7,6,N
69,1,4,2,1,2,5,3,N
69,1,6,2,2,0,5,2,N
69,2,3,2,1,1,6,0,N
69,2,3,9,1,1,5,3,N
69,2,4,1,1,1,10,7,N
70,1,3,1,1,1,10,9,N
70,2,4,1,1,1,5,4,N
70,2,6,2,2,0,5,0,N
70,2,6,2,2,0,5,0,N
71,1,6,6,2,0,10,2,6
71,2,3,2,1,2,6,4,N
72,2,1,1,1,1,8,9,N
72,2,6,2,1,1,3,2,N
73,1,1,1,1,2,9,4,N
73,1,1,1,1,2,9,4,N
73,1,6,1,1,1,7,0,2
73,2,4,1,1,1,5,3,N
73,2,6,1,1,2,9,2,N
75,1,1,2,1,1,5,6,N
75,2,3,1,2,0,9,3,N
75,2,3,1,2,0,9,3,N
76,1,2,2,3,0,7,2,N
76,2,1,1,1,1,9,4,N
76,2,6,1,1,1,10,9,N
77,1,1,5,2,2,N,6,N
77,2,2,2,1,1,4,3,N
77,2,3,1,1,2,6,2,N
77,2,4,1,1,1,10,7,N
78,1,3,1,1,1,4,7,N
78,1,4,1,1,2,4,3,N
79,1,1,1,1,1,10,4,N
79,2,1,1,1,1,7,2,N
80,1,1,1,1,1,8,8,N
80,2,3,1,1,1,5,2,N
80,2,3,1,1,1,7,3,N
80,2,6,1,1,1,10,9,N
80,2,N,3,3,2,10,3,5
81,2,3,1,1,1,9,6,N
81,2,3,1,1,1,9,7,N
81,2,3,1,1,2,3,2,N
82,2,4,1,1,2,9,7,N
83,2,1,2,1,1,5,6,N
83,2,1,2,1,1,5,6,N
84,1,1,9,3,0,3,3,N
84,2,3,1,1,2,5,3,N
84,2,6,6,3,0,2,5,4
85,1,6,5,1,1,9,5,5
85,2,5,3,3,2,9,4,4
86,2,3,1,1,2,7,3,N
88,1,3,1,1,1,9,9,N
88,1,5,8,1,1,10,1,3
88,2,3,1,1,1,4,5,N
88,2,3,6,2,2,10,6,1
91,2,4,1,2,0,4,2,N
92,2,3,2,1,1,4,5,N
94,2,3,2,1,1,7,1,N
0,1,4,1,3,2,9,8,N
0,2,N,8,1,2,N,N,N
0,2,N,8,1,2,N,N,N
1,2,6,4,3,1,1,0,5
2,1,3,6,1,2,9,8,5
2,1,N,2,1,1,N,N,N
2,1,N,2,1,1,N,N,N
2,1,N,2,1,1,N,N,N
2,1,N,2,1,1,N,N,N
2,1,N,2,1,1,N,N,N
2,1,N,2,1,1,N,N,N
2,1,N,2,1,1,N,N,N
2,1,N,2,1,1,N,N,N
2,1,N,2,1,1,N,N,N
2,1,N,2,1,1,N,N,N
2,1,N,9,1,2,N,N,N
2,1,N,9,1,2,N,N,N
2,1,N,9,1,2,N,N,N
2,1,N,9,1,2,N,N,N
2,1,N,9,1,2,N,N,N
2,1,N,9,1,2,N,N,N
3,2,N,2,3,0,1,N,N
3,2,N,3,1,1,2,N,N
3,2,N,3,1,1,2,N,N
4,1,5,5,3,1,10,7,4
6,2,4,4,1,2,1,7,5
8,1,4,9,3,1,1,3,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
8,1,N,1,1,1,3,N,N
9,2,1,3,3,1,5,4,5
10,2,1,5,2,0,3,2,N
10,2,4,2,1,0,2,4,1
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,1,1,1,3,N,N
10,2,N,8,1,1,3,N,N
10,2,N,8,1,1,3,N,N
10,2,N,8,1,1,3,N,N
11,2,1,1,3,0,3,6,2
13,1,2,9,2,1,N,2,1
13,1,6,9,3,2,N,1,3
13,2,4,5,3,0,9,6,4
15,1,3,5,1,0,4,1,1
17,1,5,4,1,0,6,7,2
17,2,1,6,1,2,4,3,3
18,1,6,6,1,1,4,0,N
18,2,6,9,1,1,5,1,N
18,2,6,9,1,1,5,1,N
18,2,6,9,1,1,5,1,N
19,1,6,6,3,0,7,1,N
20,2,2,2,1,1,5,3,N
21,1,6,3,3,0,7,2,N
21,2,6,1,1,1,5,5,N
22,1,3,4,3,2,6,2,5
22,1,6,1,1,2,5,1,N
22,1,6,1,1,2,9,0,N
22,1,6,2,1,2,7,8,N
22,2,6,1,1,1,5,2,N
23,1,5,6,3,0,12,2,3
23,1,6,1,1,2,6,1,N
23,1,6,6,1,1,9,1,N
23,1,6,6,1,2,9,5,N
23,1,N,3,2,2,8,6,1
23,2,6,1,1,1,7,3,N
23,2,6,1,1,1,7,3,N
23,2,6,1,1,2,9,9,N
23,2,6,8,1,1,5,4,N
23,2,6,8,1,1,5,4,N
23,2,N,1,3,2,11,2,6
24,1,6,2,1,2,9,8,N
24,1,6,2,2,0,5,0,N
24,1,6,2,2,0,5,0,N
24,1,N,3,3,1,10,7,3
24,2,6,1,1,2,7,3,N
24,2,6,1,1,2,7,3,N
25,1,6,2,1,2,5,5,N
25,1,6,7,1,2,7,4,N
26,1,6,2,1,2,4,2,N
26,1,6,2,1,2,4,2,N
26,1,6,2,1,2,4,2,N
26,2,5,1,1,1,6,2,N
26,2,5,5,1,0,12,9,6
26,2,6,1,3,0,5,0,N
27,1,6,3,1,1,5,3,N
27,2,6,1,1,2,9,4,N
27,2,6,6,1,2,10,5,N
28,2,6,1,1,1,9,4,N
28,2,6,1,1,1,9,4,N
28,2,N,4,3,2,3,8,1
29,1,6,2,1,1,5,4,N
29,1,6,3,1,1,7,5,N
29,2,6,2,1,2,10,6,N
29,2,6,6,1,2,12,4,N
30,1,6,1,2,0,8,5,N
30,2,6,6,1,2,9,2,N
31,1,1,2,1,2,N,8,5
31,1,6,2,1,1,11,9,N
32,1,1,6,1,2,12,4,N
32,1,6,2,1,1,7,7,N
32,2,1,1,1,1,10,9,N
32,2,1,6,1,2,10,0,N
32,2,5,3,3,1,11,0,6
33,1,1,1,1,2,11,9,N
33,1,2,1,1,2,9,9,N
33,1,3,8,1,0,N,5,1
33,2,4,4,1,2,12,0,N
33,2,6,1,1,1,9,6,N
33,2,6,1,1,1,9,6,N
33,2,6,1,1,1,9,6,N
34,1,1,1,1,1,10,9,N
34,1,1,1,1,1,10,9,N
34,1,1,1,1,1,10,9,N
34,1,1,1,1,1,10,9,N
34,1,1,1,1,1,10,9,N
34,1,6,1,1,1,11,8,N
34,1,6,5,1,2,7,5,N
34,1,6,6,2,0,N,8,5
34,2,1,1,1,2,10,8,N
34,2,1,1,1,2,10,8,N
34,2,6,2,1,2,7,3,N
34,2,6,2,1,2,7,3,N
34,2,6,2,1,2,7,3,N
34,2,6,6,1,1,9,8,N
35,1,3,8,2,0,6,8,2
35,2,1,1,1,1,9,6,N
35,2,5,1,1,1,11,9,N
35,2,6,1,1,1,10,9,N
35,2,6,1,1,1,9,6,N
35,2,6,1,1,1,9,6,N
35,2,6,2,1,2,7,2,N
35,2,6,8,3,1,12,8,6
36,1,6,1,1,2,9,4,N
36,1,6,1,1,2,9,9,N
36,2,1,1,1,1,10,8,N
36,2,1,1,1,1,10,8,N
36,2,1,1,1,1,10,8,N
36,2,1,1,1,1,10,8,N
36,2,1,1,1,1,10,8,N
36,2,1,2,1,1,5,0,N
37,2,1,1,1,1,11,0,N
37,2,1,2,1,1,7,4,N
37,2,6,9,1,1,6,8,4
37,2,6,9,2,0,1,0,6
38,1,1,1,1,1,10,9,N
38,1,1,1,1,1,10,9,N
38,1,1,1,1,1,10,9,N
38,1,1,1,1,1,10,9,N
38,1,1,1,1,1,10,9,N
38,1,1,1,1,1,10,9,N
38,1,1,1,1,1,10,9,N
38,1,4,1,1,1,9,9,N
38,1,5,4,1,0,1,3,N
38,2,1,6,1,1,10,9,N
38,2,3,2,1,2,9,4,N
38,2,6,2,1,1,10,8,N
38,2,6,2,1,2,4,2,N
39,1,1,1,1,1,7,8,N
39,1,1,1,1,1,7,8,N
39,1,1,1,1,1,7,8,N
39,2,6,2,1,2,6,9,N
39,2,6,8,3,0,7,1,N
40,1,2,1,1,1,9,3,N
41,2,4,8,1,2,3,3,N
41,2,6,1,1,1,10,8,N
41,2,6,1,1,1,10,8,N
42,2,1,1,1,1,10,9,N
42,2,1,1,1,1,10,9,N
42,2,1,1,1,1,10,9,N
42,2,1,9,3,1,4,3,1
43,2,4,1,1,1,6,2,N
44,1,1,2,1,2,5,4,N
44,2,6,1,1,1,12,9,N
44,2,6,1,3,2,7,2,2
45,1,1,2,1,1,5,8,N
45,1,2,1,1,1,5,9,N
45,2,1,1,1,1,10,8,N
45,2,1,6,1,1,9,5,N
47,2,1,1,1,1,9,9,N
47,2,1,1,1,1,9,9,N
47,2,1,1,1,1,9,9,N
47,2,1,1,1,1,9,9,N
48,2,1,1,1,1,8,0,N
48,2,1,8,1,1,10,9,N
48,2,6,2,1,2,5,3,N
49,2,3,1,1,2,4,1,3
49,2,3,2,1,2,4,2,N
49,2,6,1,1,2,7,1,N
50,1,1,2,3,1,9,7,4
50,2,1,2,1,1,5,6,N
50,2,2,6,1,1,9,4,N
51,1,1,1,1,1,5,8,N
51,1,5,1,2,0,6,0,N
51,1,6,1,1,2,6,4,N
52,1,1,6,1,1,4,5,N
52,1,6,1,1,2,4,4,N
52,2,1,3,1,1,4,3,N
52,2,6,6,1,2,5,6,N
53,1,1,2,1,2,7,5,N
53,1,1,2,1,2,7,5,N
53,1,1,9,1,1,7,9,1
53,1,6,2,1,1,9,1,N
53,1,6,2,1,2,3,5,N
53,2,1,1,1,1,10,1,N
53,2,6,1,1,1,11,9,N
53,2,6,2,1,1,5,3,N
54,1,1,1,1,2,12,9,N
54,1,2,1,1,1,5,8,N
54,1,4,1,3,0,5,0,N
54,1,4,1,3,0,5,0,N
54,1,6,2,1,1,4,0,N
54,1,N,5,2,0,4,7,1
54,2,1,1,1,1,10,0,N
54,2,1,1,1,1,10,0,N
54,2,1,6,1,1,8,6,N
55,2,1,3,1,1,9,5,N
55,2,6,2,1,1,10,7,N
56,2,5,5,1,1,11,2,2
57,1,2,3,1,2,11,6,5
57,1,6,1,1,1,9,2,N
57,2,1,8,2,0,9,0,5
58,1,3,4,1,0,10,8,1
59,1,4,2,1,1,7,5,2
59,1,6,1,1,2,5,2,N
59,2,4,1,2,2,8,3,2
59,2,6,2,1,1,7,3,N
60,1,2,6,2,1,8,7,N
60,2,1,1,1,1,9,9,N
60,2,1,1,1,1,9,9,N
60,2,1,1,1,1,9,9,N
60,2,1,1,1,1,9,9,N
60,2,1,1,1,1,9,9,N
60,2,1,1,1,1,9,9,N
60,2,1,1,1,1,9,9,N
60,2,1,6,1,2,5,2,N
60,2,4,1,1,2,6,3,N
61,2,1,1,1,1,7,0,N
61,2,1,9,1,2,7,5,N
61,2,3,3,1,1,6,2,N
62,2,1,1,1,2,10,2,N
62,2,4,2,1,1,7,8,N
63,1,1,1,1,2,11,9,N
63,1,6,2,1,2,1,5,N
63,2,1,1,1,1,8,3,N
64,1,1,2,1,2,7,4,N
64,1,1,2,1,2,7,9,N
64,1,1,8,1,1,3,4,N
64,1,6,2,1,2,5,3,N
64,1,6,2,1,2,6,1,N
64,2,1,1,1,1,9,4,N
64,2,1,1,1,1,9,4,N
64,2,1,1,1,1,9,4,N
65,1,1,1,1,1,5,8,2
65,2,N,3,3,1,8,N,2
65,2,N,4,1,2,12,N,6
66,1,4,3,1,1,7,5,N
66,1,5,2,1,1,11,5,N
66,1,5,2,1,2,9,6,N
66,2,4,9,1,2,8,0,N
67,1,1,2,1,1,10,3,N
67,2,1,1,1,1,8,7,N
67,2,1,1,1,2,5,4,N
67,2,4,1,1,1,7,2,N
68,1,1,1,1,1,6,8,N
68,2,4,9,1,1,7,6,N
69,1,1,1,1,1,9,8,N
69,1,1,1,1,1,9,8,N
69,1,1,1,1,1,9,8,N
69,1,2,2,1,1,5,8,2
69,2,1,1,1,1,10,4,N
69,2,1,2,1,1,10,6,N
69,2,1,2,1,1,7,5,N
70,1,1,2,1,1,10,7,N
70,1,4,1,1,1,7,5,N
70,2,2,4,3,1,4,6,3
72,1,3,1,1,1,8,4,N
72,2,1,1,1,1,7,9,N
72,2,1,2,1,1,7,6,N
72,2,4,1,1,1,12,9,N
72,2,4,8,1,2,2,2,3
73,1,1,1,1,1,10,6,N
75,1,1,1,1,1,9,8,N
75,1,1,1,1,1,9,8,N
75,1,1,1,1,1,9,8,N
75,2,3,2,1,2,5,3,N
76,1,1,1,1,1,5,4,2
77,1,1,2,1,1,5,2,N
77,1,1,2,1,1,5,2,N
77,2,1,1,1,1,12,0,N
79,1,1,2,1,1,5,7,N
79,1,3,1,1,0,8,5,N
81,2,1,5,2,0,9,8,6
82,1,1,1,1,1,7,3,N
82,1,1,1,1,1,7,3,N
82,2,5,2,1,2,5,2,N
84,2,3,1,1,1,12,4,N
84,2,3,1,1,1,4,1,N
85,2,1,1,1,0,2,2,6
87,1,1,2,1,1,1,3,N
89,1,6,1,1,1,7,2,2
91,2,4,4,3,1,4,7,3
93,1,6,2,3,1,1,6,3
94,1,3,1,1,1,5,7,N
94,1,3,2,1,1,3,2,N
94,2,3,1,1,1,9,0,N
2,1,N,5,2,0,11,5,5
3,2,1,2,2,1,7,4,N
4,1,3,9,2,1,5,6,4
4,2,1,3,2,2,1,0,2
5,2,6,6,2,2,5,0,1
7,1,3,4,2,0,8,9,5
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
7,2,N,1,1,1,2,N,N
8,1,N,1,1,1,2,N,N
8,1,N,1,1,1,2,N,N
9,1,5,9,3,2,8,8,4
10,1,3,5,3,0,7,0,5
14,1,N,6,1,2,3,N,N
14,1,N,6,1,2,3,N,N
14,2,N,3,1,2,3,N,N
14,2,N,3,1,2,3,N,N
14,2,N,3,1,2,3,N,N
15,2,6,2,1,2,4,2,N
17,1,3,7,1,0,8,3,6
19,1,6,1,3,0,7,6,N
19,2,6,2,1,2,7,2,N
20,1,6,2,1,1,7,3,N
20,1,6,3,1,1,5,1,N
21,1,6,8,1,1,5,3,N
22,1,6,6,1,2,6,5,N
22,1,6,9,1,2,7,0,N
22,2,1,2,1,2,7,4,N
22,2,3,8,2,2,3,9,N
22,2,6,1,1,1,9,2,N
22,2,6,1,1,1,9,2,N
22,2,6,1,1,1,9,2,N
22,2,6,1,1,1,9,2,N
22,2,6,2,1,1,7,2,N
22,2,6,2,1,1,7,2,N
22,2,6,2,1,1,7,2,N
23,1,4,1,2,0,8,2,5
24,2,6,1,1,1,9,2,N
24,2,6,1,1,1,9,2,N
24,2,6,1,1,1,9,2,N
24,2,6,2,1,2,7,2,N
24,2,6,2,1,2,7,7,N
25,1,6,1,1,2,5,4,N
25,1,6,1,1,2,5,4,N
25,1,6,1,1,2,8,8,N
25,1,6,2,1,2,6,9,N
25,2,6,1,1,1,10,3,N
25,2,6,9,1,1,7,2,N
26,2,2,1,1,1,5,1,N
26,2,2,1,1,2,4,5,N
26,2,2,4,2,1,7,6,2
26,2,6,3,2,0,N,6,2
26,2,6,6,1,2,10,5,N
27,1,6,1,1,1,5,6,N
27,1,6,1,1,1,5,6,N
27,1,6,1,1,1,7,3,N
27,1,6,1,1,1,8,6,N
27,1,6,2,1,1,1,0,N
27,2,1,1,1,2,5,4,N
27,2,1,1,1,2,5,4,N
27,2,6,1,1,1,10,6,N
27,2,6,9,1,1,6,2,N
28,1,6,1,1,1,9,6,N
28,1,6,1,1,1,9,6,N
28,1,6,1,1,2,9,9,N
28,1,6,1,1,2,9,9,N
28,1,6,1,1,2,9,9,N
28,1,6,1,1,2,9,9,N
28,1,6,1,1,2,9,9,N
28,2,6,1,1,2,7,3,N
28,2,6,9,1,1,9,2,N
29,1,1,2,1,1,9,8,N
29,1,1,6,1,2,11,8,N
29,1,2,6,1,2,10,5,N
29,1,6,1,1,2,10,5,N
29,2,2,8,1,1,7,4,N
30,2,1,8,1,2,5,0,N
30,2,6,1,1,2,10,3,N
31,2,1,9,1,2,7,5,N
32,2,1,1,1,2,10,1,N
32,2,1,3,1,2,5,3,N
32,2,1,8,1,2,9,6,N
33,1,4,1,1,1,7,3,N
34,1,1,1,1,2,7,5,5
34,1,1,1,1,2,9,4,N
34,1,2,2,1,2,7,3,N
34,1,6,1,1,2,9,7,N
34,1,6,6,1,2,10,7,N
34,2,1,1,1,1,7,4,N
34,2,4,5,1,1,4,9,6
35,1,2,1,1,1,8,6,N
35,1,6,8,1,1,5,6,N
35,2,1,2,1,1,10,8,N
35,2,1,3,2,0,8,4,N
36,1,1,2,1,1,9,8,2
36,1,1,2,1,1,9,8,2
36,2,1,1,1,1,9,6,N
37,1,1,1,1,1,12,6,N
37,1,1,1,1,1,7,8,N
37,1,6,1,1,2,12,7,N
37,1,6,1,1,2,9,9,N
37,1,6,1,1,2,9,9,N
37,2,4,1,1,1,8,7,N
37,2,6,2,1,1,9,6,N
38,1,1,6,1,2,12,8,N
38,1,6,1,1,2,3,4,N
38,1,6,2,2,0,4,0,N
38,2,6,9,1,2,5,2,N
40,1,1,1,1,1,8,8,N
40,2,6,2,1,2,5,3,N
40,2,N,4,1,1,7,7,2
41,1,6,1,1,1,4,8,N
41,2,1,2,1,2,10,9,N
41,2,6,1,1,1,8,9,N
42,1,1,1,1,1,7,0,N
42,2,1,1,1,1,10,1,N
43,1,3,6,2,2,3,0,N
43,1,5,2,1,2,4,1,N
43,2,4,1,1,2,7,6,N
44,1,N,6,1,2,12,4,2
45,1,1,2,1,2,5,6,N
45,1,6,1,1,1,9,6,N
45,2,6,1,1,2,10,8,N
46,1,1,2,1,2,5,5,N
46,2,2,5,2,1,9,7,5
47,2,6,1,1,1,9,9,N
48,1,1,6,1,1,11,9,N
48,1,1,6,1,1,11,9,N
48,1,1,6,1,1,11,9,N
48,1,1,6,1,1,11,9,N
48,2,1,1,1,1,10,1,N
48,2,2,2,1,1,9,8,N
48,2,4,6,1,1,12,9,N
49,1,5,9,1,0,4,6,3
49,2,6,1,1,1,9,8,N
49,2,6,1,1,1,9,8,N
50,1,4,2,1,2,8,5,N
50,1,5,2,2,1,12,9,2
50,1,6,2,3,1,8,7,3
50,2,4,1,1,1,12,9,N
50,2,4,1,1,2,5,3,N
50,2,6,2,1,1,5,8,N
51,2,1,1,1,1,12,7,N
51,2,5,2,1,2,6,2,N
52,2,4,2,1,1,12,6,N
52,2,6,1,3,0,5,1,N
53,1,2,1,1,2,9,0,5
53,1,3,1,1,1,9,1,N
53,1,6,6,1,1,1,0,N
53,2,1,1,1,1,5,6,N
53,2,1,1,1,1,5,7,N
54,1,3,2,2,2,10,7,3
54,1,4,2,1,1,8,4,N
54,1,6,2,1,1,12,0,N
54,2,1,1,1,1,9,3,N
54,2,1,1,1,1,9,3,N
54,2,4,2,1,1,7,3,N
55,1,1,1,1,1,5,6,N
55,1,1,6,1,1,10,8,N
55,2,4,1,1,2,10,9,N
56,1,1,1,1,1,8,4,N
56,1,1,1,1,2,8,8,N
56,1,1,2,1,1,5,8,N
56,1,1,2,1,1,5,8,N
56,1,1,2,1,1,6,4,N
56,1,6,2,1,1,5,2,N
56,1,6,9,3,0,9,1,N
56,2,1,1,1,1,4,4,N
56,2,1,2,1,1,4,0,N
56,2,4,2,1,2,7,1,N
56,2,4,2,1,2,7,5,N
56,2,6,3,1,2,5,3,N
57,1,1,1,1,1,7,4,N
57,1,2,2,3,0,4,2,N
57,2,1,1,1,2,9,0,N
57,2,1,9,1,2,8,0,N
57,2,6,2,1,1,5,4,N
58,2,1,1,1,1,9,4,N
58,2,4,1,1,2,4,0,N
59,1,1,5,2,2,7,8,3
59,1,1,8,1,1,4,1,N
60,1,1,2,1,2,5,3,N
60,2,1,1,1,1,7,2,N
60,2,1,1,1,1,7,4,N
60,2,1,1,1,1,7,4,N
60,2,3,1,1,1,9,2,N
60,2,5,4,3,1,6,5,1
61,1,N,6,1,0,12,8,3
61,1,N,8,2,1,9,1,N
61,2,1,1,1,1,7,8,N
62,2,1,1,1,1,8,3,N
62,2,1,1,1,1,8,3,N
62,2,1,1,1,2,7,3,N
62,2,2,1,2,0,10,N,3
62,2,3,9,1,1,5,2,N
63,1,1,6,1,1,10,8,N
63,1,1,8,3,0,N,5,1
63,1,4,3,1,0,12,9,2
63,1,6,1,1,1,5,3,N
64,1,1,6,1,2,5,6,N
64,2,1,1,1,1,11,9,N
64,2,1,1,1,1,11,9,N
64,2,1,1,1,1,11,9,N
